Block,Time,NJPC,UNCHAHAR1,AURY_RF,UNCHAHAR4,ANTA_RF,KISHANGANGA,CHAMERA1,DADRI_GF,RIHAND1,KOLDAM,UNCHAHAR2,SINGRAULI,PARBATI3,AURY_GF,RIHAND3,JHAJJAR,DADRT2,URI2,RAMPUR,SALAL,CHAMERA3,DHAULIGNGA,SEWA2,SINGRAULI_HYDRO,ANTA_CRF,KOTESHWR,AURY_LF,DADRI_RF,CHAMERA2,URI,RIHAND2,DADRI_CRF,RAPPC,DULHASTI,RAPPB,DADRI_LF,AURY_CRF,ANTA_GF,ANTA_LF,TANAKPUR,TANDA2,TALA,KHSTPP-I,BRBCL,SASAN,UNCHAHAR3,FSTPP I & II,KHSTPP-II,BSIUL,TEHRI,KUDGI,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,463.935787,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

48,11:45-12:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,463.367645,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

49,12:00-12:15,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,476.900045,14.302974,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

50,12:15-12:30,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,488.798891,14.302974,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

51,12:30-12:45,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,499.180175,14.302974,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

52,12:45-13:00,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,410.805000,500.475419,14.302974,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

53,13:00-13:15,90.438576,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,362.475000,460.464438,14.302974,0.000000,52.789892,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

54,13:15-13:30,90.438576,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,362.475000,454.426595,14.302974,0.000000,52.789892,0.000000,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

55,13:30-13:45,90.438576,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,410.805000,473.574941,15.603244,0.000000,52.789892,0.000000,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

56,13:45-14:00,90.438576,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,478.467000,556.967353,15.603244,0.000000,52.789892,0.000000,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

57,14:00-14:15,90.438576,11.565795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,0.000000,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,12.627082,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.779810,14.948082,123.773033,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

58,14:15-14:30,90.438576,11.565795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,9.354600,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,12.627082,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,13.779810,14.948082,123.773033,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

59,14:30-14:45,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,9.354600,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,12.627082,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,15.558877,14.948082,123.773033,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

60,14:45-15:00,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,9.354600,17.876300,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,30.128342,14.499000,337.319235,15.558877,14.948082,123.773033,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

61,15:00-15:15,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,15.558877,14.948082,140.693822,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

62,15:15-15:30,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,15.603244,0.000000,52.789892,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,15.558877,14.948082,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

63,15:30-15:45,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,14.302974,0.000000,52.789892,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,37.395627,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

64,15:45-16:00,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,14.302974,0.000000,52.789892,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,17.074022,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,37.395627,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

65,16:00-16:15,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,14.302974,0.000000,49.420325,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,37.395627,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

66,16:15-16:30,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,565.111961,14.302974,0.000000,49.420325,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,37.395627,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

67,16:30-16:45,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,581.648457,14.302974,0.000000,44.927568,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

68,16:45-17:00,90.438576,12.694261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,498.796628,581.648457,14.302974,0.000000,44.927568,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,15.558877,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

69,17:00-17:15,90.438576,15.668973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,39.701270,94.243500,0.000000,0.000000,119.535193,531.050040,653.889697,14.302974,0.000000,44.927568,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

70,17:15-17:30,90.438576,15.668973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,14.919471,74.30,37.886467,0,0,0,0,0

71,17:30-17:45,90.438576,15.668973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,22.104595,0.000000,44.927568,9.354600,8.938150,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,30.082525,74.30,37.886467,0,0,0,0,0

72,17:45-18:00,90.438576,15.668973,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,22.104595,0.000000,44.927568,9.354600,8.938150,3.478890,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,43.844976,74.30,37.886467,0,0,0,0,0

73,18:00-18:15,90.438576,15.668973,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,9.354600,8.938150,5.025063,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,43.844976,74.30,37.886467,0,0,0,0,0

74,18:15-18:30,113.048220,15.668973,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,9.354600,8.938150,10.050127,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,43.844976,74.30,37.886467,0,0,0,0,0

75,18:30-18:45,135.657864,15.668973,0.000000,0.000000,0.000000,0.000000,39.707928,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,9.354600,8.938150,10.050127,0.832098,0.000000,8.577608,0.000000,0.000000,23.192600,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,2.126520,58.459968,74.30,37.886467,0,0,0,0,0

76,18:45-19:00,135.657864,15.668973,0.000000,0.000000,0.000000,0.000000,39.707928,0.000000,88.927200,0.000000,40.629098,94.243500,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,18.709200,8.938150,10.050127,0.832098,0.000000,17.155217,0.000000,0.000000,23.192600,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,19.138293,20.037618,142.588603,3.189780,60.165050,74.30,37.886467,0,0,0,0,0

77,19:00-19:15,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,98.004428,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.425578,20.037618,142.588603,19.004709,60.165050,74.30,37.886467,0,0,0,0,0

78,19:15-19:30,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.508671,20.037618,142.588603,19.004709,60.165050,69.60,37.886467,0,0,0,0,0

79,19:30-19:45,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.508671,20.037618,142.588603,19.004709,60.165050,65.25,37.886467,0,0,0,0,0

80,19:45-20:00,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.508671,20.037618,142.588603,19.004709,60.165050,60.80,37.886467,0,0,0,0,0

81,20:00-20:15,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,60.165050,54.52,37.886467,0,0,0,0,0

82,20:15-20:30,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,83.116001,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,9.781895,0.000000,19.892628,35.203572,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,60.165050,49.97,37.886467,0,0,0,0,0

83,20:30-20:45,135.657864,19.317501,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,51.666703,28.092110,26.431387,15.276193,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,27.745286,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,34.030120,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,60.165050,47.36,37.886467,0,0,0,0,0

84,20:45-21:00,113.048220,19.317501,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,51.666703,18.709200,26.431387,10.204744,0.832098,0.000000,17.155217,0.000000,0.000000,38.190482,27.745286,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,34.030120,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,58.459968,43.69,37.886467,0,0,0,0,0

85,21:00-21:15,113.048220,19.317501,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,44.927568,18.709200,26.431387,10.204744,0.832098,0.000000,17.155217,0.000000,0.000000,38.190482,22.409654,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,34.030120,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,58.459968,42.05,37.886467,0,0,0,0,0

86,21:15-21:30,113.048220,19.317501,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,535.883040,663.841506,14.302974,0.000000,44.927568,18.709200,26.431387,10.204744,0.832098,0.000000,17.155217,0.000000,0.000000,38.190482,22.409654,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,34.030120,14.499000,337.319235,25.508671,20.037618,142.588603,1.063260,58.459968,40.11,37.886467,0,0,0,0,0

87,21:30-21:45,113.048220,14.702373,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,18.709200,26.431387,10.204744,0.832098,0.000000,17.155217,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,31.096489,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,58.459968,39.24,37.886467,0,0,0,0,0

88,21:45-22:00,135.657864,14.702373,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,28.092110,26.431387,10.204744,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,31.096489,14.499000,337.319235,19.138293,20.037618,142.588603,1.063260,60.165050,37.31,37.886467,0,0,0,0,0

89,22:00-22:15,135.657864,9.934715,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,28.092110,26.431387,10.204744,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,19.138293,20.037618,142.588603,19.004709,60.165050,36.54,37.886467,0,0,0,0,0

90,22:15-22:30,135.657864,9.934715,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,14.302974,0.000000,44.927568,28.092110,26.431387,10.204744,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,19.138293,20.037618,142.588603,19.004709,60.165050,37.50,37.886467,0,0,0,0,0

91,22:30-22:45,135.657864,8.848160,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,10.402163,0.000000,44.927568,0.000000,26.431387,10.204744,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,15.558877,20.037618,142.588603,19.004709,60.165050,34.60,37.886467,0,0,0,0,0

92,22:45-23:00,135.657864,8.848160,0.000000,0.000000,0.000000,0.000000,40.740334,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,10.402163,0.000000,44.927568,0.000000,26.431387,10.204744,0.832098,0.000000,25.732825,0.000000,0.000000,38.190482,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,15.558877,20.037618,142.588603,19.004709,58.459968,34.60,37.886467,0,0,0,0,0

93,23:00-23:15,113.048220,8.848160,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,10.402163,0.000000,44.927568,0.000000,26.431387,10.204744,0.832098,0.000000,17.155217,0.000000,0.000000,3.865433,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,15.558877,20.037618,142.588603,0.000000,58.459968,32.67,37.886467,0,0,0,0,0

94,23:15-23:30,113.048220,8.848160,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,40.629098,99.318150,0.000000,0.000000,119.535193,531.050040,663.841506,10.402163,0.000000,44.927568,0.000000,26.431387,5.025063,0.832098,0.000000,8.577608,0.000000,0.000000,3.865433,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,10.524824,0.000000,19.892628,30.509762,14.499000,337.319235,15.558877,20.037618,142.588603,0.000000,58.459968,30.74,37.886467,0,0,0,0,0

