Block,Time,DADRI_CRF,ANTA_GF,URI2,AURY_CRF,DADRI_LF,SEWA2,NJPC,DADRI_RF,AURY_GF,FSTPP I & II,KHSTPP-I,AURY_LF,SASAN,RAPPC,TALA,BRBCL,RIHAND2,TANAKPUR,KHSTPP-II,UNCHAHAR3,UNCHAHAR4,CHAMERA1,BSIUL,KOTESHWR,ANTA_RF,DADRI_GF,ANTA_LF,UNCHAHAR2,URI,RIHAND3,DADRT2,DHAULIGNGA,CHAMERA3,UNCHAHAR1,SINGRAULI,TANDA2,NAPP,KOLDAM,SINGRAULI_HYDRO,RAPPB,CHAMERA2,DULHASTI,AURY_RF,RAMPUR,RIHAND1,SALAL,ANTA_CRF,JHAJJAR,TEHRI,KISHANGANGA,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,18.917709,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,181.032120,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,180.968800,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,572.193505,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,180.968800,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,572.193505,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.787433,32.944022,119.040531,180.968800,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,543.315505,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,504.811505,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.269679,39.095421,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,14.934945,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,8.018891,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,433.362520,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.269679,39.095421,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,124.936624,14.342740,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,365.980520,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.269679,39.095421,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,124.936624,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,394.858520,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.269679,39.095421,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,124.936624,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,414.110520,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.269679,39.095421,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,433.362520,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,442.988520,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,462.240520,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,17.804731,0.000000,0.000000,12.553844,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,180.968800,0.000000,0.000000,7.746235,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,462.240520,12.250048,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.583696,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,190.458829,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,475.933505,24.500095,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,209.528184,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,495.185505,24.500095,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,228.638206,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,504.811505,24.500095,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,36.215900,32.944022,119.040531,247.766490,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,514.437505,24.500095,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,0.000000,8.067551,0.000000,0.000000,0.000000,36.215900,34.006733,119.040531,262.767608,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,524.063505,24.500095,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,0.000000,8.067551,0.000000,0.000000,0.000000,36.215900,34.006733,119.040531,277.456149,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,555.829305,24.500095,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,29.135014,0.000000,0.000000,0.000000,41.932781,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,0.000000,8.067551,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,292.989782,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,565.455305,24.500095,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,29.135014,0.000000,0.000000,0.000000,42.023939,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,13.523914,0.000000,8.067551,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,308.912647,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,562.567505,36.750143,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,25.897790,0.000000,0.000000,0.000000,67.548241,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,0.000000,8.067551,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724528,36.750143,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,25.897790,0.000000,0.000000,5.081257,67.548241,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,27.047828,0.000000,8.067551,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,1.225775,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,3.207864,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,36.750143,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,23.308011,0.000000,0.000000,10.162515,67.548241,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,6.276922,16.135101,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,7.629568,18.631778,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,15.397750,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,36.750143,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,23.308011,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,17.548005,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,48.878903,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,26.383045,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,24.607906,0.000000,628.724596,48.878903,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,26.383045,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,53.689978,0.000000,628.724596,48.878903,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,27.840125,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,26.383045,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,53.689978,0.000000,628.243296,48.878903,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,27.840125,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,26.383045,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,53.689978,0.000000,628.243296,48.878903,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,28.487569,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,24.202652,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,17.548005,27.975859,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,53.689978,0.000000,628.243296,48.878903,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,28.487569,0.000000,0.000000,15.212977,72.926576,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,6.276922,16.230014,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,7.629568,9.315889,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,25.354961,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,628.243296,48.878903,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,628.243296,36.750143,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,27.047828,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,326.754861,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,628.243296,36.750143,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,36.463288,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,27.047828,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,24.500095,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,25.897790,0.000000,0.000000,15.212977,36.463288,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,24.500095,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,24.378808,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.243296,24.378808,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.369927,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.243296,24.378808,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.369927,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.243296,12.250048,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.243296,12.007472,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,29.135014,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,11.643610,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,0.000000,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403890,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.806728,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,22.516080,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.616545,141.753342,25.403110,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,29.135014,0.000000,0.000000,10.162515,22.516080,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,6.165453,141.753342,25.403110,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,40.804710,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,628.724596,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,27.192680,0.000000,0.000000,10.162515,22.516080,0.000000,0.000000,13.781544,38.527584,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,6.165453,122.501342,21.941119,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,35.216528,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,562.788999,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,27.192680,0.000000,0.000000,10.162515,22.516080,0.000000,0.000000,13.781544,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,6.165453,139.915528,21.941119,0.000000,0.000000,6.276922,0.000000,0.000000,0.000000,0.000000,35.216528,34.006733,119.040531,327.043641,0.000000,0.000000,10.503708,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,495.406999,0.000000,0.000000,0.000000,0,0,0,0,0

