Block,Time,TALA,BRBCL,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,SEWA2,CHAMERA3,SINGRAULI_HYDRO,AURY_GF,UNCHAHAR1,URI,SALAL,RIHAND3,RAPPC,JHAJJAR,CHAMERA1,ANTA_LF,UNCHAHAR2,TANDA2,SINGRAULI,DADRI_LF,NJPC,NAPP,ANTA_GF,RAMPUR,ANTA_RF,AURY_RF,DULHASTI,UNCHAHAR3,TANAKPUR,DADRI_GF,KISHANGANGA,DADRI_CRF,BSIUL,RIHAND1,URI2,PARBATI3,AURY_CRF,RAPPB,UNCHAHAR4,KOTESHWR,DADRT2,DADRI_RF,KOLDAM,DHAULIGNGA,AURY_LF,TEHRI,ANTA_CRF,RIHAND2,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,1.846026,19.319988,11.060700,98.897534,30.520094,402.097500,0.000000,33.646990,1.108819,0.000000,12.078091,35.193312,50.512140,126.140377,65.192679,116.674832,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.226189,8.662122,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,4.126840,0.000000,0.000000,2.345931,0.000000,367.121152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

49,12:00-12:15,1.846026,19.319988,13.324231,114.999016,34.630134,402.097500,0.000000,33.646990,1.108819,0.000000,12.078091,35.193312,50.512140,126.140377,65.192679,116.674832,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.226189,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,367.121152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

50,12:15-12:30,1.846026,19.319988,16.098004,114.403187,34.630134,402.097500,0.000000,33.646990,1.108819,0.000000,12.078091,35.193312,50.512140,126.140377,65.192679,116.674832,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.226189,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,367.121152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

51,12:30-12:45,1.846026,19.319988,16.117324,113.820496,34.272714,402.097500,0.000000,33.646990,1.108819,0.000000,12.058771,35.193312,50.512140,126.140377,65.192679,116.626532,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.129589,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

52,12:45-13:00,1.136016,19.319988,16.117324,113.224667,34.272714,402.097500,0.000000,33.646990,1.108819,0.000000,12.058771,35.193312,50.512140,126.140377,65.192679,116.626532,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.129589,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

53,13:00-13:15,1.846026,19.319988,13.343551,113.820496,34.272714,402.097500,0.000000,33.646990,1.108819,0.000000,12.058771,42.658560,50.512140,126.140377,65.192679,116.626532,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.129589,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

54,13:15-13:30,1.846026,19.319988,13.343551,143.257800,34.272714,402.097500,0.000000,33.646990,1.108819,0.000000,12.058771,42.658560,50.512140,126.140377,65.192679,116.626532,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.129589,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

55,13:30-13:45,1.391620,19.319988,19.069768,142.195200,41.753511,402.097500,0.000000,33.646990,1.108819,0.000000,12.058771,35.193312,62.859552,126.140377,65.192679,116.626532,40.715045,0.000000,24.300310,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,15.129589,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

56,13:45-14:00,1.334819,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,17.524689,35.193312,75.206964,126.140377,65.192679,116.626532,40.715045,0.000000,34.767209,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,21.400184,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.345931,0.000000,366.638152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

57,14:00-14:15,1.533622,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.046500,35.193312,75.206964,126.140377,65.192679,116.626532,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,432.809152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

58,14:15-14:30,1.533622,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,75.206964,126.140377,65.192679,116.626532,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,500.429152,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

59,14:30-14:45,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,42.658560,75.206964,126.140377,65.192679,157.391539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,620.919523,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

60,14:45-15:00,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,42.658560,75.206964,126.140377,65.192679,253.991539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,9.899568,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

61,15:00-15:15,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,42.658560,75.206964,126.140377,65.192679,350.591539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

62,15:15-15:30,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,75.206964,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

63,15:30-15:45,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

64,15:45-16:00,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

65,16:00-16:15,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,311.951539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

66,16:15-16:30,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,324.501038,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,0.000000,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

67,16:30-16:45,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,282.971539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,4.126840,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

68,16:45-17:00,5.680080,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,282.971539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,16.212588,0.000000,0.000000,2.984940,0.000000,643.922025,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

69,17:00-17:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,326.665173,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,31.878000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,16.212588,0.000000,0.000000,2.984940,0.000000,388.250805,20.286000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

70,17:15-17:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,0.000000,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,302.291539,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,33.439249,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,16.212588,0.000000,0.000000,2.984940,0.000000,436.550805,29.855486,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

71,17:30-17:45,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,5.208228,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,244.646455,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,9.183447,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,1.062600,93.756041,36.602241,16.212588,0.000000,0.000000,2.984940,0.000000,556.528005,14.787852,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

72,17:45-18:00,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,5.208228,33.646990,1.108819,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,211.054771,40.675362,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,1.062600,93.756041,36.602241,7.369358,0.000000,0.000000,2.984940,0.000000,604.828005,0.648489,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

73,18:00-18:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,5.208228,33.646990,1.129740,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,274.609765,40.675362,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,1.062600,93.756041,36.602241,11.790973,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

74,18:15-18:30,0.000000,19.319988,20.092800,142.195200,33.626460,402.097500,12.101470,33.646990,1.129740,0.000000,21.860580,35.193312,80.819424,126.140377,65.192679,408.077040,40.675362,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,1.062600,93.756041,36.602241,57.480992,0.000000,0.000000,2.984940,0.000000,665.299605,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

75,18:30-18:45,0.000000,19.319988,20.092800,142.195200,33.626460,402.097500,12.101470,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.675362,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,57.480992,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.055908,0.000000,0.000000,0.000000,120.151080,46.850834,0,0,0,0,0

76,18:45-19:00,0.000000,19.319988,20.092800,142.195200,33.626460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,7.424676,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,57.480992,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

77,19:00-19:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,402.860737,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,57.480992,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

78,19:15-19:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,57.480992,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

79,19:30-19:45,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,57.480992,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

80,19:45-20:00,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,22.108074,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

81,20:00-20:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,17.686459,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

82,20:15-20:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,0.000000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,17.686459,0.000000,0.000000,2.984940,0.000000,664.720005,0.000000,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

83,20:30-20:45,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,31.878000,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,5.767529,9.887081,42.896601,0.000000,0.000000,0.000000,120.151080,48.210205,0,0,0,0,0

84,20:45-21:00,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,33.439249,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,3.187800,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,15.524308,9.887081,42.055908,0.000000,0.000000,19.320000,120.151080,46.850834,0,0,0,0,0

85,21:00-21:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,66.878498,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,3.187800,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,28.616710,9.887081,42.055908,0.000000,0.000000,21.358453,120.151080,46.850834,0,0,0,0,0

86,21:15-21:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,74.941238,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,3.187800,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,46.033491,9.887081,42.055908,0.000000,0.000000,42.716906,120.151080,46.850834,0,0,0,0,0

87,21:30-21:45,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,74.941238,57.163439,26.699256,10.518291,0.000000,8.057069,0.000000,3.187800,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.055908,0.000000,0.000000,47.845978,120.151080,46.850834,0,0,0,0,0

88,21:45-22:00,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,74.941238,57.163439,26.699256,10.518291,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.896601,0.000000,0.000000,48.475531,120.151080,48.210205,0,0,0,0,0

89,22:00-22:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,74.941238,57.163439,26.699256,9.280845,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.896601,0.000000,0.000000,48.475531,120.151080,48.210205,0,0,0,0,0

90,22:15-22:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,74.941238,57.163439,26.699256,9.280845,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.896601,0.000000,0.000000,48.475531,120.151080,48.210205,0,0,0,0,0

91,22:30-22:45,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.198159,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,175.835130,45.412912,0.000000,6.687255,0.000000,74.941238,57.163439,26.699256,9.280845,0.000000,8.203561,0.000000,18.992912,93.756041,37.972973,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.896601,0.000000,0.000000,48.475531,120.151080,48.210205,0,0,0,0,0

92,22:45-23:00,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,74.941238,57.163439,26.699256,8.043399,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.055908,0.000000,0.000000,48.475531,120.151080,46.850834,0,0,0,0,0

93,23:00-23:15,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,18.161396,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,74.941238,57.163439,26.699256,4.949784,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.055908,0.000000,0.000000,29.966691,120.151080,46.850834,0,0,0,0,0

94,23:15-23:30,0.000000,19.319988,20.092800,142.195200,42.803460,402.097500,15.318316,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,74.941238,57.163439,26.699256,4.949784,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.055908,0.000000,0.000000,29.966691,120.151080,46.850834,0,0,0,0,0

95,23:30-23:45,0.852012,19.319988,20.092800,142.195200,42.803460,402.097500,15.318316,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,37.470618,57.163439,26.699256,4.949784,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,44.597094,9.887081,42.055908,0.000000,0.000000,29.966691,120.151080,46.850834,0,0,0,0,0

96,23:45-24:00,0.852012,19.319988,20.092800,142.195200,42.803460,402.097500,15.318316,33.646990,1.129740,0.000000,21.860580,35.193312,77.451948,126.140377,65.192679,408.077040,40.715045,0.000000,43.379800,5.175914,144.889326,0.000000,173.843731,45.412912,0.000000,6.516168,0.000000,37.470618,57.163439,26.699256,4.949784,0.000000,8.057069,0.000000,6.299093,93.756041,36.602241,18.865556,0.000000,0.000000,2.984940,0.000000,664.720005,66.895641,9.887081,42.055908,0.000000,0.000000,29.966691,120.151080,46.850834,0,0,0,0,0

