Block,Time,NR/06012024/31012024/NVVN/OA/16855,NR/01012024/31012024/HP-26,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/12012024/12012024/IEX_240111_06078,NR/01102023/22052037/LT-59,NR/01012024/31012024/HP-27,NR/12012024/12012024/HPX-TAMCTG-110124-05736,NR/12012024/12012024/HPX-TAMCTG-110124-05734,NR/01012024/15012024/IEX_231227_05966,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/30092023/26122029/SH-06,NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01012024/31012024/52,WR/01102023/16072048/L_NR_2022_08,WR/01102023/30052048/L_NR_2022_10,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31052040/LT-31,WR/01102023/24112044/L_NR_2020_07,NR/01102023/30042040/GNA_LT_36,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,NR/01012024/15012024/IEX_231227_05965,NR/12012024/12012024/HPX-TAMCTG-110124-05735,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2020_06,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/HP-28,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/06022042/L_NR_2012_07,WR/01102023/31032046/L_NR_2020_05,NR/01102023/13082046/L_NR_2021_12,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/15012024/HPX-TAMDLY-271223-05546,WR/01102023/29112042/L_NR_2019_05,NR/01102023/05012040/L_NR_2020_02,NR/26072023/31072042/L_NR_2023_07,NR/12012024/12012024/HPX-TAMCTG-110124-05737,WR/01102023/01102023/L_NR_2022_09,NR/01102023/19072037/LT-05,L_NR_2019_19,NR/01102023/31102037/L_NR_2019_11,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_17,NR/01102023/25072045/L_NR_2021_15,NR/12012024/12012024/DD20240112NR22185,NR/01012024/31032024/ ChanjuII
46,11:15-11:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,16.820000,29.62,47,16.820000,4.17,17.240000,32.5,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,193,0.000000,9,114.710000,142.500139,0.950000,93,92.6,47.980000,82,31,47,45.11,0.000000,1.550000

47,11:30-11:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.140000,28.81,47,17.140000,4.17,17.570000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,144.667922,0.950000,93,94.72,47.980000,84,31,47,46.01,0.000000,1.550000

48,11:45-12:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,28.01,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,146.505191,0.950000,93,94.83,47.980000,84,31,47,46.8,0.000000,1.550000

49,12:00-12:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,27.01,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,152.862725,0.990000,93,94.83,47.980000,84,31,47,47.39,0.000000,1.470000

50,12:15-12:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,26.01,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,152.71691,0.990000,93,94.8,47.980000,84,31,47,47.5,0.000000,1.470000

51,12:30-12:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,24.41,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,151.462901,0.990000,93,94.81,47.980000,84,31,47,47.5,0.000000,1.470000

52,12:45-13:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,22.77,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,149.402049,0.990000,93,95.39,47.980000,84,31,47,47.5,0.000000,1.470000

53,13:00-13:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,21.89,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,146.30105,0.990000,93,94.76,47.980000,84,31,47,47.5,0.000000,1.470000

54,13:15-13:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,17.190000,20.85,47,17.190000,4.17,17.620000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,196,0.000000,9,114.710000,142.60707,0.990000,93,94.65,47.980000,84,31,47,47.5,0.000000,1.470000

55,13:30-13:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,17.030000,19.98,47,17.030000,4.17,17.460000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,193,0.000000,9,114.710000,138.485366,0.990000,93,94.34,47.980000,82,31,47,46.98,0.000000,1.470000

56,13:45-14:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.650000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,16.710000,19.82,47,16.710000,4.17,17.130000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,189,0.000000,9,114.710000,134.130358,0.990000,92,93.84,47.980000,81,31,46,46.22,0.000000,1.470000

57,14:00-14:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.690000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,16.360000,23.01,47,16.360000,4.17,16.770000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,186,0.000000,9,114.710000,129.182369,1.070000,90,92.94,47.980000,79,31,45,45.31,0.000000,1.550000

58,14:15-14:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.690000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,15.920000,22.81,47,15.920000,4.17,16.320000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,235,8.160000,47.980000,31,1.480000,179,0.000000,9,114.710000,123.349769,1.070000,87,91.3,47.980000,76,31,43,44.23,0.000000,1.550000

59,14:30-14:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.690000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,15.300000,22.41,47,15.300000,4.17,15.680000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,235,8.160000,47.980000,31,1.480000,168,0.000000,9,114.710000,116.768652,1.070000,83,88.75,47.980000,72,31,42,42.95,0.000000,1.550000

60,14:45-15:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.690000,0.000000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,95.950000,4,9,100.500000,259.640000,14.660000,21.81,47,14.660000,4.17,15.020000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,235,8.160000,47.980000,31,1.480000,158,0.000000,9,114.710000,109.36125,1.070000,78,84.58,47.980000,67,31,39,41.55,0.000000,1.550000

61,15:00-15:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,95.950000,4,9,100.500000,259.640000,13.860000,21.01,46.53,13.860000,4.17,14.200000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,232.66,8.160000,47.980000,31,1.530000,147,0.000000,9,114.710000,96.840602,1.070000,73,79.81,47.980000,63,31,37,39.96,0.000000,1.550000

62,15:15-15:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,95.950000,4,9,100.500000,259.640000,12.970000,20,43.9,12.970000,4.17,13.290000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,219.53,8.160000,47.980000,31,1.530000,137,0.000000,9,114.710000,87.479279,1.070000,67,74.38,47.980000,58,31,33,38.06,0.000000,1.550000

63,15:30-15:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,95.950000,4,9,100.500000,259.640000,12.050000,19,41.02,12.050000,4.17,12.350000,31,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,205.08,8.160000,47.980000,31,1.530000,126,0.000000,9,114.710000,76.844505,1.070000,57,68.03,47.980000,54,31,29,35.81,0.000000,1.550000

64,15:45-16:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,95.950000,4,9,100.500000,259.640000,10.920000,18,37.73,10.920000,4.17,11.190000,27.9,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,188.63,8.160000,47.980000,27.9,1.530000,109,0.000000,9,114.710000,64.916838,1.070000,50,61.14,47.980000,46,33,25,33.49,0.000000,1.550000

65,16:00-16:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,9.690000,20.11,34.15,9.690000,4.17,9.930000,18.23,19.67,23.03,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,170.73,8.160000,47.980000,18.23,1.530000,91,0.000000,9,114.710000,52.017071,1.140000,43,53.57,47.980000,39,22.1,21,30.59,0.000000,1.470000

66,16:15-16:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,8.400000,19.93,30.2,8.400000,4.17,8.610000,8.71,19.67,14.39,95.950000,0.000000,0.000000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,151.03,8.160000,47.980000,8.71,1.530000,74,0.000000,9,114.710000,39.27284,1.140000,33,45.65,47.980000,31,9.2,17,27.22,0.000000,1.470000

67,16:30-16:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,6.880000,19.53,25.9,6.880000,4.17,7.050000,3.96,19.67,4.61,95.950000,0.000000,22.070000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,129.48,8.160000,47.980000,3.96,1.530000,56,0.000000,9,114.710000,28.229784,1.140000,25,37.2,47.980000,24,1.8,12,23.17,0.000000,1.470000

68,16:45-17:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,4.790000,19.13,21.33,4.790000,4.17,4.920000,0.86,0,0,95.950000,0.000000,22.070000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,106.64,8.160000,47.980000,0.86,1.530000,39,0.000000,9,114.710000,18.489342,1.140000,15,28.65,47.980000,16,0,7,18.91,0.000000,1.470000

69,17:00-17:15,47.980000,229.450000,0.000000,5.760000,0.000000,0.840000,0.000000,33.580000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,2.980000,18.73,16.26,2.980000,4.17,3.050000,0,0,0,95.950000,95.950000,23.030000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,81.31,8.160000,47.980000,0,1.530000,21,102.670000,9,114.710000,11.85962,1.140000,10,19.32,47.980000,9,0,5,14.97,0.000000,1.470000

70,17:15-17:30,47.980000,229.450000,0.000000,5.760000,0.000000,0.840000,0.000000,33.580000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,1.420000,18.53,9.97,1.420000,4.17,1.460000,0,0,0,95.950000,95.950000,23.030000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,49.87,8.160000,47.980000,0,1.530000,11,102.670000,9,114.710000,6.736653,1.140000,7,8.12,47.980000,4,0,3,10.66,0.000000,1.470000

71,17:30-17:45,47.980000,229.450000,0.000000,5.760000,0.000000,0.840000,0.000000,33.580000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.530000,18.37,5.48,0.530000,4.17,0.530000,0,0,0,95.950000,95.950000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,27.43,8.160000,47.980000,0,1.530000,2,102.670000,9,114.710000,2.158062,1.300000,3,1.75,47.980000,1,0,1,5.6,0.000000,1.470000

72,17:45-18:00,47.980000,229.450000,0.000000,5.760000,0.000000,0.840000,0.000000,33.580000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.080000,18.44,1.91,0.080000,4.17,0.080000,0,0,0,95.950000,95.950000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,9.57,8.160000,47.980000,0,1.530000,0,102.670000,9,114.710000,0,1.300000,1,0.35,47.980000,0,0,0,0.43,0.000000,1.470000

73,18:00-18:15,47.980000,152.060000,0.000000,5.760000,76.760000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,19.66,0.31,0.000000,4.17,0.000000,0,0,0,95.950000,140.090000,24.950000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,1.54,8.160000,47.980000,0,1.530000,0,0.000000,9,114.710000,0,1.220000,0,0,47.980000,0,0,0,0,0.000000,1.550000

74,18:15-18:30,47.980000,152.060000,0.000000,5.760000,76.760000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,19.47,0,0.000000,4.17,0.000000,0,0,0,95.950000,140.090000,24.950000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.530000,0,0.000000,9,114.710000,0,1.220000,0,0,47.980000,0,0,0,0,0.000000,1.550000

75,18:30-18:45,47.980000,152.060000,0.000000,5.760000,76.760000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,24.2,0,0.000000,4.17,0.000000,0,0,0,95.950000,140.090000,24.950000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.530000,0,0.000000,9,114.710000,0,1.220000,0,0,47.980000,0,0,0,0,0.000000,1.550000

76,18:45-19:00,47.980000,152.060000,0.000000,5.760000,76.760000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,24.48,0,0.000000,4.17,0.000000,0,0,0,95.950000,140.090000,24.950000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.530000,0,0.000000,9,114.710000,0,1.220000,0,0,47.980000,0,0,0,0,0.000000,1.550000

77,19:00-19:15,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,24.71,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.140000,0,0,47.980000,0,0,0,0,0.000000,1.550000

78,19:15-19:30,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,25.15,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.140000,0,0,47.980000,0,0,0,0,0.000000,1.550000

79,19:30-19:45,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,25.58,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.140000,0,0,47.980000,0,0,0,0,0.000000,1.550000

80,19:45-20:00,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,95.950000,4,9,100.500000,259.640000,0.000000,25.89,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.140000,0,0,47.980000,0,0,0,0,0.000000,1.550000

81,20:00-20:15,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,0.000000,4,9,100.500000,259.640000,0.000000,21.68,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

82,20:15-20:30,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,0.000000,4,9,100.500000,259.640000,0.000000,22.16,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

83,20:30-20:45,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,0.000000,4,9,100.500000,259.640000,0.000000,22.6,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

84,20:45-21:00,47.980000,0.000000,0.000000,5.760000,0.000000,0.840000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,30.700000,0.000000,4,9,100.500000,259.640000,0.000000,23.06,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

85,21:00-21:15,47.980000,0.000000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,100.500000,259.640000,0.000000,23.96,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,86.550000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

86,21:15-21:30,47.980000,0.000000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,100.500000,259.640000,0.000000,24.94,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

87,21:30-21:45,47.980000,0.000000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,100.500000,259.640000,0.000000,26.88,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

88,21:45-22:00,47.980000,0.000000,0.000000,5.760000,0.000000,0.770000,0.000000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,100.500000,259.640000,0.000000,28.27,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,0.000000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.480000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.470000

89,22:00-22:15,47.980000,152.060000,0.000000,5.760000,0.000000,0.770000,57.140000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,46.060000,259.640000,0.000000,29.13,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.990000,4.16,11.510000,24.460000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.550000

90,22:15-22:30,47.980000,152.060000,0.000000,5.760000,0.000000,0.770000,57.140000,0.000000,0.000000,47.980000,6.720000,30.700000,269.860000,24.960000,0.000000,4,9,46.060000,259.640000,0.000000,29.64,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.550000

91,22:30-22:45,47.980000,152.060000,0.000000,5.760000,0.000000,0.770000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,0.000000,4,9,46.040000,251.310000,0.000000,31.7,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,84.620000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.550000

92,22:45-23:00,47.980000,152.060000,0.000000,5.760000,0.000000,0.770000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,0.000000,4,9,46.040000,240.760000,0.000000,31.97,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,114.710000,0,1.070000,0,0,47.980000,0,0,0,0,0.000000,1.550000

93,23:00-23:15,47.980000,152.060000,0.000000,5.760000,0.000000,0.690000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,0.000000,4,9,46.040000,234.040000,0.000000,32.42,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,74.160000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,106.250000,0,1.030000,0,0,47.980000,0,0,0,0,0.000000,1.550000

94,23:15-23:30,47.980000,152.060000,0.000000,5.760000,0.000000,0.690000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,0.000000,4,9,46.040000,234.040000,0.000000,32.83,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,55.290000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,97.780000,0,1.030000,0,0,47.980000,0,0,0,0,0.000000,1.550000

95,23:30-23:45,47.980000,152.060000,0.000000,5.760000,0.000000,0.690000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,269.860000,25.810000,0.000000,4,9,46.040000,186.070000,0.000000,32.66,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,31.660000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,89.320000,0,1.030000,0,0,47.980000,0,0,0,0,0.000000,1.550000

96,23:45-24:00,47.980000,152.060000,0.000000,5.760000,0.000000,0.690000,57.140000,0.000000,0.000000,47.980000,6.720000,25.810000,230.280000,25.810000,0.000000,4,9,46.040000,170.050000,0.000000,32.37,0,0.000000,4.17,0.000000,0,0,0,95.950000,0.000000,23.030000,4.16,11.510000,24.460000,18.230000,31.660000,12.5,0,8.160000,47.980000,0,1.430000,0,0.000000,9,80.860000,0,1.030000,0,0,47.980000,0,0,0,0,0.000000,1.550000

