Block,Time,TEHRI,RIHAND2,UNCHAHAR4,RAPPC,AURY_LF,NAPP,DADRI_RF,UNCHAHAR2,NJPC,KOTESHWR,KOLDAM,ANTA_RF,RIHAND3,AURY_RF,SEWA2,DADRI_CRF,TANAKPUR,SINGRAULI,AURY_CRF,PARBATI3,ANTA_CRF,SALAL,URI2,BSIUL,CHAMERA1,URI,RAPPB,DADRI_LF,DHAULIGNGA,RIHAND1,JHAJJAR,DADRT2,KHSTPP-I,AURY_GF,UNCHAHAR1,CHAMERA2,TALA,KISHANGANGA,SINGRAULI_HYDRO,DULHASTI,ANTA_GF,TANDA2,UNCHAHAR3,FSTPP I & II,RAMPUR,CHAMERA3,SASAN,KHSTPP-II,BRBCL,ANTA_LF,DADRI_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,29.918593,18.916841,11.637710,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,75.284818,24.715360,18.916841,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,75.284818,24.715360,18.916841,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,18.916841,0.000000,39.500016,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,12.632308,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,18.916841,0.000000,39.500016,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,9.280879,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,12.611227,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,9.280879,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,0.000000,404.950590,132.276704,19.339956,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,18.916841,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,9.280879,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,0.000000,404.950590,127.441704,19.339956,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,9.280879,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,0.000000,404.950590,127.441704,19.339956,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,9.280879,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,0.000000,404.950590,127.441704,19.339956,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,11.331306,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,0.000000,404.950590,135.177704,19.339956,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,11.331306,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,39.274125,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,17.855268,0.000000,0.000000,404.950590,132.276704,19.339956,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,22.113743,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,22.113743,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,22.113743,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,401.305000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,22.113743,0.000000,12.160238,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,459.325000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,19.512126,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,412.352975,512.510000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,22.662612,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,18.314980,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,76.756805,19.512126,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,417.187975,533.784000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,33.993918,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,36.629960,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.238727,134.712770,0.000000,0.000000,0.000000,76.756805,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,422.022975,538.619000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,33.993918,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.238727,134.712770,0.000000,0.000000,0.000000,76.756805,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,426.857975,518.312000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,33.993918,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.238727,134.712770,0.000000,0.000000,0.000000,76.408472,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,460.702975,513.477000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,33.993918,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.238727,134.712770,0.000000,0.000000,0.000000,76.408472,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,460.702975,521.213000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,7.664442,88.964000,460.702975,537.652000,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.647609,19.339956,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,90.476001,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,21.463339,0.000000,27.171462,34.162176,0.000000,0.000000,7.664442,88.964000,475.207975,582.036816,44.867910,0.000000,9.804316,3.609231,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.647609,19.339956,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,109.889880,25.743474,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,27.171462,34.162176,0.000000,0.000000,7.664442,88.964000,475.207975,582.036816,44.867910,0.000000,9.804316,12.890110,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,17.628217,88.964000,470.372975,582.036816,44.867910,0.000000,9.804316,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,38.493607,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,30.943907,88.964000,519.007979,582.036816,44.867910,0.000000,9.804316,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.388834,20.045910,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,35.338187,88.964000,618.835860,582.036816,44.867910,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,24.676709,20.045910,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,35.338187,88.964000,631.112550,638.569905,44.867910,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,2.477454,134.712770,0.000000,0.000000,0.000000,64.610105,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,35.338187,88.964000,631.112550,624.663240,44.867910,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,128.204860,34.324632,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,35.338187,88.964000,631.112550,614.993240,44.867910,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,28.103735,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,109.889880,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,26.503640,88.964000,631.112550,624.663240,44.867910,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,90.476001,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,26.503640,88.964000,631.112550,585.983240,44.867910,0.000000,10.549970,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.991227,62.637232,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,26.503640,88.964000,631.112550,585.983240,44.867910,0.000000,10.549970,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,36.629960,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,40.757193,34.162176,0.000000,0.000000,17.628217,88.964000,631.112550,586.203620,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,20.146478,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,27.171462,34.162176,0.000000,0.000000,7.664442,88.964000,631.112550,585.983240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,45.325224,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,20.146478,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.734218,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,585.983240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,33.872076,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,20.146478,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.734218,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,585.983240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,18.716943,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,32.897340,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,20.146478,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.734218,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,585.983240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,20.146478,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.734218,134.712770,0.000000,0.000000,0.000000,38.766063,22.764147,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,585.983240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,1.846486,0.000000,38.766063,22.764147,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.495491,134.712770,0.000000,1.846486,0.000000,38.766063,22.764147,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,38.766063,22.764147,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,38.766063,22.764147,0.000000,13.585731,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,51.688084,26.016168,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,51.688084,26.016168,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,51.688084,27.316976,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,21.931560,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,1.114854,134.712770,0.000000,1.846486,0.000000,51.688084,27.316976,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,10.965780,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,1.846486,0.000000,51.688084,27.316976,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,10.965780,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,40.993254,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,1.846486,0.000000,51.688084,27.316976,0.000000,0.000000,34.162176,0.000000,0.000000,0.000000,88.964000,631.112550,634.333240,44.867910,0.000000,10.551720,12.735429,0.000000,0.000000,0.000000,15.935050,0.000000,0.000000,25.520010,20.047699,0.000000,9.358471,404.950590,142.647609,14.506305,0.000000,0.000000,0,0,0,0,0

