Block,Time,FSTPP I & II,KHSTPP-I,SASAN,BRBCL,KHSTPP-II,TALA,RIHAND2,TANAKPUR,SINGRAULI_HYDRO,JHAJJAR,CHAMERA3,SINGRAULI,DADRI_RF,KOLDAM,UNCHAHAR1,UNCHAHAR2,DADRT2,DADRI_CRF,DHAULIGNGA,TANDA2,AURY_GF,NAPP,ANTA_LF,AURY_LF,RAPPC,ANTA_CRF,URI,DADRI_LF,CHAMERA1,TEHRI,RAMPUR,SALAL,RIHAND1,AURY_RF,PARBATI3,SEWA2,KOTESHWR,KISHANGANGA,ANTA_GF,URI2,DADRI_GF,BSIUL,ANTA_RF,CHAMERA2,UNCHAHAR4,RIHAND3,DULHASTI,NJPC,RAPPB,AURY_CRF,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,9.935399,19.465575,336.377002,14.458500,97.353900,6.092812,108.052033,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,50.402331,43.428996,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

49,12:00-12:15,11.445059,22.149362,336.377002,14.458500,96.390000,6.376198,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

50,12:15-12:30,11.445059,22.149362,336.377002,14.458500,96.390000,6.376198,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

51,12:30-12:45,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

52,12:45-13:00,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

53,13:00-13:15,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

54,13:15-13:30,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.495425,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,4.117869,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

55,13:30-13:45,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.742376,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

56,13:45-14:00,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.742376,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,29.369937,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

57,14:00-14:15,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.742376,1.106409,115.523415,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,76.163522,29.369937,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

58,14:15-14:30,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,88.172463,10.742376,1.106409,165.848634,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,76.163522,29.369937,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

59,14:30-14:45,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,93.106089,10.742376,1.106409,175.574385,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,76.163522,35.875683,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

60,14:45-15:00,11.445059,22.149362,336.377002,14.458500,96.390000,6.092812,93.106089,10.742376,1.106409,185.280858,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,76.163522,35.875683,0.000000,0.000000,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

61,15:00-15:15,11.445059,22.149362,336.377002,14.458500,96.390000,3.400639,93.106089,10.742376,1.106409,214.438833,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,35.875683,0.000000,4.117869,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

62,15:15-15:30,11.445059,22.149362,336.377002,14.458500,96.390000,3.400639,93.106089,10.742376,1.106409,214.438833,33.573845,119.061121,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,35.875683,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,89.307263,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

63,15:30-15:45,11.445059,22.149362,336.377002,14.458500,96.390000,3.400639,117.048498,10.742376,1.106409,214.438833,33.573845,131.102909,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

64,15:45-16:00,11.445059,22.149362,336.377002,14.458500,96.390000,3.400639,117.048498,10.742376,1.106409,214.438833,33.573845,132.448150,0.000000,9.865587,13.740587,13.970477,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.406442,0,0,0,0,0

65,16:00-16:15,13.610075,24.616252,336.377002,14.458500,124.471684,3.542332,117.048498,10.742376,1.106409,214.438833,33.573845,132.448150,0.000000,9.865587,15.498066,16.256366,273.843990,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,32.354686,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

66,16:15-16:30,13.610075,25.743841,336.377002,14.458500,124.471684,3.542332,117.048498,10.742376,1.106409,204.722721,33.573845,132.448150,0.000000,9.865587,15.498066,16.256366,312.399990,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,32.354686,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

67,16:30-16:45,13.610075,25.743841,336.377002,14.458500,124.471684,3.542332,117.048498,4.939024,1.106409,185.280858,33.573845,132.448150,0.000000,9.865587,15.498066,16.256366,350.955990,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,32.354686,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

68,16:45-17:00,13.610075,25.743841,336.377002,14.458500,124.471684,3.542332,117.048498,3.704268,1.106409,185.280858,33.573845,132.448150,0.000000,9.865587,15.498066,16.256366,379.872990,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,65.190292,0.000000,32.354686,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

69,17:00-17:15,13.610075,25.743841,336.377002,14.458500,124.471684,3.542332,119.853447,3.704268,1.106409,165.848634,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,338.907240,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,36.766688,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

70,17:15-17:30,13.610075,25.743841,336.377002,14.458500,124.471684,3.542332,119.853447,10.742376,1.106409,156.132522,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,353.153682,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,36.766688,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

71,17:30-17:45,13.610075,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,132.962286,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,382.070682,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,36.766688,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

72,17:45-18:00,13.610075,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,126.974547,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,372.431682,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,36.766688,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

73,18:00-18:15,13.610075,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,115.668000,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,391.709682,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,39.708023,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

74,18:15-18:30,13.610075,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,115.668000,33.573845,137.335123,0.000000,9.865587,15.498066,16.256366,382.070682,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,74.691165,0.000000,76.474712,5.961157,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

75,18:30-18:45,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,180.538470,33.573845,137.335123,0.000000,9.865587,15.392037,16.150337,383.034582,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,92.310484,0.000000,76.474712,10.852361,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,125.829916,57.039171,173.465809,0.000000,0.000000,23.270763,0,0,0,0,0

76,18:45-19:00,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,277.709229,33.573845,137.335123,0.000000,9.865587,15.392037,16.150337,383.034582,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,76.474712,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,1.648269,125.829916,57.039171,175.452879,0.000000,0.000000,23.270763,0,0,0,0,0

77,19:00-19:15,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,283.440964,33.573845,137.335123,0.000000,9.865587,16.357961,17.628189,397.750058,0.000000,41.964482,5.160861,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,76.474712,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,24.034461,0,0,0,0,0

78,19:15-19:30,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,348.416306,33.573845,137.335123,0.000000,9.865587,16.357961,17.628189,407.389058,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,76.474712,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,24.034461,0,0,0,0,0

79,19:30-19:45,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,360.068508,33.573845,137.335123,0.000000,9.865587,16.357961,17.628189,457.772014,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,76.474712,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,24.034461,0,0,0,0,0

80,19:45-20:00,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,360.068508,33.573845,137.335123,0.000000,9.865587,16.357961,17.628189,457.772014,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,32.354686,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,24.034461,0,0,0,0,0

81,20:00-20:15,13.720153,25.743841,336.377002,14.458500,142.465962,2.975559,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

82,20:15-20:30,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,72.803367,92.720433,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

83,20:30-20:45,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,70.563263,92.720433,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

84,20:45-21:00,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,92.720433,0.000000,22.060013,18.121914,0.000000,8.039553,0.000000,36.522672,0.000000,3.180870,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

85,21:00-21:15,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,92.720433,0.000000,22.060013,18.121914,0.000000,8.039553,0.000000,36.522672,0.000000,3.180870,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

86,21:15-21:30,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,10.742376,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,92.720433,0.000000,22.060013,18.121914,0.000000,8.039553,0.000000,36.522672,0.000000,3.180870,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

87,21:30-21:45,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,9.260669,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,92.720433,0.000000,22.060013,18.121914,0.000000,8.039553,0.000000,36.522672,0.000000,3.180870,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

88,21:45-22:00,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,9.260669,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,70.563263,92.720433,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

89,22:00-22:15,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,9.260669,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,70.563263,83.287114,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

90,22:15-22:30,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,9.260669,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,70.563263,71.084649,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

91,22:30-22:45,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,4.939024,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.672717,70.563263,70.959041,0.000000,22.060013,18.158598,0.000000,8.185727,0.000000,38.044450,0.000000,18.951623,0.000000,48.263122,2.978451,125.829916,57.039171,175.452879,0.000000,0.000000,26.641213,0,0,0,0,0

92,22:45-23:00,13.720153,25.743841,336.377002,14.458500,142.465962,3.542332,119.853447,3.704268,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,70.959041,0.000000,22.060013,11.922312,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

93,23:00-23:15,13.720153,25.743841,336.377002,14.458500,142.465962,3.825719,119.853447,3.704268,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,70.959041,0.000000,18.824545,11.922312,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

94,23:15-23:30,13.720153,25.743841,336.377002,14.458500,142.465962,3.825719,119.853447,3.704268,1.106409,403.792168,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,528.320626,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,70.959041,0.000000,18.824545,11.922312,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

95,23:30-23:45,13.720153,25.743841,336.377002,14.458500,142.465962,3.967412,119.853447,9.260669,1.106409,374.527008,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,463.064860,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,70.959041,0.000000,18.824545,11.922312,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

96,23:45-24:00,13.720153,25.743841,336.377002,14.458500,142.465962,3.967412,119.853447,9.260669,1.106409,374.527008,33.573845,137.335123,0.000000,9.865587,17.658648,19.121270,456.808114,0.000000,41.964482,5.164674,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,70.563263,70.959041,0.000000,18.824545,11.922312,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,2.978451,125.829916,57.039171,173.465809,0.000000,0.000000,26.641213,0,0,0,0,0

