Block,Time,AURY_GF,AURY_LF,RIHAND3,SINGRAULI,DADRI_CRF,RAMPUR,KOLDAM,JHAJJAR,UNCHAHAR4,UNCHAHAR1,TANDA2,AURY_RF,RAPPB,NJPC,URI2,NAPP,PARBATI3,RIHAND1,DADRI_LF,BSIUL,DADRT2,SEWA2,DADRI_RF,AURY_CRF,KOTESHWR,RIHAND2,ANTA_CRF,DULHASTI,KISHANGANGA,TANAKPUR,ANTA_RF,UNCHAHAR3,DHAULIGNGA,URI,DADRI_GF,ANTA_GF,CHAMERA3,SINGRAULI_HYDRO,CHAMERA1,UNCHAHAR2,RAPPC,ANTA_LF,SALAL,TEHRI,CHAMERA2,KHSTPP-I,FSTPP I & II,KHSTPP-II,BRBCL,KUDGI,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,531.673800,0.000000,11.319653,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,659.102725,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,13.242622,0.000000,10.595088,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,73.601312,0.000000,37.917862,40.777653,13.675725,141.326286,19.194008,89.92,334.911308,8.464554,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,578.214452,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,659.102725,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,46.618387,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,73.601312,0.000000,37.917862,40.777653,13.675725,141.326286,19.194008,89.92,334.911308,8.464554,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,578.214452,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,659.102725,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,46.618387,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,73.601312,0.000000,37.917862,40.777653,13.675725,141.326286,19.194008,89.92,334.911308,8.464554,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,578.214452,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,640.452724,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,10.595088,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,41.360191,13.675725,141.326286,18.141143,89.92,334.911308,8.464554,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,531.673800,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,640.452724,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,10.595088,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,41.360191,13.675725,141.326286,17.728410,89.92,334.911308,9.875313,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,387.718800,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,580.567444,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,15.892632,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,39.903846,13.675725,141.326286,17.212872,89.92,334.911308,9.875313,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,358.927800,0.000000,11.175549,0.000000,0.000000,0.000000,112.241234,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,580.567444,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.533915,0.000000,15.892632,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,39.903846,13.675725,141.326286,15.820654,89.92,334.911308,9.875313,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,438.103050,0.000000,11.271108,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,640.452724,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.879104,0.000000,15.892632,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,39.903846,13.675725,141.326286,13.711234,89.92,334.911308,9.875313,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,502.882800,0.000000,11.271108,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,650.433604,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,12.879104,0.000000,15.892632,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,76.946827,0.000000,37.917862,39.903846,13.675725,141.326286,13.711234,89.92,334.911308,9.875313,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,578.214452,0.000000,8.724706,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,590.548324,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,8.637300,0.000000,10.595088,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,78.061998,0.000000,37.917862,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,9.875313,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,578.214452,0.000000,12.603644,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,610.510084,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,14.057292,0.000000,10.595088,0.000000,0.000000,18.575646,0.973030,25.777542,40.681779,49.079730,0.000000,78.061998,0.000000,37.917862,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,9.875313,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,630.222322,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,25.777542,40.681779,49.079730,0.000000,82.522684,0.000000,17.909921,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,10.721768,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,69.098400,0.000000,6.258012,650.433604,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,26.308256,40.681779,49.079730,0.000000,82.522684,0.000000,17.909921,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,10.721768,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,75.218226,0.000000,0.000000,620.490964,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,82.522684,0.000000,17.909921,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,10.721768,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,118.681900,98.609175,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,84.809179,0.000000,0.000000,640.184008,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,82.522684,0.000000,17.909921,40.195115,13.675725,141.326286,13.711234,89.92,334.911308,10.721768,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,118.681900,98.721076,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,640.184008,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,17.909921,40.192236,13.675725,141.326286,13.711234,89.92,334.911308,8.464554,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,118.681900,98.721076,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,658.351129,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,17.909921,40.192236,13.675725,141.326286,13.711234,89.92,334.911308,8.464554,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,118.681900,98.721076,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,658.495084,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,12.714106,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,17.909921,40.192236,13.675725,141.326286,13.711234,89.92,334.911308,8.464554,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,118.681900,98.721076,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,658.495084,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,21.772714,0.000000,12.714106,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,17.909921,40.192236,13.675725,141.326286,13.711234,89.92,334.911308,8.464554,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,658.495084,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,11.679069,0.000000,21.772714,0.000000,12.714106,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,21.747762,40.192236,13.675725,141.326286,13.711234,81.57,334.911308,8.464554,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,16.230926,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,658.495084,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,11.679069,0.000000,21.772714,0.000000,21.190176,0.000000,0.000000,9.287823,0.973030,37.908150,40.681779,49.079730,0.000000,76.166207,0.000000,21.747762,40.192236,13.675725,141.326286,13.711234,76.78,334.911308,8.464554,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,0.000000,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,6.228453,658.495084,4.989192,11.570143,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,11.679069,0.000000,24.882142,0.000000,21.190176,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,0.000000,21.747762,40.192236,13.675725,141.326286,13.711234,89.25,334.911308,8.464554,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,3.274496,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,658.495084,10.106313,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,11.679069,0.000000,24.882142,0.000000,21.190176,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,14.812970,21.747762,40.192236,13.675725,141.326286,13.711234,89.25,334.911308,8.464554,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,6.253405,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,658.495084,10.106313,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,24.882142,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,29.867783,25.585602,39.612577,13.675725,141.326286,13.711234,89.25,334.911308,8.464554,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,6.253405,0.000000,89.792987,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,658.495084,10.106313,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,0.000000,24.882142,0.000000,10.595088,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,43.531992,25.585602,39.612577,13.675725,141.326286,13.711234,89.25,334.911308,8.464554,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.052444,0.000000,11.612370,0.000000,109.060308,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,658.495084,10.106313,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,8.877225,25.150858,0.000000,14.833123,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,43.531992,25.585602,39.612577,13.675725,141.326286,12.656524,87.91,334.911308,11.286072,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,11.612370,0.000000,109.060308,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,658.495084,10.106313,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,9.884910,25.314007,0.000000,14.833123,0.000000,0.000000,9.287823,0.973030,37.908150,40.683791,49.079730,0.000000,76.946827,43.531992,25.585602,39.612577,13.675725,141.326286,12.656524,79.56,334.911308,11.286072,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,11.612370,0.000000,109.060308,9.682413,38.230993,0.000000,88.292400,0.000000,1.055670,659.102725,15.167145,14.779380,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,6.861855,25.314007,0.000000,14.833123,0.000000,0.000000,9.287823,0.973030,40.449512,40.683791,49.079730,0.000000,76.946827,58.042656,25.585602,39.612577,14.268052,141.326286,12.656524,74.95,333.615712,12.696831,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,11.612370,0.000000,109.060308,9.682413,38.230993,0.000000,88.292400,0.000000,3.167010,659.102725,15.167145,14.779380,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,9.712068,6.861855,25.314007,0.000000,14.833123,0.000000,0.000000,18.575646,0.973030,40.449512,40.683791,49.079730,0.000000,76.946827,59.735567,25.585602,39.612577,14.268052,141.326286,12.656524,69.48,333.615712,12.696831,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,47.985000,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,34.933080,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,11.458818,25.314007,0.000000,16.952141,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,63.05,333.615712,12.696831,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,47.985000,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,48.477422,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,11.458818,25.314007,0.000000,46.618387,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,59.31,333.615712,12.696831,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,45.858305,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,30.652818,25.314007,0.000000,46.618387,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,52.88,333.615712,12.696831,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,45.858305,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,31.238235,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,48.27,333.615712,12.696831,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,31.238235,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,42.80,333.615712,12.696831,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,18.869046,659.102725,15.167145,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,35.268975,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,39.06,333.615712,12.696831,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,134.689480,10.327908,38.230993,0.000000,88.292400,0.000000,6.258012,659.102725,15.167145,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,31.238235,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,35.41,333.615712,12.696831,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,99.971949,10.327908,38.230993,0.000000,88.292400,0.000000,0.000000,659.102725,10.131898,55.747054,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,9.712068,31.238235,25.314007,0.000000,15.892632,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,33.59,333.615712,12.696831,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,99.971949,10.327908,38.230993,0.000000,88.292400,0.000000,0.000000,659.102725,10.131898,55.747054,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,11.679069,31.238235,25.314007,0.000000,15.892632,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,29.85,333.615712,12.696831,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,99.971949,10.327908,38.230993,0.000000,88.292400,0.000000,0.000000,659.102725,10.131898,55.747054,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,11.679069,31.238235,25.314007,0.000000,15.892632,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,29.85,333.615712,12.696831,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.179604,0.000000,60.449584,0.000000,99.971949,9.682413,38.230993,0.000000,88.292400,0.000000,0.000000,659.102725,10.131898,55.747054,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,11.679069,35.268975,25.314007,0.000000,19.071158,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,28.02,333.615712,12.696831,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,134.689480,9.682413,38.230993,0.000000,88.292400,0.000000,12.516024,659.102725,10.131898,55.747054,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,11.679069,35.268975,25.314007,0.000000,19.071158,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,28.02,333.615712,12.696831,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,134.689480,9.682413,38.230993,0.000000,88.292400,0.000000,12.516024,659.102725,10.131898,57.324800,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,11.679069,35.268975,25.314007,0.000000,15.892632,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,25.24,333.615712,12.696831,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,134.689480,9.682413,38.230993,0.000000,88.292400,0.000000,12.516024,659.102725,10.131898,57.324800,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,11.679069,35.268975,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,26.20,333.615712,12.696831,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,134.689480,9.682413,38.230993,0.000000,88.292400,0.000000,12.516024,659.102725,10.131898,57.324800,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,35.268975,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,59.735567,37.917862,39.612577,14.268052,141.326286,12.656524,26.20,333.615712,12.696831,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,134.689480,9.682413,38.230993,0.000000,88.292400,0.000000,6.258012,659.102725,10.131898,57.324800,0.000000,25.549133,113.364562,0.000000,47.444263,0.000000,9.712068,34.261290,25.314007,0.000000,11.654597,0.000000,0.000000,27.891577,0.973030,40.449512,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,25.24,333.615712,12.696831,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,99.971949,9.682413,38.230993,0.000000,88.292400,0.000000,1.055670,659.102725,10.131898,57.324800,0.000000,17.032756,113.364562,0.000000,47.444263,0.000000,9.712068,30.230550,25.314007,0.000000,11.654597,0.000000,0.000000,18.575646,0.973030,40.410088,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,23.42,333.615712,12.696831,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,118.681900,84.933450,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,99.971949,9.682413,38.230993,0.000000,88.292400,0.000000,1.055670,659.102725,5.065949,57.324800,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,27.207495,25.314007,0.000000,11.654597,0.000000,0.000000,18.575646,0.973030,40.410088,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,21.59,333.615712,12.696831,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,118.681900,91.366439,0.000000,0.000000,0.000000,626.830454,0.000000,19.167608,0.000000,60.449584,0.000000,99.971949,9.682413,38.230993,0.000000,88.292400,0.000000,1.055670,659.102725,0.000000,57.324800,0.000000,8.516378,113.364562,0.000000,47.444263,0.000000,9.712068,35.268975,25.314007,0.000000,11.654597,0.000000,0.000000,18.575646,0.973030,40.410088,40.683791,49.079730,0.000000,72.486141,58.042656,37.917862,39.612577,14.268052,141.326286,12.656524,19.77,333.615712,12.696831,0,0,0,0,0

