Block,Time,RAMPUR,SEWA2,AURY_GF,DADRI_RF,RIHAND2,URI,RIHAND3,KOLDAM,RIHAND1,AURY_LF,SALAL,RAPPB,SINGRAULI,NJPC,DADRI_CRF,UNCHAHAR1,DADRT2,AURY_CRF,ANTA_CRF,UNCHAHAR4,UNCHAHAR3,ANTA_RF,ANTA_LF,PARBATI3,KISHANGANGA,TANDA2,DADRI_GF,CHAMERA1,ANTA_GF,JHAJJAR,UNCHAHAR2,AURY_RF,DADRI_LF,CHAMERA3,RAPPC,BSIUL,SINGRAULI_HYDRO,NAPP,TANAKPUR,URI2,FSTPP I & II,TALA,DHAULIGNGA,TEHRI,KOTESHWR,DULHASTI,CHAMERA2,KUDGI,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.604176,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.604176,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,11.431610,436.285036,0.000000,0.000000,0.000000,13.508022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,625.766014,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,11.431610,436.285036,0.000000,0.000000,0.000000,13.508022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,625.766014,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,20.267100,13.263881,436.285036,18.650847,9.637778,0.000000,16.861311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,23.364685,13.294349,436.285036,18.650847,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,436.285036,18.650847,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,436.285036,18.650847,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,404.154927,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,436.285036,18.650847,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,27.768243,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,10.342591,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,94.318451,21.866850,401.722875,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,436.285036,18.650847,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,13.279776,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,142.367330,26.361706,401.722875,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,484.540036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,13.279776,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,142.367330,26.361706,401.722875,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,532.795036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.325072,0.923118,37.724601,11.744784,0.000000,13.279776,25.536546,35.268753,60.071684,25.692892,47.711220,38.131217,90.48,14.476493,142.367330,26.361706,401.722875,0,0,0,0,0

63,15:30-15:45,0.000000,9.005348,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,581.050036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,142.367330,26.361706,401.722875,0,0,0,0,0

64,15:45-16:00,0.000000,9.648587,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,134.448081,148.242641,23.364685,13.294349,581.050036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,142.367330,26.361706,401.722875,0,0,0,0,0

65,16:00-16:15,0.000000,10.163179,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,120.878775,148.242641,23.364685,13.294349,581.050036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,7.789515,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.778453,0,0,0,0,0

66,16:15-16:30,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,120.878775,148.242641,23.364685,13.294349,581.050036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,15.579030,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

67,16:30-16:45,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,120.516862,148.242641,23.364685,13.294349,581.050036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,23.368545,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

68,16:45-17:00,0.000000,10.188908,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.304850,0.000000,120.516862,148.242641,23.364685,13.294349,629.305036,18.650847,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

69,17:00-17:15,0.000000,10.188908,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,629.305036,18.328118,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

70,17:15-17:30,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,660.514343,18.328118,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

71,17:30-17:45,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,660.514343,18.328118,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

72,17:45-18:00,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,660.514343,18.328118,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

73,18:00-18:15,0.000000,14.151261,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,660.514343,0.300058,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,11.744784,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

74,18:15-18:30,0.000000,14.151261,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,13.400510,660.514343,0.000000,0.000000,0.000000,17.178394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,9.766715,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

75,18:30-18:45,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,18.978402,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,9.766715,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

76,18:45-19:00,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,23.364685,18.978402,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,9.766715,30.898410,13.279776,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,72.38,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

77,19:00-19:15,0.000000,15.252487,0.000000,0.000000,114.002438,46.880698,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,23.364685,19.120658,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,79.23,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

78,19:15-19:30,0.000000,15.252487,0.000000,0.000000,114.002438,46.880698,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,23.364685,19.120658,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,88.24,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

79,19:30-19:45,0.000000,15.252487,0.000000,0.000000,114.002438,46.880698,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,23.364685,19.120658,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

80,19:45-20:00,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,23.364685,19.120658,660.514343,0.000000,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

81,20:00-20:15,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,23.364685,19.120658,660.514343,24.127500,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

82,20:15-20:30,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,105.664263,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,43.631785,19.120658,660.514343,24.127500,0.000000,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

83,20:30-20:45,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,114.603940,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,56.812445,19.120658,660.514343,38.779648,14.687181,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

84,20:45-21:00,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.347574,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,3.184830,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

85,21:00-21:15,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,76.157971,19.120658,660.514343,38.779648,32.892249,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,3.184830,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

86,21:15-21:30,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,3.184830,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

87,21:30-21:45,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,148.242641,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,28.048516,49.355890,3.184830,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

88,21:45-22:00,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.937012,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

89,22:00-22:15,0.000000,15.252487,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

90,22:15-22:30,0.000000,15.252487,0.000000,0.000000,114.002438,46.880698,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,120.516862,149.293683,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

91,22:30-22:45,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,133.183800,149.293683,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

92,22:45-23:00,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,133.183800,149.293683,76.157971,19.120658,660.514343,38.779648,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,20.961972,0.000000,29.495000,49.355890,18.879672,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,36.207078,60.071684,38.063544,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

93,23:00-23:15,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,133.183800,148.242641,76.157971,19.120658,660.514343,61.313768,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

94,23:15-23:30,0.000000,15.252487,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,81.529139,0.000000,133.183800,148.242641,76.157971,19.120658,660.514343,61.313768,33.440715,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.357478,40.910686,0.000000,0.000000,28.048516,49.355890,6.293224,0.923118,37.724601,9.766715,31.287886,13.544985,25.536546,35.268753,60.071684,34.257190,31.698516,38.131217,90.43,14.476493,142.367330,26.361706,402.808612,0,0,0,0,0

