Block,Time,JHAJJAR,UNCHAHAR2,RAPPC,UNCHAHAR4,ANTA_CRF,ANTA_GF,SEWA2,DADRI_LF,CHAMERA2,URI2,BSIUL,DULHASTI,AURY_RF,ANTA_LF,TEHRI,PARBATI3,TANAKPUR,DADRI_CRF,TANDA2,KISHANGANGA,DADRI_RF,UNCHAHAR3,RIHAND3,AURY_LF,DHAULIGNGA,RAMPUR,DADRT2,NAPP,AURY_CRF,RIHAND2,CHAMERA3,NJPC,RIHAND1,SALAL,SINGRAULI_HYDRO,ANTA_RF,UNCHAHAR1,RAPPB,URI,CHAMERA1,KOLDAM,DADRI_GF,SINGRAULI,KOTESHWR,AURY_GF,TALA,BRBCL,SASAN,KUDGI,KHSTPP-II,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,415.149637,40.299389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,314.164634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,18.206922,405.453114,49.38,95.212788,16.274377,43.489608,0,0,0,0,0

48,11:45-12:00,415.149637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.030670,405.453114,48.41,95.212788,12.401577,43.489608,0,0,0,0,0

49,12:00-12:15,415.149637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,49.38,95.212788,12.401577,43.489608,0,0,0,0,0

50,12:15-12:30,415.149637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,53.25,95.212788,12.401577,37.285769,0,0,0,0,0

51,12:30-12:45,366.739637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,46.47,95.212788,12.401577,37.285769,0,0,0,0,0

52,12:45-13:00,366.739637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,46.47,95.212788,12.401577,37.285769,0,0,0,0,0

53,13:00-13:15,366.739637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,45.51,95.212788,12.401577,37.130857,0,0,0,0,0

54,13:15-13:30,366.739637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,288.023234,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,44.54,95.212788,12.401577,37.130857,0,0,0,0,0

55,13:30-13:45,366.139353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,286.851712,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,25.876113,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,42.60,95.212788,12.401577,41.853532,0,0,0,0,0

56,13:45-14:00,366.139353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,286.851712,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,36.79,95.212788,12.401577,43.489608,0,0,0,0,0

57,14:00-14:15,366.139353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,286.851712,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,35.82,95.212788,12.401577,43.489608,0,0,0,0,0

58,14:15-14:30,414.549353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,39.70,95.212788,17.497117,43.489608,0,0,0,0,0

59,14:30-14:45,414.549353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.187228,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,40.66,95.212788,17.497117,43.489608,0,0,0,0,0

60,14:45-15:00,414.549353,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,25.876113,0.574172,0.000000,5.187228,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,41.63,95.212788,17.497117,43.489608,0,0,0,0,0

61,15:00-15:15,478.925068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,15.066160,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,41.63,95.212788,17.497117,43.489608,0,0,0,0,0

62,15:15-15:30,478.925068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,15.066160,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,40.66,95.212788,17.497117,43.489608,0,0,0,0,0

63,15:30-15:45,533.152541,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,30.132320,0.000000,5.953268,0.000000,0.000000,0.000000,0.000000,17.711864,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,6.704882,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,39.70,95.212788,17.497117,43.489608,0,0,0,0,0

64,15:45-16:00,604.791068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,30.132320,0.000000,5.953268,0.000000,0.000000,0.000000,0.000000,17.711864,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,6.704882,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,38.73,95.212788,17.497117,43.489608,0,0,0,0,0

65,16:00-16:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,45.198481,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,59.06,95.212788,17.497117,43.489608,0,0,0,0,0

66,16:15-16:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,45.198481,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,58.09,95.212788,17.497117,43.489608,0,0,0,0,0

67,16:30-16:45,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,45.198481,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,56.16,95.216419,20.065848,43.489608,0,0,0,0,0

68,16:45-17:00,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,112.31,95.216419,20.065848,43.489608,0,0,0,0,0

69,17:00-17:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,11.615495,14.326649,0.000000,15.954825,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,8.825046,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,127.80,95.216419,20.065848,43.489608,0,0,0,0,0

70,17:15-17:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,11.615495,14.326649,0.000000,15.954825,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,8.825046,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,36.675416,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,126.83,95.216419,20.065848,43.489608,0,0,0,0,0

71,17:30-17:45,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,5.110818,0.000000,11.615495,10.419381,0.000000,15.954825,0.000000,0.000000,60.264641,3.697556,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,8.825046,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,55.013124,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,19.240070,8.413658,0.000000,0.000000,100.208700,8.591807,0.000000,1.992556,19.364004,405.453114,128.77,95.216419,20.065848,43.489608,0,0,0,0,0

72,17:45-18:00,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,10.221636,0.000000,11.615495,10.419381,0.000000,31.909649,0.000000,0.000000,60.264641,15.830469,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,17.650092,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,73.350832,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,19.240070,27.153169,0.000000,0.000000,100.208700,17.183614,0.000000,1.992556,19.364004,405.453114,131.68,95.216419,20.065848,43.489608,0,0,0,0,0

73,18:00-18:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,10.221636,0.000000,11.615495,11.070592,0.000000,47.864474,0.000000,0.000000,60.264641,31.660938,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,26.475139,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,82.519686,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,19.240070,40.807771,0.000000,0.000000,100.208700,25.775420,0.000000,1.992556,19.364004,405.453114,133.61,95.216419,20.065848,43.489608,0,0,0,0,0

74,18:15-18:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,11.070592,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,135.882416,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,19.240070,40.807771,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,133.61,95.216419,20.065848,43.489608,0,0,0,0,0

75,18:30-18:45,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,11.070592,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,135.882416,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,10.688928,40.807771,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,131.68,95.216419,20.065848,43.489608,0,0,0,0,0

76,18:45-19:00,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,11.070592,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,135.882416,89.074400,23.626016,0.574172,0.000000,9.672318,0.000000,10.688928,40.807771,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,130.71,95.216419,20.065848,43.489608,0,0,0,0,0

77,19:00-19:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,13.024226,18.940316,47.864474,0.000000,0.000000,60.264641,15.830469,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,135.882416,89.074400,68.627952,0.574172,0.000000,9.672318,0.000000,10.688928,29.371315,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,128.77,95.216419,20.065848,43.489608,0,0,0,0,0

78,19:15-19:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,13.024226,18.940316,47.864474,0.000000,0.000000,60.264641,3.697556,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,18.740169,135.882416,89.074400,68.627952,0.574172,0.000000,9.672318,0.000000,10.688928,27.229657,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,63.92,95.216419,20.065848,43.489608,0,0,0,0,0

79,19:30-19:45,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,14.326649,6.313439,47.864474,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,18.740169,135.882416,89.074400,68.627952,0.574172,0.000000,9.672318,0.000000,12.826714,27.199062,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,89.90,95.212788,17.497117,43.489608,0,0,0,0,0

80,19:45-20:00,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,14.326649,6.313439,47.864474,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,18.740169,135.882416,89.074400,68.627952,0.574172,0.000000,9.672318,0.000000,49.703515,27.205181,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,59.06,95.212788,17.497117,43.489608,0,0,0,0,0

81,20:00-20:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,21.489974,6.313439,47.864474,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,18.740169,135.882416,89.074400,23.626016,0.574172,0.000000,9.672318,0.000000,49.703515,27.205181,0.000000,0.000000,100.208700,37.803950,0.000000,1.992556,19.364004,405.453114,57.12,95.212788,17.497117,43.489608,0,0,0,0,0

82,20:15-20:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,25.425029,21.489974,0.000000,47.864474,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,26.475139,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,87.654244,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,10.688928,27.205181,0.000000,0.000000,100.208700,25.775420,0.000000,1.992556,19.364004,405.453114,55.19,95.212788,17.497117,43.489608,0,0,0,0,0

83,20:30-20:45,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,10.221636,0.000000,11.615495,21.489974,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,17.650092,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,73.350832,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,13.538341,0.000000,0.000000,100.208700,17.183614,0.000000,2.561857,19.364004,405.453114,54.22,95.212788,17.497117,43.489608,0,0,0,0,0

84,20:45-21:00,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,10.221636,0.000000,11.615495,21.489974,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,6.449374,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,8.825046,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,55.013124,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,17.183614,0.000000,2.561857,19.364004,405.453114,51.31,95.212788,17.497117,43.489608,0,0,0,0,0

85,21:00-21:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,5.110818,0.000000,11.615495,21.489974,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,5.581189,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,36.675416,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,17.183614,0.000000,2.561857,19.364004,405.453114,48.41,95.212788,17.497117,43.489608,0,0,0,0,0

86,21:15-21:30,566.063068,41.042095,25.432968,0.000000,0.000000,0.000000,4.904320,0.000000,11.615495,21.489974,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,5.581189,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,47.44,95.212788,17.497117,43.489608,0,0,0,0,0

87,21:30-21:45,566.063068,41.042095,25.432968,0.000000,0.000000,0.000000,4.646198,0.000000,0.000000,21.489974,0.000000,31.909649,0.000000,0.000000,58.129760,0.000000,5.581189,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,49.703515,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,45.51,95.212788,17.497117,43.489608,0,0,0,0,0

88,21:45-22:00,566.063068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.489974,0.000000,31.909649,0.000000,0.000000,45.137484,0.000000,5.581189,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,49.703515,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,44.54,95.212788,17.497117,43.489608,0,0,0,0,0

89,22:00-22:15,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.024226,0.000000,31.909649,0.000000,0.000000,45.137484,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,40.66,95.212788,17.497117,43.489608,0,0,0,0,0

90,22:15-22:30,632.379927,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.024226,0.000000,31.909649,0.000000,0.000000,45.137484,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,9.672318,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,39.70,95.212788,17.497117,43.489608,0,0,0,0,0

91,22:30-22:45,566.063068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,31.909649,0.000000,0.000000,32.938164,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,39.70,95.212788,17.497117,43.489608,0,0,0,0,0

92,22:45-23:00,566.063068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,31.909649,0.000000,0.000000,30.132320,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,35.82,95.212788,17.497117,43.489608,0,0,0,0,0

93,23:00-23:15,498.289068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,31.909649,0.000000,0.000000,30.132320,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,32.92,95.212788,17.497117,43.489608,0,0,0,0,0

94,23:15-23:30,498.289068,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,31.909649,0.000000,0.000000,30.132320,0.000000,5.209110,0.000000,0.000000,0.000000,0.000000,25.550895,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.250097,0.574172,0.000000,9.672318,0.000000,8.551142,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.561857,19.364004,405.453114,31.95,95.212788,17.497117,43.489608,0,0,0,0,0

