Block,Time,DADRI_RF,AURY_RF,KISHANGANGA,ANTA_CRF,JHAJJAR,RIHAND1,RAPPB,DADRI_LF,DADRT2,AURY_LF,PARBATI3,DULHASTI,URI2,KOTESHWR,URI,TANAKPUR,SINGRAULI_HYDRO,RIHAND3,CHAMERA1,SINGRAULI,AURY_GF,CHAMERA2,UNCHAHAR2,RAPPC,RAMPUR,TANDA2,ANTA_GF,KOLDAM,AURY_CRF,UNCHAHAR1,SEWA2,CHAMERA3,DADRI_CRF,NAPP,ANTA_LF,NJPC,BSIUL,UNCHAHAR4,ANTA_RF,SALAL,DADRI_GF,DHAULIGNGA,UNCHAHAR3,TEHRI,RIHAND2,TALA,KHSTPP-I,KHSTPP-II,BRBCL,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,259.454556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,38.293344,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,0.000000,113.813438,0.000000,39.097770,124.398256,18.571300,403.484895,17.559402,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,257.254500,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,8.509632,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.737402,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,20.691333,0.000000,113.813438,0.000000,31.956539,104.148232,19.100848,403.484895,14.086370,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,231.240000,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,6.382224,5.554096,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,7.919970,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,18.306500,0.000000,113.813438,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,231.240000,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,3.191112,5.554096,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,7.919970,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,18.306500,0.000000,113.813438,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,231.240000,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,3.191112,5.554096,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,0.000000,113.813438,0.000000,31.024700,96.658320,17.826342,403.484895,14.086370,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,6.382224,5.554096,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,0.000000,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,38.293344,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,0.000000,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,38.293344,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,0.000000,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,14.257102,8.550099,12.764448,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,0.000000,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,13.172008,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,13.172008,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,31.106405,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,13.172008,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,31.106405,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,26.344017,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,31.106405,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,26.344017,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,31.106405,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,25.750501,0.000000,0.000000,14.452500,39.516026,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,23.933340,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,38.625752,0.000000,0.000000,14.452500,39.516026,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,23.933340,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,38.625752,0.000000,0.000000,14.452500,39.516026,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,23.933340,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,22.642250,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,14.452500,39.516026,92.734274,0.000000,31.024700,96.658320,19.269968,403.484895,14.086370,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,23.848244,8.550099,23.933340,0.000000,0.792565,44.503583,0.000000,108.875596,0.000000,0.000000,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,7.919970,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,18.306500,39.516026,92.734274,0.000000,36.117376,112.527261,19.269968,403.484895,15.341377,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,230.748615,30.645081,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,28.514204,8.550099,11.700744,0.000000,0.792565,44.503583,0.000000,118.871812,0.000000,3.210864,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,7.919970,15.227200,0.000000,0.000000,41.983934,0.000000,19.526098,0.000000,0.000000,0.000000,51.501002,0.000000,0.000000,18.306500,39.516026,105.363291,0.000000,44.190446,140.267197,19.269968,403.484895,18.909017,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,232.476556,36.785341,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,28.514204,8.550099,11.700744,0.000000,0.792565,50.924601,0.000000,118.871812,0.000000,12.689334,27.970405,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,40.147118,0.000000,0.000000,0.000000,51.501002,0.000000,0.000000,22.243067,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,288.359556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,15.877374,28.514204,17.100198,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,12.689334,32.082091,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,67.520153,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,288.359556,43.357500,0.000000,0.000000,408.524000,0.000000,0.000000,15.877374,28.514204,25.650297,22.337784,0.000000,0.792565,59.573205,7.611650,118.871812,0.000000,12.689334,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,1.226921,0.000000,41.983934,0.000000,90.148529,6.282791,0.000000,0.000000,53.740176,0.000000,8.802571,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,288.359556,43.357500,0.000000,0.000000,408.524000,0.000000,0.000000,31.754748,30.733128,34.200396,22.337784,0.000000,0.792565,59.573205,19.755276,118.871812,0.000000,25.378667,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,18.848372,0.000000,0.000000,54.299970,0.000000,17.605141,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,288.359556,43.357500,0.000000,0.000000,408.524000,0.000000,0.000000,31.754748,30.733128,34.200396,22.337784,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,112.685661,18.848372,0.000000,0.000000,54.299970,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,321.873748,43.357500,0.000000,0.000000,378.547622,0.000000,0.000000,31.754748,30.733128,34.200396,22.337784,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,112.685661,18.848372,0.000000,0.000000,54.299970,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,346.169556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,31.754748,30.733128,34.200396,22.337784,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,112.685661,18.848372,0.000000,0.000000,54.299970,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,365.439556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,31.754748,14.257102,34.200396,22.337784,5.554096,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,112.685661,12.565582,0.000000,0.000000,54.299970,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,31.754748,14.257102,34.200396,22.337784,5.554096,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,12.565582,0.000000,0.000000,54.299970,0.000000,17.605141,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,19.000220,15.955560,5.554096,0.792565,59.573205,0.000000,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,1.226921,0.000000,41.983934,0.000000,67.520153,1.059850,0.000000,0.000000,54.299970,0.000000,8.802571,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,8.550099,15.955560,5.554096,0.792565,59.573205,0.000000,118.871812,0.000000,12.689334,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,36.497380,1.059850,0.000000,0.000000,54.299970,0.000000,0.000000,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,8.550099,15.955560,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,12.689334,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,18.248690,6.282791,0.000000,0.000000,54.299970,0.000000,0.000000,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,384.709556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,8.550099,15.955560,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,54.299970,0.000000,0.000000,22.729447,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,375.074556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,0.000000,26.592600,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,54.299970,0.000000,0.000000,22.729447,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,14.257102,0.000000,26.592600,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,54.299970,0.000000,0.000000,22.729447,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,365.439556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,31.911120,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,22.729447,25.615611,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,31.911120,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,22.729447,25.251408,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,278.724556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.056755,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,25.251408,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.056755,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,25.251408,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.056755,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,13.172008,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,15.877374,21.256043,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.056755,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,13.172008,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,21.256043,0.000000,26.592600,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,31.167421,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,13.172008,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,21.256043,0.000000,26.592600,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,30.251684,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,13.172008,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,30.733128,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,30.251684,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,0.000000,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,30.733128,0.000000,22.337784,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,30.251684,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,0.000000,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,30.733128,8.550099,22.337784,0.000000,0.792565,59.573205,0.000000,120.878781,0.000000,0.000000,30.251684,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,0.000000,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,232.476556,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,30.733128,8.550099,22.337784,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,30.251684,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,18.875447,0.000000,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,230.777520,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,25.922004,8.550099,25.528896,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,22.545900,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.452500,0.000000,113.813438,0.000000,44.190446,140.267197,19.269968,397.805062,19.742115,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,230.777520,43.357500,0.000000,0.000000,365.166500,0.000000,0.000000,1.854256,25.922004,8.550099,25.528896,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,22.545900,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.744500,15.227200,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.452500,0.000000,113.813438,0.000000,44.190446,140.267197,17.650363,397.805062,19.742115,0,0,0,0,0

