Block,Time,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,NR/26072023/25122043/L_NR_2023_10,NR/01102023/06022042/L_NR_2012_07,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/13072024/13072024/IEX-240712-01506_GNA,NR/01072024/31072024/R2,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/05012040/L_NR_2020_02,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/30042040/GNA_LT_35,NR/30092023/31122025/SH-07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/15072024/NR/01072024/15072024/717759,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/19072037/LT-05,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31102037/L_NR_2019_11,NR/01102023/30042040/GNA_LT_36,NR/01102023/23072042/L_NR_2012_04,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/31052040/LT-31,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/06022042/L_NR_2012_02,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024
58,14:15-14:30,40,33,33,33,81.67,81.67,48.423096,120,40.5,45,40,43.01,40,225,83,179,77,40,76,57.510000,0.000000,0.000000,0.000000,12.230000,3.800000,15.520000,0.000000,14.920000,25.920000,25.730000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.510000,15.290000,0.000000,0.000000,14.920000,0.000000,110.780000,113.110000,0.000000,12.410000

59,14:30-14:45,40,33,33,33,81.67,81.67,56.766528,120,39.5,39.55,40,44.01,40,197.74,78,175,73,37,75,57.510000,0.000000,0.000000,0.000000,12.230000,3.800000,15.520000,0.000000,14.370000,25.920000,25.730000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.510000,14.730000,0.000000,0.000000,14.370000,0.000000,157.020000,132.380000,0.000000,12.410000

60,14:45-15:00,40,33,33,33,81.67,81.67,64.651851,120,39.5,39.47,40,44.01,40,197.33,74,168,70,36,72,57.510000,0.000000,0.000000,0.000000,12.230000,3.800000,15.520000,0.000000,13.860000,25.920000,25.730000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.510000,14.200000,0.000000,0.000000,13.860000,0.000000,171.120000,132.380000,0.000000,12.410000

61,15:00-15:15,40,33,33,33,81.67,81.67,57.302613,120,37.5,38.81,40,44.01,40,194.07,76,158,67,37,67,57.510000,0.000000,0.000000,0.000000,12.230000,3.990000,15.520000,0.000000,13.080000,25.920000,26.740000,0.000000,0.000000,6.200000,25.920000,7.650000,70.220000,52.980000,6.900000,13.410000,0.000000,0.000000,13.080000,0.000000,171.120000,132.380000,0.000000,12.410000

62,15:15-15:30,40,33,33,33,81.67,81.67,60.675075,120,35.5,36.58,40,44.01,40,182.92,71,147,62,34,63,57.510000,0.000000,0.000000,0.000000,12.230000,3.990000,15.520000,0.000000,12.200000,25.920000,27.250000,0.000000,0.000000,6.200000,25.920000,7.650000,70.220000,52.980000,6.900000,12.510000,0.000000,0.000000,12.200000,0.000000,171.120000,132.380000,0.000000,12.410000

63,15:30-15:45,40,33,33,33,81.67,81.67,57.595023,120,32,33.48,40,44.01,40,167.42,66,137,57,32,58,57.510000,0.000000,0.000000,0.000000,12.230000,3.990000,15.520000,0.000000,11.220000,25.920000,28.760000,0.000000,0.000000,6.200000,25.920000,7.650000,70.220000,52.980000,6.900000,11.500000,0.000000,0.000000,11.220000,0.000000,149.310000,132.380000,0.000000,12.410000

64,15:45-16:00,40,33,33,33,81.67,81.67,53.891163,120,31,31.3,40,44.01,40,156.49,61,126,52,29,54,57.510000,0.000000,0.000000,0.000000,12.230000,3.990000,15.520000,0.000000,10.350000,25.920000,28.760000,0.000000,0.000000,6.200000,25.920000,7.650000,70.220000,52.980000,6.900000,10.610000,0.000000,0.000000,10.350000,0.000000,110.780000,132.380000,0.000000,12.410000

65,16:00-16:15,40,33,33,33,81.67,81.67,49.680459,120,29,27.54,40,44.01,40,137.68,55,116,47,27,49,57.510000,0.000000,0.000000,0.000000,13.150000,4.260000,15.520000,0.000000,9.630000,25.920000,28.760000,0.000000,0.000000,5.890000,25.920000,7.650000,70.220000,52.980000,6.900000,9.870000,0.000000,0.000000,9.630000,0.000000,110.780000,132.380000,0.000000,12.410000

66,16:15-16:30,40,33,33,33,81.67,81.67,45.070128,120,27,25.33,40,44.01,40,126.67,49,102,42,23,43,57.510000,0.000000,0.000000,0.000000,13.150000,4.260000,15.520000,0.000000,8.510000,25.920000,28.760000,0.000000,0.000000,5.890000,25.920000,7.650000,70.220000,52.980000,6.900000,8.720000,0.000000,0.000000,8.510000,0.000000,110.780000,132.380000,0.000000,12.410000

67,16:30-16:45,40,33,33,33,81.67,81.67,47.594601,120,25,22.18,40,44.01,40,110.93,44,88,37,21,37,57.510000,0.000000,0.000000,0.000000,13.150000,4.260000,15.520000,0.000000,7.660000,25.920000,28.760000,0.000000,0.000000,5.890000,25.920000,7.650000,70.220000,52.980000,6.900000,7.850000,0.000000,0.000000,7.660000,0.000000,110.780000,132.380000,0.000000,12.410000

68,16:45-17:00,40,30.99,26,33,81.67,81.67,39.18294,120,20,18.9,40,44.01,40,94.49,39,77,30,19,33,57.510000,0.000000,0.000000,0.000000,13.150000,4.260000,15.520000,0.000000,6.500000,25.920000,29.270000,0.000000,0.000000,5.890000,25.920000,7.650000,70.220000,52.980000,6.900000,6.670000,0.000000,0.000000,6.500000,0.000000,110.780000,132.380000,0.000000,12.410000

69,17:00-17:15,40,24.4,18,33,81.67,81.67,31.365846,120,17,16.82,40,44.01,40,84.08,32,67,23,15,28,58.440000,0.000000,0.000000,0.000000,14.530000,4.630000,15.520000,0.000000,5.330000,25.920000,29.270000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.900000,5.460000,0.000000,0.000000,5.330000,0.000000,166.600000,132.380000,0.000000,12.410000

70,17:15-17:30,40,17.91,9,31.41,81.67,81.67,24.396741,120,14,14.54,40,44.01,40,72.68,25,53,18,12,22,58.440000,0.000000,0.000000,0.000000,14.530000,4.630000,15.520000,0.000000,4.420000,25.920000,29.270000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.900000,4.530000,0.000000,0.000000,4.420000,0.000000,183.940000,132.380000,0.000000,12.410000

71,17:30-17:45,40,11.81,3,22.01,81.67,81.67,19.805904,120,11,12.23,40,44.01,40,61.17,20,42,15,10,18,58.440000,0.000000,0.000000,0.000000,14.530000,4.630000,15.520000,0.000000,3.370000,25.920000,27.250000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.280000,3.450000,0.000000,0.000000,3.370000,0.000000,193.580000,132.380000,0.000000,12.410000

72,17:45-18:00,40,7.55,0,14.36,81.67,81.67,15.273549,120,7,9.73,40,44.01,40,48.67,15,32,14,7,13,58.440000,0.000000,0.000000,0.000000,14.530000,4.630000,15.520000,0.000000,2.630000,25.920000,27.250000,0.000000,0.000000,6.040000,25.920000,7.650000,70.220000,52.980000,6.280000,2.690000,0.000000,0.000000,2.630000,0.000000,193.580000,132.380000,0.000000,12.410000

73,18:00-18:15,40,0,0,0,81.67,81.67,11.423484,120,7,7.72,40,44.01,40,38.59,10,18,13,5,7,58.440000,61.410000,0.000000,20.470000,13.150000,4.910000,15.520000,81.880000,1.950000,25.920000,27.250000,163.760000,0.000000,6.200000,25.920000,7.650000,66.070000,52.980000,6.280000,2.000000,0.000000,81.880000,1.950000,0.000000,166.600000,132.380000,0.000000,12.410000

74,18:15-18:30,40,0,0,0,81.67,81.67,7.661142,120,5,5.94,40,44.01,40,29.72,3,11,10,2,4,58.440000,61.410000,0.000000,20.470000,13.150000,4.910000,15.520000,81.880000,1.380000,25.920000,27.250000,163.760000,0.000000,6.200000,25.920000,7.650000,66.070000,52.980000,6.280000,1.410000,0.000000,81.880000,1.380000,0.000000,166.600000,132.380000,0.000000,12.410000

75,18:30-18:45,40,0,0,0,81.67,81.67,3.538161,120,3,4.36,40,41.62,40,21.82,1,7,7,1,3,86.890000,61.410000,0.000000,20.470000,13.150000,4.910000,15.520000,81.880000,0.910000,23.480000,27.250000,163.760000,0.000000,6.200000,23.480000,15.590000,66.070000,52.980000,6.280000,0.940000,0.000000,81.880000,0.910000,0.000000,261.540000,132.380000,0.000000,12.410000

76,18:45-19:00,40,0,0,0,80.67,80.67,0.77976,120,3,2.89,40,40.62,40,14.46,0,4,4,0,1,86.890000,61.410000,0.000000,20.470000,13.150000,4.910000,15.520000,81.880000,0.540000,23.480000,26.740000,163.760000,0.000000,6.200000,23.480000,15.590000,74.560000,52.980000,6.280000,0.550000,0.000000,81.880000,0.540000,0.000000,261.540000,132.380000,0.000000,12.410000

77,19:00-19:15,40,0,0,0,79.33,79.33,0,120,1,1.38,40,39.62,40,6.92,0,1,3,0,0,57.510000,61.410000,57.800000,20.470000,13.150000,5.190000,15.520000,81.880000,0.090000,30.830000,26.740000,163.760000,0.000000,6.510000,0.000000,11.790000,83.060000,52.980000,6.130000,0.100000,0.000000,81.880000,0.090000,0.000000,166.600000,132.380000,0.000000,12.410000

78,19:15-19:30,40,0,0,0,79,79,0,120,0.5,0.74,39.34,39.62,40,3.69,0,0,1,0,0,57.510000,61.410000,57.800000,20.470000,13.150000,5.190000,15.520000,81.880000,0.010000,30.830000,26.740000,163.760000,0.000000,6.510000,0.000000,11.790000,115.150000,52.980000,6.130000,0.010000,0.000000,81.880000,0.010000,0.000000,166.600000,132.380000,0.000000,12.410000

79,19:30-19:45,41.33,0,0,0,78.67,78.67,0,123.99,0,0.17,37.66,39.62,41.33,0.84,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,27.250000,163.760000,0.000000,5.650000,0.000000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

80,19:45-20:00,38.83,0,0,0,78.33,78.33,0,116.54,0,0,35.66,39.62,38.85,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,27.250000,163.760000,0.000000,5.650000,0.000000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

81,20:00-20:15,36.98,0,0,0,78.33,78.33,0,110.93,0,0,36,39.62,36.98,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.350000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

82,20:15-20:30,35.29,0,0,0,76.67,76.67,0,105.85,0,0,35.66,39.02,35.28,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.350000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

83,20:30-20:45,33.49,0,0,0,76,76,0,100.42,0,0,35,44.42,33.47,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.350000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

84,20:45-21:00,31.75,0,0,0,75,75,0,95.23,0,0,34.66,44.02,31.74,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.350000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,11.790000,115.150000,100.360000,6.130000,0.000000,0.000000,81.880000,0.000000,0.000000,201.190000,132.380000,0.000000,12.410000

85,21:00-21:15,30.01,0,0,0,73.33,73.33,0,90.01,0,0,32.66,43.42,30,0,0,0,0,0,0,63.170000,61.410000,57.800000,20.470000,13.150000,4.630000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.970000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

86,21:15-21:30,28.03,0,0,0,65,65,0,84.14,0,0,31.66,42.62,28.05,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.630000,15.520000,81.880000,0.000000,30.830000,27.750000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.970000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

87,21:30-21:45,25.9,0,0,0,62.67,62.67,0,77.68,0,0,30.66,39.62,25.89,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,3.990000,15.520000,81.880000,0.000000,30.830000,27.250000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.970000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

88,21:45-22:00,25.22,0,0,0,60,60,0,75.65,0,0,30,37.02,25.22,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,3.990000,15.520000,81.880000,0.000000,30.830000,27.250000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.970000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

89,22:00-22:15,24.81,0,0,0,59.33,59.33,0,74.45,0,0,29.34,41.22,24.82,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,28.760000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.820000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

90,22:15-22:30,24.52,0,0,0,58.33,58.33,0,73.57,0,0,28.34,38.42,24.52,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,28.760000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.820000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

91,22:30-22:45,20,0,0,0,47,47,0,60,0,0,20,35.81,20,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.780000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.820000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

92,22:45-23:00,20.34,0,0,0,47.33,47.33,0,61,0,0,19.34,34.81,20.33,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.780000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.820000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

93,23:00-23:15,20.5,0,0,0,47.67,47.67,0,61.5,0,0,18.34,33.81,20.5,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.270000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.750000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

94,23:15-23:30,20.84,0,0,0,48.33,48.33,0,62.5,0,0,17.34,32.81,20.83,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.270000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.750000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

95,23:30-23:45,21.34,0,0,0,49.33,49.33,0,64,0,0,18.34,32.41,21.33,0,0,0,0,0,0,86.890000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.270000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.750000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

96,23:45-24:00,22,0,0,0,50,50,0,66,0,0,18.66,32.01,22,0,0,0,0,0,0,86.080000,61.410000,57.800000,20.470000,13.150000,4.170000,15.520000,81.880000,0.000000,30.830000,29.270000,163.760000,0.000000,5.650000,30.830000,14.680000,115.150000,100.360000,5.750000,0.000000,0.000000,81.880000,0.000000,0.000000,261.540000,132.380000,0.000000,12.410000

