Block,Time,SINGRAULI_HYDRO,ANTA_GF,TANAKPUR,UNCHAHAR3,CHAMERA2,URI2,RIHAND1,PARBATI3,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,BSIUL,RIHAND3,SEWA2,RAPPB,JHAJJAR,TEHRI,AURY_RF,ANTA_CRF,RAMPUR,DADRI_LF,UNCHAHAR4,ANTA_RF,RAPPC,NJPC,SALAL,ANTA_LF,AURY_LF,DADRI_RF,AURY_GF,KOTESHWR,RIHAND2,DADRI_GF,KISHANGANGA,UNCHAHAR2,DULHASTI,CHAMERA3,DADRI_CRF,NAPP,UNCHAHAR1,AURY_CRF,SINGRAULI,TANDA2,URI,KHSTPP-I,KHSTPP-II,FSTPP I & II,SASAN,KUDGI,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.973030,0.000000,9.712068,16.804827,30.702722,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,548.396572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,14.833123,41.938890,141.326286,10.202091,329.297062,89.92,17.212773,16.929108,0,0,0,0,0

48,11:45-12:00,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,548.396572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,14.833123,41.938890,141.326286,10.202091,329.297062,89.92,19.194008,16.929108,0,0,0,0,0

49,12:00-12:15,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,548.396572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,51.297884,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,14.833123,41.938890,141.326286,10.202091,330.340736,89.92,19.194008,16.929108,0,0,0,0,0

50,12:15-12:30,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,568.550272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,51.297884,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,14.833123,41.938890,141.326286,10.202091,330.376725,89.92,19.194008,16.929108,0,0,0,0,0

51,12:30-12:45,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,568.550272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,61.334427,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,10.202091,330.376725,89.92,18.141143,16.929108,0,0,0,0,0

52,12:45-13:00,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,548.396572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,10.202091,330.376725,89.92,17.728410,16.929108,0,0,0,0,0

53,13:00-13:15,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,488.508335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,19.071158,41.938890,141.326286,10.202091,330.376725,89.92,18.474577,16.929108,0,0,0,0,0

54,13:15-13:30,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,458.184772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,19.071158,41.938890,141.326286,10.202091,330.376725,89.92,19.194008,16.929108,0,0,0,0,0

55,13:30-13:45,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,620.490964,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,459.299882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,39.130813,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.194443,332.392095,89.92,19.194008,16.929108,0,0,0,0,0

56,13:45-14:00,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,620.490964,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,510.426818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.329473,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.194443,332.536050,89.92,19.194008,16.929108,0,0,0,0,0

57,14:00-14:15,0.973030,0.000000,9.712068,16.804827,17.909921,9.682413,88.292400,0.000000,620.490964,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,611.664101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.329473,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.194443,332.536050,89.92,19.194008,16.929108,0,0,0,0,0

58,14:15-14:30,0.973030,0.000000,9.712068,20.371970,17.909921,9.682413,88.292400,0.000000,658.966993,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.329473,47.444263,9.287823,0.000000,35.873586,15.640999,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.194443,332.536050,89.92,19.194008,16.929108,0,0,0,0,0

59,14:30-14:45,0.973030,0.000000,9.712068,20.736238,17.909921,9.682413,88.292400,0.000000,659.102725,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.329473,47.444263,9.287823,0.000000,35.873586,15.640999,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.616711,333.579724,89.92,19.194008,16.929108,0,0,0,0,0

60,14:45-15:00,0.973030,0.000000,9.712068,20.736238,17.909921,9.682413,88.292400,0.000000,659.102725,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.329473,47.444263,9.287823,0.000000,35.873586,15.640999,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

61,15:00-15:15,0.973030,0.000000,9.712068,25.064485,17.909921,9.682413,88.292400,0.000000,656.988355,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,47.444263,9.287823,0.000000,35.873586,19.393424,0.000000,98.609175,0.000000,11.654597,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

62,15:15-15:30,0.973030,0.000000,9.712068,25.064485,17.909921,9.682413,88.292400,0.000000,658.802188,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,47.444263,9.287823,0.000000,35.873586,19.393426,0.000000,98.609175,0.000000,11.654597,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

63,15:30-15:45,0.973030,0.000000,9.712068,25.064485,17.909921,9.682413,88.292400,0.000000,658.802188,26.242709,0.000000,0.000000,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,47.444263,9.287823,0.000000,35.873586,19.393426,0.000000,98.609175,0.000000,8.476070,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

64,15:45-16:00,0.973030,0.000000,9.712068,25.064485,17.909921,9.682413,88.292400,0.000000,658.802188,26.242709,0.000000,4.548978,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,47.444263,9.287823,0.000000,35.873586,19.393426,0.000000,98.609175,0.000000,8.476070,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

65,16:00-16:15,0.973030,0.000000,9.712068,25.064485,25.278575,11.618896,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,9.287823,0.000000,35.873586,19.393426,0.000000,98.609175,0.000000,12.714106,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

66,16:15-16:30,0.973030,0.000000,9.712068,25.064485,25.278575,11.618896,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,0.000000,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,9.287823,0.000000,35.873586,19.393426,0.000000,98.609175,0.000000,12.714106,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

67,16:30-16:45,0.973030,0.000000,9.712068,25.064485,25.278575,11.618896,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,16.952141,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

68,16:45-17:00,0.973030,0.000000,9.712068,25.064485,30.702722,11.618896,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,118.148667,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,16.952141,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

69,17:00-17:15,0.973030,0.000000,9.712068,25.064485,30.702722,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,86.339410,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,46.618387,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

70,17:15-17:30,0.973030,0.000000,9.712068,25.064485,30.702722,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,14.812970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,86.339410,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,46.618387,41.360191,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

71,17:30-17:45,0.973030,0.000000,9.712068,25.064485,30.702722,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,29.867783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,86.339410,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,11.654597,40.195115,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

72,17:45-18:00,0.973030,0.000000,9.712068,25.064485,30.702722,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,43.531992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,86.339410,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,19.179604,0.000000,98.609175,0.000000,10.595088,40.195115,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

73,18:00-18:15,0.973030,0.000000,9.712068,25.064485,30.702722,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,626.828151,43.531992,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,86.339410,72.486141,0.000000,0.000000,17.103773,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,18.631616,0.000000,98.609175,0.000000,10.595088,40.195115,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

74,18:15-18:30,0.973030,0.000000,9.712068,25.064485,37.917862,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,25.777542,6.258012,118.681900,0.000000,0.000000,626.828151,43.531992,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,86.339410,72.486141,0.000000,0.000000,17.103773,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.631616,0.000000,98.609175,0.000000,14.833123,40.195115,141.326286,14.616711,333.615712,89.92,19.194008,16.929108,0,0,0,0,0

75,18:30-18:45,0.973030,0.000000,9.712068,25.064485,37.917862,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,25.777542,6.258012,118.681900,4.477480,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,86.339410,76.166207,0.000000,0.000000,17.103773,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.631616,0.000000,98.609175,0.000000,21.190176,40.195115,141.326286,14.616711,333.615712,74.09,19.194008,20.314930,0,0,0,0,0

76,18:45-19:00,0.973030,0.000000,9.712068,25.064485,37.917862,14.200873,88.292400,0.000000,658.802188,26.242709,0.000000,40.410088,6.258012,118.681900,10.106313,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,109.060308,76.166207,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.631616,0.000000,98.609175,0.000000,21.190176,40.195115,141.326286,14.616711,333.615712,69.48,19.194008,20.314930,0,0,0,0,0

77,19:00-19:15,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,21.190176,40.192236,141.326286,14.616711,333.615712,66.41,19.194008,20.314930,0,0,0,0,0

78,19:15-19:30,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,21.190176,40.192236,141.326286,14.616711,333.615712,61.90,19.194008,20.314930,0,0,0,0,0

79,19:30-19:45,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,12.516024,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,55.76,19.194008,20.314930,0,0,0,0,0

80,19:45-20:00,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,12.516024,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,50.38,19.194008,20.314930,0,0,0,0,0

81,20:00-20:15,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,6.258012,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,47.444263,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,45.11,19.194008,22.572144,0,0,0,0,0

82,20:15-20:30,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,6.258012,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,47.444263,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,41.56,19.194008,22.572144,0,0,0,0,0

83,20:30-20:45,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,1.055670,118.681900,15.167145,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,38.10,19.194008,22.572144,0,0,0,0,0

84,20:45-21:00,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,1.055670,118.681900,10.131898,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,36.28,19.194008,22.572144,0,0,0,0,0

85,21:00-21:15,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,1.055670,118.681900,10.131898,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,32.73,19.194008,21.161385,0,0,0,0,0

86,21:15-21:30,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,1.055670,118.681900,10.131898,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,333.615712,32.73,19.194008,21.161385,0,0,0,0,0

87,21:30-21:45,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,1.055670,118.681900,10.131898,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,332.536050,32.73,19.194008,21.161385,0,0,0,0,0

88,21:45-22:00,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,1.055670,118.681900,15.197848,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,76.166207,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,332.536050,32.73,19.194008,21.161385,0,0,0,0,0

89,22:00-22:15,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.197848,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,72.486141,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,21.161385,0,0,0,0,0

90,22:15-22:30,0.973030,0.000000,9.712068,25.064485,37.917862,14.329972,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.197848,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,72.486141,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,19.600913,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,21.161385,0,0,0,0,0

91,22:30-22:45,0.973030,0.000000,9.712068,25.064485,37.917862,9.682413,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.197848,0.000000,626.828151,59.735567,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,72.486141,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,11.654597,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,16.929108,0,0,0,0,0

92,22:45-23:00,0.973030,0.000000,9.712068,25.064485,37.917862,9.682413,88.292400,0.000000,658.802188,26.303561,0.000000,40.449512,18.869046,118.681900,15.197848,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,134.689480,72.486141,0.000000,0.000000,17.103773,0.000000,25.549133,113.364562,0.000000,0.000000,40.665368,31.521155,27.891577,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,11.654597,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,16.929108,0,0,0,0,0

93,23:00-23:15,0.973030,0.000000,9.712068,25.064485,37.917862,9.682413,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,6.258012,118.681900,10.131898,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,109.060308,72.486141,0.000000,0.000000,17.103773,0.000000,17.032756,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,8.476070,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,16.929108,0,0,0,0,0

94,23:15-23:30,0.973030,0.000000,9.712068,25.064485,37.917862,9.682413,88.292400,0.000000,658.802188,26.242709,0.000000,37.908150,6.258012,118.681900,4.093696,0.000000,626.828151,58.042656,18.225567,0.000000,0.000000,0.000000,0.000000,9.274733,49.079730,109.060308,72.486141,0.000000,0.000000,17.103773,0.000000,8.516378,113.364562,0.000000,0.000000,40.665368,31.521155,18.575646,0.000000,35.873586,18.570099,0.000000,98.609175,0.000000,8.476070,37.282426,118.793585,14.616711,332.536050,28.02,19.194008,16.929108,0,0,0,0,0

