Block,Time,TANAKPUR,SINGRAULI_HYDRO,URI2,ANTA_RF,CHAMERA2,RAPPC,AURY_RF,ANTA_GF,UNCHAHAR1,CHAMERA3,SINGRAULI,AURY_GF,JHAJJAR,RIHAND3,ANTA_CRF,UNCHAHAR4,DADRI_RF,CHAMERA1,SEWA2,RIHAND1,BSIUL,DADRI_CRF,KISHANGANGA,RIHAND2,TANDA2,UNCHAHAR2,DADRI_LF,NJPC,DADRI_GF,DULHASTI,AURY_CRF,AURY_LF,KOLDAM,ANTA_LF,DHAULIGNGA,RAPPB,UNCHAHAR3,NAPP,PARBATI3,SALAL,RAMPUR,URI,KOTESHWR,TEHRI,DADRT2,KHSTPP-I,KHSTPP-II,TALA,FSTPP I & II,SASAN,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,320.578407,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,24.104084,48.238580,4.129830,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334004,0,0,0,0,0

49,12:00-12:15,0.619171,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,340.879107,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

50,12:15-12:30,0.619171,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,340.879107,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

51,12:30-12:45,0.619171,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,340.879107,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

52,12:45-13:00,0.619171,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,340.879107,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

53,13:00-13:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,310.911407,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

54,13:15-13:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,310.911407,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

55,13:30-13:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,361.179807,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

56,13:45-14:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,361.179807,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

57,14:00-14:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,361.179807,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,24.104084,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,440.168254,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

58,14:15-14:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.179807,126.231783,0.000000,2.987103,0.000000,13.581516,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,504.867969,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

59,14:30-14:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,371.763819,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,594.065281,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

60,14:45-15:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,402.080691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,39.487762,0.000000,0.000000,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

61,15:00-15:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,402.080691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

62,15:15-15:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,654.790327,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

63,15:30-15:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,513.236446,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

64,15:45-16:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,513.236446,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

65,16:00-16:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,6.074253,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

66,16:15-16:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,10.497254,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

67,16:30-16:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,18.256095,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

68,16:45-17:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,18.256095,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

69,17:00-17:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,411.747691,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,21.040149,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

70,17:15-17:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,21.040149,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

71,17:30-17:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,40.744549,3.065883,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,21.040149,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,0.000000,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

72,17:45-18:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,40.744549,10.730591,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,21.040149,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,10.013630,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

73,18:00-18:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,40.744549,13.030003,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,21.040149,0.000000,26.718603,48.238580,0.000000,76.732992,5.136317,33.617959,0.000000,20.027260,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

74,18:15-18:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,3.687350,76.732992,5.136317,33.617959,0.000000,30.040890,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

75,18:30-18:45,7.553890,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,427.214891,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,5.899758,76.732992,5.136317,33.617959,9.472608,40.054519,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

76,18:45-19:00,7.553890,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,8.849638,80.877989,6.074253,33.617959,9.472608,40.054519,573.461856,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

77,19:00-19:15,7.553890,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

78,19:15-19:30,7.553890,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

79,19:30-19:45,6.191714,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

80,19:45-20:00,6.191714,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,10.029820,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

81,20:00-20:15,6.191714,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,10.029820,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

82,20:15-20:30,6.191714,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,361.479291,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,56.832373,80.877989,6.074253,33.617959,10.029820,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

83,20:30-20:45,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,260.942491,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,20.649155,80.877989,6.074253,33.617959,10.029820,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

84,20:45-21:00,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,260.942491,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

85,21:00-21:15,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,290.910191,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

86,21:15-21:30,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,392.413691,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

87,21:30-21:45,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,9.472608,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

88,21:45-22:00,1.733680,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,80.877989,6.074253,33.617959,20.059640,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

89,22:00-22:15,1.733680,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,80.877989,6.074253,33.617959,20.059640,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,16.660751,0,0,0,0,0

90,22:15-22:30,1.733680,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,80.877989,6.074253,33.617959,20.059640,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,17.359218,0,0,0,0,0

91,22:30-22:45,1.733680,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.473004,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,80.877989,6.074253,33.617959,20.059640,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,17.574325,0,0,0,0,0

92,22:45-23:00,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,18.945215,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

93,23:00-23:15,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,18.945215,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

94,23:15-23:30,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,18.945215,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

95,23:30-23:45,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,18.945215,40.054519,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,19.071602,0,0,0,0,0

96,23:45-24:00,0.000000,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,138.571751,0.000000,466.374748,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,42.086384,0.000000,26.718603,48.238580,17.699275,77.508073,5.136317,33.617959,18.945215,30.040890,665.781706,31.393099,143.361610,0.000000,12.093417,404.824959,18.270472,0,0,0,0,0

