Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NTPL,RSTPSU1TO6,RSTPSU7,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
51,12:30-12:45,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,78.755068,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

52,12:45-13:00,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,79.37622,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

53,13:00-13:15,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,11.907,15.00135,348.975

54,13:15-13:30,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,11.907,15.00135,348.975

55,13:30-13:45,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,11.76,15.00135,348.975

56,13:45-14:00,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,0,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,11.76,15.00135,348.975

57,14:00-14:15,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,9.442482,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

58,14:15-14:30,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,21.717709,6.5208,0,49.399659,0,0,0,80.112914,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

59,14:30-14:45,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,32.576563,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

60,14:45-15:00,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

61,15:00-15:15,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

62,15:15-15:30,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.054,15.00135,348.975

63,15:30-15:45,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.495,15.00135,348.975

64,15:45-16:00,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,83.664,1.147846,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.495,15.00135,348.975

65,16:00-16:15,35.328,37.89052,121.484996,127.380717,0,143.682313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,94.455943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.495,15.00135,348.975

66,16:15-16:30,35.328,37.89052,121.484996,127.380717,0,143.682313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,94.455943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.495,15.00135,348.975

67,16:30-16:45,35.328,37.89052,121.484996,127.380717,0,143.682313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,94.455943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.849,15.00135,348.975

68,16:45-17:00,35.328,37.89052,121.484996,127.380717,0,143.682313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,94.455943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,48.878291,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.849,15.00135,348.975

69,17:00-17:15,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,48.878291,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.849,15.00135,348.975

70,17:15-17:30,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,48.878291,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.849,15.00135,348.975

71,17:30-17:45,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,48.878291,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,12.495,15.00135,348.975

72,17:45-18:00,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,9.154482,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,48.878291,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.849,15.00135,348.975

73,18:00-18:15,35.328,37.89052,124.384996,130.580717,0,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,12.205976,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.6432,15.00135,348.975

74,18:15-18:30,35.328,37.89052,124.384996,130.580717,6.184414,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,0,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.6432,15.00135,348.975

75,18:30-18:45,35.328,37.89052,124.384996,130.580717,11.258804,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.745515,0,75.956825,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,9.222505,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.4962,15.00135,348.975

76,18:45-19:00,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,9.222505,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,9.3492,15.000007,348.975

77,19:00-19:15,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.9082,15.000018,348.975

78,19:15-19:30,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.9082,15.000017,348.975

79,19:30-19:45,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,79.338844,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.138975,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.6142,15.000025,348.975

80,19:45-20:00,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,7.628735,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.6142,15.000018,348.975

81,20:00-20:15,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,4.272092,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.4672,15.000018,348.975

82,20:15-20:30,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,4.272092,6.922624,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,33.0815,148.302375,8.4672,15.000018,348.975

83,20:30-20:45,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.76757,0,75.956825,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

84,20:45-21:00,35.328,37.89052,124.384996,130.580717,18.800616,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,75.956825,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

85,21:00-21:15,35.328,37.89052,124.384996,130.580717,18.800616,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

86,21:15-21:30,35.328,37.89052,124.384996,130.580717,18.800616,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

87,21:30-21:45,35.328,37.89052,124.384996,130.580717,18.800616,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

88,21:45-22:00,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.76757,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,50.442396,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.6142,15.000018,348.975

89,22:00-22:15,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.76757,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,50.442396,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.9082,15.000018,348.975

90,22:15-22:30,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.76757,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,50.442396,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,8.9082,15.000018,348.975

91,22:30-22:45,35.328,39.469291,124.384996,130.580717,18.838674,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.76757,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,10.951724,10.235073,182.023943,67.990882,34.831253,44.406419,19.6614,0,50.442396,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,9.9372,15.000018,348.975

92,22:45-23:00,35.328,37.89052,124.384996,130.580717,12.368827,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.442396,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,9.9372,15.000018,348.975

93,23:00-23:15,35.328,37.89052,124.384996,130.580717,12.368827,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.87616,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,10.0842,15.000018,348.975

94,23:15-23:30,35.328,37.89052,124.384996,130.580717,12.368827,148.982313,0,50.438269,22.630299,27.63898,75.53,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.87616,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,10.0842,15.000018,348.975

95,23:30-23:45,35.328,37.89052,124.384996,130.580717,12.368827,148.982313,0,50.438269,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.87616,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,10.0842,15.000018,348.975

96,23:45-24:00,35.328,37.89052,124.384996,130.580717,12.368827,148.982313,0,50.438269,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.637626,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.951724,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.87616,0,0,0,80.112914,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,31.8675,148.302375,10.0842,15.000018,348.975

