Block,Time,SEWA2,TEHRI,DADRI_CRF,TANAKPUR,PARBATI3,CHAMERA3,ANTA_RF,BSIUL,DULHASTI,RIHAND3,URI2,RAPPC,AURY_CRF,DADRI_RF,URI,DADRI_GF,RIHAND2,DADRT2,ANTA_GF,UNCHAHAR3,DHAULIGNGA,AURY_LF,NJPC,JHAJJAR,ANTA_LF,UNCHAHAR1,NAPP,SALAL,CHAMERA2,KISHANGANGA,SINGRAULI_HYDRO,CHAMERA1,KOLDAM,AURY_RF,AURY_GF,RAPPB,UNCHAHAR4,RIHAND1,DADRI_LF,ANTA_CRF,SINGRAULI,UNCHAHAR2,KOTESHWR,TANDA2,RAMPUR,FSTPP I & II,TALA,BRBCL,SASAN,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,16.079983,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.517240,20.591040,2.240336,0.000000,0.000000,0.571681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,16.079983,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.517240,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,16.079983,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.517240,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,651.443340,0.000000,21.491030,0.000000,0.000000,0.000000,629.005180,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,635.868860,0.000000,21.491030,0.000000,0.000000,0.000000,591.896000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,616.588860,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,525.380000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.640000,335.110500,32.183140,121.348320,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,497.424000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.653187,335.110500,32.183140,121.348320,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,481.036000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.651170,335.110500,32.183140,121.348320,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,474.288000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.745764,335.110500,32.183140,121.348320,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,471.396000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.182539,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.764926,335.110500,32.183140,121.348320,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,467.540000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.652885,335.110500,32.183140,121.348320,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,482.000000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,513.812000,0.000000,21.491030,0.000000,0.000000,0.000000,476.216000,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.754034,335.110500,32.183140,121.348320,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,522.488000,0.000000,21.491030,0.000000,0.000000,0.000000,538.876000,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.666197,335.110500,32.183140,121.348320,0,0,0,0,0

63,15:30-15:45,0.000000,15.000804,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,623.311942,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

64,15:45-16:00,0.000000,30.001608,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,25.542144,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.646430,335.110500,32.183140,121.348320,0,0,0,0,0

65,16:00-16:15,0.000000,30.001608,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,25.542144,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.723679,335.110500,32.183140,121.348320,0,0,0,0,0

66,16:15-16:30,0.000000,30.001608,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,4.257024,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,16.432344,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

67,16:30-16:45,0.000000,45.002412,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,16.432344,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,11.845713,335.110500,32.183140,121.348320,0,0,0,0,0

68,16:45-17:00,0.000000,45.002412,0.000000,1.605349,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,34.690504,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,14.126261,335.110500,32.183140,121.348320,0,0,0,0,0

69,17:00-17:15,0.000000,45.002412,0.000000,1.728838,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,8.807139,0.000000,62.077744,629.005180,0.000000,10.018081,20.591040,2.240336,12.695919,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

70,17:15-17:30,0.000000,45.002412,0.000000,1.728838,0.000000,1.227558,0.000000,1.060400,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,17.614277,0.000000,73.032640,629.005180,0.000000,10.018081,20.591040,2.240336,12.695919,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,17.109072,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

71,17:30-17:45,0.000000,45.002412,0.000000,1.111396,3.681516,28.016547,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,17.614277,0.000000,90.195310,629.005180,0.000000,10.018081,20.591040,12.321848,25.828741,0.000000,0.700770,6.777884,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

72,17:45-18:00,0.000000,45.002412,0.000000,1.111396,15.761797,28.016547,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,26.421416,0.000000,112.744138,629.005180,0.000000,10.018081,20.591040,64.409660,25.828741,0.000000,0.700770,13.403456,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

73,18:00-18:15,0.000000,45.002412,0.000000,1.111396,15.761797,28.016547,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,26.421416,0.000000,135.292966,629.005180,0.000000,10.018081,20.591040,64.409660,25.828741,0.000000,0.700770,21.323680,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

74,18:15-18:30,0.000000,45.002412,0.000000,1.111396,15.761797,28.016547,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,26.421416,0.000000,135.292966,629.005180,0.000000,10.018081,20.591040,64.409660,25.828741,0.000000,0.700770,25.131480,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

75,18:30-18:45,0.000000,45.002412,0.000000,1.111396,15.761797,14.730691,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,26.421416,0.000000,132.371660,629.005180,0.000000,10.018081,20.591040,64.409660,25.828741,0.000000,0.700770,25.131480,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

76,18:45-19:00,0.000000,45.002412,0.000000,1.111396,15.761797,9.329438,0.000000,12.572102,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,17.614277,0.000000,111.557358,629.005180,0.000000,10.018081,20.591040,64.409660,25.828741,0.000000,0.700770,25.131480,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,25.663608,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

77,19:00-19:15,0.000000,45.002412,0.000000,1.111396,15.761797,0.000000,0.000000,6.286051,31.771227,119.213662,4.538705,0.000000,0.000000,0.000000,2.128512,0.000000,56.933840,658.536478,0.000000,25.440056,17.614277,0.000000,73.032640,629.005180,0.000000,10.018081,20.591040,6.721008,0.000000,0.000000,0.700770,25.131480,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,17.109072,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

78,19:15-19:30,0.000000,45.002412,0.000000,1.111396,3.681516,0.000000,0.000000,6.286051,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.724896,0.000000,56.933840,658.536478,0.000000,25.440056,8.786764,0.000000,54.774480,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,13.543583,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,14.459964,335.110500,32.183140,121.348320,0,0,0,0,0

79,19:30-19:45,0.000000,45.002412,0.000000,1.111396,0.000000,0.000000,0.000000,6.286051,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,35.120448,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,36.516320,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,6.092480,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,12.674063,335.110500,32.183140,121.348320,0,0,0,0,0

80,19:45-20:00,0.000000,45.002412,0.000000,1.111396,0.000000,0.000000,0.000000,6.286051,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,35.120448,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,18.258160,629.005180,0.000000,10.018081,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,10.979831,335.110500,32.183140,121.348320,0,0,0,0,0

81,20:00-20:15,0.000000,45.002412,0.000000,6.050932,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,8.039991,0.000000,0.000000,0.000000,4.789152,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,18.258160,629.005180,0.000000,10.179840,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.729326,335.110500,32.183140,121.348320,0,0,0,0,0

82,20:15-20:30,0.000000,45.002412,0.000000,6.050932,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,8.039991,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.179840,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

83,20:30-20:45,0.000000,45.002412,0.000000,6.050932,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.179840,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

84,20:45-21:00,0.000000,45.002412,0.000000,6.050932,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,658.536478,0.000000,25.440056,0.000000,0.000000,0.000000,629.005180,0.000000,10.179840,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

85,21:00-21:15,0.000000,45.002412,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,570.316860,0.000000,21.491030,0.000000,0.000000,0.000000,538.876000,0.000000,9.948673,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

86,21:15-21:30,0.000000,45.002412,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,570.316860,0.000000,17.921242,0.000000,0.000000,0.000000,456.936000,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

87,21:30-21:45,0.000000,30.001608,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,570.316860,0.000000,17.921242,0.000000,0.000000,0.000000,358.608000,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

88,21:45-22:00,0.000000,15.000804,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,570.316860,0.000000,17.921242,0.000000,0.000000,0.000000,358.608000,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,40.864056,8.554536,0.000000,0.000000,19.983720,0.000000,9.739412,335.110500,32.183140,121.348320,0,0,0,0,0

89,22:00-22:15,0.000000,15.000804,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,15.885613,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,512.848000,0.000000,17.921242,0.000000,0.000000,0.000000,348.163060,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,37.014778,8.554536,0.000000,0.000000,17.219905,0.000000,9.705224,344.871000,27.868276,121.348320,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,464.648000,0.000000,17.921242,0.000000,0.000000,0.000000,348.163060,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,29.891706,8.554536,0.000000,0.000000,12.647713,0.000000,9.697559,359.142718,27.868276,121.348320,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,416.448000,0.000000,17.921242,0.000000,0.000000,0.000000,348.163060,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,25.659463,8.554536,0.000000,0.000000,10.704834,0.000000,9.717931,372.224499,27.868276,111.549715,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,416.448000,0.000000,17.921242,0.000000,0.000000,0.000000,348.163060,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,25.659463,8.554536,0.000000,0.000000,10.704834,0.000000,9.659742,380.267874,27.868276,105.949866,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,3.192768,0.000000,56.933840,368.248000,0.000000,17.921242,0.000000,0.000000,0.000000,348.163060,0.000000,8.809032,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,25.659463,8.554536,0.000000,0.000000,10.704834,0.000000,9.739412,387.859374,27.868276,105.949866,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,4.257024,0.000000,56.933840,339.328000,0.000000,11.568000,0.000000,0.000000,0.000000,341.969360,0.000000,6.266000,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,121.066350,16.388000,8.554536,0.000000,0.000000,4.820000,0.000000,9.706838,394.757999,27.868276,105.949866,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,35.120448,0.000000,56.933840,339.328000,0.000000,11.568000,0.000000,0.000000,0.000000,341.969360,0.000000,6.266000,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.769478,0.000000,0.000000,121.066350,16.388000,8.554536,0.000000,0.000000,4.820000,0.000000,9.673659,399.698499,19.515312,83.777754,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,119.213662,4.538705,0.000000,0.000000,0.000000,35.120448,0.000000,56.933840,339.328000,0.000000,11.568000,0.000000,0.000000,0.000000,341.969360,0.000000,6.266000,20.591040,2.240336,0.000000,0.000000,0.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.309478,0.000000,0.000000,121.066350,16.388000,8.554536,0.000000,0.000000,4.820000,0.000000,9.724385,400.180500,19.515312,81.573680,0,0,0,0,0

