Block,Time,UNCHAHAR1,NAPP,ANTA_RF,URI2,AURY_GF,RAPPB,PARBATI3,NJPC,DADRT2,CHAMERA1,ANTA_GF,RAMPUR,TEHRI,RIHAND2,AURY_CRF,SEWA2,CHAMERA3,JHAJJAR,RAPPC,AURY_RF,KISHANGANGA,SINGRAULI,KOLDAM,SALAL,DULHASTI,RIHAND1,ANTA_LF,DADRI_LF,AURY_LF,DADRI_GF,KHSTPP-II,BRBCL,TALA,FSTPP I & II,KHSTPP-I,SASAN,UNCHAHAR2,TANAKPUR,SINGRAULI_HYDRO,DADRI_RF,TANDA2,CHAMERA2,KOTESHWR,URI,ANTA_CRF,RIHAND3,UNCHAHAR3,UNCHAHAR4,DHAULIGNGA,BSIUL,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,4.117869,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,49.282279,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,78.634962,14.458500,11.760544,10.120950,20.106954,268.126621,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,39.905460,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

49,12:00-12:15,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,49.282279,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,78.634962,14.458500,11.902237,10.120950,20.106954,226.796706,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

50,12:15-12:30,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,49.282279,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,78.634962,14.458500,11.902237,10.120950,20.106954,226.796706,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

51,12:30-12:45,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,62.722901,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.120950,22.044200,299.089206,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

52,12:45-13:00,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,76.510738,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.120950,22.044200,336.377002,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

53,13:00-13:15,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,78.634962,14.458500,11.477157,10.120950,20.106954,336.377002,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

54,13:15-13:30,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,78.634962,14.458500,11.477157,10.120950,20.106954,336.377002,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.236937,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

55,13:30-13:45,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,95.685162,14.458500,11.335464,10.014921,22.044200,336.377002,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.400800,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

56,13:45-14:00,12.000555,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.335464,10.014921,22.044200,336.377002,16.492329,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.400800,14.738031,1.648269,0.000000,6.285399,0.000000,0,0,0,0,0

57,14:00-14:15,14.901894,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.870093,22.044200,336.377002,19.008108,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.400800,18.130959,1.648269,9.101608,6.285399,0.000000,0,0,0,0,0

58,14:15-14:30,14.901894,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,94.041554,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.870093,22.044200,336.377002,19.008108,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,69.400800,18.130959,1.648269,20.933700,6.285399,0.000000,0,0,0,0,0

59,14:30-14:45,14.901894,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,123.699986,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.870093,22.044200,336.377002,19.008108,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,89.500043,18.130959,1.648269,31.400549,6.285399,0.000000,0,0,0,0,0

60,14:45-15:00,14.901894,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,80.611825,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,123.699986,9.865587,80.643730,57.039171,62.388428,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.870093,22.044200,336.377002,19.008108,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,89.500043,18.130959,1.648269,41.964482,6.285399,0.000000,0,0,0,0,0

61,15:00-15:15,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,104.361453,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,137.886327,9.865587,80.643730,57.039171,91.001992,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.014921,22.044200,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,122.706880,15.422400,1.927800,41.964482,6.285399,0.000000,0,0,0,0,0

62,15:15-15:30,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,0.000000,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,104.361453,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,138.432234,9.865587,80.643730,57.039171,91.001992,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,11.618851,10.014921,22.044200,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,122.706880,15.422400,1.927800,41.964482,6.285399,0.000000,0,0,0,0,0

63,15:30-15:45,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,4.117869,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,104.361453,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,138.432234,9.865587,80.643730,57.039171,91.001992,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,12.043930,10.014921,22.044200,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,122.706880,15.422400,1.927800,41.964482,6.285399,0.000000,0,0,0,0,0

64,15:45-16:00,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,4.117869,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,104.361453,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,138.432234,9.865587,80.643730,57.039171,91.001992,0.000000,0.000000,0.000000,0.000000,96.390000,14.458500,12.043930,10.014921,22.044200,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,122.706880,15.422400,1.927800,41.964482,6.285399,0.000000,0,0,0,0,0

65,16:00-16:15,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,111.752485,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,133.507476,9.865587,72.803367,57.039171,88.564385,0.000000,0.000000,0.000000,0.000000,113.420378,14.458500,12.043930,10.730328,25.323677,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,119.699801,15.422400,1.927800,41.964482,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,114.319408,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,133.507476,9.865587,72.803367,57.039171,88.564385,0.000000,0.000000,0.000000,0.000000,113.420378,14.458500,12.043930,10.730328,25.323677,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,119.699801,15.422400,1.927800,41.964482,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,114.319408,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,133.507476,9.865587,72.803367,57.039171,88.564385,0.000000,0.000000,0.000000,0.000000,140.904444,14.458500,9.493451,10.730328,31.885716,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,119.699801,15.422400,1.927800,41.964482,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,12.222252,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,114.319408,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,133.507476,9.865587,72.803367,57.039171,88.564385,0.000000,0.000000,0.000000,0.000000,140.904444,14.458500,9.493451,10.730328,31.885716,336.377002,20.434680,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,119.699801,15.422400,1.927800,41.964482,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,17.648010,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.493451,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,16.177343,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.493451,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,4.117869,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,12.043930,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,8.824005,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.493451,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,11.765340,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,0.000000,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.295080,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,76.474712,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,5.961157,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.295080,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,12.627090,47.845708,0.000000,36.522672,0.000000,0.000000,76.474712,173.465809,230.372100,40.626534,0.000000,6.502002,48.617447,119.889882,0.000000,10.852361,33.573845,115.668000,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.153387,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,46.748985,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,41.964482,6.285399,0.000000,0,0,0,0,0

76,18:45-19:00,12.627090,47.845708,0.000000,38.044450,0.000000,0.000000,76.474712,175.452879,230.372100,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.668000,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,123.669912,14.458500,9.011694,12.928598,29.679445,336.377002,21.053986,0.000000,1.106409,0.000000,5.164674,48.263122,8.889573,34.052659,0.000000,125.866158,15.569202,2.340831,42.803347,18.951623,0.000000,0,0,0,0,0

77,19:00-19:15,19.359642,47.845708,0.000000,38.044450,0.000000,0.000000,76.474712,175.452879,230.372100,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.668000,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,138.825395,14.458500,8.586614,12.928598,31.885716,336.377002,30.644185,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,20.776998,2.843248,42.803347,18.951623,0.000000,0,0,0,0,0

78,19:15-19:30,19.359642,47.845708,0.000000,38.044450,0.000000,0.000000,76.474712,175.452879,230.372100,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.668000,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.586614,12.928598,31.885716,336.377002,35.150734,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,24.034461,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

79,19:30-19:45,19.359642,47.845708,0.000000,38.044450,0.000000,0.000000,76.474712,175.452879,230.179320,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.523415,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,31.885716,336.377002,35.150734,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,24.034461,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

80,19:45-20:00,19.359642,47.845708,0.000000,38.044450,0.000000,0.000000,7.353338,175.452879,232.946870,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.523415,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,31.885716,336.377002,35.150734,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,24.034461,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

81,20:00-20:15,21.330450,47.845708,0.000000,38.044450,0.000000,0.000000,4.117869,175.452879,232.946870,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.523415,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.161534,12.928598,31.885716,336.377002,39.034905,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.302651,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

82,20:15-20:30,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,4.117869,175.452879,232.946870,40.626534,0.000000,6.672717,48.617447,119.889882,0.000000,18.158598,33.573845,115.523415,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.161534,12.928598,31.885716,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

83,20:30-20:45,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,18.824545,175.452879,256.080470,40.626534,0.000000,5.559361,48.617447,119.889882,0.000000,18.158598,33.573845,208.443375,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

84,20:45-21:00,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,341.867570,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,18.121914,33.573845,304.833375,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,73.214784,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,3.180870,0.000000,0,0,0,0,0

85,21:00-21:15,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,355.546082,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,18.121914,33.573845,292.784625,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,84.668238,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,3.180870,0.000000,0,0,0,0,0

86,21:15-21:30,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,359.401682,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,18.121914,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,3.180870,0.000000,0,0,0,0,0

87,21:30-21:45,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,386.390882,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,18.121914,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,3.180870,0.000000,0,0,0,0,0

88,21:45-22:00,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,18.824545,175.452879,391.210382,40.626534,0.000000,5.559361,48.617447,119.889882,0.000000,18.158598,33.573845,201.080336,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.303227,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

89,22:00-22:15,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,18.824545,175.452879,387.354782,40.626534,0.000000,5.559361,48.617447,119.889882,0.000000,18.158598,33.573845,201.080336,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.586614,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

90,22:15-22:30,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,18.824545,175.452879,393.138182,40.626534,0.000000,5.559361,48.617447,119.889882,0.000000,18.158598,33.573845,201.080336,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,8.586614,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

91,22:30-22:45,21.809973,47.845708,0.000000,38.044450,0.000000,0.000000,18.824545,175.452879,383.499182,40.626534,0.000000,5.559361,48.617447,119.889882,0.000000,18.158598,33.573845,201.080336,65.536411,0.000000,8.185727,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.578467,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,48.263122,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,42.803347,18.951623,0.000000,0,0,0,0,0

92,22:45-23:00,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,392.174282,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,11.922312,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.578467,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,6.285399,0.000000,0,0,0,0,0

93,23:00-23:15,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,423.019082,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,11.922312,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.720160,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,6.285399,0.000000,0,0,0,0,0

94,23:15-23:30,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,440.369282,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,11.922312,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,72.803367,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.720160,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,6.285399,0.000000,0,0,0,0,0

95,23:30-23:45,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,450.972182,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,11.922312,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,73.923419,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.720160,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,6.285399,0.000000,0,0,0,0,0

96,23:45-24:00,21.809973,47.845708,0.000000,36.522672,0.000000,0.000000,18.824545,173.465809,477.961382,40.626534,0.000000,5.418335,48.617447,119.889882,0.000000,11.922312,33.573845,201.080336,65.536411,0.000000,8.039553,143.601918,9.865587,73.923419,57.039171,93.552223,0.000000,0.000000,0.000000,0.000000,142.465962,14.458500,9.720160,12.928598,30.717083,336.377002,42.639659,0.000000,1.106409,0.000000,5.164674,46.748985,10.556367,34.052659,0.000000,125.866158,26.641213,2.978451,41.964482,6.285399,0.000000,0,0,0,0,0

