Block,Time,AURY_GF,RAPPC,DADRT2,TANAKPUR,NJPC,ANTA_RF,DADRI_GF,AURY_RF,BSIUL,ANTA_GF,DHAULIGNGA,UNCHAHAR2,JHAJJAR,RIHAND1,SINGRAULI,DADRI_RF,CHAMERA3,ANTA_LF,AURY_LF,SALAL,TEHRI,DULHASTI,URI,RAMPUR,SEWA2,UNCHAHAR1,SASAN,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,KOLDAM,CHAMERA2,DADRI_CRF,UNCHAHAR4,NAPP,UNCHAHAR3,TANDA2,ANTA_CRF,AURY_CRF,DADRI_LF,KOTESHWR,RAPPB,CHAMERA1,SINGRAULI_HYDRO,PARBATI3,BRBCL,KISHANGANGA,RIHAND3,URI2,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,116.559300,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,48.132248,63.861829,0.000000,40.944103,5.414963,0.000000,12.118314,336.167618,114.793186,11.450940,9.204332,24.102055,9.836884,46.719885,0.000000,1.647243,48.321914,14.748123,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,16.167273,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

49,12:00-12:15,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,116.559300,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,48.132248,63.861829,0.000000,40.944103,5.414963,0.000000,12.118314,336.167618,142.857390,11.450940,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,14.748123,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,16.167273,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

50,12:15-12:30,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,116.559300,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,48.132248,63.861829,0.000000,40.944103,5.414963,0.000000,12.118314,336.167618,142.857390,11.450940,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,14.748123,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

51,12:30-12:45,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,116.559300,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,12.657762,336.167618,142.857390,11.450940,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,15.326103,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

52,12:45-13:00,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,116.559300,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,12.657762,336.167618,142.857390,11.450940,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,15.326103,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

53,13:00-13:15,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,115.451505,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,12.657762,336.167618,142.857390,10.049338,9.062726,25.497202,9.836884,46.719885,0.000000,1.647243,48.321914,15.326103,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

54,13:15-13:30,0.000000,65.333899,230.036040,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,23.793510,115.451505,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,12.657762,336.167618,142.857390,10.049338,9.062726,25.497202,9.836884,46.719885,0.000000,1.647243,48.321914,15.326103,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

55,13:30-13:45,0.000000,65.333899,244.784163,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,24.528351,115.451505,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,16.480618,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,16.002525,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

56,13:45-14:00,0.000000,65.333899,321.848163,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,31.647953,115.451505,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,16.480618,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,20.218708,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

57,14:00-14:15,0.000000,65.333899,379.646163,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,37.833319,115.451505,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,19.376491,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,23.824625,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

58,14:15-14:30,0.000000,65.333899,454.327440,12.339873,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,162.883048,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

59,14:30-14:45,0.000000,65.333899,454.327440,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,249.580048,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

60,14:45-15:00,0.000000,65.333899,454.327440,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,355.543048,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,0.000000,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

61,15:00-15:15,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,355.543048,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,5.346425,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

62,15:15-15:30,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,374.335875,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,11.762136,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

63,15:30-15:45,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,374.335875,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

64,15:45-16:00,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,374.335875,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.921121,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

65,16:00-16:15,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,320.864537,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,0.000000,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

66,16:15-16:30,0.000000,65.333899,468.776940,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,307.378048,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

67,16:30-16:45,0.000000,65.333899,454.327440,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.994197,302.561548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

68,16:45-17:00,0.000000,65.333899,454.327440,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,302.561548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,9.062726,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

69,17:00-17:15,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,302.561548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.836158,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,16.167273,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

70,17:15-17:30,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,302.561548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.779516,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,29.983631,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

71,17:30-17:45,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,225.497548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.779516,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,33.315146,0.000000,40.601245,1.105720,7.348760,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

72,17:45-18:00,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,225.497548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.637911,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,33.315146,0.000000,40.601245,1.105720,8.818513,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

73,18:00-18:15,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,0.000000,0.000000,41.938361,41.994197,225.497548,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.496306,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,33.315146,0.000000,40.601245,1.105720,11.758017,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

74,18:15-18:30,0.000000,65.333899,454.067446,11.722879,173.357832,0.000000,0.000000,0.000000,1.059630,0.000000,41.938361,41.994197,253.781192,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.354701,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,33.315146,0.000000,40.601245,1.105720,75.509983,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

75,18:30-18:45,0.000000,65.333899,507.964967,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,41.433171,258.597692,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,63.861829,0.000000,35.094946,5.414963,12.073756,21.391810,336.167618,142.857390,13.775190,8.213096,29.236155,9.836884,46.719885,0.000000,1.647243,48.321914,25.997348,2.839039,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,75.509983,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

76,18:45-19:00,0.000000,65.333899,525.535443,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,41.433171,335.661692,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,21.391810,336.167618,142.857390,13.775190,7.929886,29.236155,9.836884,48.233079,0.000000,1.647243,48.321914,25.997348,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,75.509983,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

77,19:00-19:15,0.000000,65.333899,524.548446,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,41.433171,401.194991,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,21.391810,336.167618,142.857390,13.775190,7.363465,29.236155,9.836884,48.233079,0.000000,1.647243,48.321914,25.997348,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,75.509983,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

78,19:15-19:30,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,21.796396,336.167618,142.857390,13.775190,7.221860,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,75.509983,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

79,19:30-19:45,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,13.775190,7.363465,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,75.509983,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

80,19:45-20:00,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,13.775190,7.561712,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,8.818513,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

81,20:00-20:15,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,13.775190,7.731638,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

82,20:15-20:30,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,13.775190,7.873244,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

83,20:30-20:45,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,13.775190,8.071491,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

84,20:45-21:00,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,3.178890,0.000000,41.938361,42.068949,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,13.775190,8.213096,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

85,21:00-21:15,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,3.178890,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,13.775190,8.156454,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

86,21:15-21:30,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,3.178890,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,13.775190,8.298059,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,17.637025,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

87,21:30-21:45,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,3.178890,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.062726,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,16.167273,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

88,21:45-22:00,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,11.271191,9.062726,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,16.167273,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

89,22:00-22:15,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,11.271191,9.176010,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,16.167273,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

90,22:15-22:30,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,11.271191,9.176010,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,16.167273,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

91,22:30-22:45,0.000000,65.333899,526.763266,12.463272,175.343664,0.000000,0.000000,0.000000,18.939827,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,64.475885,0.000000,35.094946,5.557384,12.073756,20.248344,336.167618,142.857390,11.271191,9.345937,29.236155,9.836884,48.233079,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.180632,125.787810,38.020768,119.815254,0,0,0,0,0

92,22:45-23:00,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,48.049886,0.000000,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.345937,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

93,23:00-23:15,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,48.049886,19.001222,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.345937,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

94,23:15-23:30,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,48.049886,38.002444,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.345937,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

95,23:30-23:45,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,31.854157,57.003666,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.459221,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

96,23:45-24:00,0.000000,65.333899,526.763266,11.722879,173.357832,0.000000,0.000000,0.000000,6.281487,0.000000,41.938361,40.529291,402.095966,93.493990,129.551074,0.000000,33.552946,0.000000,0.000000,73.877404,31.854157,57.003666,35.094946,5.414963,12.073756,20.248344,336.167618,142.857390,11.271191,9.459221,29.236155,9.836884,46.719885,0.000000,2.976597,48.321914,26.624629,5.161459,0.000000,0.000000,0.000000,36.091408,0.000000,40.601245,1.105720,4.115306,14.449476,8.034549,125.787810,36.499938,119.815254,0,0,0,0,0

