Block,Time,RAPPC,DADRI_CRF,DADRI_LF,BSIUL,AURY_CRF,SINGRAULI_HYDRO,TANDA2,AURY_GF,CHAMERA1,DADRT2,URI,RIHAND3,CHAMERA3,ANTA_CRF,KOTESHWR,RIHAND1,DHAULIGNGA,SALAL,RAPPB,UNCHAHAR3,PARBATI3,BRBCL,UNCHAHAR4,AURY_RF,UNCHAHAR2,NJPC,CHAMERA2,ANTA_LF,NAPP,DADRI_GF,AURY_LF,TEHRI,ANTA_GF,FSTPP I & II,SASAN,TANAKPUR,RIHAND2,KHSTPP-I,DULHASTI,DADRI_RF,JHAJJAR,RAMPUR,KISHANGANGA,TALA,KOLDAM,SEWA2,URI2,KHSTPP-II,SINGRAULI,UNCHAHAR1,ANTA_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,0.000000,369.965610,35.073086,107.202229,0.000000,0.000000,8.068389,88.568400,0.000000,24.610463,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,17.775870,403.149879,0.986575,112.756238,40.062183,0.000000,0.000000,398.543360,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

49,12:00-12:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,119.052897,0.000000,0.000000,8.068389,88.568400,0.000000,24.610463,0.000000,17.777700,0.000000,18.856697,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,17.775870,403.149879,0.986575,112.756238,40.062183,0.000000,0.000000,374.239998,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,141.768068,120.903086,7.689277,0.000000,0,0,0,0,0

50,12:15-12:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,119.052897,0.000000,0.000000,8.068389,88.568400,0.000000,24.610463,0.000000,17.777700,0.000000,19.254035,0.000000,0.000000,28.154450,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,17.775870,403.149879,0.986575,112.756238,40.062183,0.000000,0.000000,358.836798,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,141.768068,120.903086,7.689277,0.000000,0,0,0,0,0

51,12:30-12:45,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,119.052897,0.000000,0.000000,8.068389,88.568400,0.000000,24.610463,0.000000,17.777700,0.000000,19.254035,0.000000,0.000000,28.154450,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,17.669973,403.149879,0.986575,112.756238,40.062183,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,126.875003,120.903086,7.689277,0.000000,0,0,0,0,0

52,12:45-13:00,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,119.052897,0.000000,0.000000,8.068389,88.568400,0.000000,24.610463,0.000000,17.777700,0.000000,19.254035,0.000000,0.000000,28.154450,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,17.775870,403.149879,0.986575,112.756238,40.062183,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,126.875003,120.903086,7.689277,0.000000,0,0,0,0,0

53,13:00-13:15,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,24.610463,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.986575,90.274593,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

54,13:15-13:30,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,24.610463,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.986575,90.274593,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,23.310433,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

55,13:30-13:45,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,24.610463,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.986575,90.274593,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

56,13:45-14:00,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,24.610463,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.986575,90.274593,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

57,14:00-14:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,24.610463,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.000000,90.274593,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

58,14:15-14:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,80.783238,0.000000,0.000000,8.068389,60.944301,0.000000,12.305231,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,0.000000,90.274593,31.235283,15.864191,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

59,14:30-14:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,65.559870,0.000000,0.000000,8.068389,60.944301,0.000000,12.305231,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,11.562027,403.149879,1.603184,77.759493,31.235283,15.864191,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

60,14:45-15:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,65.559870,0.000000,0.000000,8.068389,60.944301,0.000000,12.305231,0.000000,14.604159,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,12.493921,0.000000,11.562027,403.149879,1.603184,77.759493,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,110.155407,6.247923,0.000000,0,0,0,0,0

61,15:00-15:15,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,12.305231,0.000000,14.796699,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,12.493921,0.000000,13.833999,403.149879,1.356541,100.241138,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,120.903086,6.392328,0.000000,0,0,0,0,0

62,15:15-15:30,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,12.305231,0.000000,14.796699,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,12.493921,0.000000,13.833999,403.149879,1.356541,100.241138,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,120.903086,6.392328,0.000000,0,0,0,0,0

63,15:30-15:45,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,12.305231,0.000000,14.796699,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,12.493921,0.000000,13.833999,403.149879,1.356541,100.241138,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,120.903086,6.392328,0.000000,0,0,0,0,0

64,15:45-16:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,12.305231,0.000000,14.796699,0.000000,19.254035,0.000000,0.000000,23.335848,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,13.833999,403.149879,1.356541,100.241138,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,120.903086,6.392328,0.000000,0,0,0,0,0

65,16:00-16:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,23.491805,0.000000,14.796699,0.000000,19.254035,0.000000,0.000000,27.823878,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,13.833999,403.149879,1.356541,100.241138,31.235283,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,98.801901,120.903086,6.392328,0.000000,0,0,0,0,0

66,16:15-16:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,95.583402,0.000000,0.000000,8.068389,88.568400,0.000000,23.491805,0.000000,17.777700,0.000000,19.254035,0.000000,0.000000,28.154450,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,17.775870,403.149879,1.356541,100.241138,40.062183,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,126.875003,120.903086,7.689277,0.000000,0,0,0,0,0

67,16:30-16:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,359.375910,35.073086,101.932812,0.000000,0.000000,8.068389,88.568400,0.000000,23.491805,0.000000,17.777700,0.000000,19.254035,0.000000,0.000000,28.154450,21.424407,0.000000,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,17.775870,403.149879,1.973150,100.241138,40.062183,0.000000,0.000000,345.898110,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,126.875003,120.903086,7.689277,0.000000,0,0,0,0,0

68,16:45-17:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,13.525319,359.375910,35.073086,109.061202,0.000000,0.000000,8.068389,88.568400,0.000000,23.491805,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,43.304653,3.208198,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,17.775870,403.149879,1.973150,100.241138,40.062183,0.000000,0.000000,348.482960,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,126.875003,120.903086,9.760719,0.000000,0,0,0,0,0

69,17:00-17:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,27.050638,407.510910,35.073086,109.061202,0.000000,0.000000,8.068389,88.568400,0.000000,23.491805,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,67.555258,12.678798,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,17.775870,403.149879,1.973150,100.241138,40.062183,0.000000,0.000000,379.289360,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,126.875003,120.903086,9.760719,0.000000,0,0,0,0,0

70,17:15-17:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,40.575957,455.645910,35.073086,109.061202,9.316857,0.000000,8.068389,88.568400,8.774914,49.220926,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,86.882809,25.357595,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,17.775870,403.149879,1.973150,100.241138,40.062183,0.000000,0.000000,415.871960,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,126.875003,120.903086,9.760719,0.000000,0,0,0,0,0

71,17:30-17:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,40.575957,503.780910,35.073086,119.052897,18.633713,0.000000,16.136777,88.568400,17.590524,49.220926,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,100.284459,25.357595,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,19.956771,403.149879,1.726506,101.203838,44.668394,15.864191,0.000000,415.871960,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

72,17:45-18:00,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,551.915910,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,26.375612,49.220926,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,40.808949,112.592097,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,415.871960,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

73,18:00-18:15,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,578.774759,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,26.375612,49.220926,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,40.808949,112.592097,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,446.678360,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

74,18:15-18:30,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,578.774759,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,26.385786,49.220926,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,40.808949,112.592097,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,475.559360,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

75,18:30-18:45,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,26.385786,49.220926,0.000000,19.822474,0.000000,19.254035,0.000000,0.000000,40.808949,112.592097,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,533.321360,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,8.463770,0.000000,0,0,0,0,0

76,18:45-19:00,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,15.260720,49.220926,0.000000,25.405749,0.000000,19.254035,0.000000,0.000000,40.808949,104.842844,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,628.787601,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,10.503057,0.000000,0,0,0,0,0

77,19:00-19:15,51.554318,0.000000,0.000000,18.832722,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,27.978765,0.000000,23.730555,88.568400,8.774914,49.220926,0.000000,25.405749,0.000000,19.254035,0.000000,0.000000,40.808949,89.344336,38.036393,0.000000,41.846259,0.000000,0.000000,49.975682,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,31.728382,0.000000,598.722384,0.000000,0.000000,0.000000,0.000000,16.169317,30.707610,141.768068,120.903086,10.503057,0.000000,0,0,0,0,0

78,19:15-19:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,18.633713,0.000000,16.231700,88.568400,8.774914,14.542546,0.000000,25.405749,0.000000,19.254035,0.000000,0.000000,40.808949,67.555258,38.036393,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,598.722384,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,10.503057,0.000000,0,0,0,0,0

79,19:30-19:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,9.316857,0.000000,8.068389,88.568400,8.774914,12.305231,0.000000,25.405749,0.000000,19.254035,0.000000,0.000000,40.808949,45.036839,38.036393,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,598.722384,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,10.503057,0.000000,0,0,0,0,0

80,19:45-20:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,40.575957,523.997610,35.073086,119.052897,9.316857,0.000000,0.000000,88.568400,8.774914,12.305231,0.000000,22.424749,0.000000,19.254035,0.000000,0.000000,35.990347,22.518419,38.036393,0.000000,41.846259,0.000000,0.000000,37.481762,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,523.155248,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.206108,0.000000,0,0,0,0,0

81,20:00-20:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,27.050638,475.862610,35.073086,119.052897,9.316857,0.000000,0.000000,88.568400,8.774914,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,40.808949,18.233538,25.357595,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,475.020248,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

82,20:15-20:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,27.050638,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,40.808949,0.000000,25.357595,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,19.956771,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,417.258248,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

83,20:30-20:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,27.050638,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,12.678798,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,13.721555,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,378.750248,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

84,20:45-21:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,13.525319,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,12.678798,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,13.721555,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

85,21:00-21:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,13.525319,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,24.987841,0.000000,13.721555,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

86,21:15-21:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,12.776954,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,12.190670,0.000000,13.721555,403.149879,1.726506,113.718938,44.668394,15.864191,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

87,21:30-21:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,11.948070,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,15.864191,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

88,21:45-22:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,22.803475,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,11.948070,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,9.760719,0.000000,0,0,0,0,0

89,22:00-22:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,475.862610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,19.822474,0.000000,19.254035,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.718452,403.149879,1.726506,113.718938,44.668394,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,8.463770,0.000000,0,0,0,0,0

90,22:15-22:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,456.608610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,14.542546,0.000000,19.822474,0.000000,19.254035,0.000000,0.000000,31.401060,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,8.463770,0.000000,0,0,0,0,0

91,22:30-22:45,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,456.608610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,49.220926,0.000000,19.822474,0.000000,19.254035,0.000000,0.000000,31.401060,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,8.463770,0.000000,0,0,0,0,0

92,22:45-23:00,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,427.727610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,49.220926,0.000000,19.822474,0.000000,19.254035,0.000000,0.000000,31.401060,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,8.463770,0.000000,0,0,0,0,0

93,23:00-23:15,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,360.338610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,49.220926,0.000000,15.403200,0.000000,19.254035,0.000000,0.000000,31.401060,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,6.738900,0.000000,0,0,0,0,0

94,23:15-23:30,51.554318,0.000000,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,360.338610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,49.220926,0.000000,15.403200,0.000000,19.254035,0.000000,0.000000,31.401060,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,1.726506,113.718938,39.099483,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,6.738900,0.000000,0,0,0,0,0

95,23:30-23:45,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,360.338610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,14.542546,0.000000,15.403200,0.000000,19.254035,0.000000,0.000000,23.489880,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,0.616609,113.718938,39.099483,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,6.738900,0.000000,0,0,0,0,0

96,23:45-24:00,51.554318,0.000000,0.000000,12.555148,0.000000,0.644576,0.000000,0.000000,0.000000,360.338610,35.073086,119.052897,0.000000,0.000000,0.000000,88.568400,0.000000,12.305231,0.000000,18.384201,0.000000,19.254035,0.000000,0.000000,28.308482,0.000000,0.000000,0.000000,41.846259,0.000000,0.000000,0.000000,0.000000,13.122082,403.149879,0.616609,113.718938,39.099483,0.000000,0.000000,346.572000,0.000000,0.000000,0.000000,0.000000,15.656005,30.707610,141.768068,120.903086,8.035849,0.000000,0,0,0,0,0

