Block,Time,SINGRAULI,DULHASTI,AURY_GF,UNCHAHAR3,TEHRI,NAPP,AURY_LF,RAPPB,UNCHAHAR1,DADRI_LF,KISHANGANGA,TANAKPUR,TANDA2,JHAJJAR,KOLDAM,RAPPC,AURY_CRF,ANTA_CRF,ANTA_GF,DADRI_GF,AURY_RF,CHAMERA1,DHAULIGNGA,BSIUL,RIHAND1,DADRT2,RAMPUR,NJPC,CHAMERA2,DADRI_RF,UNCHAHAR4,CHAMERA3,KOTESHWR,URI,SALAL,SEWA2,RIHAND3,ANTA_RF,DADRI_CRF,RIHAND2,UNCHAHAR2,SASAN,SINGRAULI_HYDRO,FSTPP I & II,KUDGI,TALA,ANTA_LF,KHSTPP-I,KHSTPP-II,PARBATI3,BRBCL,URI2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.659415,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.333331,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

48,11:45-12:00,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.659415,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.290357,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

49,12:00-12:15,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.698305,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.194782,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.932552,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,11.612400,48.385000,0.000000,14.515537,30.591126,0,0,0,0,0

50,12:15-12:30,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.698305,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.172047,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.932552,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,11.612400,48.385000,0.000000,14.515537,30.591126,0,0,0,0,0

51,12:30-12:45,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.701642,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.194782,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,10.644700,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

52,12:45-13:00,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.701642,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.172047,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,10.644700,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

53,13:00-13:15,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.745521,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.194782,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,10.644700,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

54,13:15-13:30,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.745521,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.172047,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,9.68,22.760304,0.000000,10.644700,43.546500,0.000000,14.515537,30.591126,0,0,0,0,0

55,13:30-13:45,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,310.631700,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.194782,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,35.23,22.760304,0.000000,10.644700,53.223500,0.000000,14.515537,30.591126,0,0,0,0,0

56,13:45-14:00,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,310.631700,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.172047,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.941269,402.805125,0.925605,1.935400,35.23,22.760304,0.000000,10.644700,53.223500,0.000000,14.515537,30.591126,0,0,0,0,0

57,14:00-14:15,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,364.194782,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.937078,402.805125,0.925605,1.935400,19.35,22.760304,0.000000,15.327594,65.290816,0.000000,14.515537,30.591126,0,0,0,0,0

58,14:15-14:30,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.795101,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,21.937078,402.805125,0.925605,1.935400,19.35,22.760304,0.000000,15.327594,65.290816,0.000000,14.515537,30.591126,0,0,0,0,0

59,14:30-14:45,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.853190,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.185547,402.805125,0.925605,5.273532,19.35,22.760304,0.000000,19.490891,89.758981,0.000000,14.515537,30.591126,0,0,0,0,0

60,14:45-15:00,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.809623,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.185547,402.805125,0.925605,6.166088,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

61,15:00-15:15,134.810287,47.839755,0.000000,13.603488,65.354587,37.412830,0.000000,0.000000,11.528677,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.856094,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,6.166088,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

62,15:15-15:30,134.810287,47.839755,0.000000,13.603488,65.354587,37.412830,0.000000,0.000000,11.528677,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.812527,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,6.166088,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

63,15:30-15:45,134.810287,47.839755,0.000000,13.554867,65.354587,37.412830,0.000000,0.000000,11.528677,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.861903,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

64,15:45-16:00,134.810287,47.839755,0.000000,13.554867,65.354587,37.412830,0.000000,0.000000,11.528677,0.000000,0.000000,11.652463,0.000000,332.888800,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.818336,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

65,16:00-16:15,134.810287,47.839755,0.000000,12.977782,65.354587,37.412830,0.000000,0.000000,11.529833,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,356.489954,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,31.372176,0,0,0,0,0

66,16:15-16:30,134.810287,47.839755,0.000000,12.977782,65.354587,37.412830,0.000000,0.000000,11.529833,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,356.428292,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,5.108179,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,31.372176,0,0,0,0,0

67,16:30-16:45,134.810287,47.839755,0.000000,13.762023,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.861903,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,5.108179,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,31.372176,0,0,0,0,0

68,16:45-17:00,134.810287,47.839755,0.000000,13.762023,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.818336,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,5.108179,119.671225,0.000000,0.000000,112.492512,19.199168,402.805125,0.925605,9.668678,19.35,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,31.372176,0,0,0,0,0

69,17:00-17:15,134.810287,47.839755,0.000000,13.762023,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.644295,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.861903,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,5.108179,119.671225,0.000000,0.000000,112.492512,21.028163,402.805125,0.925605,9.668678,38.70,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

70,17:15-17:30,134.810287,47.839755,0.000000,13.762023,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.628946,0.000000,49.734458,0.644295,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.818336,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,10.216357,119.671225,0.000000,0.000000,112.492512,21.028163,402.805125,0.925605,9.668678,61.93,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

71,17:30-17:45,134.810287,47.839755,0.000000,13.540302,65.354587,37.412830,0.000000,0.000000,11.435221,0.000000,0.000000,11.652463,0.000000,345.302737,0.000000,49.734458,0.644295,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.568131,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,10.216357,119.671225,0.000000,0.000000,112.492512,20.704897,402.805125,0.925605,9.668678,61.93,22.760304,0.000000,22.583892,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

72,17:45-18:00,134.810287,47.839755,0.000000,13.540302,65.354587,37.412830,0.000000,0.000000,11.435221,0.000000,0.000000,11.652463,0.000000,412.240200,0.000000,49.734458,0.644295,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,363.523842,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,20.704897,402.805125,0.925605,5.437990,61.93,22.760304,0.000000,18.230694,65.290816,0.000000,14.515537,30.591126,0,0,0,0,0

73,18:00-18:15,134.810287,47.839755,0.000000,13.762023,65.354587,37.412830,0.000000,0.000000,11.592197,0.000000,0.000000,11.652463,0.000000,509.010200,0.000000,49.734458,0.003250,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.593756,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,24.598934,402.805125,0.925605,9.559037,61.93,22.760304,0.000000,28.182714,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

74,18:15-18:30,134.810287,47.839755,0.000000,18.944179,65.354587,37.412830,0.000000,0.000000,12.788156,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,439.763620,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,31.377963,402.805125,0.925605,13.789725,61.93,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

75,18:30-18:45,134.810287,47.839755,0.000000,18.944179,65.354587,37.412830,0.000000,0.000000,12.788156,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,439.763620,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,31.377963,402.805125,0.925605,13.789725,61.93,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

76,18:45-19:00,134.810287,47.839755,0.000000,18.944179,65.354587,37.412830,0.000000,0.000000,12.788156,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,483.310120,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,61.93,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

77,19:00-19:15,134.810287,47.839755,0.000000,18.944179,65.354587,37.412830,0.000000,0.000000,15.372011,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,531.695120,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,61.93,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

78,19:15-19:30,134.810287,47.839755,0.000000,18.944179,65.354587,37.412830,0.000000,0.000000,15.372011,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,580.080120,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,62.90,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

79,19:30-19:45,134.810287,47.839755,0.000000,19.911879,65.354587,37.412830,0.000000,0.000000,15.372011,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,628.465120,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,62.90,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

80,19:45-20:00,134.810287,47.839755,0.000000,19.911879,65.354587,37.412830,0.000000,0.000000,15.372011,0.000000,0.000000,11.652463,0.000000,623.900479,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,62.90,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

81,20:00-20:15,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,11.652463,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

82,20:15-20:30,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,11.652463,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

83,20:30-20:45,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

84,20:45-21:00,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,3.193410,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

85,21:00-21:15,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,4.214721,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,3.193410,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

86,21:15-21:30,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,2.355285,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,3.193410,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

87,21:30-21:45,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,0.495849,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,3.193410,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,72.58,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

88,21:45-22:00,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

89,22:00-22:15,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

90,22:15-22:30,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

91,22:30-22:45,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,9.669065,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

92,22:45-23:00,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,11.652463,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,36.304620,18.930534,89.028400,664.596964,0.000000,149.695884,38.233943,0.000000,0.000000,29.574460,38.166088,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

93,23:00-23:15,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,6.198118,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,1.064470,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

94,23:15-23:30,134.810287,47.839755,0.000000,25.321806,65.354587,37.412830,0.000000,0.000000,18.783057,0.000000,0.000000,6.198118,0.000000,632.053352,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,1.064470,89.028400,664.596964,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,15.293577,119.671225,0.000000,0.000000,112.492512,40.685011,402.805125,0.925605,13.789725,58.06,22.760304,0.000000,32.306664,95.167247,0.000000,14.515537,30.591126,0,0,0,0,0

