Block,Time,URI,TEHRI,AURY_RF,DADRT2,BSIUL,ANTA_CRF,PARBATI3,DADRI_GF,UNCHAHAR1,AURY_LF,DHAULIGNGA,NJPC,SINGRAULI,RIHAND2,CHAMERA1,ANTA_GF,JHAJJAR,SEWA2,ANTA_RF,RIHAND1,UNCHAHAR2,CHAMERA3,URI2,SINGRAULI_HYDRO,KOTESHWR,AURY_CRF,TANAKPUR,TANDA2,KISHANGANGA,KOLDAM,DULHASTI,DADRI_RF,RIHAND3,AURY_GF,RAMPUR,RAPPC,UNCHAHAR4,NAPP,RAPPB,DADRI_CRF,DADRI_LF,SALAL,ANTA_LF,UNCHAHAR3,KHSTPP-II,BRBCL,SASAN,FSTPP I & II,KHSTPP-I,CHAMERA2,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,365.807205,17.855750,40.128766,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,365.807205,17.855750,40.128766,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,30.203612,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,365.807205,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,30.203612,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,365.807205,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,26.280470,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,107.832478,19.286003,365.807205,11.089450,33.980871,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,24.604982,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,106.683788,19.286003,365.807205,11.089450,33.980871,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,65.840697,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,24.604982,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,376.964156,11.089450,40.128766,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,23.639823,144.634344,75.084591,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,24.604982,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,399.279436,11.089450,40.128766,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,23.639823,144.634344,80.175071,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,24.604982,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,403.819911,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,23.639823,144.634344,85.265552,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,24.604982,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,403.819911,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,23.639823,144.634344,86.538171,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,30.203612,0.000000,36.537827,0.730951,8.893262,0.000000,0.123527,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,403.819911,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,23.639823,144.634344,86.538171,0.000000,0.000000,355.916669,9.174815,0.000000,93.591046,30.203612,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,125.487638,19.286003,403.819911,13.867984,40.128766,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,86.538171,0.000000,0.000000,363.778318,9.174815,0.000000,93.591046,37.822317,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.322892,125.487638,19.286003,403.819911,17.855750,40.128766,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,86.538171,0.000000,0.000000,363.778318,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.909433,142.525083,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,31.937616,0.000000,0.000000,432.192124,12.576015,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,90.292642,0.000000,0.000000,363.778318,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,31.937616,0.000000,0.000000,432.192124,12.576015,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,94.110503,13.547798,0.000000,363.778318,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,31.937616,0.000000,0.000000,480.407124,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,94.173893,13.547798,0.000000,363.778318,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,31.937616,0.000000,0.000000,499.693124,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,97.586689,13.547798,0.000000,363.778318,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,31.937616,0.000000,0.000000,480.407124,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,70.173365,13.547798,0.000000,384.028618,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,31.937616,0.000000,0.000000,480.407124,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,70.173365,13.547798,0.000000,422.600618,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.864688,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,23.909433,142.458160,19.286003,403.819911,17.855750,44.742633,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,31.937616,0.000000,0.000000,480.407124,1.060730,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,70.173365,13.547798,0.000000,453.458218,9.174815,0.000000,93.591046,43.155392,0.000000,36.537827,0.730951,8.893262,0.000000,1.482322,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,23.909433,142.458160,19.286003,403.819911,20.057440,44.742633,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,31.937616,0.000000,0.000000,480.407124,1.060730,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,23.639823,144.634344,70.173365,13.547798,0.000000,453.458218,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,1.482322,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,23.909433,142.458160,19.286003,403.819911,20.057440,44.742633,4.418066,0.000000,0,0,0,0,0

71,17:30-17:45,31.937616,12.063360,0.000000,477.311721,1.060730,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,42.981497,144.634344,70.173365,13.547798,0.000000,453.458218,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,2.099956,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,1.663303,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,15.463231,0.000000,0,0,0,0,0

72,17:45-18:00,31.937616,24.126719,0.000000,477.311721,1.060730,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,67.695858,144.634344,70.173365,13.547798,0.000000,452.734993,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,1.235268,5.166805,5.297584,1.942317,19.020948,0.000000,125.918390,0.000000,2.613761,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,15.463231,0.000000,0,0,0,0,0

73,18:00-18:15,31.937616,36.190080,0.000000,477.311721,6.288007,0.000000,0.000000,0.000000,19.370762,0.000000,10.495474,96.708368,144.634344,70.173365,13.547798,0.000000,452.734993,9.174815,0.000000,93.591046,38.976151,11.184643,36.537827,0.730951,8.893262,0.000000,1.852902,5.166805,5.297584,2.032658,19.020948,0.000000,125.918390,0.000000,3.727579,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,17.855750,44.742633,15.463231,0.000000,0,0,0,0,0

74,18:15-18:30,31.937616,48.253440,0.000000,432.192124,6.288007,0.000000,0.000000,0.000000,19.370762,0.000000,20.942387,126.795416,144.634344,70.173365,27.095596,0.000000,452.734993,9.174815,0.000000,93.591046,38.707581,22.369287,36.537827,0.730951,8.893262,0.000000,1.852902,5.166805,5.297584,4.471847,38.041894,0.000000,125.918390,0.000000,4.900801,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,17.855750,44.742633,31.178923,0.000000,0,0,0,0,0

75,18:30-18:45,31.937616,50.097520,0.000000,383.977124,18.864022,0.000000,3.678195,0.000000,19.370762,0.000000,31.413580,153.658852,144.634344,70.173365,40.643394,0.000000,433.448993,18.166133,0.000000,93.591046,38.707581,33.587777,37.597966,0.730951,10.004919,0.000000,5.682234,5.166805,5.297584,6.707769,57.062841,0.000000,125.918390,0.000000,5.925515,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,17.855750,44.742633,46.768384,0.000000,0,0,0,0,0

76,18:45-19:00,31.937616,50.097520,0.000000,383.977124,18.864022,0.000000,5.885111,0.000000,16.462240,0.000000,41.981897,153.658852,144.634344,70.173365,40.643394,0.000000,491.306993,18.166133,0.000000,93.591046,38.707581,33.587777,37.597966,0.730951,10.004919,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.925515,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,19.286003,403.819911,17.855750,44.742633,46.768384,0.000000,0,0,0,0,0

77,19:00-19:15,31.937616,50.097520,0.000000,381.083067,18.864022,0.000000,22.069167,0.000000,21.640546,0.000000,41.981897,150.865054,144.634344,70.173365,40.643394,0.000000,498.057093,18.166133,0.000000,93.591046,43.293410,33.587777,37.597966,0.730951,10.004919,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.821559,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

78,19:15-19:30,31.937616,50.097520,0.000000,381.083067,18.864022,0.000000,22.069167,0.000000,19.370762,0.000000,41.981897,150.435240,144.634344,70.173365,40.643394,0.000000,492.271293,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,10.004919,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.806708,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,25.771882,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

79,19:30-19:45,31.937616,50.097520,0.000000,381.083067,18.864022,0.000000,22.069167,0.000000,19.370762,0.000000,41.981897,139.689865,144.634344,70.173365,40.643394,0.000000,492.271293,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,18.898181,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.390882,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

80,19:45-20:00,31.937616,50.097520,0.000000,381.084224,18.864022,0.000000,22.069167,0.000000,19.370762,0.000000,31.486423,139.689865,144.634344,70.173365,40.643394,0.000000,492.271293,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,18.898181,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.390882,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

81,20:00-20:15,31.937616,50.097520,0.000000,365.778276,18.864022,0.000000,22.069167,0.000000,17.388560,0.000000,31.486423,128.944491,144.634344,70.173365,40.643394,0.000000,458.520793,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,18.898181,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,4.975056,67.991888,2.655325,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.977254,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

82,20:15-20:30,31.937616,50.097520,0.000000,365.778276,18.864022,0.000000,22.069167,0.000000,15.042501,0.000000,31.486423,118.199117,144.634344,70.173365,40.643394,0.000000,408.377193,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,18.898181,0.000000,5.682234,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,4.559231,67.991888,2.341803,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,18.753803,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

83,20:30-20:45,31.937616,50.097520,0.000000,365.778276,6.288007,0.000000,3.678195,0.000000,19.264689,0.000000,20.942387,106.164298,144.634344,70.173365,40.643394,0.000000,457.556493,9.174815,0.000000,93.591046,43.303458,22.369287,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,19.020948,0.000000,125.918390,0.000000,4.098853,67.991888,2.512493,50.271504,0.000000,0.000000,0.000000,25.771882,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

84,20:45-21:00,31.937616,50.097520,0.000000,400.458226,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,10.495474,96.708368,144.634344,70.173365,40.643394,0.000000,457.556493,9.174815,0.000000,93.591046,43.303458,22.369287,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,19.020948,0.000000,125.918390,0.000000,3.727579,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

85,21:00-21:15,31.937616,50.097520,0.000000,505.329971,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,96.708368,144.634344,70.173365,40.643394,0.000000,457.556493,9.174815,0.000000,93.591046,43.303458,22.369287,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,19.020948,0.000000,125.918390,0.000000,3.727579,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

86,21:15-21:30,31.937616,50.097520,0.000000,545.015224,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,96.708368,144.634344,70.173365,40.643394,0.000000,487.449793,9.174815,0.000000,93.591046,43.303458,22.369287,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,19.020948,0.000000,125.918390,0.000000,3.727579,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

87,21:30-21:45,31.937616,50.097520,0.000000,585.559796,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,128.944491,144.634344,70.173365,40.643394,0.000000,487.449793,9.174815,0.000000,93.591046,43.303458,22.369287,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,19.020948,0.000000,125.918390,0.000000,4.975056,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

88,21:45-22:00,31.937616,50.097520,0.000000,585.834123,6.288007,0.000000,0.000000,0.000000,19.264689,0.000000,0.000000,139.689865,144.634344,70.173365,40.643394,0.000000,426.698893,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,28.347271,0.000000,0.000000,5.166805,5.297584,6.707769,38.041894,0.000000,125.918390,0.000000,5.390882,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,24.044435,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

89,22:00-22:15,31.937616,50.097520,0.000000,585.776089,6.288007,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,139.689865,144.634344,70.173365,40.643394,0.000000,474.431743,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,28.347271,0.000000,0.000000,5.166805,5.297584,8.943693,57.062841,0.000000,125.918390,0.000000,5.390882,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

90,22:15-22:30,31.937616,50.097520,0.000000,585.776089,6.288007,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,128.944491,144.634344,70.173365,40.643394,0.000000,518.878741,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,28.347271,0.000000,0.000000,5.166805,5.297584,8.943693,38.041894,0.000000,125.918390,0.000000,4.975056,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

91,22:30-22:45,31.937616,50.097520,0.000000,585.776089,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,106.164298,144.634344,70.173365,40.643394,0.000000,522.735941,18.166133,0.000000,93.591046,43.303458,33.587777,37.597966,0.730951,28.347271,0.000000,0.000000,5.166805,5.297584,8.943693,19.020948,0.000000,125.918390,0.000000,4.098853,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

92,22:45-23:00,31.937616,49.175479,0.000000,617.381696,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,83.813919,144.634344,70.173365,27.095596,0.000000,548.772041,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,6.707769,0.000000,0.000000,125.918390,0.000000,3.237499,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,46.768384,0.000000,0,0,0,0,0

93,23:00-23:15,31.937616,48.560786,0.000000,659.925937,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,52.652334,144.634344,70.173365,13.547798,0.000000,559.379341,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,4.471847,0.000000,0.000000,125.918390,0.000000,2.034576,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,31.178923,0.000000,0,0,0,0,0

94,23:15-23:30,31.937616,48.253440,0.000000,659.925937,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,21.490749,144.634344,70.173365,0.000000,0.000000,559.379341,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,1.851977,0.000000,0.000000,125.918390,0.000000,0.831651,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,15.463231,0.000000,0,0,0,0,0

95,23:30-23:45,31.937616,36.190080,0.000000,607.738696,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,0.000000,144.634344,70.173365,0.000000,0.000000,559.379341,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,0.000000,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,15.463231,0.000000,0,0,0,0,0

96,23:45-24:00,31.937616,36.190080,0.000000,607.738696,12.576015,0.000000,0.000000,0.000000,21.822109,0.000000,0.000000,0.000000,144.634344,70.173365,0.000000,0.000000,559.379341,9.174815,0.000000,93.591046,43.303458,11.184643,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,0.000000,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,26.652269,142.458160,19.286003,403.819911,20.057440,44.742633,15.463231,0.000000,0,0,0,0,0

