Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,32.016,38.350728,124.384996,130.580717,0,128.849568,10.8885,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.397528,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

7,01:30-01:45,32.016,19.175364,124.384996,130.580717,0,128.849568,10.8885,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.397528,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

8,01:45-02:00,32.016,19.175364,124.384996,130.580717,0,128.849568,10.8885,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.397528,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

9,02:00-02:15,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

10,02:15-02:30,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

11,02:30-02:45,38.64,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

12,02:45-03:00,38.64,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,83.664,0,44.906625,3.094586,5.534085,49.506309,18.308964,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

13,03:00-03:15,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,18.308964,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

14,03:15-03:30,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

15,03:30-03:45,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

16,03:45-04:00,32.016,23.969204,124.384996,130.580717,0,128.849568,9.4794,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

17,04:00-04:15,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

18,04:15-04:30,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

19,04:30-04:45,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,18.308964,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,348.975

20,04:45-05:00,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,18.308964,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.54324,15.00135,348.975

21,05:00-05:15,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,6.102988,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.445044,15.00135,348.975

22,05:15-05:30,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,9.154482,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.196026,15.00135,348.975

23,05:30-05:45,32.016,23.969204,124.384996,130.580717,0,128.849568,12.9381,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,12.205976,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.026388,15.00135,348.975

24,05:45-06:00,32.016,23.969204,124.384996,130.580717,0,128.849568,12.9381,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,78.386778,6.745515,0,96.000987,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.888208,15.00135,348.975

25,06:00-06:15,32.016,23.969204,124.384996,130.580717,0,128.849568,12.9381,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,78.386778,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.77884,15.00135,348.975

26,06:15-06:30,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.306625,1.494586,5.534085,49.506309,78.386778,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.666532,15.00135,348.975

27,06:30-06:45,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.306625,1.494586,5.534085,49.506309,78.386778,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

28,06:45-07:00,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,78.386778,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

29,07:00-07:15,25.392,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,78.386778,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

30,07:15-07:30,25.392,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,9.154482,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,32.652103,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

31,07:30-07:45,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,21.768068,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

32,07:45:08:00,32.016,23.969204,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,10.884035,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.989638,15.00135,348.975

33,08:00-08:15,32.016,19.175364,124.384996,130.580717,0,128.849568,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.98464,15.00135,348.975

34,08:15-08:30,32.016,19.175364,124.384996,130.580717,0,123.212399,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,4.272092,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.98464,15.00135,348.975

35,08:30-08:45,32.016,19.175364,124.384996,130.580717,0,117.575231,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.98464,15.00135,348.975

36,08:45:09:00,32.016,19.175364,124.384996,130.580717,0,111.938062,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.83764,15.00135,348.975

37,09:00:09:15,32.016,19.175364,124.384996,130.580717,0,106.300894,11.529,64.382499,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.83764,15.00135,348.975

38,09:15-09:30,32.016,19.175364,124.384996,130.580717,0,106.300894,11.529,47.808786,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.83764,15.00135,348.975

39,09:30-09:45,32.016,19.175364,124.384996,130.580717,0,106.300894,11.529,47.808786,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.68944,15.00135,348.975

40,09:45-10:00,32.016,19.175364,124.384996,130.580717,0,106.300894,11.529,47.808786,21.90793,27.63898,77.854,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,13.16456,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.68944,15.00135,348.975

41,10:00-10:15,38.64,38.350728,124.384996,130.580717,0,106.300894,11.529,47.808786,21.90793,27.63898,78.435,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,348.975

42,10:15-10:30,38.64,38.350728,124.384996,130.580717,0,106.300894,11.529,47.808786,21.90793,27.63898,78.435,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,348.975

43,10:30-10:45,38.64,38.350728,124.384996,130.580717,0,106.300894,11.529,48.127511,21.90793,27.63898,78.435,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,348.975

44,10:45-11:00,38.64,38.350728,124.384996,130.580717,0,106.300894,11.529,46.374522,21.90793,27.63898,78.435,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.054,15.00135,348.975

45,11:00-11:15,30.912,19.175364,124.384996,130.580717,0,106.300894,11.529,46.374522,21.90793,27.63898,46.48,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,348.975

46,11:15-11:30,30.912,19.175364,124.384996,130.580717,0,106.300894,11.529,46.374522,21.90793,27.63898,46.48,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,348.975

47,11:30-11:45,30.912,19.175364,124.384996,130.580717,0,106.300894,12.9381,46.374522,21.90793,27.63898,52.29,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,348.975

48,11:45-12:00,38.64,19.175364,124.384996,130.580717,0,106.300894,12.9381,32.509975,21.90793,27.63898,52.29,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,348.975

49,12:00-12:15,38.64,19.175364,124.384996,130.580717,0,106.300894,12.9381,32.509975,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.506309,16.783217,6.745515,0,74.901869,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,50.181712,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.76,15.00135,348.975

