Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,8.712863,44.150584,122.853156,2.367385,61.195512,94.319982,120.694688,84.826,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.686818,0,0,0,88.779045,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010227,0,0.010387

33,08:00-08:15,42.14808,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,122.853156,2.367385,61.195512,94.319982,120.694688,84.826,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,73.888252,0,0,0,88.779045,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010387

34,08:15-08:30,34.207,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,122.853156,2.367385,61.195512,94.319982,120.694688,84.826,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,73.287535,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010387

35,08:30-08:45,28.09872,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,111.796372,2.15538,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010387

36,08:45:09:00,28.09872,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,74.223782,1.434564,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.704,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010387

37,09:00:09:15,28.09872,43.63516,19.6614,1.427606,35.652699,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,45.046157,0.869219,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010227

38,09:15-09:30,14.04936,43.63516,19.6614,1.427606,35.652699,17.179062,144.026761,1.6653,2.525983,0,43.545976,26.963602,20.904656,1.095647,50.784,6.587775,44.150584,22.625456,0.438143,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,17.236,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.010227,0,0.010227

39,09:30-09:45,14.04936,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.5372,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,16.667714,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010227,0,0.010227

40,09:45-10:00,14.04936,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.5372,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.96,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010227,0,0.010227

41,10:00-10:15,0,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.5372,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.96,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010067,0,0.010067

42,10:15-10:30,0,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,1.5372,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010067,0,0.010067

43,10:30-10:45,0,43.63516,19.6614,1.427606,34.775994,17.179062,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,52.992,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010067,0,0.010067

44,10:45-11:00,0,43.63516,19.6614,1.427606,34.775994,11.475891,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,52.992,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,80.178,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.010067,0,0.010067

45,11:00-11:15,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,70.17193,16.174813,0,3.03,2.38,1.89,0.46,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.009908,0,0.009908

46,11:15-11:30,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.784,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,70.17193,16.174813,0,3.03,2.38,1.89,0.52,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.009908,0,0.009908

47,11:30-11:45,0,43.63516,19.6614,1.427606,35.652699,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.232,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.54,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.009908,0,0.009908

48,11:45-12:00,0,43.63516,19.6614,1.427606,35.652699,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,50.232,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,19.830271,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.6,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.02,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,303.75,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022853,0,0,0,0.009908,0,0.009908

49,12:00-12:15,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,9.915136,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.64,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.02,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,309.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

50,12:15-12:30,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,82.502,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.68,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.02,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,315,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

51,12:30-12:45,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.72,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

52,12:45-13:00,0,43.63516,19.6614,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.72,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

53,13:00-13:15,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.75,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

54,13:15-13:30,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,47.472,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.78,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.749607,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

55,13:30-13:45,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,39.744,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.81,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

56,13:45-14:00,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,0,2.525983,0,43.545976,26.963602,22.193777,1.095647,39.744,6.587775,44.150584,0,0,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,72.0861,0,0,0,86.346742,0,0,3.03,2.38,1.89,0.87,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,17.236,0,147.515625,45.525,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

57,14:00-14:15,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,8.3265,2.525983,0,43.545976,26.963602,22.193777,1.095647,39.744,6.587775,44.150584,25.184897,0.487611,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.89,0.87,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,17.236,0,147.515625,46.39908,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

58,14:15-14:30,0,43.63516,13.1076,1.427606,34.775994,5.737946,144.026761,8.3265,2.525983,0,43.545976,26.963602,22.193777,1.095647,39.744,6.587775,44.150584,50.574549,0.975221,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.89,0.87,0.88,0.2,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,17.236,0,147.515625,46.39908,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

59,14:30-14:45,0,43.63516,13.1076,1.427606,34.775994,5.737946,93.820932,8.3265,2.525983,0,43.545976,26.963602,22.193777,1.095647,48.576,6.587775,44.150584,75.861824,1.462832,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.61,0.87,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.89,20.0018,17.236,0,147.515625,46.39908,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

60,14:45-15:00,14.04936,43.63516,13.1076,1.427606,34.775994,5.737946,93.045552,8.3265,2.525983,0,43.545976,26.963602,22.193777,1.095647,48.576,6.587775,44.150584,75.861824,1.462832,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.45,0.85,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,46.39908,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022668,0,0,0,0.009908,0,0.009908

61,15:00-15:15,14.04936,43.63516,13.1076,1.427606,35.652699,5.737946,103.900867,8.3265,2.525983,0,43.545976,26.963602,22.193777,0.953618,48.576,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.45,0.85,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

62,15:15-15:30,14.04936,43.63516,13.1076,1.427606,35.652699,11.475891,103.900867,1.6653,2.525983,0,43.545976,26.963602,22.193777,0.953618,48.576,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.45,0.85,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

63,15:30-15:45,14.04936,43.63516,13.1076,1.427606,34.775994,11.475891,103.900867,0.3843,2.525983,0,43.545976,26.963602,22.193777,0.953618,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,0.859769,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.45,0.83,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.64,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

64,15:45-16:00,14.04936,43.63516,13.1076,1.427606,34.775994,11.475891,103.900867,0.3843,2.525983,0,43.545976,26.963602,22.193777,0.953618,50.784,6.587775,44.150584,101.149098,1.950442,61.195512,94.319982,120.694688,83.664,689.353782,0,503.902592,2.551477,53.905351,0,126.520838,31.709734,0,1.719539,0,37.321136,0,0,0,69.68323,0,0,0,86.346742,0,0,2.96,2.38,1.45,0.81,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.41,20.0018,17.236,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,317.25,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.022481,0,0,0,0.009908,0,0.009908

