Block,Time,RIHAND3,DADRI_CRF,DHAULIGNGA,KOLDAM,ANTA_LF,SALAL,DADRT2,BSIUL,RAPPB,CHAMERA3,DADRI_RF,ANTA_GF,SINGRAULI_HYDRO,TANAKPUR,SEWA2,KOTESHWR,CHAMERA1,TEHRI,URI,AURY_CRF,TANDA2,URI2,NAPP,KISHANGANGA,RAPPC,RAMPUR,PARBATI3,ANTA_RF,CHAMERA2,AURY_RF,UNCHAHAR3,NJPC,DADRI_GF,AURY_GF,UNCHAHAR1,UNCHAHAR2,RIHAND1,JHAJJAR,UNCHAHAR4,RIHAND2,DULHASTI,SINGRAULI,AURY_LF,ANTA_CRF,DADRI_LF,KHSTPP-II,SASAN,FSTPP I & II,BRBCL,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,36.832039,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.806587,64.706662,194.240900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.390760,25.009776,0,0,0,0,0

49,12:00-12:15,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,4.422969,36.832039,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,194.240900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

50,12:15-12:30,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,4.422969,36.832039,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,194.240900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

51,12:30-12:45,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,37.906307,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,203.844900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

52,12:45-13:00,125.409128,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,37.906307,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,223.052900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

53,13:00-13:15,125.409128,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,147.533725,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

54,13:15-13:30,125.409128,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,4.422969,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,64.706662,115.103940,0.787528,119.454552,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

55,13:30-13:45,125.409128,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,4.422969,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,93.212528,115.103940,0.787528,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.588410,25.009776,0,0,0,0,0

56,13:45-14:00,125.409128,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.639670,93.212528,165.428900,0.787528,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,142.427320,335.155590,11.063232,14.406000,10.588410,30.896164,0,0,0,0,0

57,14:00-14:15,125.409128,0.000000,41.812106,1.799499,0.000000,77.002951,418.823212,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.841672,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.363934,22.717686,93.212528,213.496920,1.108375,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

58,14:15-14:30,125.409128,0.000000,41.812106,4.386279,0.000000,77.002951,483.616527,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,5.142122,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,19.826882,172.835941,0.000000,0.000000,18.307757,34.265535,93.212528,263.437720,1.413229,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

59,14:30-14:45,125.409128,0.000000,41.812106,6.680641,0.000000,77.002951,541.240527,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,19.826882,172.835941,0.000000,0.000000,18.885978,34.265535,93.212528,308.923416,1.413229,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

60,14:45-15:00,125.409128,0.000000,41.812106,9.807271,0.000000,77.002951,598.864527,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,30.693366,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,19.826882,172.835941,0.000000,0.000000,18.885978,34.265535,93.212528,356.943416,1.413229,119.454552,56.832057,139.987904,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

61,15:00-15:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,623.933952,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,22.425244,172.835941,0.000000,0.000000,21.154728,38.707866,93.212528,235.639518,1.413229,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.164874,30.896164,0,0,0,0,0

62,15:15-15:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.381667,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,22.425244,172.835941,0.000000,0.000000,21.327411,38.707866,93.212528,235.639518,1.413229,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.164874,30.896164,0,0,0,0,0

63,15:30-15:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.381667,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,22.425244,172.835941,0.000000,0.000000,21.327411,38.707866,93.212528,240.373810,1.413229,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

64,15:45-16:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.381667,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,278.588894,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

65,16:00-16:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,654.628520,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,18.843624,39.901163,93.212528,309.168283,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

66,16:15-16:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,654.628520,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,18.843624,39.901163,93.212528,201.271028,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

67,16:30-16:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,4.921090,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,156.479124,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.447231,30.896164,0,0,0,0,0

68,16:45-17:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,4.921090,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,3.663318,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,225.538255,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,10.306052,30.896164,0,0,0,0,0

69,17:00-17:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,3.075681,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,5.142122,30.693366,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,305.847861,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,8.753086,30.896164,0,0,0,0,0

70,17:15-17:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,5.142122,30.693366,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,338.955124,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,8.753086,30.896164,0,0,0,0,0

71,17:30-17:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,2.830492,30.693366,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,264.710250,13.733720,14.406000,8.611907,30.896164,0,0,0,0,0

72,17:45-18:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,658.668539,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,2.830492,30.693366,47.041395,8.010361,64.975981,6.478393,5.861310,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,142.427320,264.710250,13.733720,14.406000,8.611907,30.896164,0,0,0,0,0

73,18:00-18:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.442796,0.000000,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,19.928911,26.934418,61.220744,40.290701,0.000000,3.524631,30.693366,47.041395,8.010361,64.975981,6.478393,8.791965,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,8.329549,30.896164,0,0,0,0,0

74,18:15-18:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.442796,1.056440,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,5.939511,29.893365,26.934418,61.220744,40.290701,0.000000,4.574156,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.901163,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.906013,30.896164,0,0,0,0,0

75,18:30-18:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,11.879021,39.857821,26.934418,61.220744,40.290701,0.000000,5.138090,32.228034,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,23.051713,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.623655,30.896164,0,0,0,0,0

76,18:45-19:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,75.282662,0.000000,48.087874,0.000000,23.051713,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.482476,30.896164,0,0,0,0,0

77,19:00-19:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,75.282662,0.000000,48.087874,0.000000,23.051713,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.341298,30.896164,0,0,0,0,0

78,19:15-19:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,75.282662,0.000000,48.087874,0.000000,23.051713,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.200119,30.896164,0,0,0,0,0

79,19:30-19:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,75.282662,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.200119,30.896164,0,0,0,0,0

80,19:45-20:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,17.583929,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.341298,30.896164,0,0,0,0,0

81,20:00-20:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,11.072452,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.482476,30.896164,0,0,0,0,0

82,20:15-20:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,11.072452,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,136.007046,264.710250,13.733720,14.406000,7.764834,30.896164,0,0,0,0,0

83,20:30-20:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,18.092663,43.843604,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,114.648902,264.710250,13.733720,14.406000,7.764834,30.896164,0,0,0,0,0

84,20:45-21:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,1.056440,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,9.137709,37.643498,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,264.710250,13.733720,14.406000,7.764834,30.896164,0,0,0,0,0

85,21:00-21:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,1.056440,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,9.137709,37.643498,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,275.514750,13.733720,14.406000,7.906013,30.896164,0,0,0,0,0

86,21:15-21:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,1.056440,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,9.137709,37.643498,26.934418,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,291.721500,13.733720,14.406000,8.188370,30.896164,0,0,0,0,0

87,21:30-21:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,3.169320,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,9.137709,37.643498,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.329549,30.896164,0,0,0,0,0

88,21:45-22:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,18.092663,43.843604,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.329549,30.896164,0,0,0,0,0

89,22:00-22:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,18.092663,43.843604,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.470728,30.896164,0,0,0,0,0

90,22:15-22:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,18.092663,43.843604,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.611907,30.896164,0,0,0,0,0

91,22:30-22:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,18.882809,0.000000,33.451935,0.000000,0.000000,1.164790,3.075681,14.620333,43.843604,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.156004,64.975981,6.648488,16.118602,0.000000,48.087874,0.000000,22.919093,174.815795,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.753086,30.896164,0,0,0,0,0

92,22:45-23:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,3.075681,6.030888,37.643498,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,8.753086,30.896164,0,0,0,0,0

93,23:00-23:15,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,3.075681,0.000000,37.643498,26.986011,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,9.035443,30.896164,0,0,0,0,0

94,23:15-23:30,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,10.457315,0.000000,37.643498,26.979941,61.220744,40.290701,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,9.035443,30.896164,0,0,0,0,0

95,23:30-23:45,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.687588,0.000000,37.643498,26.979941,61.220744,38.170138,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,9.176622,30.896164,0,0,0,0,0

96,23:45-24:00,125.409721,0.000000,41.812106,9.807271,0.000000,77.002951,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.687588,0.000000,37.643498,26.479188,61.220744,38.170138,0.000000,5.142122,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,22.919093,172.835941,0.000000,0.000000,21.730779,39.341730,93.212528,405.711376,2.967636,119.459350,56.832057,142.309194,0.000000,0.000000,0.000000,107.798177,297.123750,13.733720,14.406000,9.176622,30.896164,0,0,0,0,0

