Block,Time,AURY_GF,TANDA2,NAPP,DADRI_LF,ANTA_RF,CHAMERA1,ANTA_CRF,KOLDAM,DADRI_GF,DADRI_RF,JHAJJAR,UNCHAHAR4,RIHAND1,DHAULIGNGA,RIHAND3,TEHRI,TANAKPUR,RAPPB,UNCHAHAR1,BSIUL,AURY_LF,KOTESHWR,RAPPC,SINGRAULI_HYDRO,URI2,KISHANGANGA,AURY_CRF,AURY_RF,SALAL,RAMPUR,DADRI_CRF,RIHAND2,ANTA_GF,UNCHAHAR2,CHAMERA3,UNCHAHAR3,NJPC,URI,CHAMERA2,SEWA2,ANTA_LF,SINGRAULI,DADRT2,PARBATI3,DULHASTI,KUDGI,TALA,BRBCL,FSTPP I & II,SASAN,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.548635,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,120.623134,27.785978,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.548635,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,120.623134,27.785978,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.349531,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,24.710833,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.693074,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,142.293572,27.785978,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.349531,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,24.710833,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.652744,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,142.293572,27.785978,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.349531,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,24.710833,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.693074,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,142.293572,27.785978,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.349531,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,24.710833,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.652744,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,142.293572,27.785978,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,22.781633,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.693074,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,126.242132,27.785978,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,22.781633,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.652744,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,120.623134,27.785978,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,22.781633,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.446236,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,120.623134,27.785978,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,22.781633,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.405238,0.000000,15.841047,90.43,26.941278,12.721145,13.305210,401.514750,120.623134,27.785978,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,31.305223,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.446236,0.000000,15.841047,90.43,26.941278,12.721145,13.423856,401.514750,138.543960,27.785978,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,116.716600,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.378612,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,13.165641,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,180.405238,0.000000,15.841047,90.43,26.941278,12.081664,13.423856,401.514750,142.293572,27.785978,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.548635,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.423856,401.514750,142.293572,27.785978,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.548635,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,81.935246,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.423856,401.514750,142.293572,27.785978,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.423856,401.514750,142.293572,27.785978,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.977998,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,35.326546,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,13.423856,401.514750,142.293572,27.785978,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889464,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,401.514750,142.293572,32.453871,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,186.157093,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,401.514750,142.293572,32.453871,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,181.821617,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.569781,142.293572,32.453871,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,159.159000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,181.820279,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,130.221000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,181.821617,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,130.221000,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.552503,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,14.562084,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,181.820279,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,120.984955,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.505618,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,50.051165,0.000000,0.000000,0.000000,117.298447,177.297706,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,120.984955,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.505618,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,50.051165,0.000000,0.000000,0.000000,117.298447,177.439844,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,126.772555,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.505618,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,246.532468,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,132.560155,0.000000,88.743200,35.296354,119.287861,0.000000,11.368004,0.000000,11.505618,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,258.107668,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,126.772555,0.000000,88.743200,35.296354,119.287861,11.850111,11.368004,0.000000,11.505618,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,289.939468,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,202.011355,0.000000,88.743200,35.296354,119.287861,24.004071,11.368004,0.000000,11.208799,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,13.768950,147.526406,50.051165,0.000000,0.000000,0.000000,117.298447,286.081068,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,32.453871,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,322.808309,0.000000,88.743200,35.296354,119.287861,36.461880,11.368004,0.000000,17.349778,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,50.051165,0.000000,0.000000,0.000000,117.298447,356.844124,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,31.032147,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,35.296354,119.287861,47.400444,11.368004,0.000000,15.694042,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,479.063406,0.000000,15.841047,90.43,26.941278,12.721145,18.022683,402.599925,142.293572,31.032147,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,596.522609,0.000000,15.841047,90.43,26.941278,12.721145,16.759925,402.599925,142.293572,31.031278,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,16.759925,402.599925,142.293572,31.031278,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,16.759925,402.599925,142.293572,31.031278,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,16.759925,402.599925,142.293572,31.031278,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,36.188319,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,8.084313,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,371.038309,0.000000,88.743200,35.296354,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,332.454309,0.000000,88.743200,35.296354,119.287861,48.615840,3.583393,0.000000,15.694042,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,332.454309,0.000000,88.743200,35.296354,119.287861,48.615840,3.583393,0.000000,15.694042,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,332.454309,0.000000,88.743200,35.296354,119.287861,48.615840,3.583393,0.000000,15.694042,0.000000,0.000000,7.608765,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,15.597968,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,0.000000,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,15.597968,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,9.335244,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,36.188319,119.287861,51.046632,9.390960,0.000000,15.694042,0.000000,0.000000,15.597968,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,18.670489,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,36.188319,119.287861,49.466617,9.390960,0.000000,15.694042,0.000000,0.000000,15.597968,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,29.479719,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,36.188319,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,15.597968,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,29.479719,25.455890,149.216337,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,90.43,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,35.296354,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,15.502858,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,28.040126,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,81.99,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,38.323172,0.000000,0.000000,41.149836,0.000000,0.000000,0.000000,0.000000,317.985309,0.000000,88.743200,35.296354,119.287861,48.615840,9.390960,0.000000,15.694042,0.000000,0.000000,15.407749,48.963096,0.996451,30.768216,0.000000,0.000000,0.000000,79.581429,0.000000,0.000000,113.943375,0.000000,40.889490,28.040126,25.455890,147.526406,45.791491,0.000000,0.000000,0.000000,117.298447,645.743850,0.000000,15.841047,81.99,26.941278,12.721145,15.419131,402.599925,142.293572,31.031278,0,0,0,0,0

