Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/01012024/15012024/IEX_231227_05965,NR/01102023/30042040/GNA_LT_36,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/06022042/L_NR_2012_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/52,NR/01102023/31052040/LT-31,NR/01102023/22052037/LT-59,NR/06012024/31012024/NVVN/OA/16855,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/09012024/09012024/DD20240109NR22146,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01012024/31012024/HP-27,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HP-28,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/09012024/09012024/DD20240109NR22145,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/30092023/26122029/SH-06,NR/01012024/15012024/IEX_231227_05966,NR/01012024/31012024/HP-26,NR/01102023/30042040/GNA_LT_35,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,WR/01102023/24112044/L_NR_2020_07,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17
50,12:15-12:30,1.070000,95.950000,9.890000,8.160000,47.980000,257.060000,0.000000,95.950000,9.660000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,9.660000,115.080000,58,0,23.03,229.17,58,23.5,0,32.5,7.31,32.5,32.5,46.67,37.999389,25,168,77,23.5,19.67,45.83,16.34,70.5,72,38

51,12:30-12:45,1.070000,95.950000,11.460000,8.160000,47.980000,257.060000,0.000000,95.950000,11.180000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,11.180000,115.080000,59.33,0,23.03,229.17,59.33,30,0,32.5,7.31,32.5,32.5,52.67,40.235219,30,189,90,30,19.67,45.83,21.34,90,81,45

52,12:45-13:00,1.070000,95.950000,12.840000,8.160000,47.980000,257.060000,0.000000,95.950000,12.520000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,12.520000,115.080000,60.67,0,23.03,229.17,60.67,30,0,32.5,7.31,32.5,32.5,58.33,41.819742,40,189,90,30,19.67,45.83,21.66,90,81,45

53,13:00-13:15,1.140000,95.950000,14.400000,8.160000,47.980000,257.060000,0.000000,95.950000,14.050000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,82.860000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,14.050000,115.080000,62.67,0,23.03,229.17,62.67,30,0,32.5,14.4,32.5,32.5,90.3,42.67519,45,189,90,30,19.67,45.83,30,90,81,45

54,13:15-13:30,1.140000,95.950000,15.240000,8.160000,47.980000,257.060000,0.000000,95.950000,14.870000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,55.240000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,14.870000,115.080000,65,0,23.03,229.17,65,30,0,32.5,14.2,32.5,32.5,90.15,42.947378,45,189,90,30,19.67,45.83,30.34,90,81,45

55,13:30-13:45,1.140000,95.950000,15.490000,8.160000,47.980000,257.060000,0.000000,95.950000,15.120000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,15.120000,115.080000,68.33,0,23.03,229.17,68.33,30,0,32.5,23.06,32.5,32.5,89.96,46.310844,38.25,179,87,30,19.67,45.83,30.34,90,76,43

56,13:45-14:00,1.140000,95.950000,11.460000,8.160000,47.980000,257.060000,0.000000,95.950000,11.180000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,11.180000,115.080000,70,0,23.03,229.17,70,30.83,0,32.5,22.86,32.5,32.5,88.57,44.13334,38.25,175,84,30.83,19.67,45.83,30.66,92.5,75,42

57,14:00-14:15,1.220000,95.950000,12.190000,8.160000,47.980000,257.060000,0.000000,95.950000,11.890000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.470000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,11.890000,115.080000,70,0,23.03,229.17,70,31.48,0,32.5,22.66,32.5,32.5,86.44,41.625322,26.78,165,80,31.48,19.67,45.83,30.66,94.44,70,40

58,14:15-14:30,1.220000,95.950000,12.840000,8.160000,47.980000,257.060000,0.000000,95.950000,12.520000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.470000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,12.520000,115.080000,70,0,23.03,229.17,70,31.66,0,32.5,22.47,32.5,32.5,83.32,38.747906,25.59,158,76,31.65,19.67,45.83,31,94.96,67,38

59,14:30-14:45,1.220000,95.950000,12.870000,8.160000,47.980000,257.060000,0.000000,95.950000,12.560000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.470000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,12.560000,115.080000,61.67,0,23.03,229.17,61.67,31.62,0,32.5,22.26,32.5,32.5,79.28,35.763559,36.77,154,70,31.63,19.67,45.83,31,94.89,66,35

60,14:45-15:00,1.220000,95.950000,12.130000,8.160000,47.980000,257.060000,0.000000,95.950000,11.830000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,47.980000,1.470000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,11.830000,115.080000,62.33,0,21.01,225.39,62.33,31.43,0,32.5,22.12,32.5,32.5,74.57,32.895864,37.4,144,66,31.42,19.67,45.08,31.34,94.27,61,33

61,15:00-15:15,1.300000,95.950000,11.320000,8.160000,47.980000,257.060000,23.030000,95.950000,11.040000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,47.980000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,11.040000,115.080000,63,0,17.75,215.19,63,26.66,0,32.5,17.39,32.5,32.5,69.32,21.522294,37.75,130,59,26.67,19.67,43.04,31.34,80,55,29

62,15:15-15:30,1.300000,95.950000,10.350000,8.160000,47.980000,257.060000,23.030000,95.950000,10.100000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,47.980000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,10.100000,115.080000,65,0,14.2,202.14,65,27,0,32.5,17.05,32.5,32.5,63.7,21.930576,37.53,116,52,27,19.67,40.43,31.66,81,49,26

63,15:30-15:45,1.300000,95.950000,9.250000,8.160000,47.980000,257.060000,23.030000,95.950000,9.020000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,59.840000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,9.020000,115.080000,66.67,0,10.36,185.8,66.67,27.34,0,32.5,17.01,32.5,32.5,57.42,20.589078,34.86,102,45,27.33,19.67,37.16,31.55,82,43,23

64,15:45-16:00,1.300000,95.950000,8.040000,8.160000,47.980000,257.060000,23.030000,95.950000,7.850000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,59.840000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,7.850000,115.080000,66.67,0,6.14,168.23,66.67,27.66,0,31,17.07,33,31,50.66,17.935245,32.31,88,39,27.67,19.67,33.65,31.62,83,37,19

65,16:00-16:15,1.300000,95.950000,6.840000,8.160000,47.980000,257.060000,23.030000,95.950000,6.680000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,69.050000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,6.680000,115.080000,66.67,0,3.07,147.76,66.67,27.84,0,20.26,19.93,22.1,20.26,43.52,14.853688,29.34,74,30,27.83,19.67,29.55,31.51,83.5,31,15

66,16:15-16:30,1.300000,95.950000,5.580000,8.160000,47.980000,257.060000,23.030000,95.950000,5.440000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,69.050000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,229.450000,5.440000,115.080000,66.67,0,0,126.26,66.67,28,0,9.68,19.68,9.2,9.68,35.49,11.295802,25.86,60,23,28,0,25.25,31.21,84,25,11

67,16:30-16:45,1.300000,95.950000,4.220000,8.160000,47.980000,257.060000,23.030000,95.950000,4.120000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,97.830000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,4.120000,115.080000,66.67,0,0,101.99,66.67,28,0,4.4,19.53,1.8,4.4,27.01,6.668606,22.73,46,15,28,0,20.4,30.86,84,19,8

68,16:45-17:00,1.300000,95.950000,2.730000,8.160000,47.980000,257.060000,23.030000,95.950000,2.660000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,2.660000,115.080000,66.67,0,0,81.32,66.67,28,0,0.95,19.13,0,0.95,18.63,4.150867,18.66,32,12,28,0,16.26,30.22,84,13,6

69,17:00-17:15,1.300000,95.950000,1.600000,8.160000,47.980000,257.060000,23.990000,95.950000,1.570000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,1.570000,115.080000,66.67,0,0,56.96,66.67,28,0,0,18.73,0,0,9.18,2.488576,14.62,21,8,28,0,11.39,30,84,9,4

70,17:15-17:30,1.300000,95.950000,0.810000,8.160000,47.980000,257.060000,23.990000,95.950000,0.790000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,0.790000,115.080000,66.67,0,0,34.05,66.67,28,0,0,18.22,0,0,0.66,1.283172,10.4,11,5,28,0,6.81,30,84,4,2

71,17:30-17:45,1.300000,95.950000,0.320000,8.160000,47.980000,257.060000,23.990000,95.950000,0.320000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,0.320000,115.080000,66.67,0,0,16.68,66.67,28,0,0,18.22,0,0,0,0.398561,5.27,2,1,28,0,3.33,30,84,1,1

72,17:45-18:00,1.300000,95.950000,0.070000,8.160000,47.980000,257.060000,24.950000,95.950000,0.070000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,0.070000,115.080000,66.67,0,0,5.63,66.67,28,0,0,18.16,0,0,0,0,0.25,0,0,28,0,1.12,30,84,0,0

73,18:00-18:15,1.220000,95.950000,0.030000,8.160000,47.980000,257.060000,24.950000,95.950000,0.030000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,152.060000,0.030000,115.080000,66.67,0,0,0.68,66.67,31.66,0,0,18.09,0,0,0,0,0,0,0,31.67,0,0.14,30,95,0,0

74,18:15-18:30,1.220000,95.950000,0.000000,8.160000,47.980000,257.060000,24.950000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,152.060000,0.000000,115.080000,66.67,0,0,0,66.67,31.66,0,0,17.9,0,0,0,0,0,0,0,31.67,0,0,30,95,0,0

75,18:30-18:45,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,24.950000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,152.060000,0.000000,115.080000,71.67,0,0,0,71.67,29.16,0,0,17.76,0,0,0,0,0,0,0,29.17,0,0,30,87.5,0,0

76,18:45-19:00,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,24.950000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.530000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,152.060000,0.000000,115.080000,71.67,0,0,0,71.67,30,0,0,17.61,0,0,0,0,0,0,0,30,0,0,30,90,0,0

77,19:00-19:15,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.990000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.470000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,71.67,0,0,0,71.67,30.84,0,0,17.74,0,0,0,0,0,0,0,30.83,0,0,30,92.5,0,0

78,19:15-19:30,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.990000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.470000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,71.67,0,0,0,71.67,31.66,0,0,17.74,0,0,0,0,0,0,0,31.67,0,0,30,95,0,0

79,19:30-19:45,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.990000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.470000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,76.67,0,0,0,76.67,31.66,0,0,16.05,0,0,0,0,0,0,0,31.67,0,0,30,95,0,0

80,19:45-20:00,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,95.950000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.470000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,76.67,0,0,0,76.67,31.66,0,0,16.03,0,0,0,0,0,0,0,31.67,0,0,30,95,0,0

81,20:00-20:15,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,76.67,0,0,0,76.67,32.16,0,0,14.3,0,0,0,0,0,0,0,32.17,0,0,30.23,96.5,0,0

82,20:15-20:30,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.930000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,76.67,0,0,0,76.67,32.66,0,0,14.41,0,0,0,0,0,0,0,32.67,0,0,30.79,98,0,0

83,20:30-20:45,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,33.67,0,0,14.6,0,0,0,0,0,0,0,33.66,0,0,37.66,100.99,0,0

84,20:45-21:00,1.140000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,91.150000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,35,0,0,14.89,0,0,0,0,0,0,0,35,0,0,37.66,105,0,0

85,21:00-21:15,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,91.150000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,40,0,0,15.05,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

86,21:15-21:30,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,91.150000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,40,0,0,15.22,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

87,21:30-21:45,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,81.560000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,40,0,0,18.27,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

88,21:45-22:00,0.990000,95.950000,0.000000,8.160000,47.980000,242.010000,23.030000,0.000000,0.000000,0.840000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,0.000000,0.000000,115.080000,83.33,0,0,0,83.33,40,0,0,18.53,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

89,22:00-22:15,0.990000,95.950000,0.000000,8.160000,47.980000,242.010000,23.030000,0.000000,0.000000,0.810000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,25.810000,47.980000,152.060000,0.000000,115.080000,83.33,0,0,0,83.33,40,0,0,23.65,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

90,22:15-22:30,0.990000,95.950000,0.000000,8.160000,47.980000,242.010000,23.030000,0.000000,0.000000,0.810000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,25.810000,47.980000,152.060000,0.000000,94.020000,83.33,0,0,0,83.33,40,0,0,23.3,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

91,22:30-22:45,0.990000,95.950000,0.000000,8.160000,47.980000,221.460000,23.030000,0.000000,0.000000,0.810000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,25.810000,47.980000,152.060000,0.000000,94.020000,83.33,0,0,0,83.33,40,0,0,22.91,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

92,22:45-23:00,0.990000,95.950000,0.000000,8.160000,47.980000,221.460000,23.030000,0.000000,0.000000,0.810000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,25.810000,47.980000,152.060000,0.000000,85.560000,83.33,0,0,0,83.33,40,0,0,22.55,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

93,23:00-23:15,0.990000,95.950000,0.000000,8.160000,47.980000,171.150000,23.030000,0.000000,0.000000,0.770000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,269.860000,56.250000,0.000000,25.810000,47.980000,152.060000,0.000000,77.100000,83.33,0,0,0,83.33,40,0,0,26.14,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

94,23:15-23:30,0.990000,95.950000,0.000000,8.160000,47.980000,170.610000,22.070000,0.000000,0.000000,0.770000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,230.280000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,68.630000,83.33,0,0,0,83.33,40,0,0,25.94,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

95,23:30-23:45,0.990000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.770000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,191.900000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,83.33,0,0,0,83.33,40,0,0,25.74,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

96,23:45-24:00,0.990000,95.950000,0.000000,8.160000,47.980000,110.900000,22.070000,0.000000,0.000000,0.770000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,46.040000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,83.33,0,0,0,83.33,40,0,0,25.54,0,0,0,0,0,0,0,40,0,0,39.34,120,0,0

