Block,Time,KOTESHWR,ANTA_CRF,DADRI_RF,URI,CHAMERA1,RIHAND1,KISHANGANGA,AURY_CRF,UNCHAHAR4,AURY_LF,TEHRI,CHAMERA2,DULHASTI,RAMPUR,CHAMERA3,ANTA_GF,KOLDAM,SEWA2,URI2,TANDA2,PARBATI3,SALAL,DADRI_GF,ANTA_LF,RIHAND3,DADRT2,JHAJJAR,ANTA_RF,UNCHAHAR3,AURY_RF,BSIUL,DADRI_CRF,UNCHAHAR1,SINGRAULI_HYDRO,TANAKPUR,NAPP,NJPC,AURY_GF,DHAULIGNGA,SINGRAULI,RAPPB,DADRI_LF,RIHAND2,UNCHAHAR2,RAPPC,FSTPP I & II,TALA,KHSTPP-II,SASAN,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,479.026843,252.841029,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,4.123849,50.475537,0.000000,0.000000,119.873657,528.372979,230.841842,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,3.091373,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,130.925377,404.238681,19.307738,38.665381,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,50.475537,0.000000,0.000000,119.873657,588.482113,260.716526,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,3.091373,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,127.064177,404.238681,19.307738,38.665381,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,50.475537,0.000000,0.000000,119.873657,588.482113,260.716526,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,3.091373,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,127.064177,404.238681,19.307738,38.665381,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,50.475537,0.000000,0.000000,119.873657,588.482113,260.716526,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,3.091373,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,130.925377,404.238681,19.307738,38.665381,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,51.597216,0.000000,0.000000,119.873657,525.428814,186.302900,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,18.638688,65.793651,11.166783,0.000000,127.064177,404.238681,19.307738,38.665381,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,61.692323,0.000000,0.000000,119.873657,525.428814,191.129400,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,18.638688,65.793651,11.166783,0.000000,127.064177,404.238681,19.307738,38.665381,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,74.030788,0.000000,0.000000,119.873657,590.412713,260.716526,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,25.167881,65.793651,11.384266,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,595.239213,260.716526,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,25.167881,65.793651,11.384266,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,629.024713,260.716526,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,25.991957,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,648.330713,275.196026,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,25.991957,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,5.816742,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,661.990139,290.024192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,25.991957,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,11.253865,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,662.029093,290.024192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,0.752614,2.967718,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,26.235020,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,11.253865,27.764968,2.844933,0.000000,80.760859,0.000000,0.000000,119.873657,662.029093,290.024192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.108016,4.822542,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,26.235020,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,4.123849,80.760859,0.000000,0.000000,119.873657,662.029093,290.024192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.108016,4.822542,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,26.235020,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,80.760859,0.000000,0.000000,119.873657,662.029093,357.595192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.108016,5.317162,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,26.235020,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,80.760859,0.000000,0.000000,119.873657,662.029093,454.125192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.108016,5.317162,47.154641,173.717757,0.000000,10.482052,134.641106,0.000000,0.000000,114.485449,26.235020,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,31.970736,40.685542,86.345602,5.367487,0.000000,2.906446,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,78.517502,0.000000,0.000000,116.579957,581.057282,440.971875,0.000000,25.347031,0.000000,12.589056,0.000000,20.856700,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,130.918909,0.000000,0.000000,111.375542,20.467306,65.793651,10.444546,0.000000,139.283851,393.310172,18.785756,41.616099,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,31.970736,40.685542,86.251679,5.367487,0.000000,2.905666,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,78.517502,0.000000,0.000000,116.579957,579.389311,409.839554,0.000000,25.340235,0.000000,12.589056,0.000000,20.851107,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,130.918909,0.000000,0.000000,111.375542,20.461818,65.793651,10.444546,0.000000,139.246506,393.204714,18.780719,41.604941,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,31.970736,40.685542,88.223497,5.367487,0.000000,2.970814,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,78.517502,0.000000,0.000000,119.214936,609.659888,419.028582,0.000000,25.908389,0.000000,12.589056,0.000000,21.318611,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,133.896763,0.000000,0.000000,113.825859,20.920594,65.793651,10.734136,0.000000,142.368556,402.020772,19.201803,42.537766,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,72.909109,0.000000,0.000000,119.873657,659.505176,454.125192,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,25.672829,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,31.970736,40.685542,85.970004,5.367487,0.000000,2.894287,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,72.909109,0.000000,0.000000,116.109373,632.301441,408.234507,0.000000,25.240995,0.000000,12.589056,0.000000,21.441939,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,130.453731,0.000000,0.000000,110.904282,20.381684,65.793651,10.444546,0.000000,138.701177,391.664813,18.707169,41.442004,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,31.970736,40.685542,88.411248,5.367487,0.000000,2.976895,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,72.909109,0.000000,0.000000,119.403170,656.916780,432.289131,0.000000,25.961420,0.000000,12.589056,0.000000,21.362247,1.108016,5.440817,47.154641,173.717757,0.000000,20.994486,134.175928,0.000000,0.000000,114.108499,20.963415,65.793651,10.734136,0.000000,142.659965,402.843653,19.241107,42.624835,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,70.665752,0.000000,0.000000,119.873657,662.029093,454.125192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.149827,5.440817,47.154641,173.717757,0.000000,21.012717,134.641106,0.000000,0.000000,114.485449,35.802687,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,9.999128,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,70.665752,0.000000,0.000000,119.873657,662.029093,454.125192,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.149827,5.440817,47.154641,173.717757,0.000000,21.012717,134.641106,0.000000,0.000000,114.485449,35.802687,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,19.998256,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,68.422395,0.000000,0.000000,119.873657,662.029093,372.074692,0.000000,26.051323,0.000000,6.294528,0.000000,21.436224,1.149827,5.440817,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,35.802687,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,29.997384,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,68.422395,0.000000,0.000000,119.873657,662.029093,327.670892,0.000000,25.485658,0.000000,6.294528,0.000000,21.436224,1.149827,5.440817,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

75,18:30-18:45,9.458890,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,66.179037,0.000000,0.000000,119.873657,661.644710,318.017892,0.000000,25.485658,0.000000,6.294528,0.000000,21.057344,1.149827,5.440817,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

76,18:45-19:00,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,2.987204,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,20.619250,66.179037,0.000000,0.000000,119.873657,661.644710,308.364892,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,6.182746,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

77,19:00-19:15,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,2.987204,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,65.057359,0.000000,0.000000,119.873657,661.644710,317.052592,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,6.182746,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

78,19:15-19:30,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,2.987204,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,65.057359,0.000000,0.000000,119.873657,661.644710,317.052592,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,6.182746,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

79,19:30-19:45,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,2.987204,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,61.692323,0.000000,0.000000,119.873657,664.337897,326.705592,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,6.182746,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

80,19:45-20:00,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,2.987204,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,61.692323,0.000000,0.000000,119.873657,664.337897,346.011592,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,6.182746,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

81,20:00-20:15,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,61.692323,0.000000,0.000000,119.873657,664.336932,263.961092,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,9.768739,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

82,20:15-20:30,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,56.750067,61.692323,0.000000,0.000000,119.873657,664.336932,206.043092,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,9.768739,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

83,20:30-20:45,10.015294,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,20.619250,61.692323,0.000000,0.000000,119.873657,664.337897,288.093592,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,10.757979,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

84,20:45-21:00,9.458890,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,370.144092,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

85,21:00-21:15,9.458890,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

86,21:15-21:30,9.458890,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

87,21:30-21:45,9.458890,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

88,21:45-22:00,20.030589,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,0.989239,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

89,22:00-22:15,20.030589,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,0.989239,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

90,22:15-22:30,20.030589,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,0.989239,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

91,22:30-22:45,20.030589,0.000000,0.000000,31.970736,40.685542,88.693019,5.465078,0.000000,1.650663,0.000000,40.611843,48.175270,57.122017,6.682409,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,19.513250,0.000000,21.057344,1.149827,0.989239,47.154641,175.707713,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

92,22:45-23:00,20.030589,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,61.692323,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

93,23:00-23:15,26.707451,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,59.448966,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

94,23:15-23:30,26.707451,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,17.673643,59.448966,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,1.978479,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

95,23:30-23:45,26.707451,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,22.092054,59.448966,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,3.956958,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

96,23:45-24:00,26.707451,0.000000,0.000000,31.970736,40.685542,88.693019,5.367487,0.000000,1.650663,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,18.148236,27.764968,2.844933,22.092054,59.448966,0.000000,0.000000,119.873657,664.337897,456.546937,0.000000,25.485658,0.000000,18.883585,0.000000,21.057344,1.149827,3.956958,47.154641,173.717757,0.000000,42.025433,134.641106,0.000000,0.000000,114.485449,35.240497,65.793651,10.734136,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

