Block,Time,BSIUL,DHAULIGNGA,FSTPP I & II,KUDGI,NLCTS2EXP,PARBATI3,SINGRAULI,TANAKPUR,UNCHAHAR4,VALLURNTECL,BRBCL,DADRT2,KGSU3AND4,KHSTPP-I,NTPL,RAPPB,RAPPC,RIHAND1,TALA,AURY_CRF,CHAMERA3,KKNP,NLCIIST2,NNTPP,RIHAND2,RSTPSU1TO6,SEWA2,UNCHAHAR2,ANTA_RF,DADRI_CRF,DULHASTI,KHSTPP-II,MAPS,NLCIIST1,RAMPUR,RIHAND3,CHAMERA2,KISHANGANGA,NJPC,SINGRAULI_HYDRO,TANDA2,TEHRI,CHAMERA1,KKNPPU2,KOTESHWR,PARBATI2,SALAL,SASAN,SIMHST1,ANTA_CRF,ANTA_GF,ANTA_LF,AURY_RF,DADRI_GF,JHAJJAR,KGSU1AND2,KOLDAM,NAPP,NLCEXP,TelanganaSTPP,UNCHAHAR1,URI,URI2,AURY_LF,DADRI_RF,RSTPSU7,SIMHST2,TALST2,UNCHAHAR3,AURY_GF,DADRI_LF
61,15:00-15:15,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,0,44.97,51.09,0,0,148.3,0,0,0,130.65,0,8.45,0,0.94,5.65,0,0,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

62,15:15-15:30,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,0,44.97,51.09,0,0,148.3,0,0,0,130.65,0,8.45,0,0.94,5.65,0,0,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

63,15:30-15:45,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,0,44.97,51.09,0,0,148.3,0,0,0,130.65,0,8.45,0,0.94,5.65,0,0,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

64,15:45-16:00,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,51.09,0,0,148.3,0,0,0,130.65,0,5.63,0,0.94,5.65,0,0,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

65,16:00-16:15,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,51.09,0,19.81,148.3,0,0,0,130.65,0,5.63,0,0.94,5.65,13.06,0,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

66,16:15-16:30,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,51.09,0,19.81,148.3,0,0,0,130.65,0,5.63,0,0.94,5.65,13.06,13.59,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

67,16:30-16:45,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,50.83,0,19.81,148.3,0,0,0,130.65,0,5.63,0,0.94,5.65,13.06,14.05,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

68,16:45-17:00,6.52,0,13.9,0,0,0,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,88.88,0,0,0,0,0,0,124.53,0,18.88,44.97,50.83,0,19.81,148.3,0,0,0,130.65,4.11,5.63,0,0.94,5.65,25.79,14.05,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,36.1,0,74.38,0,0,0,27.67,0,0

69,17:00-17:15,6.52,10.93,13.9,0,0,4.29,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,92.88,0,0,0,0,0,0,124.53,0,18.88,44.97,50.83,0,19.81,148.3,0,0,0,130.65,16.25,5.63,0,0.94,5.65,26.11,28.1,0,10.41,0,13.36,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,38.05,0,74.38,0,0,0,27.67,0,0

70,17:15-17:30,6.52,10.93,13.9,0,0,16.86,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,50.83,0,19.81,148.3,0,0,0,130.65,16.25,5.63,0,0.94,5.65,39.18,28.1,0,10.41,0,26.73,418.77,0,0,0,0,85.35,0,670.51,0,0,52.26,0,0,21.63,35.88,38.05,0,74.38,0,0,0,27.67,0,0

71,17:30-17:45,6.52,10.93,13.9,0,0,16.86,150.15,0.25,3.18,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,0,0,0,0,124.53,0,18.88,44.97,51.74,0,19.81,148.3,0,0,1.01,130.65,16.25,8.45,25.73,0.94,5.65,39.18,28.1,0,10.41,7.49,26.73,418.77,0,0,0,0,85.35,0,670.51,0,1.92,52.26,0,0,21.63,35.88,38.05,0,74.38,0,0,0,27.67,0,0

72,17:45-18:00,6.52,21.86,13.9,0,0,16.86,150.15,0.25,1.82,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,124.53,0,18.88,44.97,51.61,0,19.81,148.3,0,0,1.76,130.65,32.49,8.45,44.74,0.94,5.55,39.18,42.15,0,10.41,14.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,3.85,52.26,0,0,21.63,35.88,38.05,0,74.38,0,0,0,27.67,0,0

73,18:00-18:15,13.04,21.86,13.9,0,0,22.99,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,124.53,0,18.88,44.97,52.14,0,39.62,148.3,0,0,3.26,130.65,32.49,8.45,82.55,0.94,5.55,39.18,42.15,0,10.41,22.47,26.73,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,21.63,35.88,38.05,0,74.38,0,0,0,27.67,0,0

74,18:15-18:30,13.04,21.86,13.9,0,0,24.51,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,23.3,0,0,0,124.53,0,18.88,44.97,52.14,0,39.62,148.3,0,0,4.36,130.65,48.74,8.45,110.53,0.94,5.55,39.18,42.15,0,10.41,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.63,39.75,38.05,0,74.38,0,0,0,27.67,0,0

75,18:30-18:45,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,113.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,39.75,38.05,0,74.38,0,0,0,27.67,0,0

76,18:45-19:00,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,113.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,39.75,38.05,0,74.38,0,0,0,27.67,0,0

77,19:00-19:15,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,112.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,39.75,38.05,0,74.38,0,0,0,27.67,0,0

78,19:15-19:30,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,113.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,35.33,38.05,0,74.38,0,0,0,27.67,0,0

79,19:30-19:45,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,90.88,0,0,34.98,0,0,0,107.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,35.33,38.05,0,74.38,0,0,0,27.67,0,0

80,19:45-20:00,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,90.88,0,0,34.98,0,0,0,107.03,0,20.07,44.93,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,26.73,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.62,35.33,38.05,0,74.38,0,0,0,27.67,0,0

81,20:00-20:15,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.82,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,123.03,0,20.07,44.97,52.14,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,23.14,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,21.62,35.33,38.05,0,74.38,0,0,0,27.67,0,0

82,20:15-20:30,19.56,43.72,13.9,0,0,39.84,150.15,0.77,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,107.03,0,20.07,44.97,52.14,0,59.43,148.3,0,0,4.36,130.65,48.74,5.58,110.53,0.94,5.55,39.18,42.15,0,23.14,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

83,20:30-20:45,3.3,32.79,13.9,0,0,23.75,150.15,0.77,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,107.03,0,18.88,44.97,52.14,0,59.43,148.3,0,0,3.71,130.65,48.74,5.58,93.97,0.94,5.55,39.18,42.15,0,10.41,22.47,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

84,20:45-21:00,3.3,21.86,13.9,0,0,23.75,150.15,0.77,1.88,0,20,688.87,0,45.83,0,0,69.94,90.88,0,0,34.98,0,0,0,124.53,0,18.88,44.97,52.14,0,59.43,148.3,0,0,3.71,130.65,48.74,5.58,93.97,0.94,5.55,39.18,42.15,0,10.41,22.47,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

85,21:00-21:15,3.3,21.86,13.9,0,0,23.75,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,18.88,44.97,53.05,0,59.43,148.3,0,0,3.71,130.65,48.74,5.58,93.97,0.94,5.55,39.18,42.15,0,10.41,22.47,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,20.74,35.33,38.05,0,74.38,0,0,0,27.67,0,0

86,21:15-21:30,3.3,21.86,13.9,0,0,23.75,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,18.88,44.97,53.05,0,59.43,148.3,0,0,3.71,130.65,48.74,5.58,93.97,0.94,5.55,39.18,42.15,0,10.41,22.47,13.36,418.77,0,0,0,0,85.35,0,429.51,0,5.76,52.26,0,0,20.74,35.33,38.05,0,74.38,0,0,0,27.67,0,0

87,21:30-21:45,19.56,21.86,13.9,0,0,39.84,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,20.07,44.97,53.05,0,59.43,148.3,0,0,4.36,130.65,48.74,5.58,110.53,0.94,5.55,39.18,42.15,0,11.57,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,20.74,35.33,38.05,0,74.38,0,0,0,27.67,0,0

88,21:45-22:00,19.56,32.79,13.9,0,0,39.84,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,20.07,44.97,53.05,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,11.57,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,20.74,35.33,38.05,0,74.38,0,0,0,27.67,0,0

89,22:00-22:15,19.56,32.79,13.9,0,0,39.84,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,20.07,44.97,53.31,0,59.43,148.3,0,0,5.37,130.65,48.74,5.58,138.15,0.94,5.55,39.18,42.15,0,11.57,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

90,22:15-22:30,19.56,32.79,13.9,0,0,39.84,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,34.98,0,0,0,124.53,0,20.07,44.97,53.31,0,59.43,148.3,0,0,4.36,130.65,48.74,5.58,110.53,0.94,5.55,39.18,42.15,0,11.57,29.98,13.36,418.77,0,0,0,0,85.35,0,429.51,0,7.69,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

91,22:30-22:45,6.52,21.86,13.9,0,0,33.71,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,23.3,0,0,0,124.53,0,18.88,44.97,53.31,0,39.62,148.3,0,0,3.2,130.65,48.74,5.58,81.21,0.94,5.55,39.18,42.15,0,10.41,22.47,26.73,418.77,0,0,0,0,85.35,0,472.51,0,5.76,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

92,22:45-23:00,6.52,10.93,13.9,0,0,22.99,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,124.53,0,18.88,44.97,53.31,0,19.81,148.3,0,0,2.05,130.65,32.49,5.58,52.01,0.94,5.55,39.18,42.15,0,10.41,7.49,26.73,418.77,0,0,0,0,85.35,0,472.51,0,3.85,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

93,23:00-23:15,6.52,0,13.9,0,0,16.86,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,124.53,0,18.88,44.97,53.31,0,19.81,148.3,0,0,1.09,130.65,32.49,5.58,27.52,0.94,5.55,39.18,42.15,0,10.41,3.75,26.73,418.77,0,0,0,0,85.35,0,472.51,0,1.92,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

94,23:15-23:30,6.52,0,13.9,0,0,4.29,150.15,0.25,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,124.53,0,18.88,44.97,53.31,0,19.81,148.3,0,0,0,130.65,16.25,5.58,0,0.94,5.55,26.11,42.15,0,10.41,0,26.73,418.77,0,0,0,0,85.35,0,472.51,0,1.92,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

95,23:30-23:45,6.52,0,13.9,0,0,4.29,150.15,0,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,113.03,0,18.88,44.97,53.31,0,19.81,148.3,0,0,0,130.65,16.25,5.58,0,0.94,5.55,26.11,28.1,0,10.41,0,40.09,418.77,0,0,0,0,85.35,0,529.51,0,0,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

96,23:45-24:00,6.52,0,13.9,0,0,4.29,150.15,0,1.88,0,20,688.87,0,45.83,0,0,69.94,97.18,0,0,11.65,0,0,0,113.03,0,18.88,44.97,53.31,0,19.81,148.3,0,0,0,130.65,16.25,5.58,0,0.94,5.55,26.11,14.05,0,10.41,0,40.09,418.77,0,0,0,0,85.35,0,529.51,0,0,52.26,0,0,21.63,35.33,38.05,0,74.38,0,0,0,27.67,0,0

