Block,Time,DULHASTI,KOLDAM,ANTA_RF,DADRT2,AURY_RF,RAPPC,SALAL,TANAKPUR,CHAMERA2,URI,UNCHAHAR4,UNCHAHAR1,DADRI_RF,AURY_LF,JHAJJAR,UNCHAHAR2,ANTA_LF,DADRI_GF,BSIUL,NJPC,KHSTPP-II,TALA,KHSTPP-I,RIHAND3,SEWA2,KOTESHWR,RIHAND1,TEHRI,KUDGI,ANTA_CRF,UNCHAHAR3,DHAULIGNGA,RAPPB,CHAMERA1,AURY_GF,KISHANGANGA,RIHAND2,FSTPP I & II,CHAMERA3,PARBATI3,AURY_CRF,DADRI_LF,ANTA_GF,SINGRAULI_HYDRO,RAMPUR,SASAN,TANDA2,DADRI_CRF,URI2,SINGRAULI,NAPP,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,47.770544,0.000000,0.000000,545.493260,0.000000,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,11.670488,0.000000,0.000000,435.933007,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,14.207606,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

48,11:45-12:00,47.770544,0.000000,0.000000,552.257360,0.000000,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,11.670488,0.000000,0.000000,520.641022,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,14.207606,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

49,12:00-12:15,47.770544,0.000000,5.797800,559.987760,9.663000,24.892564,12.912667,12.663004,0.000000,8.534362,0.000000,14.697810,11.595600,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,26.09,0.000000,18.166053,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

50,12:15-12:30,47.770544,0.000000,5.797800,563.852960,9.663000,24.892564,12.912667,12.663004,0.000000,8.534362,0.000000,14.697810,11.595600,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,18.166053,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

51,12:30-12:45,47.770544,0.000000,5.797800,568.684460,9.663000,24.892564,2.245681,12.663004,0.000000,8.534362,0.000000,14.697810,11.595600,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,19.132353,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

52,12:45-13:00,47.770544,0.000000,5.797800,559.021460,9.663000,24.892564,2.245681,12.663004,0.000000,8.534362,0.000000,14.697810,11.595600,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,26.09,0.000000,19.132353,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

53,13:00-13:15,31.737930,0.000000,0.434835,501.043460,0.732046,24.892564,2.245681,11.388039,0.000000,8.534362,0.000000,8.774004,1.656515,0.000000,448.556460,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,23.19,0.000000,11.711556,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

54,13:15-13:30,31.737930,0.000000,0.000000,501.043460,0.000000,24.892564,2.245681,11.388039,0.000000,8.534362,0.000000,8.774004,0.000000,0.000000,414.735960,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,11.711556,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

55,13:30-13:45,31.737930,0.000000,0.000000,510.706460,0.000000,24.892564,2.245681,11.388039,0.000000,8.534362,0.000000,11.141693,0.000000,0.000000,483.979985,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,27.06,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

56,13:45-14:00,31.737930,0.000000,5.797800,520.369460,9.663000,24.892564,2.245681,11.388039,0.000000,8.534362,0.000000,11.670488,11.595600,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,80.951203,0.000000,28.02,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

57,14:00-14:15,31.737930,0.000000,20.292300,574.701147,33.820500,24.892564,38.738001,11.388039,0.000000,47.472386,0.000000,14.697810,40.580735,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,29.96,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

58,14:15-14:30,31.737930,0.000000,20.292300,597.673460,33.820500,24.892564,76.701241,11.388039,0.000000,47.472386,0.000000,14.697810,52.230448,0.000000,557.284536,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,26.09,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

59,14:30-14:45,31.737930,0.000000,19.277685,631.493960,31.482054,24.892564,76.701241,11.759388,0.000000,8.534362,0.000000,14.697810,43.587860,0.000000,557.284536,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,25.12,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

60,14:45-15:00,31.737930,0.000000,20.292300,660.114860,31.482054,24.892564,76.701241,11.759388,0.000000,8.534362,0.000000,14.697810,40.584600,0.000000,557.284536,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,27.06,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,8.260416,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

61,15:00-15:15,31.737930,0.000000,28.534839,660.114860,37.221876,24.892564,76.701241,11.759388,0.000000,8.534362,0.000000,14.697810,50.247600,0.000000,557.284536,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,28.02,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,9.554723,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

62,15:15-15:30,31.737930,0.000000,32.467680,660.114860,49.814698,24.892564,38.738001,11.759388,0.000000,8.534362,0.000000,19.311506,50.247600,0.000000,562.502556,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,21.306915,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,26.09,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.099067,99.649688,39.113118,19.325969,0,0,0,0,0

63,15:30-15:45,31.737930,0.000000,28.539091,660.114860,49.813345,24.892564,12.912667,11.759388,11.592701,8.534362,0.000000,19.311506,50.247600,0.000000,562.502556,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,27.06,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

64,15:45-16:00,31.737930,0.000000,28.539091,660.114860,49.813345,24.892564,12.912667,11.759388,11.592701,8.534362,0.000000,19.311506,50.247600,0.000000,562.502556,32.438691,0.000000,0.000000,6.301049,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,27.06,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

65,16:00-16:15,31.737930,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,70.539900,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,27.06,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

66,16:15-16:30,31.737930,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,26.09,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

67,16:30-16:45,31.737930,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,26.09,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

68,16:45-17:00,31.737930,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,41.178874,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,25.12,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

69,17:00-17:15,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,67.807880,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,48.32,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

70,17:15-17:30,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,67.807880,86.160140,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,0.000000,49.28,0.000000,0.000000,17.615456,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

71,17:30-17:45,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,67.807880,97.281328,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,14.914840,48.32,0.000000,0.000000,17.615456,0.000000,0.000000,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

72,17:45-18:00,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,32.438691,0.000000,0.000000,0.000000,67.807880,119.620931,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,30.073189,50.25,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

73,18:00-18:15,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,12.912667,11.388039,11.592701,11.734747,0.000000,19.311506,76.252666,0.000000,562.502556,26.059082,0.000000,0.000000,0.000000,90.410507,138.601001,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,45.109783,53.15,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,10.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

74,18:15-18:30,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,38.738001,11.388039,11.592701,46.938989,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,90.410507,142.544348,22.727376,40.468644,119.498093,0.000000,8.574946,88.899600,60.146377,58.94,0.000000,0.000000,26.423184,0.000000,27.151793,0.000000,0.000000,0.000000,10.745256,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

75,18:30-18:45,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,76.701241,11.635605,25.375135,46.938989,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,6.301049,113.013133,110.928728,22.727376,40.468644,119.498093,4.379465,8.574946,88.899600,60.146377,58.94,0.000000,0.000000,35.312606,0.000000,27.151793,0.000000,0.000000,0.000000,9.983328,18.703394,3.075250,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,23.917548,99.649688,39.113118,19.325969,0,0,0,0,0

76,18:45-19:00,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,76.701241,11.635605,38.178629,10.667952,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,110.928728,22.727376,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,59.91,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,7.380599,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,23.917548,99.649688,39.113118,19.325969,0,0,0,0,0

77,19:00-19:15,47.770544,0.000000,20.292300,660.114860,62.964108,24.892564,76.701241,11.635605,38.178629,10.667952,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,110.928728,22.727376,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,59.91,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,31.598806,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,23.917548,99.649688,39.113118,19.325969,0,0,0,0,0

78,19:15-19:30,47.770544,0.000000,20.292300,660.114860,33.820500,24.892564,76.701241,11.635605,38.178629,10.667952,0.000000,19.311506,63.690766,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,110.928728,22.727376,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,60.88,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,47.398209,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,23.917548,99.649688,39.113118,19.325969,0,0,0,0,0

79,19:30-19:45,47.770544,0.000000,20.292300,660.114860,33.820500,24.892564,38.738001,11.635605,38.178629,10.667952,0.000000,19.311506,40.584600,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,125.250163,22.159192,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,59.91,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,47.398209,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,7.149267,99.649688,39.113118,19.325969,0,0,0,0,0

80,19:45-20:00,47.770544,0.000000,20.292300,660.114860,33.820500,24.892564,24.702493,11.635605,38.178629,10.667952,0.000000,19.311506,40.584600,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,125.250163,22.159192,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,58.94,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,47.398209,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,7.149267,99.649688,39.113118,19.325969,0,0,0,0,0

81,20:00-20:15,47.770544,0.000000,32.467680,660.114860,61.474363,24.892564,24.702493,11.635605,38.178629,10.667952,0.000000,19.311506,60.876900,0.000000,562.502556,24.869663,0.000000,0.000000,18.903147,135.615760,125.250163,22.159192,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,57.98,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,47.398209,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,7.149267,99.649688,39.113118,19.325969,0,0,0,0,0

82,20:15-20:30,47.770544,0.000000,32.467680,660.114860,61.474363,24.892564,24.702493,11.635605,38.178629,10.667952,0.000000,19.311506,74.073949,0.000000,562.502556,24.869663,0.000000,0.000000,6.301049,135.615760,125.250163,22.159192,40.468644,119.498093,15.271452,9.527718,88.899600,60.146377,56.05,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,31.598806,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,7.149267,99.649688,39.113118,19.325969,0,0,0,0,0

83,20:30-20:45,47.770544,0.000000,32.467680,660.114860,61.474363,24.892564,24.702493,11.635605,38.178629,10.667952,0.000000,19.311506,74.073949,0.000000,562.502556,24.869663,0.000000,0.000000,6.301049,135.615760,125.250163,22.159192,40.915364,119.498093,15.271452,9.527718,88.899600,60.146377,54.11,0.000000,0.000000,35.312606,0.000000,40.727690,0.000000,0.000000,0.000000,9.983328,28.083391,4.920400,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

84,20:45-21:00,47.770544,0.000000,32.467680,660.114860,61.474363,24.892564,24.702493,11.635605,38.178629,10.667952,0.000000,19.311506,74.073949,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,113.013133,125.250163,22.159192,40.915364,119.498093,8.114891,8.574946,88.899600,46.753459,54.11,0.000000,0.000000,35.312606,0.000000,27.151793,0.000000,0.000000,0.000000,9.983328,18.703394,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

85,21:00-21:15,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,11.734747,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,90.410507,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,45.048906,53.15,0.000000,0.000000,26.423184,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,18.703394,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

86,21:15-21:30,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,46.938989,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,90.410507,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,45.048906,51.21,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

87,21:30-21:45,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,46.938989,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,45.048906,51.21,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

88,21:45-22:00,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,10.667952,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,32.508265,49.28,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

89,22:00-22:15,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,10.667952,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,30.073189,49.28,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

90,22:15-22:30,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,10.667952,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,30.073189,47.35,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,9.351697,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,9.749001,99.649688,39.113118,19.325969,0,0,0,0,0

91,22:30-22:45,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,14.610456,46.38,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,5.199467,99.649688,39.113118,19.261805,0,0,0,0,0

92,22:45-23:00,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,67.807880,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,14.610456,45.42,0.000000,0.000000,17.615456,0.000000,13.511773,0.000000,0.000000,0.000000,9.983328,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,5.199467,99.649688,39.113118,19.325969,0,0,0,0,0

93,23:00-23:15,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,42.826029,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,14.610456,44.45,0.000000,0.000000,8.807728,0.000000,10.916291,0.000000,0.000000,0.000000,9.983328,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,5.199467,99.649688,39.113118,19.325969,0,0,0,0,0

94,23:15-23:30,47.770544,0.000000,32.467680,660.114860,62.964108,24.892564,24.702493,11.388039,25.375135,8.534362,0.000000,19.311506,76.252666,0.000000,562.502556,24.869663,0.000000,0.000000,0.000000,42.826029,125.250163,22.159192,40.915364,119.498093,0.000000,8.574946,88.899600,0.000000,41.55,0.000000,0.000000,8.807728,0.000000,0.000000,0.000000,0.000000,0.000000,9.983328,0.000000,0.000000,0.000000,0.000000,0.000000,0.757898,0.000000,337.214542,0.000000,0.000000,5.199467,99.649688,39.113118,19.325969,0,0,0,0,0

