Block,Time,SR/01102023/07102043/L_NR_2018_61,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/01112023/30112023/HP-09,NR/01102023/05012040/L_NR_2020_02,NR/30092023/26122029/SH-06,NR/01102023/22052037/LT-59,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/01112023/30112023/HP-10,NR/01102023/15082037/GNA_NR_2012_01,NR/01112023/01112023/HPX-TAMCTG-311023-05130,NR/01102023/30042040/GNA_LT_36,NR/01102023/31052040/LT-31,NR/01102023/25122043/GNA_MEJA_DELHI,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_02,NR/01102023/31102037/L_NR_2019_11,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/L_NR_2019_05,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02122045/L_NR_2021_13,NR/01102023/25072045/L_NR_2021_15,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_17,WR/01102023/31032046/L_NR_2020_05,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02012046/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19
75,18:30-18:45,8.82,145.02,0.000000,2.780000,20.000000,2.410000,117.950000,0.000000,271.910000,49.320000,101.260000,241.700000,0.000000,0.000000,0.000000,20.010000,197.230000,2.310000,30.940000,58.010000,7,7.34,13.33,0,0,7.33,0.37,0,1.88,0,0,22,13.33,0,0,0,0,0,0,0

76,18:45-19:00,8.28,145.02,0.000000,2.780000,20.000000,2.410000,117.950000,0.000000,271.910000,49.320000,101.260000,241.700000,0.000000,0.000000,0.000000,20.010000,197.230000,2.310000,30.940000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

77,19:00-19:15,8.63,145.02,0.000000,2.780000,25.320000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,25.320000,197.230000,2.310000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

78,19:15-19:30,7.21,145.02,0.000000,2.780000,25.320000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,25.320000,197.230000,2.310000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

79,19:30-19:45,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.310000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

80,19:45-20:00,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.310000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

81,20:00-20:15,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

82,20:15-20:30,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

83,20:30-20:45,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

84,20:45-21:00,7.21,145.02,0.000000,2.780000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

85,21:00-21:15,7.21,145.02,0.000000,2.750000,26.090000,2.330000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

86,21:15-21:30,7.21,145.02,0.000000,2.750000,26.090000,2.330000,96.680000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

87,21:30-21:45,7.21,145.02,0.000000,2.750000,26.090000,2.330000,87.010000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

88,21:45-22:00,7.21,145.02,0.000000,2.750000,26.090000,2.330000,87.010000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.970000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

89,22:00-22:15,7.21,145.02,76.850000,2.750000,26.090000,2.250000,87.010000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.000000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

90,22:15-22:30,7.21,145.02,76.850000,2.750000,26.090000,2.250000,87.010000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.000000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

91,22:30-22:45,7.21,145.02,76.850000,2.750000,26.090000,2.250000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.000000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

92,22:45-23:00,7.21,145.02,76.850000,2.750000,26.090000,2.250000,117.950000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.230000,29.000000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

93,23:00-23:15,7.21,145.02,76.850000,2.750000,26.090000,2.250000,87.010000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.160000,29.000000,58.010000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

94,23:15-23:30,7.21,145.02,76.850000,2.750000,26.090000,2.250000,67.680000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.160000,29.000000,47.940000,7,7.34,13.33,0,0,7.33,0,0,0,0,0,22,13.33,0,0,0,0,0,0,0

95,23:30-23:45,7.21,145.02,76.850000,2.750000,26.090000,2.250000,67.680000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.160000,29.000000,47.940000,7,7.34,13.7,0,0,7.33,0,0,0,0,0,22,13.7,0,0,0,0,0,0,0

96,23:45-24:00,7.21,145.02,76.850000,2.750000,26.090000,2.250000,67.680000,0.000000,271.910000,49.320000,101.260000,0.000000,0.000000,0.000000,0.000000,26.090000,197.230000,2.160000,29.000000,47.940000,7,7.34,14.08,0,0,7.33,0,0,0,0,0,22,14.08,0,0,0,0,0,0,0

