Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

56,13:45-14:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

57,14:00-14:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

58,14:15-14:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

59,14:30-14:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

60,14:45-15:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

61,15:00-15:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

62,15:15-15:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

63,15:30-15:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

64,15:45-16:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

65,16:00-16:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

66,16:15-16:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

67,16:30-16:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

68,16:45-17:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

69,17:00-17:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

70,17:15-17:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

71,17:30-17:45,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

72,17:45-18:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

73,18:00-18:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

74,18:15-18:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

75,18:30-18:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

76,18:45-19:00,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

77,19:00-19:15,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

78,19:15-19:30,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

79,19:30-19:45,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

80,19:45-20:00,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

81,20:00-20:15,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

82,20:15-20:30,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.066,26.46,147.515625,32.171,344.25

83,20:30-20:45,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,147.515625,32.171,344.25

84,20:45-21:00,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,147.515625,32.171,344.25

85,21:00-21:15,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,133.8524,32.171,344.25

86,21:15-21:30,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

87,21:30-21:45,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,31.5,0,8.4,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

88,21:45-22:00,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,31.5,0,8.4,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

89,22:00-22:15,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

90,22:15-22:30,15.804048,139.3125,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

91,22:30-22:45,15.804048,132,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

92,22:45-23:00,15.804048,132,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.52416,686.779958,16.4224,653.1525,0,39.44,154.69245,0,38.5548,92,0,0,0,37.5164,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

93,23:00-23:15,15.804048,132,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

94,23:15-23:30,15.804048,132,9.7356,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

95,23:30-23:45,15.804048,132,4.3554,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

96,23:45-24:00,15.804048,132,4.3554,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,31.552,152.9405,0,38.5548,92,0,0,0,36.5917,0,39.9,0,0,0,65.16,0,2.172,0,55.896,0,7.672,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,13.5525,26.46,98.34375,32.171,344.25

