Block,Time,NR/01102023/02012046/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61,WR/01102023/30052048/L_NR_2022_10,NR/05012024/31012024/SJVN050124NR1341,WR/01102023/31032046/L_NR_2020_05,NR/05012024/31012024/SJVN050124NR1342,NR/26072023/31072042/L_NR_2023_07,L_NR_2019_19,NR/01102023/22052037/LT-59,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/14082046/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/16072048/L_NR_2022_08,NR/01102023/19072037/LT-05,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/31012024/HP-26,NR/01102023/25122043/GNA_MEJA_DELHI,NR/28012024/28012024/HPX-TAMCTG-270124-05944,NR/01102023/31052040/LT-31,NR/01102023/23072042/L_NR_2012_04,NR/20122023/29022024/IEX_LDC_231218_00502,NR/30092023/31122025/SH-07,NR/01012024/31012024/52,NR/06012024/31012024/NVVN/OA/16855,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/30042040/GNA_LT_36,NR/28012024/28012024/IEX_240127_06209,NR/01012024/31032024/ ChanjuII,NR/30092023/26122029/SH-06,NR/28012024/28012024/DD20240128NR22415,NR/01012024/31012024/HP-27,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/28012024/28012024/HPX-TAMCTG-270124-05943,NR/01102023/30042040/GNA_LT_35,NR/28012024/28012024/DD20240128NR22410,NR/01012024/31012024/HP-28,NR/01102023/15082037/GNA_NR_2012_01,NR/28012024/28012024/HPX-TAMCTG-270124-05946
48,11:45-12:00,0,220.92,30.15,44.18,5.84,13.73,12.33,0,17.5,0,147,148.525758,0.650000,5.83,75,0,40,79.47,12.33,38,30.15,63,30.15,4,114.910000,8.170000,86.700000,5.770000,1.300000,6.730000,77.520000,0.000000,0.000000,10.550000,270.340000,11.530000,11.810000,96.120000,48.060000,18.260000,10.820000,76.900000,1.290000,33.010000,0.000000,0.000000,48.060000,0.950000,260.100000,0.000000,0.000000,10.550000,96.120000,0.000000,99.600000,0.000000

49,12:00-12:15,0,220.92,30.15,44.18,5.84,13.07,12.33,0,17.5,0,147,144.123051,0.650000,5.83,70,0,42,79.48,12.33,35,30.15,63,30.15,4,114.910000,8.170000,86.700000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.370000,33.010000,0.000000,0.000000,48.060000,0.950000,260.100000,0.000000,0.000000,14.080000,96.120000,0.000000,99.600000,0.000000

50,12:15-12:30,0,220.92,30.15,44.18,5.84,13.07,12.33,0,17.5,0,154,145.075513,0.650000,5.83,73,0,42.5,79.46,12.33,37,30.15,66,30.15,4,114.910000,8.170000,86.700000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.370000,33.010000,0.000000,0.000000,48.060000,0.950000,260.100000,0.000000,0.000000,14.080000,96.120000,0.000000,99.600000,0.000000

51,12:30-12:45,0,225.33,30.15,45.06,5.84,13.07,12.33,0,17.5,0,130,145.29905,0.650000,5.83,64,0,40,87.41,12.33,32,30.15,55,30.15,4,114.910000,8.170000,86.700000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.370000,33.010000,0.000000,0.000000,48.060000,0.950000,260.100000,0.000000,0.000000,14.080000,0.000000,0.000000,99.600000,0.000000

52,12:45-13:00,0,227.4,30.15,45.48,5.84,13.07,12.33,0,17.5,0,137,144.774224,0.650000,5.83,68,0,40,87.94,12.33,34,30.15,58,30.15,4,114.910000,8.170000,86.700000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.370000,33.010000,0.000000,0.000000,48.060000,0.950000,260.100000,0.000000,0.000000,14.080000,0.000000,0.000000,99.600000,0.000000

53,13:00-13:15,0,227.13,30.15,45.42,5.84,13.07,12.33,17.11,17.5,21.82,123,143.306655,0.650000,5.83,63,0,42.7,87.36,12.33,32,30.15,52,30.15,4,114.910000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,257.470000,0.000000,0.000000,14.080000,0.000000,0.000000,95.740000,0.000000

54,13:15-13:30,0,225.42,30.15,45.08,5.84,13.67,12.33,17.11,17.5,21.82,123,140.381236,0.650000,5.83,65,0,42,87.26,12.33,32,30.15,52,30.15,4,114.910000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.080000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.430000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,257.470000,0.000000,0.000000,14.080000,0.000000,0.000000,57.670000,0.000000

55,13:30-13:45,0,208.63,30.15,41.73,6,15.13,12.33,17.11,18,21.82,126,131.157905,0.650000,6,60,0,42.5,86.97,12.33,30,30.15,54,30.15,6.34,114.910000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,14.050000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.400000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,227.730000,0.000000,0.000000,14.050000,0.000000,0.000000,57.670000,0.000000

56,13:45-14:00,0,206.9,30.15,41.38,6.34,16.07,13.33,17.11,19,21.82,130,127.464685,0.650000,6.33,63,0,42,86.51,13.33,32,30.15,55,30.15,6.34,114.910000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,13.740000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,14.090000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,227.730000,0.000000,0.000000,13.740000,0.000000,0.000000,57.670000,0.000000

57,14:00-14:15,0,206.67,30.15,41.33,7.5,16.27,13.33,17.11,22.5,21.82,98,123.071697,0.690000,7.5,50,0,41,85.68,13.33,25,30.15,42,30.15,7.66,109.630000,8.170000,59.080000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,10.750000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,11.020000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,227.730000,0.000000,0.000000,10.750000,0.000000,0.000000,53.590000,0.000000

58,14:15-14:30,0,202.24,30.15,40.45,7.5,16.68,13.33,17.11,22.5,21.82,95,117.930346,0.690000,7.5,47,0,38.5,84.18,13.33,23,30.15,40,30.15,7.66,109.630000,8.170000,59.080000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,10.290000,270.340000,11.530000,14.280000,96.120000,48.060000,18.260000,10.540000,0.000000,1.290000,31.640000,0.000000,0.000000,48.060000,0.990000,227.730000,0.000000,0.000000,10.290000,0.000000,0.000000,52.660000,0.000000

59,14:30-14:45,0,168.48,30.15,33.69,7.5,16.76,13.33,17.11,22.5,21.82,91,111.914285,0.690000,7.5,43,0,37,73.64,13.33,22,30.15,39,30.15,7.66,109.630000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,9.680000,270.340000,11.530000,15.810000,96.120000,48.060000,18.260000,9.920000,0.000000,1.290000,33.160000,0.000000,0.000000,48.060000,1.030000,227.730000,0.000000,0.000000,9.680000,0.000000,0.000000,52.660000,0.000000

60,14:45-15:00,0,158.8,30.15,31.76,7.5,16.68,13.33,17.11,22.5,21.82,84,105.091547,0.690000,7.5,40,0,34.5,70.19,13.33,20,30.15,36,30.15,7.66,109.630000,8.170000,76.210000,5.770000,1.340000,6.730000,77.520000,0.000000,0.000000,9.170000,270.340000,11.530000,13.410000,96.120000,48.060000,18.260000,9.400000,0.000000,1.290000,30.760000,0.000000,0.000000,48.060000,1.030000,227.730000,0.000000,0.000000,9.170000,0.000000,0.000000,52.660000,0.000000

61,15:00-15:15,0,146.63,30.15,29.33,7.79,16.47,13.33,17.11,23.38,21.82,56,93.681441,0.690000,7.79,27,0,29.5,56.29,13.33,13,30.15,24,30.15,8,109.630000,8.170000,76.210000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,8.590000,270.340000,11.530000,13.410000,96.120000,48.060000,18.260000,8.800000,0.000000,1.290000,30.760000,0.000000,0.000000,48.060000,1.030000,260.100000,0.000000,0.000000,8.590000,0.000000,0.000000,52.660000,0.000000

62,15:15-15:30,0,135.42,30.15,27.08,8.12,16.07,13.33,17.11,24.36,21.82,49,84.827432,0.690000,8.12,24,0,27.5,52.45,13.33,12,30.15,21,30.15,8,109.630000,8.170000,76.210000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,7.820000,270.340000,11.530000,13.410000,96.120000,48.060000,18.260000,8.020000,0.000000,1.290000,30.760000,0.000000,0.000000,48.060000,1.030000,260.100000,0.000000,0.000000,7.820000,0.000000,0.000000,52.660000,0.000000

63,15:30-15:45,0,152.45,30.15,30.49,8.37,15.87,19.33,17.11,25.16,21.82,46,74.8363,0.690000,8.39,22,0,25.5,47.98,19.33,11,30.15,19,30.15,8.84,109.630000,8.170000,76.210000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,6.920000,270.340000,11.530000,15.000000,96.120000,48.060000,18.260000,7.110000,0.000000,1.290000,32.350000,0.000000,0.000000,48.060000,1.030000,260.100000,0.000000,0.000000,6.920000,0.000000,0.000000,52.660000,0.000000

64,15:45-16:00,0,135.68,30.15,27.14,8.66,15.87,20.67,17.11,25.93,21.82,42,64.213433,0.690000,8.64,20,0,21.5,43.12,20.67,10,30.15,18,30.15,9.29,109.630000,8.170000,76.210000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,5.990000,270.340000,11.530000,15.000000,96.120000,48.060000,18.260000,6.140000,0.000000,1.290000,32.350000,0.000000,0.000000,48.060000,1.030000,260.100000,0.000000,0.000000,5.990000,0.000000,0.000000,52.660000,0.000000

65,16:00-16:15,0,123.1,33,24.62,8.95,16.53,21.67,17.11,26.84,21.82,49,53.784946,0.650000,8.95,23,0,12,37.78,21.67,11,33,21,22.7,9.34,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,5.170000,270.340000,11.530000,13.410000,96.120000,48.060000,18.260000,5.290000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.000000,260.100000,0.000000,0.000000,5.170000,0.000000,0.000000,80.380000,0.000000

66,16:15-16:30,0,112.58,33,22.51,9.08,17.07,22,0,27.26,0,42,43.686905,0.650000,9.09,19,0,11,32.2,22,9,33,18,9.5,9.68,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,4.040000,270.340000,11.530000,13.410000,96.120000,48.060000,18.260000,4.140000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.000000,260.100000,19.220000,0.000000,4.040000,0.000000,0.000000,99.600000,0.000000

67,16:30-16:45,0,94.24,33,18.85,9.24,19.63,22.67,0,27.7,0,35,32.373989,0.650000,9.23,15,0,10,18.37,22.67,7,23.35,15,1.9,11.51,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,2.960000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,3.040000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.990000,260.100000,19.220000,0.000000,2.960000,0.000000,0.000000,99.600000,0.000000

68,16:45-17:00,0,74.29,33,14.86,9.31,21.05,24.67,0,27.93,0,25,23.208972,0.650000,9.31,15,0,8,14.15,24.67,7,11.6,10,0,11.66,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,0.000000,1.920000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,1.970000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.990000,260.100000,20.190000,0.000000,1.920000,0.000000,0.000000,99.600000,0.000000

69,17:00-17:15,0,51.56,19.56,10.31,13.1,21.35,34.11,0,39.31,0,21,14.879789,0.650000,13.1,10,0,7.5,9.54,34.11,5,6.74,9,0,13.77,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,102.850000,1.330000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,1.370000,0.000000,1.290000,30.760000,0.000000,0.000000,48.060000,0.990000,260.100000,20.190000,0.000000,1.330000,0.000000,0.000000,99.600000,0.000000

70,17:15-17:30,0,31.84,6.59,6.37,12.99,19.64,35.22,0,38.92,0,11,9.009513,0.650000,12.97,3,0,9,4.01,35.22,1,2.24,4,0,13.44,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,102.850000,0.850000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.870000,0.000000,1.290000,30.760000,0.000000,0.000000,48.060000,0.990000,260.100000,21.150000,0.000000,0.850000,0.000000,0.000000,99.600000,0.000000

71,17:30-17:45,0,15.57,1.06,3.11,12.75,20.17,35.25,0,38.26,0,2,4.247203,0.650000,12.75,1,0,6.87,0.87,35.25,1,0,1,0,13.21,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,102.850000,0.480000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.490000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.990000,260.100000,22.110000,0.000000,0.480000,0.000000,0.000000,99.600000,0.000000

72,17:45-18:00,0,8.76,0,1.75,12.66,19.69,35.22,0,37.97,0,0,0.962181,0.650000,12.66,0,0,3.26,0.17,35.22,0,0,0,0,12.88,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,77.520000,0.000000,102.850000,0.210000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.220000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.990000,260.100000,22.110000,0.000000,0.210000,0.000000,0.000000,99.600000,0.000000

73,18:00-18:15,0,3.4,0,0.68,12.64,19.18,27.61,0,37.92,0,0,0,0.650000,12.64,0,0,0,0,27.61,0,0,0,0,14.12,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.060000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.060000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,22.110000,72.090000,0.060000,0.000000,0.000000,99.600000,0.000000

74,18:15-18:30,0,0.09,0,0.02,12.59,17.99,27.44,0,37.78,0,0,0,0.650000,12.59,0,0,0,0,27.44,0,0,0,0,14.09,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,22.110000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

75,18:30-18:45,0,0,0,0,12.32,15.05,27.67,0,37.01,0,0,0,0.650000,12.34,0,0,0,0,27.67,0,0,0,0,13.96,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,22.110000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

76,18:45-19:00,0,0,0,0,12.33,15.25,26.97,0,36.97,0,0,0,0.650000,12.32,0,0,0,0,26.97,0,0,0,0,13.71,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,23.070000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

77,19:00-19:15,0,0,0,0,12.03,15.65,26.92,0,36.09,0,0,0,0.690000,12.03,0,0,0,0,26.92,0,0,0,0,13.14,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,23.070000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

78,19:15-19:30,0,0,0,0,11.63,16.65,26.76,0,34.88,0,0,0,0.690000,11.63,0,0,0,0,26.76,0,0,0,0,12.82,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,23.070000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

79,19:30-19:45,0,0,0,0,11.61,17.05,22.48,0,34.85,0,0,0,0.690000,11.62,0,0,0,0,22.48,0,0,0,0,12.38,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,23.070000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

80,19:45-20:00,0,0,0,0,11.32,17.65,22.69,0,33.97,0,0,0,0.690000,11.32,0,0,0,0,22.69,0,0,0,0,11.86,109.630000,8.170000,86.700000,5.770000,1.380000,6.730000,0.000000,0.000000,143.220000,0.000000,270.340000,11.530000,0.000000,96.120000,48.060000,18.260000,0.000000,0.000000,1.290000,30.760000,54.600000,0.000000,48.060000,0.950000,260.100000,23.070000,72.090000,0.000000,0.000000,0.000000,99.600000,0.000000

81,20:00-20:15,0,0,0,0,10.87,19.05,22.36,0,32.63,0,0,0,0.690000,10.88,0,0,0,0,22.36,0,0,0,0,11.62,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,0.000000,0.000000,48.060000,18.260000,0.000000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.950000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

82,20:15-20:30,0,0,0,0,10.64,19.85,22.09,0,31.9,0,0,0,0.690000,10.63,0,0,0,0,22.09,0,0,0,0,11.66,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,0.000000,0.000000,48.060000,18.260000,0.000000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.950000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

83,20:30-20:45,0,0,0,0,10.09,22.06,21.66,0,30.3,0,0,0,0.690000,10.1,0,0,0,0,21.66,0,0,0,0,8.92,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,15.350000,0.000000,48.060000,18.260000,0.000000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.950000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

84,20:45-21:00,0,0,0,0,9.51,22.46,21.15,0,28.58,0,0,0,0.690000,9.53,0,0,0,0,21.15,0,0,0,0,8.55,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,15.350000,0.000000,48.060000,18.260000,0.000000,0.000000,1.370000,30.760000,0.000000,0.000000,48.060000,0.950000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

85,21:00-21:15,0,0,0,0,7.34,22.86,20.02,0,22,0,0,0,0.690000,7.33,0,0,0,0,20.02,0,0,0,0,8.02,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,0.000000,48.060000,0.990000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

86,21:15-21:30,0,0,0,0,7.34,23.86,18.97,0,22,0,0,0,0.690000,7.33,0,0,0,0,18.97,0,0,0,0,7.9,109.630000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,0.000000,48.060000,0.990000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

87,21:30-21:45,0,0,0,0,7.34,25.06,18.61,0,22,0,0,0,0.690000,7.33,0,0,0,0,18.61,0,0,0,0,7.79,115.290000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,0.000000,48.060000,0.990000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

88,21:45-22:00,0,0,0,0,7.34,25.86,17.89,0,22,0,0,0,0.690000,7.33,0,0,0,0,17.89,0,0,0,0,7.64,84.770000,8.170000,86.700000,5.770000,1.340000,6.730000,0.000000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,0.000000,48.060000,0.990000,260.100000,23.070000,0.000000,0.000000,0.000000,0.000000,99.600000,0.000000

89,22:00-22:15,0,0,0,0,7.34,24.86,17.97,0,22,0,0,0,0.690000,7.33,0,0,0,0,17.97,0,0,0,0,7.44,84.770000,8.170000,76.680000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,57.240000,48.060000,0.990000,224.840000,23.070000,0.000000,0.000000,0.000000,24.500000,70.760000,0.000000

90,22:15-22:30,0,0,0,0,7.34,24.65,17.99,0,22,0,0,0,0.690000,7.33,0,0,0,0,17.99,0,0,0,0,7.34,115.290000,8.170000,76.680000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,57.240000,48.060000,0.990000,224.840000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

91,22:30-22:45,0,0,0,0,7.34,24.45,17.85,0,22,0,0,0,0.690000,7.33,0,0,0,0,17.85,0,0,0,0,7.34,106.810000,8.170000,76.680000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,57.240000,48.060000,0.990000,224.840000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

92,22:45-23:00,0,0,0,0,7.34,24.26,17.82,0,22,0,0,0,0.690000,7.33,0,0,0,0,17.82,0,0,0,0,7.34,98.330000,8.170000,59.710000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,20.160000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,20.160000,0.000000,57.240000,48.060000,0.990000,224.840000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

93,23:00-23:15,0,0,0,0,7.34,24.05,28.22,0,22,0,0,0,0.690000,7.33,0,0,0,0,28.22,0,0,0,0,7.34,89.850000,8.170000,59.710000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,22.080000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,22.080000,0.000000,57.240000,48.060000,0.950000,198.230000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

94,23:15-23:30,0,0,0,0,7.34,23.86,28.88,0,22,0,0,0,0.690000,7.33,0,0,0,0,28.88,0,0,0,0,7.34,70.070000,8.170000,59.710000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,22.080000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,22.080000,0.000000,57.240000,48.060000,0.950000,198.230000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

95,23:30-23:45,0,0,0,0,7.34,23.66,28.55,0,22,0,0,0,0.690000,7.33,0,0,0,0,28.55,0,0,0,0,7.34,70.070000,8.170000,59.710000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,22.080000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,22.080000,0.000000,57.240000,48.060000,0.950000,198.230000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

96,23:45-24:00,0,0,0,0,7.34,23.21,27.77,0,22,0,0,0,0.690000,7.33,0,0,0,0,27.77,0,0,0,0,7.34,70.070000,8.170000,59.710000,5.770000,1.340000,6.730000,152.330000,0.000000,0.000000,0.000000,270.340000,11.530000,22.080000,0.000000,48.060000,18.260000,0.000000,0.000000,1.290000,22.080000,0.000000,57.240000,48.060000,0.950000,198.230000,23.070000,0.000000,0.000000,0.000000,24.500000,52.870000,0.000000

