Block,Time,TANDA2,UNCHAHAR2,RIHAND1,AURY_LF,RAPPB,URI,UNCHAHAR1,DADRI_RF,ANTA_RF,DADRI_CRF,RIHAND3,SINGRAULI_HYDRO,CHAMERA1,SINGRAULI,SEWA2,NJPC,JHAJJAR,AURY_CRF,UNCHAHAR3,NAPP,ANTA_LF,URI2,AURY_RF,TEHRI,ANTA_CRF,UNCHAHAR4,DADRT2,CHAMERA3,SALAL,PARBATI3,DADRI_LF,KOTESHWR,ANTA_GF,KISHANGANGA,DHAULIGNGA,DADRI_GF,RIHAND2,TALA,KHSTPP-I,BRBCL,TANAKPUR,AURY_GF,KOLDAM,CHAMERA2,BSIUL,SASAN,RAPPC,RAMPUR,DULHASTI,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.181598,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

49,12:00-12:15,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,415.565515,0.000000,25.416305,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.181598,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

50,12:15-12:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,415.565515,0.000000,25.416305,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.181598,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

51,12:30-12:45,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,415.565515,0.000000,25.416305,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.181598,14.446451,6.168656,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

52,12:45-13:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,384.746315,0.000000,19.544766,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,326.376002,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.181598,14.446451,6.168656,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

53,13:00-13:15,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,317.329315,0.000000,19.544766,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,326.376002,0.000000,6.714733,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

54,13:15-13:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,269.174315,0.000000,19.544766,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,326.376002,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

55,13:30-13:45,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,7.873481,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,240.775000,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

56,13:45-14:00,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,240.775000,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,6.714733,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

57,14:00-14:15,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

58,14:15-14:30,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

59,14:30-14:45,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

60,14:45-15:00,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,0.000000,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

61,15:00-15:15,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,14.986799,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

62,15:15-15:30,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,278.805315,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,14.986799,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

63,15:30-15:45,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,351.037815,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,20.508251,0.000000,0.000000,287.777940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

64,15:45-16:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,384.335553,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,297.408940,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

65,16:00-16:15,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,413.228553,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,326.376002,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

66,16:15-16:30,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,427.675053,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,326.376002,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

67,16:30-16:45,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,20.065225,480.853419,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,326.376002,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

68,16:45-17:00,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,43.322646,533.942640,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

69,17:00-17:15,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,67.583327,533.942640,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

70,17:15-17:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,90.111103,554.461828,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,0.000000,1.342947,0.000000,0.000000,17.093099,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,3.851437,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

71,17:30-17:45,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,6.771556,120.953321,4.364962,107.622573,556.190250,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,9.320728,1.342947,3.678079,0.000000,25.639648,0.000000,0.000000,8.798916,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,12.684066,1.059410,332.630662,52.553478,0.000000,31.741565,17.470956,139.900773,0,0,0,0,0

72,17:45-18:00,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,13.390942,120.953321,10.147252,107.622573,577.106536,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,27.990390,1.342947,15.747082,0.000000,34.186198,0.000000,0.000000,17.597833,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

73,18:00-18:15,0.000000,40.820801,88.605200,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,21.303772,120.953321,10.147252,135.166655,578.437860,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,27.990390,6.714733,15.747082,0.000000,34.186198,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

74,18:15-18:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,25.108017,120.953321,10.147252,135.166655,578.437860,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,27.990390,53.717866,15.747082,0.000000,34.186198,0.000000,0.000000,35.195665,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

75,18:30-18:45,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,25.108017,120.953321,10.147252,135.166655,578.437860,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,27.990390,53.717866,15.747082,0.000000,34.186198,0.000000,0.000000,35.195665,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

76,18:45-19:00,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,25.108017,120.953321,10.147252,127.687798,578.437860,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,27.990390,53.717866,15.747082,0.000000,34.186198,0.000000,0.000000,35.195665,0.000000,56.880686,0.000000,30.088400,14.446451,6.168656,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

77,19:00-19:15,0.000000,40.820801,62.601500,0.000000,0.000000,3.721418,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,25.108017,120.953321,10.147252,109.446684,499.413235,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.956532,27.990390,53.717866,15.747082,0.000000,34.186198,0.000000,0.000000,35.195665,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

78,19:15-19:30,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,13.530939,120.953321,3.723056,72.052400,492.126668,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,9.320728,6.714733,3.678079,0.000000,17.093099,0.000000,0.000000,17.597833,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,12.581361,6.280182,332.630662,52.553478,0.000000,47.612347,17.470956,139.900773,0,0,0,0,0

79,19:30-19:45,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,6.086792,120.953321,0.000000,40.130451,550.431742,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,8.798916,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,6.280182,332.630662,52.553478,0.000000,31.741565,17.470956,139.900773,0,0,0,0,0

80,19:45-20:00,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,29.185782,571.396540,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,328.667602,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,6.280182,332.630662,52.553478,0.000000,31.741565,17.470956,139.900773,0,0,0,0,0

81,20:00-20:15,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,18.241114,571.396540,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,351.866151,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,6.280182,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

82,20:15-20:30,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,571.396540,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,361.644820,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

83,20:30-20:45,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,508.795040,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,376.993862,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

84,20:45-21:00,0.000000,40.820801,62.601500,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,463.472709,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,394.967116,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

85,21:00-21:15,0.000000,40.820801,75.603350,0.000000,0.000000,2.551830,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,407.612909,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,364.451934,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

86,21:15-21:30,0.000000,40.820801,87.015300,0.000000,0.000000,3.189787,9.209933,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,388.129300,0.000000,25.417085,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,367.080268,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

87,21:30-21:45,0.000000,34.808196,88.605200,0.000000,0.000000,34.024397,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,378.498300,0.000000,25.387798,0.000000,0.000000,4.793580,0.000000,44.960397,0.000000,0.000000,380.436635,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

88,21:45-22:00,0.000000,34.303407,88.605200,0.000000,0.000000,34.024397,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,368.867300,0.000000,25.387798,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,380.436635,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.427766,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

89,22:00-22:15,0.000000,25.999626,88.605200,0.000000,0.000000,3.189787,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,368.867300,0.000000,25.387798,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,380.527758,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

90,22:15-22:30,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,368.867300,0.000000,25.387798,0.000000,0.000000,4.793580,0.000000,29.973598,0.000000,0.000000,412.203092,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.427766,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

91,22:30-22:45,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,296.634800,0.000000,25.387798,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,412.206800,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.427766,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

92,22:45-23:00,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,237.331918,0.000000,25.387798,0.000000,0.000000,4.534467,0.000000,18.081239,0.000000,0.000000,426.653300,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.427766,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

93,23:00-23:15,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,240.933912,0.000000,25.387798,0.000000,0.000000,4.534467,0.000000,14.986799,0.000000,0.000000,407.500296,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.427766,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

94,23:15-23:30,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,7.504186,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,237.110404,0.000000,25.387798,0.000000,0.000000,4.534467,0.000000,14.986799,0.000000,0.000000,355.573962,0.000000,6.714733,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,30.088400,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,17.470956,139.900773,0,0,0,0,0

95,23:30-23:45,0.000000,23.978975,88.605200,0.000000,0.000000,2.551830,3.852400,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,229.959387,0.000000,19.040487,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,331.306400,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.159447,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,139.900773,0,0,0,0,0

96,23:45-24:00,0.000000,11.826868,88.605200,0.000000,0.000000,2.551830,3.852400,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,229.959387,0.000000,19.040487,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,332.269500,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.159447,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,17.470956,119.675673,0,0,0,0,0

