Block,Time,CHAMERA2,KOTESHWR,NAPP,SALAL,DHAULIGNGA,ANTA_RF,TANAKPUR,RAMPUR,NJPC,DADRI_CRF,ANTA_LF,UNCHAHAR4,TANDA2,RIHAND1,DADRT2,SEWA2,URI2,UNCHAHAR3,DADRI_GF,URI,RAPPC,CHAMERA1,JHAJJAR,PARBATI3,UNCHAHAR1,RIHAND3,SINGRAULI,ANTA_CRF,DADRI_RF,UNCHAHAR2,DADRI_LF,DULHASTI,AURY_CRF,BSIUL,TEHRI,CHAMERA3,RIHAND2,TALA,FSTPP I & II,SASAN,KHSTPP-II,KHSTPP-I,KUDGI,BRBCL,KOLDAM,RAPPB,SINGRAULI_HYDRO,AURY_GF,AURY_LF,KISHANGANGA,AURY_RF,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,3.099059,1.526165,134.234515,0.000000,0.000000,0.078384,1.347745,90.274411,365.159577,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,378.084261,0.000000,7.760954,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,118.06,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,3.099059,1.526165,134.234515,0.000000,0.000000,0.078384,1.347745,90.274411,365.159577,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,397.438261,0.000000,7.760954,121.248253,118.953748,0.000000,0.000000,30.749310,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,121.93,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.078384,1.347745,90.274411,365.159577,0.000000,32.779383,13.679738,0.000000,47.006995,53.407983,0.000000,473.886561,0.000000,6.793254,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,123.87,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.078384,1.347745,90.274411,365.159577,0.000000,32.779383,13.679738,0.000000,47.006995,53.407983,0.000000,502.917561,0.000000,6.793254,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,125.80,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.319163,1.347745,90.274411,365.114077,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,517.433061,0.000000,11.546601,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,127.74,14.512962,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.319163,1.347745,90.274411,365.109642,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,512.594561,0.000000,11.546601,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,128.70,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,40.512341,5.978580,39.552583,51.725500,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.303327,1.347745,90.274411,392.060655,0.000000,32.779383,14.249673,0.000000,44.870314,53.407983,0.000000,454.532561,0.000000,11.707427,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,131.61,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,40.512341,5.978580,39.552583,51.725500,18.524972,0.000000,3.099059,1.526165,134.234515,0.000000,0.000000,0.303327,1.347745,90.274411,392.060655,0.000000,32.779383,14.249673,0.000000,44.870314,53.407983,0.000000,454.532561,0.000000,11.707427,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,128.70,14.495355,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,40.512341,5.978580,39.552583,51.725500,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.303327,1.347745,90.274411,411.414655,0.000000,32.779383,14.249673,0.000000,44.870314,53.407983,0.000000,517.433061,0.000000,11.707427,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,120.96,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,11.156613,1.526165,134.234515,0.000000,0.000000,0.303327,1.347745,90.274411,411.414655,0.000000,32.779383,14.249673,0.000000,44.870314,53.407983,0.000000,590.010561,0.000000,11.707427,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,125.80,14.516806,0.189952,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,6.817930,1.526165,134.234515,0.000000,0.000000,0.319163,1.347745,90.274411,415.681148,0.000000,32.779383,18.214727,0.000000,44.870314,53.407983,0.000000,627.260818,0.000000,15.730351,121.248253,118.953748,0.000000,0.000000,28.875394,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,132.57,14.516806,0.587665,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,6.817930,1.526165,134.234515,0.000000,0.000000,0.319163,1.347745,90.274411,415.681148,0.000000,32.779383,18.214727,0.000000,44.870314,53.407983,0.000000,627.260818,0.000000,15.730351,121.248253,118.953748,0.000000,0.000000,37.940893,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,1.175330,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,428.261248,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,0.000000,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,514.418966,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,0.000000,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,533.740548,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,40.512341,5.978580,39.552583,79.837185,18.524972,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,583.093248,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,40.512341,5.978580,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,622.440607,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,40.512341,5.978580,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,622.440607,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,0.000000,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,40.512341,5.978580,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,0.000000,32.779383,25.848525,0.000000,44.870314,53.407983,12.461073,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,40.512341,5.978580,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,5.361847,32.779383,25.848525,0.000000,44.870314,53.407983,13.595566,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,133.54,14.516806,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,40.512341,8.170728,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,10.723693,32.779383,25.848525,0.000000,44.870314,53.407983,24.463456,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,119.99,17.529258,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,40.512341,8.170728,39.552583,82.198567,18.567929,0.000000,7.437742,1.526165,134.234515,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,11.509015,32.779383,25.848525,0.000000,44.870314,53.407983,35.548460,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,119.99,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,40.512341,8.170728,39.552583,82.198567,18.567929,0.000000,7.437742,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,127.74,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,40.512341,8.170728,39.552583,82.198567,18.567929,0.000000,7.437742,1.198293,105.469976,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,15.551277,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.117573,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,40.512341,8.170728,39.552583,82.198567,27.787458,0.000000,7.437742,1.198293,105.469976,0.000000,0.000000,0.783837,1.347745,90.274411,659.573966,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,8.344690,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,103.54,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,40.512341,8.170728,39.552583,82.198567,27.787458,0.000000,7.437742,1.198293,105.469976,0.000000,0.000000,0.783837,1.347745,90.274411,647.961566,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,8.344690,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,90.96,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,7.437742,1.198293,105.469976,0.000000,0.000000,0.783837,1.347745,90.274411,601.116273,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,38.224150,560.681800,3.628631,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,16.689381,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,79.58,18.076587,1.899523,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,7.437742,1.198293,105.469976,0.000000,0.000000,0.783837,1.347745,90.274411,560.472873,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,38.224150,541.327800,3.628631,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,16.689381,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,64.84,18.076587,1.899523,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,40.512341,8.170728,39.552583,80.399419,27.851892,0.000000,7.437742,1.213906,106.812321,0.000000,0.000000,0.783837,1.347745,90.274411,512.087873,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,492.942800,6.479698,13.984523,121.248253,125.647496,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,52.26,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,40.512341,8.170728,39.552583,80.399419,37.135857,0.000000,7.437742,1.471521,129.440425,0.000000,0.000000,0.783837,1.347745,90.274411,479.186073,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,555.841499,10.367517,13.984523,121.248253,125.790162,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,6.342112,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,44.51,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,40.512341,8.668942,39.552583,80.399419,37.135857,0.000000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,500.590533,10.723693,32.779383,23.178105,0.000000,44.870314,53.407983,40.786697,636.021282,50.671242,20.084614,121.248253,125.790162,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,86.89,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,40.512341,8.668942,39.552583,80.399419,37.135857,0.000000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,502.525933,10.723693,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,20.084614,121.248253,125.790162,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,40.512341,8.668942,39.552583,80.399419,37.135857,0.000000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,556.030066,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,20.084614,121.248253,125.790162,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,40.512341,8.668942,39.552583,80.399419,37.135857,0.000000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,604.415066,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,20.084614,121.248253,125.790162,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,40.512341,8.668942,39.552583,80.399419,37.135857,7.562193,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,633.446066,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,16.792968,121.248253,125.790162,0.000000,20.321700,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,31.934100,0.000000,0,0,0,0,0

82,20:15-20:30,40.512341,8.668942,39.552583,80.399419,37.135857,7.562193,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,15.063461,121.248253,125.790162,0.000000,42.789372,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,34.181390,0.000000,0,0,0,0,0

83,20:30-20:45,40.512341,8.668942,39.552583,80.399419,37.135857,7.562193,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,9.071578,15.063461,121.248253,125.790162,0.000000,42.789372,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,34.181390,0.000000,0,0,0,0,0

84,20:45-21:00,40.512341,8.170728,39.552583,80.399419,37.135857,7.562193,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,63.111072,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,34.181390,0.000000,0,0,0,0,0

85,21:00-21:15,40.512341,8.170728,39.552583,80.399419,37.135857,8.102351,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,63.111072,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,28.378577,0.000000,0,0,0,0,0

86,21:15-21:30,40.512341,8.170728,39.552583,80.399419,37.135857,8.102351,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,61.696197,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,28.378577,0.000000,0,0,0,0,0

87,21:30-21:45,40.512341,8.170728,39.552583,79.837185,37.135857,9.677000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,61.696197,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,28.378577,0.000000,0,0,0,0,0

88,21:45-22:00,40.512341,8.668942,39.552583,79.837185,37.135857,9.677000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,61.696197,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,18.076587,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,28.378577,0.000000,0,0,0,0,0

89,22:00-22:15,40.512341,8.668942,39.552583,79.837185,37.135857,1.209625,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,116.147502,0.000000,41.374497,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,17.228621,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,18.701577,0.000000,0,0,0,0,0

90,22:15-22:30,40.512341,8.668942,39.552583,79.837185,37.135857,0.000000,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,116.147502,0.000000,41.374497,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,15.601376,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,18.701577,0.000000,0,0,0,0,0

91,22:30-22:45,40.512341,8.668942,39.552583,79.837185,37.135857,16.635440,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,124.461049,0.000000,60.424833,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,17.497014,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,47.732577,0.000000,0,0,0,0,0

92,22:45-23:00,40.512341,8.668942,39.552583,79.837185,37.135857,16.635440,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.628631,15.063461,121.248253,125.790162,0.000000,60.424833,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,31.111842,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,17.736746,2.350658,0.000000,0.000000,0.000000,0.000000,2.165146,47.732577,0.000000,0,0,0,0,0

93,23:00-23:15,40.512341,8.170728,39.552583,79.837185,37.135857,17.141257,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,15.551277,15.063461,121.248253,125.790162,0.000000,60.424833,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,17.745548,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,48.054434,0.000000,0,0,0,0,0

94,23:15-23:30,40.512341,8.170728,39.552583,79.837185,37.135857,17.141257,7.437742,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.274411,666.018571,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,15.551277,15.063461,121.248253,125.790162,0.000000,60.424833,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,39.942785,116.12,15.633005,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,48.054434,0.000000,0,0,0,0,0

