Block,Time,NAPP,KISHANGANGA,SINGRAULI,RIHAND3,DADRI_LF,SEWA2,RAMPUR,UNCHAHAR4,UNCHAHAR1,ANTA_RF,RAPPB,URI,RIHAND1,URI2,RAPPC,KOTESHWR,SINGRAULI_HYDRO,UNCHAHAR2,TANDA2,KOLDAM,AURY_LF,ANTA_GF,JHAJJAR,CHAMERA3,AURY_CRF,NJPC,TANAKPUR,CHAMERA1,TEHRI,SALAL,AURY_GF,BSIUL,UNCHAHAR3,ANTA_CRF,ANTA_LF,AURY_RF,PARBATI3,CHAMERA2,DADRT2,DADRI_RF,DADRI_GF,DADRI_CRF,DHAULIGNGA,RIHAND2,DULHASTI,KHSTPP-I,BRBCL,TALA,KUDGI,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,35.951059,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,24.561682,88.991600,19.518179,49.591149,6.199426,1.036249,27.831543,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,76.769378,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,430.721375,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,28.813062,19.346045,24.741599,135.42,94.533455,10.631981,402.638625,0,0,0,0,0

48,11:45-12:00,35.951059,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,24.561682,88.991600,19.518179,49.591149,6.199426,1.036249,27.831543,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,76.769378,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,430.721375,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,28.813062,19.346045,24.741599,135.42,94.533455,10.631981,402.638625,0,0,0,0,0

49,12:00-12:15,36.054366,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,45.919666,88.991600,19.518179,49.591149,6.199426,1.036249,27.831543,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,430.721375,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,37.575734,19.346045,24.741599,135.42,142.691864,13.784025,402.638625,0,0,0,0,0

50,12:15-12:30,36.054366,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,45.919666,88.991600,19.518179,49.591149,6.199426,1.036249,27.831543,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,430.721375,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,37.577670,19.346045,24.741599,135.42,142.691864,13.784025,402.638625,0,0,0,0,0

51,12:30-12:45,36.157674,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,478.013451,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.319978,19.346045,24.741599,135.42,142.691864,13.784025,402.638625,0,0,0,0,0

52,12:45-13:00,36.157674,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,19.341164,536.311843,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.632699,19.346045,24.741599,135.42,142.691864,13.784025,402.638625,0,0,0,0,0

53,13:00-13:15,36.260982,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,25.478759,604.022843,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.784025,403.696609,0,0,0,0,0

54,13:15-13:30,36.260982,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,13.745720,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,625.577189,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,56.200130,0.000000,0.000000,18.184853,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.784025,403.726838,0,0,0,0,0

55,13:30-13:45,36.364289,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,0.000000,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,403.726838,0,0,0,0,0

56,13:45-14:00,36.364289,0.000000,134.754563,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,0.000000,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,403.726838,0,0,0,0,0

57,14:00-14:15,36.467597,0.000000,132.036450,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,0.000000,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,403.726838,0,0,0,0,0

58,14:15-14:30,36.467597,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,0.000000,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,403.726838,0,0,0,0,0

59,14:30-14:45,36.570905,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,5.745762,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,401.550412,0,0,0,0,0

60,14:45-15:00,36.570905,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,401.550412,0,0,0,0,0

61,15:00-15:15,36.674212,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,401.550412,0,0,0,0,0

62,15:15-15:30,36.674212,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,35.395151,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.445470,401.550412,0,0,0,0,0

63,15:30-15:45,36.777520,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.042106,401.550412,0,0,0,0,0

64,15:45-16:00,36.777520,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,13.042106,401.550412,0,0,0,0,0

65,16:00-16:15,36.777520,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,9.361375,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.638742,396.109350,0,0,0,0,0

66,16:15-16:30,36.777520,0.000000,129.134550,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,0.000000,0.000000,83.176192,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.638742,396.109350,0,0,0,0,0

67,16:30-16:45,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,13.525756,0.000000,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,25.478759,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.638742,396.109350,0,0,0,0,0

68,16:45-17:00,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,21.357984,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.127928,14.625576,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.638742,396.109350,0,0,0,0,0

69,17:00-17:15,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,45.919666,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.127928,30.469950,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.369832,396.109350,0,0,0,0,0

70,17:15-17:30,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,45.919666,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.127928,30.469950,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.369832,396.109350,0,0,0,0,0

71,17:30-17:45,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.127928,30.469950,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,135.42,142.691864,12.369832,396.109350,0,0,0,0,0

72,17:45-18:00,36.777520,0.000000,128.409075,119.621759,0.000000,0.000000,0.000000,0.000000,19.331490,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.127928,43.876728,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,124.20,142.691864,12.369832,396.109350,0,0,0,0,0

73,18:00-18:15,36.777520,0.000000,128.409075,119.621759,0.000000,4.512938,0.000000,0.000000,19.331490,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.179892,43.876728,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,113.56,142.691864,12.369832,398.164862,0,0,0,0,0

74,18:15-18:30,36.777520,0.000000,128.409075,119.621759,0.000000,5.054491,0.000000,0.000000,19.331490,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,6.199426,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,18.722749,0.000000,147.939346,11.771557,27.179892,43.876728,80.366186,0.000000,6.339491,25.527144,0.000000,0.000000,0.000000,0.000000,32.235272,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,102.92,142.691864,12.369832,398.285775,0,0,0,0,0

75,18:30-18:45,36.777520,0.000000,128.409075,119.621759,0.000000,5.054491,0.000000,0.000000,18.779162,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,17.167640,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,27.179892,43.876728,80.366186,0.000000,3.192090,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,95.18,142.691864,12.369832,398.285775,0,0,0,0,0

76,18:45-19:00,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,18.779162,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,25.751461,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,27.179892,43.876728,80.366186,0.000000,3.192090,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,33.989568,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

77,19:00-19:15,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

78,19:15-19:30,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

79,19:30-19:45,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

80,19:45-20:00,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,10.532446,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

81,20:00-20:15,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,27.765379,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,10.532446,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

82,20:15-20:30,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.775293,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,10.780268,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

83,20:30-20:45,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.366186,0.000000,19.018472,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

84,20:45-21:00,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,19.518179,49.591149,24.797703,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,40.769838,43.876728,80.366186,0.000000,2.128060,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

85,21:00-21:15,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,24.797703,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,40.769838,43.876728,80.366186,0.000000,2.128060,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

86,21:15-21:30,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,24.797703,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,40.769838,43.876728,80.366186,0.000000,2.128060,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

87,21:30-21:45,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,24.797703,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.152002,40.769838,43.876728,80.366186,0.000000,2.128060,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

88,21:45-22:00,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,17.674506,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.366186,0.000000,12.615140,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

89,22:00-22:15,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.221259,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.152002,40.769838,60.208621,80.928187,0.000000,12.615140,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

90,22:15-22:30,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.223932,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.771557,40.769838,60.208621,80.928187,0.000000,12.615140,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,0.000000,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

91,22:30-22:45,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.223932,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.771557,40.769838,60.208621,80.928187,0.000000,6.307570,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,20.313300,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

92,22:45-23:00,36.777520,0.000000,128.409075,119.621759,0.000000,15.287256,0.000000,0.000000,18.223932,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,38.150312,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,149.634007,11.771557,40.769838,60.208621,80.928187,0.000000,6.307570,25.527144,0.000000,0.000000,0.000000,0.000000,38.218139,664.322252,52.113481,0.000000,0.000000,35.349150,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

93,23:00-23:15,36.777520,0.000000,128.409075,119.621759,0.000000,11.604698,0.000000,0.000000,18.223932,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,25.751461,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.771557,40.769838,58.502304,80.928187,0.000000,2.128060,25.527144,0.000000,0.000000,18.533178,0.000000,38.218139,664.322252,52.113481,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

94,23:15-23:30,36.777520,0.000000,128.409075,119.621759,0.000000,10.212134,0.000000,0.000000,18.223932,0.000000,0.000000,29.901178,88.991600,20.168785,49.591149,17.167640,1.036249,41.003944,0.000000,0.000000,0.000000,0.000000,631.792092,28.112454,0.000000,147.939346,11.771557,40.769838,58.502304,80.928187,0.000000,2.128060,25.527144,0.000000,0.000000,18.533178,0.000000,38.218139,664.322252,52.113481,0.000000,0.000000,34.500689,114.262312,47.819981,39.060445,19.346045,24.741599,87.06,142.691864,12.369832,398.285775,0,0,0,0,0

