Block,Time,SINGRAULI,RIHAND3,CHAMERA3,KISHANGANGA,PARBATI3,DULHASTI,DHAULIGNGA,SEWA2,BSIUL,AURY_RF,KOTESHWR,JHAJJAR,RIHAND2,SINGRAULI_HYDRO,URI,AURY_CRF,ANTA_LF,DADRI_RF,DADRI_GF,DADRI_CRF,ANTA_RF,CHAMERA1,CHAMERA2,TEHRI,URI2,TANDA2,UNCHAHAR3,DADRT2,RAMPUR,UNCHAHAR4,ANTA_GF,UNCHAHAR1,KOLDAM,ANTA_CRF,SALAL,RAPPC,UNCHAHAR2,AURY_LF,DADRI_LF,RIHAND1,RAPPB,NJPC,AURY_GF,NAPP,TANAKPUR,SASAN,TALA,BRBCL,FSTPP I & II,KHSTPP-II,KHSTPP-I,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.915073,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,19.325739,20.029326,95.016108,43.691564,130.44,0,0,0,0,0

48,11:45-12:00,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,19.325739,20.029326,95.016108,43.691564,130.44,0,0,0,0,0

49,12:00-12:15,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,19.325739,20.029326,95.016108,43.691564,132.37,0,0,0,0,0

50,12:15-12:30,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,19.325739,20.029326,95.016108,43.691564,130.44,0,0,0,0,0

51,12:30-12:45,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,12.742246,20.029326,95.016108,43.691564,130.44,0,0,0,0,0

52,12:45-13:00,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.331958,404.615574,0.142031,12.742246,20.029326,95.016108,43.691564,130.44,0,0,0,0,0

53,13:00-13:15,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,327.341990,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.142031,12.742246,20.029326,95.016108,43.691564,131.40,0,0,0,0,0

54,13:15-13:30,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,322.820754,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,34.558172,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.142031,12.742246,13.884294,95.016108,35.117988,128.50,0,0,0,0,0

55,13:30-13:45,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,6.300397,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,325.494132,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,34.558172,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.000000,12.742246,13.884294,95.016108,35.117988,124.64,0,0,0,0,0

56,13:45-14:00,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,6.300397,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,325.494132,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,34.558172,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.000000,12.742246,13.884294,95.016108,43.691564,124.64,0,0,0,0,0

57,14:00-14:15,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,330.007889,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,39.986339,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,123.67,0,0,0,0,0

58,14:15-14:30,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,11.519294,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,124.64,0,0,0,0,0

59,14:30-14:45,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,122.71,0,0,0,0,0

60,14:45-15:00,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,390.567123,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.035038,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,124.64,0,0,0,0,0

61,15:00-15:15,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,409.891123,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.035038,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,123.67,0,0,0,0,0

62,15:15-15:30,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,409.891123,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.035038,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,125.61,0,0,0,0,0

63,15:30-15:45,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,418.277580,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.035038,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,125.61,0,0,0,0,0

64,15:45-16:00,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,458.201123,114.132375,0.572986,3.200054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,122.71,0,0,0,0,0

65,16:00-16:15,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,530.868085,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,133.40,0,0,0,0,0

66,16:15-16:30,124.582408,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,4.800082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,3.713107,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,135.87,0,0,0,0,0

67,16:30-16:45,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,135.87,0,0,0,0,0

68,16:45-17:00,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,43.691564,135.29,0,0,0,0,0

69,17:00-17:15,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,1.276350,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,4.809009,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,54.899484,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.053838,135.29,0,0,0,0,0

70,17:15-17:30,131.161650,119.485727,0.000000,0.000000,3.074932,15.921867,8.827238,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.793352,0.000000,30.070076,4.809009,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,82.349226,0.000000,0.000000,4.950809,404.615574,0.000000,13.227278,20.029326,95.016108,41.053838,135.29,0,0,0,0,0

71,17:30-17:45,131.161650,119.485727,0.000000,0.000000,6.149863,15.921867,17.654476,0.000000,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.510375,0.000000,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,101.564045,0.000000,0.000000,4.950809,404.615574,0.000000,17.071011,20.029326,95.016108,41.053838,135.29,0,0,0,0,0

72,17:45-18:00,131.161650,119.485727,0.000000,0.000000,31.595536,15.921867,26.481714,4.636601,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.097079,12.724893,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,109.798968,0.000000,0.000000,4.950809,404.615574,0.000000,19.325739,20.029326,95.016108,41.053838,135.29,0,0,0,0,0

73,18:00-18:15,131.161650,119.485727,2.460718,0.000000,31.595536,31.843734,35.308952,9.015612,3.188460,0.000000,18.100791,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.164900,25.449785,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,118.948882,0.000000,0.000000,4.950809,404.615574,0.000000,19.111436,20.029326,95.016108,41.053838,135.27,0,0,0,0,0

74,18:15-18:30,131.161650,119.485727,9.350729,0.000000,31.595536,47.765600,35.308952,9.015612,18.901191,0.000000,28.580196,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.723475,38.174678,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,135.601725,0.000000,0.000000,4.950809,404.615574,0.000000,18.734618,20.029326,95.016108,41.053838,135.27,0,0,0,0,0

75,18:30-18:45,131.161650,119.485727,9.350729,0.000000,31.595536,47.765600,35.308952,15.269871,18.901191,0.000000,28.580196,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.723475,38.174678,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,135.601725,0.000000,0.000000,4.950809,404.615574,0.000000,17.525645,20.029326,95.016108,41.053838,135.27,0,0,0,0,0

76,18:45-19:00,131.161650,119.485727,9.350729,0.000000,31.595536,47.765600,35.308952,15.269871,18.901191,0.000000,28.580196,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.723475,38.174678,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,135.601725,0.000000,0.000000,4.950809,404.615574,0.000000,14.937452,20.029326,95.016108,41.053838,120.78,0,0,0,0,0

77,19:00-19:15,131.161650,119.485727,9.350729,0.000000,31.595536,47.765600,35.308952,15.269871,18.901191,0.000000,28.580196,630.662992,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.097079,38.174678,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,135.601725,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,117.88,0,0,0,0,0

78,19:15-19:30,131.161650,119.485727,9.350729,0.000000,3.689918,47.765600,35.308952,15.269871,18.901191,0.000000,28.580196,630.662992,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.097079,38.174678,60.140153,7.148527,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,135.601725,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,114.98,0,0,0,0,0

79,19:30-19:45,131.161650,119.485727,9.350729,0.000000,0.000000,47.765600,35.308952,10.200521,6.300397,0.000000,28.580196,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.188834,38.174678,60.140153,10.397858,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,68.486188,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,118.948882,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,111.11,0,0,0,0,0

80,19:45-20:00,131.161650,119.485727,0.000000,0.000000,0.000000,31.843734,35.308952,10.200521,0.000000,0.000000,18.100791,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.510375,25.372509,60.140153,10.397858,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.836086,0.000000,0.000000,68.486188,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,109.798968,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,109.18,0,0,0,0,0

81,20:00-20:15,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,35.308952,5.100261,0.000000,0.000000,9.526732,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.510375,11.591501,30.070076,10.397858,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.033657,0.000000,0.000000,68.486188,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,82.349226,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,105.32,0,0,0,0,0

82,20:15-20:30,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,26.420449,5.100261,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.793352,11.591501,30.070076,10.397858,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.033657,0.000000,0.000000,68.486188,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,54.899484,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,101.45,0,0,0,0,0

83,20:30-20:45,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,17.613633,5.100261,0.000000,0.000000,8.574059,630.662992,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.591501,30.070076,10.397858,0.000000,24.248238,330.015369,0.000000,0.000000,0.000000,19.033657,0.000000,0.000000,12.349968,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,98.55,0,0,0,0,0

84,20:45-21:00,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,8.806816,3.065308,0.000000,0.000000,8.574059,554.821123,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.591501,30.070076,10.397858,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,93.72,0,0,0,0,0

85,21:00-21:15,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,477.525123,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,10.397858,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,91.79,0,0,0,0,0

86,21:15-21:30,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,409.891123,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,10.397858,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,88.89,0,0,0,0,0

87,21:30-21:45,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,48.000816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,10.397858,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,36.599656,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,85.03,0,0,0,0,0

88,21:45-22:00,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,18.299828,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,84.06,0,0,0,0,0

89,22:00-22:15,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,80.19,0,0,0,0,0

90,22:15-22:30,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,78.26,0,0,0,0,0

91,22:30-22:45,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,16.425400,330.015369,0.000000,0.000000,0.000000,13.741490,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,76.33,0,0,0,0,0

92,22:45-23:00,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,378.972723,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,13.526800,330.015369,0.000000,0.000000,0.000000,10.628200,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,73.43,0,0,0,0,0

93,23:00-23:15,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,364.257400,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,13.526800,330.015369,0.000000,0.000000,0.000000,10.628200,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,72.46,0,0,0,0,0

94,23:15-23:30,131.161650,119.485727,0.000000,0.000000,0.000000,15.921867,0.000000,0.000000,0.000000,0.000000,8.574059,354.595400,114.132375,0.572986,6.400109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.070076,7.148527,0.000000,13.526800,330.015369,0.000000,0.000000,0.000000,10.628200,0.000000,0.000000,2.469994,49.657366,40.360493,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,4.950809,404.615574,0.000000,12.742246,20.029326,95.016108,41.933563,69.57,0,0,0,0,0

