Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
6,01:15-01:30,13.09,14.04936,132.710689,1.1529,4.233847,16.677417,44.326064,2.392833,52.992,1.053695,50.350934,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,47.642,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.389702,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

7,01:30-01:45,6.49,14.04936,132.710689,1.1529,4.233847,13.271466,44.326064,2.392833,52.992,1.053695,50.350934,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,18.943052,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.389702,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

8,01:45-02:00,6.49,0,132.710689,1.1529,4.233847,9.865514,44.326064,2.392833,48.576,1.053695,37.763201,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,9.360096,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.389702,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

9,02:00-02:15,6.49,0,132.710689,1.1529,4.233847,6.459563,44.326064,2.392833,48.576,1.032621,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

10,02:15-02:30,6.49,0,132.710689,1.1529,4.233847,3.053612,44.326064,2.392833,48.576,1.032621,0,31.561589,27.350811,18.108732,30.855472,11.155202,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

11,02:30-02:45,6.49,0,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

12,02:45-03:00,6.49,0,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

13,03:00-03:15,6.49,0,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

14,03:15-03:30,6.49,0,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

15,03:30-03:45,6.49,0,132.710689,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

16,03:45-04:00,6.49,0,132.710689,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

17,04:00-04:15,6.49,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.212545,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

18,04:15-04:30,6.49,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.212545,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

19,04:30-04:45,6.49,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,2.928249,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

20,04:45-05:00,6.49,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,2.928249,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

21,05:00-05:15,6.49,13.983,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.212545,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

22,05:15-05:30,6.49,13.983,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,0.663309,0,95.888555,122.432091,128.451291,18.910588,0,36.022,21.51372,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,96.00669,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

23,05:30-05:45,6.49,13.983,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,18.910588,0,36.022,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

24,05:45-06:00,6.49,13.983,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,11.155202,691.093984,10.456189,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,18.910588,0,36.022,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,96.00669,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.05,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

25,06:00-06:15,6.49,28.045,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,11.155202,691.093984,20.912378,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,37.821176,0,36.022,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.05,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,339.75,0,0,0,0,0.02032,0,0,0.001107,0.014026

26,06:15-06:30,13.09,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,0,30.791794,27.350811,18.108732,15.349422,11.155202,691.093984,31.368567,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,37.821176,1.621209,36.022,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.05,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,331.875,0,0,0,0,0.02032,0,0,0.001107,0.014026

27,06:30-06:45,13.09,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.032621,0,30.791794,27.350811,18.108732,15.349422,22.310403,691.093984,41.824756,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,37.821176,1.621209,47.642,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.85,1.05,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,324,0,0,0,0,0.020161,0,0,0.001107,0.014026

28,06:45-07:00,19.58,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.032621,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,41.824756,667.076637,4.276573,9.137237,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,37.821176,1.621209,47.642,53.138889,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.85,1.05,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,317.25,0,0,0,0,0.020161,0,0,0.001107,0.014026

29,07:00-07:15,19.58,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,41.824756,667.076637,4.276573,0,48.251828,0,0.817292,0,95.888555,122.432091,128.451291,37.821176,1.621209,47.642,26.569444,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.23,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.85,1.03,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.020161,0,0,0.001107,0.013841

30,07:15-07:30,19.58,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,31.368567,667.076637,4.276573,0,48.251828,0,0.817292,0,95.888555,122.432091,128.451291,37.821176,1.621209,47.642,26.569444,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.23,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.85,1.03,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.020161,0,0,0.001107,0.013841

31,07:30-07:45,19.58,28.045,132.710689,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,20.912378,667.076637,6.41486,0,48.251828,0,0.817292,0,95.888555,122.432091,128.451291,37.821176,0,24.402,26.569444,64.000485,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.82,1.94,0,9.33,0.24,1.85,1.03,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.400418,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.020161,0,0,0.001107,0.013841

