Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

56,13:45-14:00,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

57,14:00-14:15,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

58,14:15-14:30,1.01389,11.1447,0,20.556,42.392196,26.39091,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

59,14:30-14:45,1.01389,9.7356,0,20.556,42.392196,26.39091,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

60,14:45-15:00,1.01389,9.7356,0,20.556,42.392196,20.715,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

61,15:00-15:15,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

62,15:15-15:30,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.9574,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,30.35,412.875

63,15:30-15:45,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,29.4395,412.875

64,15:45-16:00,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,29.4395,412.875

65,16:00-16:15,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,6.365,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,28.2255,412.875

66,16:15-16:30,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,6.365,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,28.2255,412.875

67,16:30-16:45,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,28.2255,412.875

68,16:45-17:00,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,28.2255,412.875

69,17:00-17:15,1.01389,9.7356,0,20.556,42.392196,15.191,51.888,32.2848,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

70,17:15-17:30,1.01389,9.7356,0,20.556,42.392196,15.191,51.888,32.2848,92,123.665625,82.502,10.55736,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

71,17:30-17:45,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

72,17:45-18:00,1.01389,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

73,18:00-18:15,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,10.5307,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

74,18:15-18:30,0.99476,9.7356,0,20.556,42.392196,15.191,51.888,32.2848,92,123.665625,82.502,10.5307,17.01,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.35,412.875

75,18:30-18:45,0.99476,9.7356,0,20.556,42.392196,15.191,51.888,32.2848,92,123.665625,82.502,15.804048,27.594,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,412.875

76,18:45-19:00,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,35.28,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,31.825,19.6614,29.41554,36.5917,0,0,32.88,52.608,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,412.875

77,19:00-19:15,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,35.072,37.264,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,409.5

78,19:15-19:30,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,35.072,37.264,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,409.5

79,19:30-19:45,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,10.55736,37.548,0,139.3125,118.125,703.941092,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,35.072,51.512,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,405

80,19:45-20:00,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,10.55736,37.548,0,139.3125,118.125,703.941092,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,35.072,51.512,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,405

81,20:00-20:15,0.99476,9.7356,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,703.941092,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,65.76,16.44,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,408.375

82,20:15-20:30,0.99476,11.1447,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,703.941091,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,49.647,19.6614,30.5616,37.5164,0,0,65.76,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,408.375

83,20:30-20:45,0.99476,11.1447,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,703.941092,49.436556,653.1525,0,8.381,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,65.76,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

84,20:45-21:00,0.99476,11.1447,0,20.556,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941092,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,65.76,16.44,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

85,21:00-21:15,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941092,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,65.76,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

86,21:15-21:30,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941092,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,65.76,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

87,21:30-21:45,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,61.376,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

88,21:45-22:00,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,16.1704,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,60.28,16.44,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,414

89,22:00-22:15,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,16.1704,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

90,22:15-22:30,0.99476,11.1447,0,19.414,42.392196,15.191,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,16.1704,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

91,22:30-22:45,0.99476,11.1447,0,19.414,42.392196,17.2625,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941092,49.436556,653.1525,0,16.1704,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

92,22:45-23:00,0.99476,11.1447,0,19.414,42.392196,20.715,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,16.1704,39.6228,154.69245,0,51.1407,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

93,23:00-23:15,0.99476,11.1447,0,19.414,42.392196,24.1675,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,8.381,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

94,23:15-23:30,0.99476,11.1447,0,19.414,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941092,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

95,23:30-23:45,0.99476,11.1447,0,19.985,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

96,23:45-24:00,0.99476,11.1447,0,19.985,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,703.941091,49.436556,653.1525,0,7.888,39.6228,152.9405,0,51.1407,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,46.032,0,16.44,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,30.957,416.25

