Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NLCIIST2,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCTS2EXP,NNTPP,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NTPL,RSTPSU1TO6,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
52,12:45-13:00,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,0,97.055943,39.450269,0,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,13.0416,34.224,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

53,13:00-13:15,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,0,97.055943,39.450269,0,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

54,13:15-13:30,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,0,97.055943,39.450269,0,0,0,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

55,13:30-13:45,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,39.450269,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

56,13:45-14:00,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,39.450269,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

57,14:00-14:15,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,19.725135,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

58,14:15-14:30,688.715947,0,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,0,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

59,14:30-14:45,688.715947,11.598717,0,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,0,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,0,19.5624,35.328,0.8967,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

60,14:45-15:00,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,0,0,0,27.523669,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,10.981,19.5624,35.328,0.7686,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

61,15:00-15:15,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,2.1253,97.055943,0,0,0,55.047339,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,19.5624,35.328,0.7686,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

62,15:15-15:30,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,2.1253,97.055943,19.725135,0,0,55.047339,33.911501,0,0,5.534073,63.038967,149.98895,5.493709,51.344739,28.09872,13.0416,35.328,0.7686,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

63,15:30-15:45,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,2.1253,97.055943,19.725135,0,0,55.047339,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,28.09872,6.5208,35.328,2.1777,52.29,0,0,107.948757,0,0,0,84.935543,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

64,15:45-16:00,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,2.1253,97.055943,19.725135,0,0,55.047339,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,28.09872,6.5208,35.328,2.1777,52.29,0,0,107.948757,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

65,16:00-16:15,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,19.725135,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,52.29,0,0,107.948757,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

66,16:15-16:30,688.715947,11.598717,16.166609,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,39.450269,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,52.29,0,0,107.948757,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

67,16:30-16:45,688.715947,11.598717,16.166609,11.315149,3.094586,35.154834,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,33.786434,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,52.29,0,0,107.948757,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

68,16:45-17:00,688.715947,23.197435,16.166609,11.315149,3.094586,35.154834,27.638981,44.906625,18.800617,674.817829,124.384996,0,0,1.06265,97.055943,33.786434,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,52.29,0,0,107.948757,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

69,17:00-17:15,688.715947,23.197435,32.333219,11.315149,3.094586,35.154834,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,1.06265,97.055943,33.786434,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,40.67,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

70,17:15-17:30,688.715947,23.197435,32.333219,11.315149,3.094586,35.154834,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,1.06265,97.055943,33.786434,0,0,27.523669,33.911501,0,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.8182,40.67,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

71,17:30-17:45,688.715947,23.197435,32.333219,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,33.786434,0,0,55.047339,33.911501,12.111559,0,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,4.0992,40.67,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

72,17:45-18:00,688.715947,23.197435,32.333219,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.86558,97.055943,33.786434,0,1.873698,100.288674,33.911501,24.223118,9.442482,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,3.7149,40.67,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

73,18:00-18:15,688.715947,23.197435,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.86558,97.055943,33.786434,0,2.225016,100.288674,33.911501,24.223118,18.884964,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.4339,40.67,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

74,18:15-18:30,688.715947,23.197435,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,5.313248,97.055943,33.786434,0,2.225016,137.618347,33.911501,36.334678,28.327446,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,6.5208,35.328,2.4339,44.156,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

75,18:30-18:45,688.715947,34.831253,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,0,6.144887,97.055943,59.175403,0,2.271858,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,19.5624,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

76,18:45-19:00,688.715947,34.831253,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,3.814368,6.144887,97.055943,59.175403,0,4.637402,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,19.5624,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

77,19:00-19:15,688.715947,34.831253,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,6.144887,97.055943,59.175403,0,6.956102,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,19.5624,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

78,19:15-19:30,688.715947,34.831253,48.499828,11.315149,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,6.144887,97.055943,59.175403,0,9.274803,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,143.345144,5.493709,51.344739,42.14808,19.5624,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

79,19:30-19:45,688.715947,34.831253,48.499828,0,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,6.144887,97.055943,59.175403,0,9.274803,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

80,19:45-20:00,688.715947,34.831253,48.499828,0,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,6.144887,97.055943,59.175403,0,9.274803,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

81,20:00-20:15,688.715947,34.831253,48.499828,0,3.094586,36.752781,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,6.144887,97.055943,59.175403,0,9.274803,159.34756,33.911501,49.083687,43.536137,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

82,20:15-20:30,688.715947,34.831253,48.499828,0,3.094586,36.752781,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,5.313248,97.055943,59.175403,0,9.274803,137.618347,33.911501,49.083687,43.536137,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,5.8926,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

83,20:30-20:45,688.715947,34.831253,48.499828,0,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,3.814368,5.313248,97.055943,33.786434,0,6.956102,137.618347,33.911501,49.083687,20.143961,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0.2562,22.078,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

84,20:45-21:00,688.715947,34.831253,48.499828,0,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,4.173596,97.055943,16.893217,0,6.956102,108.088904,33.911501,49.083687,20.143961,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0.2562,20.916,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

85,21:00-21:15,688.715947,34.831253,48.499828,0,3.094586,36.752781,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,4.173596,97.055943,16.893217,0,6.956102,108.088904,33.911501,49.083687,20.143961,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0.2562,20.916,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

86,21:15-21:30,688.715947,34.831253,48.499828,0,3.094586,36.752781,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,4.173596,97.055943,16.893217,0,6.956102,108.088904,33.911501,49.083687,20.143961,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0.2562,20.916,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

87,21:30-21:45,688.715947,34.831253,48.499828,2.368424,3.094586,33.556887,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,5.313248,97.055943,33.786434,0.779669,6.956102,137.618347,33.911501,49.083687,20.143961,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0.2562,22.078,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

88,21:45-22:00,688.715947,34.831253,48.499828,2.368424,3.094586,33.556887,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,5.652064,97.055943,59.175403,0.779669,9.274803,146.310032,33.911501,49.083687,32.652103,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,1.7934,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

89,22:00-22:15,688.715947,34.831253,48.499828,4.144743,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,6.021682,97.055943,59.175403,0.779669,9.274803,156.004604,33.911501,49.083687,32.652103,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,1.7934,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

90,22:15-22:30,688.715947,34.831253,48.499828,4.144743,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,5.590461,97.055943,59.175403,0.779669,9.274803,144.861418,33.911501,49.083687,32.652103,5.534073,63.038967,149.98895,5.493709,51.344739,42.14808,0,35.328,1.7934,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

91,22:30-22:45,688.715947,34.831253,48.499828,5.328955,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,5.313248,97.055943,59.175403,0.779669,9.274803,137.618347,33.911501,49.083687,32.652103,5.534073,63.038967,149.98895,5.493709,51.344739,42.107,0,35.328,1.7934,79.37622,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

92,22:45-23:00,688.715947,23.197435,48.499828,5.328955,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,4.173596,97.055943,33.786434,0.779669,6.956102,108.088904,33.911501,49.083687,21.768069,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0,53.452,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

93,23:00-23:15,688.715947,23.197435,48.499828,6.513169,3.094586,35.154834,27.638981,44.906625,18.800617,589.257829,124.384996,9.222505,0,3.357357,97.055943,19.725135,0.779669,4.637402,86.916851,33.911501,49.083687,0,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0,52.29,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

94,23:15-23:30,688.715947,23.197435,48.499828,6.513169,3.094586,35.154834,27.638981,44.906625,18.800617,502.997829,124.384996,9.222505,0,3.187949,97.055943,19.725135,0.779669,4.637402,82.571008,33.911501,49.083687,0,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,0,52.29,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

95,23:30-23:45,688.715947,23.197435,48.499828,4.144743,3.094586,35.154834,27.638981,44.906625,18.800617,607.727829,124.384996,9.222505,0,3.187949,97.055943,19.725135,0.779669,4.637402,82.571008,33.911501,49.083687,0,5.534073,63.038967,149.98895,5.493709,51.344739,39.5,0,35.328,1.0248,63.91,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

96,23:45-24:00,688.715947,23.197435,48.499828,4.144743,3.094586,35.154834,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.187949,97.055943,19.725135,0.779669,4.637402,82.571008,33.911501,49.083687,0,5.534073,63.038967,149.98895,5.493709,51.344739,38.868,0,35.328,1.0248,63.91,0,0,108.62768,0,0,0,83.597975,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.000036,418.77

