Block,Time,ANTA_LF,RIHAND1,URI2,URI,CHAMERA3,RIHAND3,PARBATI3,DADRI_RF,ANTA_RF,SINGRAULI_HYDRO,SALAL,ANTA_GF,NAPP,KISHANGANGA,AURY_GF,DADRI_GF,AURY_CRF,ANTA_CRF,SEWA2,NJPC,TANAKPUR,JHAJJAR,TANDA2,KOLDAM,SINGRAULI,UNCHAHAR4,RAPPC,RAMPUR,DADRI_LF,DADRT2,DHAULIGNGA,TEHRI,AURY_LF,CHAMERA1,KOTESHWR,UNCHAHAR1,UNCHAHAR3,UNCHAHAR2,AURY_RF,BSIUL,DULHASTI,RAPPB,DADRI_CRF,KUDGI,BRBCL,KHSTPP-I,RIHAND2,CHAMERA2,KHSTPP-II,FSTPP I & II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,88.789200,0.000000,40.487875,28.048516,119.349695,0.000000,0.000000,0.000000,0.904656,38.689894,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,12.586448,47.711220,0.000000,0.000000,88.79,14.476493,29.290785,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

48,11:45-12:00,0.000000,88.789200,0.000000,40.487875,28.048516,119.349695,0.000000,0.000000,0.000000,0.904656,38.689894,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,12.586448,47.711220,0.000000,0.000000,88.79,14.476493,29.290785,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

49,12:00-12:15,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.904656,38.689894,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.327745,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

50,12:15-12:30,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.904656,38.689894,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

51,12:30-12:45,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,38.689894,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

52,12:45-13:00,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

53,13:00-13:15,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

54,13:15-13:30,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,428.931071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

55,13:30-13:45,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,457.884071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

56,13:45-14:00,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,457.884071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,18.879672,47.711220,0.000000,0.000000,90.48,14.476493,30.462416,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

57,14:00-14:15,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,457.884071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,12.586448,47.711220,0.000000,0.000000,90.43,14.476493,31.014564,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

58,14:15-14:30,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,457.884071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,12.586448,47.711220,0.000000,0.000000,90.43,14.476493,31.048232,114.002438,38.131217,127.809737,13.752675,25.536546,402.808612,0,0,0,0,0

59,14:30-14:45,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,457.884071,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,6.293224,47.711220,0.000000,0.000000,90.43,14.476493,31.048232,114.002438,38.131217,127.809737,13.752675,25.536546,403.343942,0,0,0,0,0

60,14:45-15:00,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,64.483156,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,478.151171,35.314650,65.178994,0.000000,41.171166,34.257190,13.400510,17.178394,40.910686,0.000000,6.293224,47.711220,0.000000,0.000000,90.43,14.476493,31.048232,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

61,15:00-15:15,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,5.094454,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,544.743071,35.314650,65.178994,0.000000,41.171166,34.257190,13.294349,17.081884,40.546746,0.000000,6.293224,47.711220,0.000000,0.000000,90.43,14.476493,29.899763,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

62,15:15-15:30,0.000000,88.789200,0.000000,28.767701,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,5.094454,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,612.300071,35.314650,65.178994,0.000000,41.171166,34.257190,13.294349,17.081884,40.546746,0.000000,6.293224,47.711220,0.000000,0.000000,90.43,14.476493,29.899763,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

63,15:30-15:45,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,10.188908,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732492,25.468924,40.546746,0.000000,6.293224,47.711220,0.000000,0.000000,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

64,15:45-16:00,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,0.000000,10.188908,148.242641,11.744784,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,47.328504,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

65,16:00-16:15,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,18.747068,10.188908,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,47.328504,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

66,16:15-16:30,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,18.747068,15.252487,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,37.681364,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

67,16:30-16:45,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,18.747068,15.252487,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,25.385990,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

68,16:45-17:00,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,18.747068,15.252487,148.242641,12.857448,630.357478,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,31.732488,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

69,17:00-17:15,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,17.227035,15.252487,148.242641,11.744784,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,57.118478,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

70,17:15-17:30,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,17.227035,15.252487,148.242641,11.744784,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,6.293224,47.711220,0.000000,57.118478,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

71,17:30-17:45,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,148.242641,11.744784,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,1.061610,47.711220,0.000000,69.811474,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

72,17:45-18:00,0.000000,88.789200,0.000000,34.095053,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.642564,23.307165,15.252487,148.242641,11.744784,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,1.061610,47.711220,0.000000,67.425746,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,403.351481,0,0,0,0,0

73,18:00-18:15,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.002533,23.307165,15.252487,148.242641,11.744784,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,0.000000,1.061610,47.711220,0.000000,44.772919,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,401.722875,0,0,0,0,0

74,18:15-18:30,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,6.108407,1.061610,47.711220,0.000000,38.604000,90.43,14.476493,31.047364,114.002438,38.131217,127.809737,13.752675,25.536546,401.722875,0,0,0,0,0

75,18:30-18:45,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,6.108407,6.293224,47.711220,0.000000,38.604000,60.54,14.476493,31.047364,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

76,18:45-19:00,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,6.108407,6.293224,47.711220,0.000000,38.604000,60.54,14.476493,31.047364,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

77,19:00-19:15,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,31.047364,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

78,19:15-19:30,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,31.047364,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

79,19:30-19:45,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,24.604259,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

80,19:45-20:00,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,24.604259,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

81,20:00-20:15,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

82,20:15-20:30,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

83,20:30-20:45,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,6.108407,18.879672,47.711220,0.000000,38.604000,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

84,20:45-21:00,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,0.000000,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,6.108407,3.184830,47.711220,0.000000,38.604000,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

85,21:00-21:15,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,31.848300,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,19.913873,3.184830,47.711220,0.000000,58.871100,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

86,21:15-21:30,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,19.913873,3.184830,47.711220,0.000000,76.157971,86.86,14.476493,23.432628,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

87,21:30-21:45,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,19.913873,3.184830,47.711220,0.000000,73.177742,86.86,14.476493,28.117110,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

88,21:45-22:00,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,67.286772,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,19.913873,18.879672,47.711220,0.000000,67.557000,86.86,14.476493,28.119154,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

89,22:00-22:15,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,19.913873,18.879672,47.711220,0.000000,67.557000,86.86,14.476493,29.156114,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

90,22:15-22:30,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,19.913873,18.879672,47.711220,0.000000,67.557000,86.86,14.476493,29.290785,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

91,22:30-22:45,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,19.913873,18.879672,47.711220,0.000000,67.557000,86.86,14.476493,29.290785,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

92,22:45-23:00,0.000000,88.789200,0.000000,37.291464,29.495000,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,38.779648,23.307165,15.252487,149.293683,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,36.207078,65.178994,0.000000,41.171166,38.063544,18.732591,25.469086,40.546746,19.913873,18.879672,47.711220,0.000000,67.557000,86.86,14.476493,29.290785,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

93,23:00-23:15,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,39.303698,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,19.913873,12.586448,47.711220,0.000000,67.557000,86.86,14.476493,29.290785,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

94,23:15-23:30,0.000000,88.789200,0.000000,37.291464,28.048516,119.349695,0.000000,0.000000,0.000000,0.923118,82.987019,0.000000,37.724601,0.000000,0.000000,0.000000,39.303698,23.307165,15.252487,148.242641,9.766715,630.355162,0.000000,0.000000,134.448081,0.000000,49.355890,0.000000,0.000000,495.144072,35.314650,65.178994,0.000000,41.171166,34.257190,18.732591,25.469086,40.546746,19.913873,12.586448,47.711220,0.000000,67.557000,86.86,14.476493,29.290785,114.002438,38.131217,142.367330,13.752675,25.536546,401.722875,0,0,0,0,0

