Block,Time,ANTA_RF,UNCHAHAR3,KISHANGANGA,SALAL,RAMPUR,SINGRAULI_HYDRO,RAPPC,URI,DADRT2,UNCHAHAR4,TANDA2,CHAMERA2,DADRI_GF,DADRI_RF,RIHAND1,RIHAND3,TANAKPUR,SEWA2,NAPP,RIHAND2,DADRI_CRF,DHAULIGNGA,AURY_GF,URI2,DULHASTI,UNCHAHAR2,AURY_LF,FSTPP I & II,KOLDAM,RAPPB,ANTA_GF,TALA,BSIUL,CHAMERA1,KHSTPP-II,KHSTPP-I,DADRI_LF,PARBATI3,TEHRI,ANTA_CRF,JHAJJAR,UNCHAHAR1,BRBCL,CHAMERA3,AURY_RF,NJPC,SINGRAULI,ANTA_LF,AURY_CRF,KOTESHWR,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

48,11:45-12:00,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

49,12:00-12:15,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.334648,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,17.209056,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

50,12:15-12:30,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.334648,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

51,12:30-12:45,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.334648,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

52,12:45-13:00,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.334648,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

53,13:00-13:15,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

54,13:15-13:30,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,12.808166,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

55,13:30-13:45,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

56,13:45-14:00,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.334648,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

57,14:00-14:15,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

58,14:15-14:30,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,379.618951,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

59,14:30-14:45,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,458.896551,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

60,14:45-15:00,0.000000,21.553452,0.000000,12.919348,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,14.305933,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,6.304309,0.000000,95.075112,42.874196,0.000000,0.000000,15.044375,0.000000,478.232551,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

61,15:00-15:15,0.000000,21.553452,0.000000,23.591854,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.754045,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,15.044375,0.000000,547.750402,9.595587,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

62,15:15-15:30,0.000000,25.513949,0.000000,53.924237,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.754045,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,15.044375,0.000000,631.467837,9.658332,17.209056,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

63,15:30-15:45,0.000000,25.513949,0.000000,53.924237,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.467837,9.658332,17.209056,0.000000,0.000000,21.973430,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

64,15:45-16:00,0.000000,25.513949,0.000000,53.924237,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.467837,9.658332,17.209056,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

65,16:00-16:15,0.000000,25.513949,0.000000,53.924237,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,18.141440,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

66,16:15-16:30,0.000000,25.513949,0.000000,23.591854,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.219699,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

67,16:30-16:45,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

68,16:45-17:00,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,37.537944,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

69,17:00-17:15,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.253027,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,54.933576,85.561800,0.000000,0.000000,8.579383,90.06,404.866836,0,0,0,0,0

70,17:15-17:30,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,8.832720,0.000000,9.103776,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.142120,0.000000,6.797571,95.075112,42.253027,0.000000,3.076841,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,73.244768,85.561800,0.000000,0.000000,8.579383,90.06,404.866836,0,0,0,0,0

71,17:30-17:45,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,17.665439,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,13.518764,95.075112,42.253027,0.000000,6.153682,60.177499,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,82.400364,85.561800,0.000000,0.000000,8.579383,90.06,404.866836,0,0,0,0,0

72,17:45-18:00,0.000000,25.513949,0.000000,12.919348,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,4.510605,19.308543,114.203250,0.000000,26.498159,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,27.113906,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,100.711556,85.561800,0.000000,0.000000,8.579383,90.06,404.866836,0,0,0,0,0

73,18:00-18:15,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,9.021211,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,31.863508,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,38.188600,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,126.347225,85.561800,0.000000,0.000000,8.579383,90.06,404.866836,0,0,0,0,0

74,18:15-18:30,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,9.021211,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,18.912928,40.748764,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,9.356536,0.000000,135.685933,85.561800,0.000000,0.000000,25.738150,90.06,404.866836,0,0,0,0,0

75,18:30-18:45,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,4.269389,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,18.912928,40.748764,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,9.356536,0.000000,135.685933,85.561800,0.000000,0.000000,25.738150,90.06,404.866836,0,0,0,0,0

76,18:45-19:00,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,18.912928,40.748764,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,9.356536,0.000000,135.685933,85.561800,0.000000,0.000000,25.738150,90.06,404.866836,0,0,0,0,0

77,19:00-19:15,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,18.912928,27.113906,95.075112,42.253027,0.000000,31.615157,60.177499,0.000000,631.465517,9.658332,19.336023,9.356536,0.000000,135.685933,85.561800,0.000000,0.000000,25.738150,90.06,404.866836,0,0,0,0,0

78,19:15-19:30,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,18.912928,27.113906,95.075112,42.253027,0.000000,3.692209,60.177499,0.000000,631.465517,9.658332,19.336023,18.731538,0.000000,135.685933,85.561800,0.000000,0.000000,25.738150,90.06,404.866836,0,0,0,0,0

79,19:30-19:45,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,10.206856,19.308543,114.203250,0.000000,35.330878,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,6.304309,25.204476,95.075112,42.874196,0.000000,0.000000,60.177499,0.000000,631.465517,9.658332,19.336023,18.731538,0.000000,128.178344,85.561800,0.000000,0.000000,25.738150,90.64,404.866836,0,0,0,0,0

80,19:45-20:00,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,7.471430,330.220305,0.000000,0.000000,12.629695,0.000000,0.000000,43.506000,119.559926,4.953883,10.206856,19.308543,114.203250,0.000000,26.436856,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,13.518764,95.075112,42.874196,0.000000,0.000000,60.177499,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,128.178344,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

81,20:00-20:15,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,7.471430,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,5.103428,19.308543,114.203250,0.000000,17.624571,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,13.518764,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,114.444950,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

82,20:15-20:30,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,7.471430,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,5.103428,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,6.797571,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,91.555960,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

83,20:30-20:45,0.000000,25.513949,0.000000,2.471528,0.000000,0.573341,25.518879,7.471430,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,5.103428,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,31.863508,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,64.089172,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

84,20:45-21:00,0.000000,21.553452,0.000000,2.471528,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,3.067212,19.308543,114.203250,0.000000,8.812285,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.658332,19.336023,0.000000,0.000000,54.933576,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

85,21:00-21:15,0.000000,21.553452,0.000000,2.471528,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.595587,19.336023,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

86,21:15-21:30,0.000000,21.553452,0.000000,2.471528,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.142120,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,631.465517,9.595587,19.336023,0.000000,0.000000,27.466788,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

87,21:30-21:45,0.000000,17.973295,0.000000,2.471528,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.284239,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,603.916551,7.142332,19.336023,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

88,21:45-22:00,0.000000,17.973295,0.000000,2.471528,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.284239,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,574.912551,7.142332,19.336023,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

89,22:00-22:15,0.000000,17.973295,0.000000,2.471528,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.284239,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,594.248551,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

90,22:15-22:30,0.000000,17.973295,0.000000,2.471528,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.284239,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,555.576551,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,90.64,404.866836,0,0,0,0,0

91,22:30-22:45,0.000000,17.973295,0.000000,2.471528,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,449.006090,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,85.08,404.866836,0,0,0,0,0

92,22:45-23:00,0.000000,17.973295,0.000000,12.357638,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,360.060490,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,83.14,404.866836,0,0,0,0,0

93,23:00-23:15,0.000000,17.973295,0.000000,58.417923,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,350.392490,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,80.24,404.866836,0,0,0,0,0

94,23:15-23:30,0.000000,17.973295,0.000000,58.417923,0.000000,0.573341,25.518879,8.538778,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,30.088750,0.000000,350.392490,7.142332,19.336023,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,79.28,404.866836,0,0,0,0,0

