Block,Time,ANTA_CRF,AURY_GF,RAPPB,KISHANGANGA,TEHRI,TANDA2,TANAKPUR,CHAMERA3,UNCHAHAR4,NAPP,SEWA2,SINGRAULI,BRBCL,KHSTPP-I,TALA,SASAN,FSTPP I & II,KHSTPP-II,DADRI_RF,SINGRAULI_HYDRO,DADRT2,JHAJJAR,ANTA_RF,AURY_RF,ANTA_LF,RIHAND3,KOTESHWR,UNCHAHAR2,AURY_CRF,CHAMERA1,NJPC,PARBATI3,KOLDAM,RIHAND2,UNCHAHAR3,AURY_LF,UNCHAHAR1,SALAL,CHAMERA2,URI2,DHAULIGNGA,RIHAND1,DADRI_CRF,BSIUL,DULHASTI,ANTA_GF,DADRI_LF,RAPPC,DADRI_GF,URI,RAMPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,130.853441,19.217024,24.975588,0.000000,377.567438,11.106700,80.644300,0.000000,1.108590,363.925609,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,50.501682,46.841134,36.594663,10.487481,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.281924,11.106700,80.644300,0.000000,0.000000,363.925609,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,81.649601,15.116991,0.000000,12.481227,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.283750,13.311815,80.644300,0.000000,0.000000,363.925609,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,81.649601,15.116991,0.000000,12.481227,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.283750,13.794715,80.644300,0.000000,0.000000,364.215349,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.643256,0.000000,27.137744,173.807738,0.000000,6.718203,81.649601,15.599891,0.000000,12.346015,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.283750,13.794715,80.644300,0.000000,0.000000,364.215349,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.643256,0.000000,27.137744,173.807738,0.000000,6.718203,81.649601,15.599891,0.000000,12.346015,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.283750,11.493020,80.644300,0.000000,0.000000,364.215349,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.643256,0.000000,27.137744,173.807738,0.000000,6.718203,81.649601,15.599891,0.000000,12.346015,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.384077,47.305891,18.157636,123.127041,19.315955,24.975588,0.000000,380.283750,11.493020,80.644300,0.000000,0.000000,364.215349,173.699130,0.000000,0.000000,0.000000,76.230208,0.000000,24.643256,0.000000,27.137744,173.807738,0.000000,6.718203,81.649601,15.599891,0.000000,12.346015,75.191393,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.384077,47.305891,18.157636,144.859328,19.315955,24.975588,0.000000,382.811430,13.794715,80.644300,0.000000,0.000000,396.164013,202.493105,0.000000,0.000000,0.000000,126.114261,0.000000,29.249543,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,18.212863,0.000000,14.801175,80.802691,46.841134,36.594663,10.511800,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.384077,47.305891,18.157636,144.859328,19.315955,24.975588,0.000000,383.000062,13.794715,80.644300,0.000000,0.000000,396.164013,202.493105,0.000000,0.000000,0.000000,126.114261,0.000000,29.249543,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,18.212863,0.000000,14.801175,80.802691,46.841134,36.594663,21.023601,52.153200,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.384077,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,17.305784,142.746785,0.000000,0.000000,369.121613,174.889382,0.000000,0.000000,0.000000,126.114261,0.000000,29.249543,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,18.212863,0.000000,14.801175,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.092974,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,17.305784,142.746785,0.000000,0.000000,369.121613,174.889382,0.000000,0.000000,0.000000,126.114261,0.000000,37.766740,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,23.221985,0.000000,19.116852,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,6.185949,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,17.305784,142.746785,0.000000,0.000000,428.035413,281.374537,0.000000,0.000000,0.000000,126.114261,0.000000,37.766740,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,23.221985,0.000000,19.116852,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,6.185949,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,17.305784,142.746785,0.000000,0.000000,490.812413,331.561458,0.000000,0.000000,0.000000,126.114261,0.000000,37.766740,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,23.221985,0.000000,19.116852,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,6.185949,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,17.305784,121.777529,0.000000,0.000000,485.201888,359.918505,0.000000,0.000000,0.000000,126.114261,0.000000,37.766740,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,23.221985,0.000000,19.116852,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,6.185949,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,533.491888,398.550505,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,26.693728,0.000000,21.856054,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,11.134708,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,585.709410,368.610705,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,26.693728,0.000000,21.856054,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,11.134708,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,571.457440,368.610705,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,0.000000,6.718203,120.126204,26.693728,0.000000,21.856054,80.802691,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.826598,3.340412,33.640024,2.783490,47.305891,18.157636,135.110918,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,487.184971,379.234505,0.000000,0.000000,0.000000,117.627313,0.000000,40.452149,0.000000,40.706616,173.807738,0.000000,6.718203,112.042227,24.897354,0.000000,20.385235,80.802691,46.841134,36.594663,21.023601,87.428557,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.993471,3.340412,33.640024,2.879725,47.305891,18.157636,139.782168,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,390.386863,379.234505,0.000000,0.000000,0.000000,121.694094,0.000000,41.850719,0.000000,40.706616,173.807738,0.000000,6.718203,115.915913,25.758142,0.000000,21.090023,80.802691,46.841134,36.594663,21.023601,90.451264,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.160753,11.134708,33.640024,2.976196,47.305891,18.157636,144.464898,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,390.386863,388.892505,0.000000,0.000000,0.000000,125.770870,0.000000,43.229043,0.000000,40.706616,173.807738,0.000000,6.786064,119.799118,26.621045,0.000000,21.796543,77.435912,46.841134,36.594663,21.023601,93.481399,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,11.134708,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.548656,0.000000,0.000000,460.407363,398.550505,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,0.000000,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.340412,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,600.448363,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,0.000000,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,3.340412,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,600.448363,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,11.134708,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,556.735410,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,11.134708,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,508.445410,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,530.175910,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,33.619498,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,571.148237,453.126704,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,33.619498,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,619.438237,431.083092,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,5.894266,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,33.619498,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,664.872122,431.083092,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,8.841399,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,649.038801,364.630450,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,580.264767,364.630450,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,9.155205,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,580.279626,364.630450,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.000000,604.951237,364.630450,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,604.951237,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,604.951237,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,57.469092,8.957605,120.126204,26.693728,0.000000,21.856054,77.435912,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,5.894266,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,2.124760,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,2.124760,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,2.124760,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,16.209231,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,2.124760,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,16.209231,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,16.209231,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,16.209231,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,8.201862,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.194391,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,175.798725,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,37.810782,42.047201,93.736630,0.000000,18.988980,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.685870,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,119.546724,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,42.047201,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,136.731686,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,136.731686,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,40.069123,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,136.731686,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,42.563862,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,1.360909,33.640024,2.984322,47.305891,18.157636,144.859328,19.315955,42.794598,0.000000,383.000062,20.088640,136.731686,0.000000,0.753004,664.872122,374.022952,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,40.706616,173.807738,4.125985,8.957605,120.126204,26.693728,0.000000,21.856054,76.313653,46.841134,36.594663,21.023601,93.736630,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

