Block,Time,URI2,NAPP,RAMPUR,UNCHAHAR4,BSIUL,JHAJJAR,TANDA2,RIHAND3,RIHAND1,RAPPC,CHAMERA1,KOLDAM,NJPC,AURY_RF,RAPPB,CHAMERA3,ANTA_CRF,DADRI_GF,TANAKPUR,SINGRAULI_HYDRO,UNCHAHAR1,KISHANGANGA,SINGRAULI,DADRI_RF,AURY_GF,ANTA_RF,AURY_LF,ANTA_GF,DULHASTI,DHAULIGNGA,SEWA2,UNCHAHAR2,URI,ANTA_LF,UNCHAHAR3,KHSTPP-I,DADRI_LF,TALA,PARBATI3,RIHAND2,FSTPP I & II,KHSTPP-II,SALAL,KOTESHWR,DADRI_CRF,AURY_CRF,DADRT2,BRBCL,CHAMERA2,TEHRI,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
33,08:00-08:15,32.789545,40.551227,1.710148,0.391716,12.688157,230.652909,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,11.160072,1.034565,11.578377,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.439636,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,61.864880,7.973913,0.000000,0.000000,180.533140,19.359999,40.524901,0.000000,405.369360,46.67,0,0,0,0,0

34,08:15-08:30,32.789545,40.551227,1.710148,0.391716,12.688157,230.652909,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,11.160072,1.034565,11.578377,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.439636,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,61.864880,7.973913,0.000000,0.000000,180.522084,19.359999,40.524901,0.000000,405.369360,56.35,0,0,0,0,0

35,08:30-08:45,32.789545,40.551227,1.710148,0.391716,12.688157,230.652909,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,11.160072,1.034565,11.578377,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.439636,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,180.522084,17.446845,40.524901,0.000000,405.369360,63.20,0,0,0,0,0

36,08:45:09:00,32.789545,40.551227,1.710148,0.391716,12.688157,230.652909,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,11.160072,1.034565,11.578377,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.439636,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,180.522084,14.468115,40.524901,0.000000,405.369360,82.48,0,0,0,0,0

37,09:00:09:15,32.789545,40.551227,1.710148,0.393575,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,7.440048,1.034565,10.981451,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,180.896657,12.765984,40.524901,0.000000,405.369360,77.34,0,0,0,0,0

38,09:15-09:30,32.789545,40.551227,1.710148,0.784080,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,3.720024,1.034565,10.981451,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,180.896657,11.170236,40.524901,0.000000,405.369360,89.52,0,0,0,0,0

39,09:30-09:45,32.789545,40.551227,1.710148,0.784080,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,50.227584,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,181.399116,11.170236,40.524901,0.000000,405.369360,95.14,0,0,0,0,0

40,09:45-10:00,32.789545,40.551227,1.710148,0.784080,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,50.227584,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,60.740064,7.973913,0.000000,0.000000,181.399116,11.170236,40.524901,0.000000,405.369360,101.71,0,0,0,0,0

41,10:00-10:15,32.789545,40.551227,1.710148,0.784080,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,59.615248,7.973913,0.000000,0.000000,181.399116,11.170236,40.524901,0.000000,405.369360,106.39,0,0,0,0,0

42,10:15-10:30,32.789545,40.551227,1.710148,0.784080,12.688157,230.627095,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,8.813446,94.658590,59.615248,7.973913,0.000000,0.000000,181.399116,11.170236,40.524901,0.000000,405.369360,110.14,0,0,0,0,0

43,10:30-10:45,32.789545,40.551227,1.710148,0.784080,19.032235,228.906929,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.409071,11.170236,40.524901,0.000000,405.369360,113.89,0,0,0,0,0

44,10:45-11:00,32.789545,40.551227,1.710148,0.784080,19.032235,228.906929,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.593953,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.901756,22.325662,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.398481,11.170236,40.524901,0.000000,405.369360,123.26,0,0,0,0,0

45,11:00-11:15,32.789545,40.551227,1.710148,0.784080,19.032235,230.484396,1.348163,121.285842,90.333760,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.409071,11.170236,40.524901,0.000000,405.369360,130.68,0,0,0,0,0

46,11:15-11:30,32.789545,40.551227,1.710148,0.784080,19.032235,230.484396,1.348163,121.285842,90.302397,53.424540,41.294880,2.594839,154.897106,0.000000,0.000000,29.595238,0.000000,0.000000,0.000000,1.034565,11.568048,2.114555,137.456000,0.000000,0.000000,0.000000,0.000000,0.000000,50.323618,37.147370,16.058021,23.499846,45.952896,0.000000,13.890157,23.099481,0.000000,8.537760,19.445122,115.763120,14.970604,123.945140,59.615248,7.973913,0.000000,0.000000,181.398481,11.170236,40.524901,0.000000,405.369360,130.68,0,0,0,0,0

