Block,Time,KOTESHWR,URI2,CHAMERA3,CHAMERA2,RIHAND3,NJPC,PARBATI3,RIHAND1,RAMPUR,AURY_GF,DADRI_LF,DADRI_RF,ANTA_CRF,TANAKPUR,AURY_LF,ANTA_RF,UNCHAHAR2,UNCHAHAR1,DULHASTI,SALAL,UNCHAHAR3,UNCHAHAR4,ANTA_GF,DADRT2,AURY_RF,URI,SINGRAULI,SEWA2,RAPPB,TANDA2,RIHAND2,KISHANGANGA,CHAMERA1,DADRI_CRF,KOLDAM,RAPPC,TEHRI,DHAULIGNGA,ANTA_LF,JHAJJAR,DADRI_GF,NAPP,AURY_CRF,SINGRAULI_HYDRO,BSIUL,FSTPP I & II,BRBCL,KHSTPP-II,KHSTPP-I,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,8.075094,28.514204,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,40.842861,9.701385,15.877374,2.239174,22.417754,0.000000,0.000000,514.624620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,341.506216,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,374.697030,0,0,0,0,0

49,12:00-12:15,8.075094,28.514204,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493697,0.000000,0.000000,40.842861,9.701385,1.854256,2.239174,22.417754,0.000000,0.000000,466.449620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,317.418716,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,18.485479,141.885877,44.705514,0.000000,385.490329,0,0,0,0,0

50,12:15-12:30,8.075094,28.514204,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493697,0.000000,0.000000,40.842861,9.701385,1.854256,2.239174,22.408120,0.000000,0.000000,437.544620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,288.513716,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.207947,141.885877,44.705514,0.000000,393.710188,0,0,0,0,0

51,12:30-12:45,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,40.842861,9.701385,1.854256,2.239174,22.408120,0.000000,0.000000,389.369620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,269.243716,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,401.906635,0,0,0,0,0

52,12:45-13:00,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,40.842861,9.701385,1.854256,2.239174,22.408120,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,269.243716,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,403.484895,0,0,0,0,0

53,13:00-13:15,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,23.249255,7.975082,1.854256,2.239174,14.047830,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,234.696159,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,39.661899,0.000000,403.484895,0,0,0,0,0

54,13:15-13:30,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,23.249255,7.975082,1.854256,2.239174,14.047830,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,39.661899,0.000000,403.484895,0,0,0,0,0

55,13:30-13:45,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493697,0.000000,0.000000,23.249255,7.975082,1.854256,2.239174,14.047830,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

56,13:45-14:00,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493697,0.000000,0.000000,23.249255,7.975082,1.854256,2.239174,14.047830,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

57,14:00-14:15,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.975082,1.854256,2.239174,17.994808,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

58,14:15-14:30,8.075094,29.810305,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.975082,1.854256,2.239174,17.994808,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

59,14:30-14:45,8.075094,25.922004,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.975082,1.854256,12.315457,17.994808,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

60,14:45-15:00,8.075094,25.922004,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.975082,1.854256,54.299970,17.994808,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,4.238340,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,29.661829,0.000000,403.484895,0,0,0,0,0

61,15:00-15:15,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.975082,1.854256,54.299970,18.254953,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,34.706330,0.000000,403.484895,0,0,0,0,0

62,15:15-15:30,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.503207,7.975082,1.854256,54.299970,18.254953,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,252.591160,0.000000,41.572327,0.000000,0.792565,6.282791,16.018573,19.269968,141.885877,34.706330,0.000000,403.484895,0,0,0,0,0

63,15:30-15:45,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.503207,7.975082,15.877374,54.299970,18.254953,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,262.226160,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,141.885877,34.706330,0.000000,403.484895,0,0,0,0,0

64,15:45-16:00,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,7.975082,15.877374,6.717522,18.254953,0.000000,0.000000,360.464620,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,271.861160,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,141.885877,44.705514,0.000000,403.484895,0,0,0,0,0

65,16:00-16:15,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.701385,15.877374,2.239174,22.677900,0.000000,0.000000,360.464620,0.000000,35.634084,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,293.331216,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,141.885877,44.705514,0.000000,403.484895,0,0,0,0,0

66,16:15-16:30,8.075094,23.329804,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.701385,15.877374,2.239174,22.677900,0.000000,0.000000,379.734620,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,298.148697,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,141.885877,44.705514,0.000000,403.484895,0,0,0,0,0

67,16:30-16:45,8.075094,28.514204,0.000000,0.000000,57.828355,21.898428,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.701385,15.877374,2.239174,22.610454,0.000000,0.000000,427.190786,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,341.506216,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

68,16:45-17:00,8.075094,28.514204,0.000000,3.210864,57.828355,40.147118,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.220742,0.000000,0.000000,489.755722,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,399.960990,0.000000,41.572327,0.000000,0.792565,2.119700,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

69,17:00-17:15,16.150187,28.514204,0.000000,12.689334,57.828355,67.520153,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

70,17:15-17:30,24.225280,28.514204,1.226921,12.689334,57.828355,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.688519,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,8.802571,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

71,17:30-17:45,32.300374,28.514204,28.002016,38.068001,57.828355,109.492140,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,2.239174,25.426861,0.000000,0.000000,654.688519,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,13.548737,0.000000,0.000000,51.963964,39.151822,17.605141,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

72,17:45-18:00,32.300374,28.514204,28.002016,38.068001,57.828355,112.685661,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,6.717522,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,27.073117,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

73,18:00-18:15,32.300374,28.514204,28.002016,38.068001,57.828355,112.685661,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.688519,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.570094,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

74,18:15-18:30,32.300374,28.514204,28.002016,38.068001,57.828355,112.685661,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.570094,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,417.968805,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

75,18:30-18:45,32.300374,28.514204,28.002016,38.068001,57.828355,112.685661,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.570094,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.522367,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

76,18:45-19:00,32.300374,28.514204,28.002016,38.068001,57.828355,112.685661,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.570094,0.000000,0.000000,51.963964,39.151822,15.273402,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,12.565582,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

77,19:00-19:15,16.150187,28.514204,1.226921,12.689334,57.828355,81.480401,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,6.717522,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,25.118445,0.000000,0.000000,51.963964,39.151822,7.763979,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

78,19:15-19:30,8.075094,28.514204,0.000000,0.000000,57.828355,36.497380,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,35.634084,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,12.939805,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

79,19:30-19:45,0.000000,28.514204,0.000000,0.000000,57.828355,18.248690,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

80,19:45-20:00,0.000000,28.514204,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

81,20:00-20:15,0.000000,22.033703,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

82,20:15-20:30,0.000000,22.033703,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

83,20:30-20:45,0.000000,22.033703,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

84,20:45-21:00,0.000000,22.033703,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

85,21:00-21:15,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,579.082288,0.000000,34.570380,121.003556,9.786713,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,399.806830,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

86,21:15-21:30,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.193428,15.877374,2.239174,18.480412,0.000000,0.000000,579.082288,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,341.352056,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

87,21:30-21:45,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.527955,15.877374,2.239174,18.480412,0.000000,0.000000,579.082288,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,288.359556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

88,21:45-22:00,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.344695,9.527955,15.877374,2.239174,18.480412,0.000000,0.000000,579.082288,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

89,22:00-22:15,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.181544,9.527955,15.877374,12.315457,18.480412,0.000000,0.000000,547.848369,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

90,22:15-22:30,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.527955,1.854256,12.315457,18.480412,0.000000,0.000000,476.084620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

91,22:30-22:45,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.527955,1.854256,12.315457,18.480412,0.000000,0.000000,476.084620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

92,22:45-23:00,0.000000,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.527955,1.854256,12.315457,18.480412,0.000000,0.000000,476.084620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

93,23:00-23:15,8.075094,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.527955,1.854256,12.315457,18.480412,0.000000,0.000000,427.909620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

94,23:15-23:30,8.075094,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.527955,1.854256,12.315457,18.480412,0.000000,0.000000,379.734620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

95,23:30-23:45,8.075094,20.089553,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,9.527955,1.854256,12.315457,22.427390,0.000000,0.000000,360.464620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

96,23:45-24:00,8.075094,28.773424,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,9.527955,1.854256,12.315457,22.427390,0.000000,0.000000,360.464620,0.000000,34.570380,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,232.476556,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,17.429306,132.024190,44.705514,0.000000,403.484895,0,0,0,0,0

