Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
9,02:00-02:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,2.324,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

10,02:15-02:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,2.324,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

11,02:30-02:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,2.324,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

12,02:45-03:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,2.324,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

13,03:00-03:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

14,03:15-03:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

15,03:30-03:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

16,03:45-04:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

17,04:00-04:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

18,04:15-04:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,2.76,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

19,04:30-04:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,14.49,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

20,04:45-05:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,14.49,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,2.76,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

21,05:00-05:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,28.98,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,26.496,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

22,05:15-05:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,28.98,26.39091,0.87998,20.6446,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,26.496,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

23,05:30-05:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,30.492,26.39091,0.87998,39.4899,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,2.76,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

24,05:45-06:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,39.4899,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,87.68,0,4.932,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

25,06:00-06:15,0,32.957704,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,66.29,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

26,06:15-06:30,0,32.957704,435.435,0,0,0,3.3325,679.193168,0,0,92,45.738,26.39091,0.87998,66.29,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,17.748,6.557,0,1.3944,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

27,06:30-06:45,8.5865,32.957704,435.435,0,0,0,13.17004,679.193168,0,0,92,45.738,26.39091,0.87998,87.8816,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,5.27868,21.82362,118.125,0,26.622,14.04146,1.1,6.972,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

28,06:45-07:00,15.852,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,55.776,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

29,07:00-07:15,18.272072,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,55.776,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

30,07:15-07:30,18.272072,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,41.832,1.5456,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

31,07:30-07:45,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,41.832,2.76,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

32,07:45:08:00,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,14.04936,13.0416,41.832,36.432,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

33,08:00-08:15,18.272072,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,45.738,26.39091,0.87998,93.5636,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,7.998,21.82362,118.125,0,38.96672,14.04936,13.0416,41.832,36.432,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

34,08:15-08:30,15.852,32.957704,435.435,0,0,0,3.3325,679.193168,0,0,92,45.738,26.39091,0.87998,87.8816,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,5.27868,21.82362,118.125,0,26.9178,8.69,0,6.972,3.864,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

35,08:30-08:45,8.5865,32.957704,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,70.078,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,17.748,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

36,08:45:09:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,70.078,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,17.748,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

37,09:00:09:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,70.078,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

38,09:15-09:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,43.562,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

39,09:30-09:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,43.562,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

40,09:45-10:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,20.6446,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

41,10:00-10:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

42,10:15-10:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

43,10:30-10:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,45.738,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

44,10:45-11:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,38.745,26.39091,0.87998,0,54.6939,8.34024,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,26.496,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

45,11:00-11:15,0,0,435.435,0,0,0,0,679.193168,0,0,92,28.98,26.39091,0.87998,0,54.6939,8.34024,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,26.496,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

46,11:15-11:30,0,0,435.435,0,0,0,0,679.193168,0,0,92,14.49,26.39091,0.87998,0,54.6939,8.34024,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,2.208,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

47,11:30-11:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,8.34024,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.7664,0,6.7893,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

48,11:45-12:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,9.367,0,0,1.3944,1.7664,0,6.7893,0,85.488,0,7.124,0,71.2416,0,0,0,30.45,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

49,12:00-12:15,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,0,0,0,1.3944,1.656,0,6.2769,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

50,12:15-12:30,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,118.125,0,0,0,0,1.3944,1.656,0,6.2769,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

51,12:30-12:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,6.2769,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

52,12:45-13:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,124.875,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,6.2769,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

53,13:00-13:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,132,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

54,13:15-13:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,134.25,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

55,13:30-13:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,135.75,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

56,13:45-14:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,137.25,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

57,14:00-14:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.2416,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

58,14:15-14:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.6939,4.7082,0,42.392196,59.3595,138,21.5736,0,21.82362,113.4,0,0,0,0,1.3944,1.656,0,0,0,85.488,0,7.124,0,71.0244,0,0,0,29.925,0,15.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

