Block,Time,SALAL,UNCHAHAR1,KOTESHWR,RAMPUR,AURY_LF,RIHAND1,TANDA2,URI2,UNCHAHAR3,JHAJJAR,DADRI_RF,KOLDAM,RIHAND2,SINGRAULI,ANTA_LF,CHAMERA3,NJPC,SINGRAULI_HYDRO,CHAMERA1,AURY_RF,DULHASTI,ANTA_GF,RAPPB,TEHRI,CHAMERA2,AURY_CRF,ANTA_RF,DADRI_GF,BSIUL,ANTA_CRF,PARBATI3,SEWA2,DADRI_LF,TANAKPUR,UNCHAHAR2,RAPPC,DADRI_CRF,NAPP,DHAULIGNGA,AURY_GF,DADRT2,KISHANGANGA,URI,RIHAND3,UNCHAHAR4,KHSTPP-I,SASAN,KUDGI,TALA,BRBCL,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,636.666753,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,86.98,8.524530,19.317292,11.549675,95.045610,0,0,0,0,0

48,11:45-12:00,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,545.627505,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,90.85,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

49,12:00-12:15,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,459.434377,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,87.95,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

50,12:15-12:30,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,456.534877,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,88.92,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

51,12:30-12:45,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,455.568377,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,86.98,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

52,12:45-13:00,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,445.903377,0.000000,16.005240,119.522827,0.000000,29.333275,299.010938,87.95,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

53,13:00-13:15,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,407.243377,0.000000,21.340320,119.522827,0.000000,29.333275,299.010938,87.95,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

54,13:15-13:30,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,383.080877,0.000000,21.340320,119.522827,0.000000,29.333275,299.010938,85.05,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

55,13:30-13:45,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,402.410877,0.000000,21.340320,119.522827,0.000000,29.333275,299.010938,81.19,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

56,13:45-14:00,65.138234,8.730298,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.555957,580.600712,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.009611,25.510961,0.000000,38.914769,0.000000,0.000000,455.568377,0.000000,21.340320,119.522827,0.000000,29.333275,299.010938,80.22,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

57,14:00-14:15,65.138234,8.759293,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.623612,581.248268,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,13.139761,25.510961,0.000000,38.914769,0.000000,0.000000,486.496377,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,71.52,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

58,14:15-14:30,65.138234,8.759293,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.623612,581.248268,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,13.139761,25.510961,0.000000,38.914769,0.000000,0.000000,526.122877,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,72.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

59,14:30-14:45,61.769015,8.701303,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,11.565622,581.151618,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,13.014116,25.510961,0.000000,38.914769,8.809551,0.000000,497.901077,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,72.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

60,14:45-15:00,61.769015,8.701303,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,11.565622,581.151618,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,13.014116,25.510961,0.000000,38.914769,8.809551,0.000000,530.955377,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,72.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

61,15:00-15:15,61.769015,8.701303,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,11.565622,581.151618,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,13.014116,25.510961,0.000000,38.914769,8.809551,0.000000,578.908274,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,72.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

62,15:15-15:30,61.769015,15.379431,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,20.960486,587.554680,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,19.193105,25.510961,0.000000,38.914769,8.809551,0.000000,578.908274,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,71.52,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

63,15:30-15:45,61.769015,15.379431,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,20.960486,587.554680,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,20.088026,25.510961,0.000000,38.914769,8.809551,0.000000,578.908274,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,71.52,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

64,15:45-16:00,61.769015,15.379431,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,20.960486,587.554680,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,20.088026,25.510961,0.000000,38.914769,8.809551,0.000000,578.908274,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,72.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

65,16:00-16:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,23.757104,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,14.917928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,630.905971,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,70.55,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

66,16:15-16:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,30.079413,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,9.603144,119.522827,0.000000,29.333275,299.010938,68.62,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

67,16:30-16:45,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,0.000000,0.000000,16.120254,0.000000,0.000000,45.119120,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,9.603144,119.522827,0.000000,29.333275,303.541406,64.76,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

68,16:45-17:00,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,10.139745,0.000000,16.120254,0.000000,0.000000,45.119120,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,9.603144,119.522827,0.000000,29.333275,308.977969,62.82,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

69,17:00-17:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,12.873200,0.000000,16.120254,0.000000,0.000000,60.158826,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,12.804192,119.522827,0.000000,29.333275,314.414531,59.92,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

70,17:15-17:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,39.356846,0.665609,27.157413,0.000000,16.120254,0.000000,0.000000,60.158826,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,3.075886,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,12.804192,119.522827,0.000000,29.333275,319.851094,55.09,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

71,17:30-17:45,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,64.069285,0.665609,27.157413,0.000000,16.120254,0.000000,0.000000,60.158826,12.728844,0.000000,0.000000,0.000000,0.000000,0.000000,6.151772,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,17.072256,119.522827,0.000000,29.333275,325.287656,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

72,17:45-18:00,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,82.374795,0.665609,40.736119,0.000000,31.744499,0.000000,0.000000,60.158826,12.728844,0.000000,0.000000,0.000000,1.063150,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,26.428653,0.000000,660.244301,0.000000,17.072256,119.522827,0.000000,29.333275,330.724219,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

73,18:00-18:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,9.353632,100.680305,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,25.380387,0.000000,0.000000,0.000000,3.189450,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,26.428653,0.000000,660.244301,0.000000,17.072256,119.522827,0.000000,29.333275,331.630312,48.32,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

74,18:15-18:30,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,17.072256,119.522827,0.000000,29.333275,331.630312,48.32,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

75,18:30-18:45,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,36.278544,119.522827,0.000000,29.333275,331.630312,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

76,18:45-19:00,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,81.910875,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,36.278544,119.522827,0.000000,29.333275,331.630312,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

77,19:00-19:15,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.099628,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,14.938224,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

78,19:15-19:30,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,3.691064,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,14.938224,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

79,19:30-19:45,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,14.938224,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

80,19:45-20:00,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,19.206288,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

81,20:00-20:15,61.769015,19.315502,19.059380,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,28.089204,135.643829,0.665609,40.736119,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,35.319915,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

82,20:15-20:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,14.301494,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,109.833060,0.665609,27.157413,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,26.428653,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

83,20:30-20:45,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,82.374795,0.665609,27.157413,0.000000,47.780431,0.000000,0.000000,60.158826,25.457687,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,17.619102,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

84,20:45-21:00,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,64.069285,0.665609,27.157413,0.000000,47.780431,0.000000,0.000000,46.763136,25.457687,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

85,21:00-21:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,37.526296,0.665609,13.514570,0.000000,47.780431,0.000000,0.000000,45.058230,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

86,21:15-21:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,37.526296,0.665609,13.514570,0.000000,47.780431,0.000000,0.000000,45.058230,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

87,21:30-21:45,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,37.526296,0.665609,13.514570,0.000000,31.853621,0.000000,0.000000,45.058230,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

88,21:45-22:00,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,85.535250,0.000000,9.353632,37.526296,0.665609,13.514570,0.000000,31.853621,0.000000,0.000000,32.514993,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

89,22:00-22:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,91.041512,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,30.079413,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,36.73,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

90,22:15-22:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,98.290262,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,30.079413,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,36.73,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

91,22:30-22:45,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,30.079413,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,36.73,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

92,22:45-23:00,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,18.201901,25.506032,631.269572,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,15.039706,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,23.474352,119.522827,0.000000,29.333275,331.630312,36.73,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

93,23:00-23:15,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,13.001358,25.506032,631.269572,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,15.039706,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,10.670160,119.522827,0.000000,29.333275,331.630312,31.36,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

94,23:15-23:30,61.769015,19.315502,8.576721,0.000000,0.000000,88.918000,0.000000,13.001358,25.506032,631.269572,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,37.526296,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,15.039706,25.457687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,24.334054,25.510961,0.000000,38.914769,8.809551,0.000000,660.244301,0.000000,10.670160,119.522827,0.000000,29.333275,331.630312,29.00,9.945285,19.330005,11.549675,95.045610,0,0,0,0,0

