Block,Time,UNCHAHAR1,UNCHAHAR4,DADRI_GF,CHAMERA2,SEWA2,AURY_LF,ANTA_LF,ANTA_CRF,AURY_CRF,CHAMERA3,SALAL,ANTA_RF,JHAJJAR,DADRI_LF,RIHAND2,KOLDAM,TEHRI,DHAULIGNGA,TANAKPUR,AURY_RF,DADRT2,SINGRAULI_HYDRO,AURY_GF,RAPPB,RIHAND3,ANTA_GF,NJPC,BSIUL,URI,URI2,SINGRAULI,TANDA2,NAPP,CHAMERA1,RAPPC,KOTESHWR,UNCHAHAR3,DULHASTI,DADRI_RF,UNCHAHAR2,PARBATI3,RAMPUR,KISHANGANGA,RIHAND1,DADRI_CRF,FSTPP I & II,KHSTPP-I,TALA,SASAN,KHSTPP-II,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,18.264421,113.81,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,18.817467,112.85,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,11.499027,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,23.872995,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,58.660890,19.290037,114.78,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,11.499027,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,23.872995,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,111.88,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,11.499027,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,23.872995,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,113.81,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,12.974454,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,113.81,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,12.974454,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,112.85,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,12.974454,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,112.85,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,11.499027,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,109.95,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,11.499027,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,108.02,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,107.06,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,107.06,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.294231,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,107.06,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,115.740000,0.000000,112.120521,0.000000,15.008584,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,21.296160,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,107.06,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,115.740000,0.000000,112.120521,0.000000,15.008584,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,6.289312,19.166544,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,106.10,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,115.740000,0.000000,112.120521,0.000000,15.008584,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,20.094393,6.289312,19.166544,10.379563,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.947320,19.290037,107.06,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,115.740000,0.000000,112.120521,0.000000,15.008584,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,20.094393,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,17.829651,0.000000,336.586388,43.764209,19.290037,108.02,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.656478,0.000000,115.740000,0.000000,112.120521,0.000000,30.017169,0.000000,3.706574,0.000000,172.240410,0.571977,0.000000,0.000000,117.074096,0.000000,20.094393,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,17.829651,0.000000,336.586388,73.465290,19.290037,108.99,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,30.017169,0.000000,3.088811,0.000000,182.290500,0.571977,0.000000,0.000000,117.074096,0.000000,20.094393,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,87.022591,0.000000,15.788865,27.969361,0.000000,336.586388,73.465290,19.290037,104.17,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,30.017169,0.000000,3.088811,0.000000,226.098090,0.571977,0.000000,0.000000,117.074096,0.000000,20.094393,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,87.022591,0.000000,15.788865,32.162699,0.000000,336.586388,73.465290,19.290037,103.20,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,1.274104,3.088811,0.000000,269.095500,0.571977,0.000000,0.000000,119.275495,0.000000,20.094393,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,88.734000,0.000000,15.788865,32.162699,0.000000,336.586388,73.465290,19.290037,110.92,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,8.811707,3.088811,0.000000,302.663765,0.571977,0.000000,0.000000,119.275495,0.000000,41.102168,0.000000,19.166544,14.271899,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,88.734000,0.000000,15.788865,32.162699,0.000000,336.586388,73.465290,19.290037,115.74,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,8.811707,3.088811,0.000000,302.663765,0.553527,0.000000,0.000000,119.275495,0.000000,41.102168,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,88.734000,0.000000,15.788865,42.772199,0.000000,336.586388,91.790790,19.290037,129.24,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,17.623413,3.088811,0.000000,324.921435,0.553527,0.000000,0.000000,119.275495,0.000000,41.102168,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,6.781400,49.937180,8.558973,0.000000,0.000000,0.000000,17.136368,0.000000,0.000000,0.000000,88.734000,0.000000,15.788865,42.772199,0.000000,336.586388,91.790790,19.290037,130.21,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,17.623413,11.499027,0.000000,324.921435,0.553527,0.000000,0.000000,119.275495,0.000000,54.802890,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,13.486604,49.937180,8.558973,0.000000,0.000000,0.000000,27.123893,1.841713,0.000000,0.000000,88.734000,0.000000,19.827091,42.772199,0.000000,336.586388,91.790790,19.290037,132.14,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,17.623413,11.499027,0.000000,324.921435,0.553527,0.000000,0.000000,119.275495,0.000000,73.070520,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,27.049402,49.937180,17.117946,0.000000,15.893853,0.000000,27.750980,15.769972,0.000000,0.000000,88.734000,0.000000,19.994085,42.772199,0.000000,336.586388,91.790790,19.290037,127.31,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,12.702504,4.628443,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,26.435120,3.088811,0.000000,324.921435,0.553527,0.000000,0.000000,119.275495,0.000000,109.605780,3.182850,8.518464,9.082118,132.015938,0.000000,0.000000,38.097750,49.937180,17.117946,0.000000,31.787706,0.000000,27.750980,31.539945,0.000000,0.000000,88.734000,0.000000,19.994085,42.772199,0.000000,336.586388,91.790790,19.290037,126.35,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,38.107511,8.999750,0.000000,0.000000,0.000000,0.000000,9.334277,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.088811,0.000000,324.671185,0.553527,0.000000,0.000000,119.275495,0.000000,135.363138,18.867935,8.518464,9.082118,132.015938,0.000000,0.000000,40.651823,49.937180,28.187551,0.000000,47.681558,0.000000,13.026414,31.539945,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,120.56,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,14.738332,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.953678,0.000000,297.470586,0.553527,0.000000,0.000000,119.275495,0.000000,135.363138,18.867935,12.777696,9.082118,132.015938,0.000000,0.000000,40.651823,49.937180,28.187551,0.000000,47.681558,0.000000,11.400390,31.539945,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,117.67,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,14.738332,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,135.363138,18.867935,12.777696,9.082118,132.015938,0.000000,0.000000,40.651823,49.937180,28.187551,0.000000,47.681558,0.000000,11.400390,31.539945,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,114.78,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,9.334277,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,135.363138,18.867935,8.518464,9.082118,132.015938,0.000000,0.000000,27.049402,49.937180,28.187551,0.000000,47.681558,0.000000,11.400390,15.769972,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,112.85,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,9.334277,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,135.363138,18.867935,8.518464,9.082118,132.015938,0.000000,0.000000,27.049402,49.937180,28.187551,0.000000,47.681558,0.000000,11.400390,1.841713,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,109.95,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,38.107511,10.182574,0.000000,0.000000,0.000000,0.000000,9.334277,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,35.246827,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,118.739595,6.289312,8.518464,9.082118,132.015938,0.000000,0.000000,25.144515,49.937180,28.187551,0.000000,47.681558,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,108.02,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,12.702504,9.385453,0.000000,0.000000,0.000000,0.000000,0.000000,24.656478,0.000000,115.740000,0.000000,113.931562,0.000000,60.034338,26.373963,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,98.645202,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,13.486604,49.937180,18.068943,0.000000,47.681558,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,90.556093,19.290037,106.10,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,12.702504,5.091287,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,15.416664,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,91.338150,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,13.486604,49.937180,9.509970,0.000000,31.787706,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,102.24,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,12.599649,5.091287,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,15.289254,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,73.070520,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,6.781400,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,98.38,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,12.599649,5.091287,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,7.644627,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,54.802890,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,96.45,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,36.535260,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,91.63,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,87.77,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,84.88,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,42.772199,0.000000,336.586388,91.790790,19.290037,82.95,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,81.02,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,78.12,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,76.20,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,73.30,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,72.34,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,71.37,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,113.931562,0.000000,30.017169,0.000000,3.953678,0.000000,281.647310,0.553527,0.000000,0.000000,119.275495,0.000000,18.267630,0.000000,8.518464,9.082118,132.015938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.400390,0.000000,0.000000,0.000000,88.734000,0.000000,10.710387,32.162699,0.000000,336.586388,73.465290,19.290037,69.44,0,0,0,0,0

