Block,Time,UNCHAHAR1,RAPPB,RAPPC,RAMPUR,RIHAND1,URI2,DADRI_GF,AURY_RF,ANTA_GF,SINGRAULI,UNCHAHAR2,CHAMERA2,AURY_GF,ANTA_LF,NAPP,KOTESHWR,KISHANGANGA,RIHAND3,ANTA_RF,CHAMERA3,DHAULIGNGA,ANTA_CRF,BSIUL,URI,KOLDAM,DADRT2,AURY_LF,DADRI_RF,SALAL,JHAJJAR,UNCHAHAR4,DULHASTI,SINGRAULI_HYDRO,RIHAND2,TANDA2,PARBATI3,TANAKPUR,NJPC,SEWA2,DADRI_LF,CHAMERA1,DADRI_CRF,AURY_CRF,UNCHAHAR3,TEHRI,FSTPP I & II,TALA,SASAN,KHSTPP-I,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,20.973384,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

49,12:00-12:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,635.553610,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

50,12:15-12:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,621.135610,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

51,12:30-12:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,617.474399,0.000000,0.000000,1.340297,384.348606,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

52,12:45-13:00,17.422327,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,34.011870,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,636.698399,0.000000,0.000000,1.340297,316.524505,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.752789,0.000000,16.941548,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

53,13:00-13:15,14.978668,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,579.026399,0.000000,0.000000,1.340297,245.650802,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

54,13:15-13:30,14.978668,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,29.429733,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,579.026399,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

55,13:30-13:45,14.978668,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,29.429733,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,579.026399,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

56,13:45-14:00,14.978668,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,29.429733,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,543.558600,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

57,14:00-14:15,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,30.385544,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,505.110600,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

58,14:15-14:30,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,30.390933,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,476.274600,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

59,14:30-14:45,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,30.390933,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,447.438600,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

60,14:45-15:00,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,30.390933,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,418.602600,0.000000,0.000000,1.340297,232.882804,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,0.000000,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

61,15:00-15:15,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.446874,30.390933,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,418.602600,0.000000,0.000000,1.340297,232.882804,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,14.351677,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

62,15:15-15:30,15.939868,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,30.390933,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,418.602600,0.000000,0.000000,1.340297,232.882804,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.791589,14.351677,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

63,15:30-15:45,18.529725,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,130.447047,36.163228,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.467955,0.000000,408.990600,0.000000,0.000000,1.340297,232.882804,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.767944,28.703354,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

64,15:45-16:00,18.529725,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,130.447047,36.163228,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.467955,0.000000,425.022640,0.000000,0.000000,1.340297,232.882804,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.767944,28.703354,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

65,16:00-16:15,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,36.163228,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,500.768701,0.000000,0.000000,1.340297,288.632404,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.767944,28.703354,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

66,16:15-16:30,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,36.163228,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,569.414399,0.000000,0.000000,1.340297,336.692404,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.767944,28.703354,10.967292,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

67,16:30-16:45,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,572.856553,0.000000,0.000000,1.340297,396.930039,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,16.384615,0.000000,0.000000,0.000000,0.000000,0.000000,21.806744,43.055032,14.648494,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

68,16:45-17:00,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,572.856553,0.000000,0.000000,1.340297,396.930039,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,38.230769,0.000000,0.000000,0.000000,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

69,17:00-17:15,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,12.659042,0.000000,0.000000,20.325920,17.059378,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,1.485631,0.000000,569.876833,0.000000,0.000000,1.340297,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,65.538461,0.000000,0.000000,0.000000,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

70,17:15-17:30,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,12.659042,0.000000,0.000000,20.325920,25.589066,0.000000,0.000000,0.000000,0.000000,15.470576,0.000000,1.057320,1.485631,0.000000,569.876833,0.000000,0.000000,6.701486,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,89.933332,2.818815,0.000000,6.758197,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

71,17:30-17:45,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,17.563116,0.000000,18.803379,1.485631,0.000000,569.876833,0.000000,0.000000,40.208918,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,112.416665,5.073867,0.000000,13.364525,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

72,17:45-18:00,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,18.803379,1.485631,0.000000,569.876833,0.000000,0.000000,40.208918,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,127.435896,5.073867,0.000000,21.261744,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

73,18:00-18:15,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,12.535586,1.485631,0.000000,574.490593,0.000000,0.000000,40.208918,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,127.435896,5.073867,0.000000,25.058484,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

74,18:15-18:30,18.529725,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,35.202028,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,12.535586,1.485631,0.000000,574.490593,0.000000,0.000000,40.208918,396.930039,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,118.333332,5.073867,0.000000,25.058484,0.000000,0.000000,21.806744,43.055032,14.864574,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

75,18:30-18:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,12.535586,2.652912,0.000000,652.837428,0.000000,0.000000,40.208918,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,109.230768,5.073867,0.000000,25.058484,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

76,18:45-19:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,16.506688,0.000000,12.535586,33.426691,0.000000,652.837428,0.000000,0.000000,40.208918,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,89.933332,5.073867,0.000000,25.058484,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

77,19:00-19:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,25.318085,0.000000,0.000000,20.325920,17.059378,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,33.426691,0.000000,652.837428,0.000000,0.000000,6.701486,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,66.812820,2.690687,0.000000,13.504245,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

78,19:15-19:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,12.659042,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,7.618471,0.000000,0.000000,3.183494,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,40.051282,0.000000,0.000000,6.074784,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

79,19:30-19:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,16.384615,0.000000,0.000000,0.000000,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

80,19:45-20:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

81,20:00-20:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,572.856553,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

82,20:15-20:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,572.856553,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

83,20:30-20:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,516.028114,0.000000,0.000000,1.340297,417.115239,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.366164,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

84,20:45-21:00,18.308649,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,524.147070,0.000000,0.000000,1.340297,417.115239,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.585668,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

85,21:00-21:15,18.308649,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,469.358670,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.585668,40.572252,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

86,21:15-21:30,18.308649,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,479.858915,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.585668,28.703354,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

87,21:30-21:45,18.308649,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,451.691530,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.585668,28.703354,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

88,21:45-22:00,18.308649,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,422.186915,0.000000,0.000000,1.340297,395.401731,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.585668,14.351677,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

89,22:00-22:15,15.718792,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,29.064477,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.426691,0.000000,400.166784,0.000000,0.000000,1.340297,343.728388,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.855055,14.351677,15.734844,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

90,22:15-22:30,15.613060,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,130.447047,34.836772,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.426691,0.000000,395.360784,0.000000,0.000000,1.340297,286.056388,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.261881,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

91,22:30-22:45,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,35.519224,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,397.534073,0.000000,0.000000,1.340297,230.306788,0.000000,0.000000,0.845837,112.937805,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,14.864574,0.000000,402.521724,39.999761,124.754917,19.223982,0,0,0,0,0

92,22:45-23:00,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,35.519224,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,425.157984,0.000000,0.000000,1.340297,230.306788,0.000000,0.000000,0.845837,113.541750,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,14.864574,0.000000,402.521724,39.999761,124.754917,19.223982,0,0,0,0,0

93,23:00-23:15,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,29.746929,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,429.963984,0.000000,0.000000,1.340297,230.306788,0.000000,0.000000,0.845837,113.541750,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,10.967292,0.000000,402.521724,39.999761,124.754917,19.223982,0,0,0,0,0

94,23:15-23:30,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,29.746929,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,452.071584,0.000000,0.000000,1.340297,230.306788,0.000000,0.000000,0.845837,113.541750,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,10.967292,0.000000,402.521724,31.122599,95.918917,19.223982,0,0,0,0,0

95,23:30-23:45,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,29.746929,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,472.256784,0.000000,0.000000,1.340297,230.306788,0.000000,15.785211,0.845837,113.541750,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,10.967292,0.000000,402.521724,31.122599,95.918917,19.223982,0,0,0,0,0

96,23:45-24:00,15.613060,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,130.447047,29.746929,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591747,0.000000,427.080384,0.000000,0.000000,1.340297,230.306788,0.000000,15.785211,0.845837,113.541750,0.000000,0.000000,0.492519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.359049,0.000000,10.967292,0.000000,402.521724,31.122599,95.918917,18.323821,0,0,0,0,0

