Block,Time,FSTPP I & II,PARBATI3,BRBCL,SASAN,TALA,KHSTPP-II,DADRI_RF,UNCHAHAR3,RIHAND1,AURY_RF,KHSTPP-I,TEHRI,KISHANGANGA,SINGRAULI,AURY_LF,DULHASTI,URI,UNCHAHAR4,SINGRAULI_HYDRO,RAPPC,RIHAND3,ANTA_CRF,UNCHAHAR1,KOTESHWR,CHAMERA3,ANTA_RF,JHAJJAR,AURY_GF,UNCHAHAR2,DHAULIGNGA,DADRI_GF,SEWA2,RAMPUR,KOLDAM,DADRI_LF,NJPC,TANDA2,BSIUL,RAPPB,AURY_CRF,RIHAND2,CHAMERA1,ANTA_GF,URI2,ANTA_LF,TANAKPUR,CHAMERA2,SALAL,DADRI_CRF,DADRT2,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,656.077214,0.000000,0,0,0,0,0

49,12:00-12:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,649.010564,0.000000,0,0,0,0,0

50,12:15-12:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,649.010564,0.000000,0,0,0,0,0

51,12:30-12:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,0.000000,0.000000,86.847600,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,374.063699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,649.010564,0.000000,0,0,0,0,0

52,12:45-13:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,0.000000,0.000000,94.624527,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,335.647699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,649.010564,0.000000,0,0,0,0,0

53,13:00-13:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,278.023699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,622.929846,0.000000,0,0,0,0,0

54,13:15-13:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,251.132499,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,604.682246,0.000000,0,0,0,0,0

55,13:30-13:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,235.298000,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,568.187046,0.000000,0,0,0,0,0

56,13:45-14:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,251.132499,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,568.187046,0.000000,0,0,0,0,0

57,14:00-14:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,287.627699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,1.339182,0.000000,568.187046,0.000000,0,0,0,0,0

58,14:15-14:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,287.627699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,6.695909,0.000000,568.187046,0.000000,0,0,0,0,0

59,14:30-14:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,269.872400,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,53.567270,0.000000,568.187046,0.000000,0,0,0,0,0

60,14:45-15:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,8.894264,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,327.496400,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.246054,0.000000,53.567270,0.000000,568.187046,0.000000,0,0,0,0,0

61,15:00-15:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,19.489973,88.356800,0.000000,33.421257,14.944784,0.000000,96.171609,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,383.667699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.738163,0.000000,6.695909,0.000000,649.010390,0.000000,0,0,0,0,0

62,15:15-15:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,14.944784,0.000000,97.972359,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.650948,0.000000,0.738163,0.000000,1.339182,0.000000,656.077214,0.000000,0,0,0,0,0

63,15:30-15:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,14.944784,0.000000,99.274627,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,0.246054,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

64,15:45-16:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,14.944784,0.000000,99.274627,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,0.246054,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

65,16:00-16:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,29.889569,0.000000,99.274627,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

66,16:15-16:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,29.889569,0.000000,99.274627,0.000000,2.464386,4.241126,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

67,16:30-16:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,2.464386,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.008974,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

68,16:45-17:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,2.464386,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.201193,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

69,17:00-17:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,4.771267,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.393861,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,0.492109,12.648506,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

70,17:15-17:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,17.045179,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.858481,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,6.459650,0.000000,0.492109,12.648506,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

71,17:30-17:45,17.421752,3.667768,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,31.652579,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,25.567769,9.294598,0.000000,417.924399,0.000000,40.713465,8.774249,0.000000,4.352725,0.000000,0.000000,0.000000,107.320858,0.000000,1.056440,0.000000,0.000000,55.664688,6.752572,0.000000,6.459650,0.000000,0.492109,12.648506,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

72,17:45-18:00,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,17.548498,0.000000,10.118805,0.000000,0.000000,0.000000,107.320858,0.000000,12.525153,0.000000,0.000000,55.664688,13.353402,0.000000,6.459650,0.000000,0.492109,25.297013,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

73,18:00-18:15,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.826760,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,134.787722,0.000000,12.525153,0.000000,0.000000,55.664688,21.244048,0.000000,6.459650,0.000000,0.492109,25.297013,6.695909,0.000000,655.789094,0.000000,0,0,0,0,0

74,18:15-18:30,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.826760,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,35.096996,0.000000,10.118805,0.000000,0.000000,0.000000,134.787722,0.000000,12.525153,0.000000,0.000000,55.664688,25.037628,0.000000,6.459650,0.000000,0.492109,25.297013,64.169126,0.000000,655.789094,0.000000,0,0,0,0,0

75,18:30-18:45,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.826760,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,35.096996,0.000000,10.118805,0.000000,0.000000,0.000000,134.787722,0.000000,12.525153,0.000000,0.000000,55.664688,25.037628,0.000000,7.105615,0.000000,0.492109,25.297013,64.169126,0.000000,655.789094,0.000000,0,0,0,0,0

76,18:45-19:00,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.826760,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,35.096996,0.000000,10.118805,0.000000,0.000000,0.000000,127.329832,0.000000,12.525153,0.000000,0.000000,55.664688,25.037628,0.000000,7.105615,0.000000,0.492109,25.297013,64.169126,0.000000,655.789094,0.000000,0,0,0,0,0

77,19:00-19:15,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,34.090358,27.911921,0.000000,417.924399,0.000000,40.713465,35.096996,0.000000,10.118805,0.000000,0.000000,0.000000,109.139856,0.000000,12.525153,0.000000,0.000000,55.664688,25.037628,0.000000,7.105615,0.000000,0.492109,25.297013,64.169126,0.000000,655.789094,0.000000,0,0,0,0,0

78,19:15-19:30,17.421752,3.667768,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,47.478868,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,17.045179,9.294598,0.000000,417.924399,0.000000,40.713465,17.548498,0.000000,3.712618,0.000000,0.000000,0.000000,71.850405,0.000000,6.262576,0.000000,0.000000,55.664688,13.493005,0.000000,7.105615,0.000000,0.492109,25.297013,6.695909,0.000000,655.789094,0.000000,0,0,0,0,0

79,19:30-19:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,31.652579,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,8.774249,0.000000,0.000000,0.000000,0.000000,0.000000,40.017947,0.000000,6.262576,0.000000,0.000000,55.664688,6.069728,0.000000,7.105615,0.000000,0.123027,25.297013,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

80,19:45-20:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,31.652579,4.241126,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.103962,0.000000,6.262576,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,25.297013,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

81,20:00-20:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,33.929011,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.189976,0.000000,6.262576,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,12.648506,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

82,20:15-20:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,33.929011,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

83,20:30-20:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,4.771267,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

84,20:45-21:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,21.788595,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.123027,0.000000,1.339182,0.000000,572.210066,0.000000,0,0,0,0,0

85,21:00-21:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,21.788595,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,354.855699,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,572.210066,0.000000,0,0,0,0,0

86,21:15-21:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,281.541260,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,565.142578,0.000000,0,0,0,0,0

87,21:30-21:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,44.834353,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,34.798173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,565.142578,0.000000,0,0,0,0,0

88,21:45-22:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,29.889569,0.000000,99.274627,0.000000,15.826289,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,34.798173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,7.105615,0.000000,0.123027,0.000000,1.339182,0.000000,565.142578,0.000000,0,0,0,0,0

89,22:00-22:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,29.889569,0.000000,99.274627,0.000000,0.000000,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.123027,0.000000,1.339182,0.000000,529.017132,0.000000,0,0,0,0,0

90,22:15-22:30,9.572403,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,33.421257,29.889569,0.000000,99.274627,0.000000,0.000000,4.241126,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.123027,0.000000,1.339182,0.000000,530.937932,0.000000,0,0,0,0,0

91,22:30-22:45,9.572403,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,28.774352,29.889569,0.000000,99.274627,0.000000,0.000000,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.123027,0.000000,1.339182,0.000000,530.937932,0.000000,0,0,0,0,0

92,22:45-23:00,9.572403,0.000000,14.406011,402.186708,0.000000,134.503924,0.000000,15.933516,88.356800,0.000000,28.774352,18.030550,0.000000,99.274627,0.000000,0.000000,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.123027,0.000000,1.339182,0.000000,530.937932,0.000000,0,0,0,0,0

93,23:00-23:15,9.572403,0.000000,14.406011,402.186708,0.000000,122.979124,0.000000,15.933516,88.356800,0.000000,28.774352,14.944784,0.000000,99.274627,0.000000,0.000000,4.241126,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.000000,0.000000,1.339182,0.000000,520.373532,0.000000,0,0,0,0,0

94,23:15-23:30,9.572403,0.000000,14.406011,402.186708,0.000000,134.503924,0.000000,15.933516,88.356800,0.000000,28.774352,14.521248,0.000000,99.274627,0.000000,0.000000,33.929011,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.000000,0.000000,6.695909,0.000000,512.690332,0.000000,0,0,0,0,0

95,23:30-23:45,9.572403,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,15.933516,88.356800,0.000000,28.774352,8.894264,0.000000,99.274627,0.000000,0.000000,33.929011,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.000000,0.000000,53.567270,0.000000,439.699932,0.000000,0,0,0,0,0

96,23:45-24:00,9.572403,0.000000,14.406011,402.186708,0.000000,134.503924,0.000000,15.933516,88.356800,0.000000,28.774352,0.000000,0.000000,99.274627,0.000000,0.000000,3.180845,0.000000,0.734898,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,225.838060,0.000000,25.189083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,5.167720,0.000000,0.000000,0.000000,53.567270,0.000000,402.244332,0.000000,0,0,0,0,0

