Block,Time,ANTA_LF,DADRT2,RAPPC,KOLDAM,TANAKPUR,SEWA2,NJPC,NAPP,CHAMERA3,URI2,DHAULIGNGA,DADRI_RF,JHAJJAR,SALAL,RIHAND2,DADRI_LF,RIHAND3,DULHASTI,KISHANGANGA,CHAMERA1,TEHRI,ANTA_CRF,KOTESHWR,CHAMERA2,AURY_RF,TANDA2,ANTA_RF,AURY_CRF,RIHAND1,RAMPUR,AURY_GF,AURY_LF,PARBATI3,UNCHAHAR3,RAPPB,DADRI_CRF,SINGRAULI_HYDRO,BSIUL,UNCHAHAR4,UNCHAHAR1,DADRI_GF,ANTA_GF,UNCHAHAR2,URI,SINGRAULI,BRBCL,KHSTPP-I,SASAN,KHSTPP-II,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,12.041250,0.000000,0.000000,28.692757,40.944103,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

49,12:00-12:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,12.041250,0.000000,0.000000,28.692757,35.094946,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

50,12:15-12:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,12.041250,0.000000,0.000000,28.692757,35.094946,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

51,12:30-12:45,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,49.892054,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,10.551954,0.000000,0.000000,28.692757,40.944103,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

52,12:45-13:00,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,10.551954,0.000000,0.000000,28.692757,40.944103,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

53,13:00-13:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,27.067497,64.475885,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,10.551954,0.000000,0.000000,24.082500,35.094946,143.514662,14.449476,25.085295,332.699738,114.313077,7.929886,9.985542,0,0,0,0,0

54,13:15-13:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,10.551954,0.000000,0.000000,24.082500,35.094946,143.514662,14.449476,25.085295,332.699738,114.313077,7.929886,9.931623,0,0,0,0,0

55,13:30-13:45,0.000000,223.485600,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.451505,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.891268,0.000000,0.000000,72.126799,5.414963,0.000000,0.000000,0.000000,14.651793,0.000000,0.000000,1.105720,6.281487,1.647243,7.631070,0.000000,0.000000,28.586794,35.094946,143.514662,14.449476,24.805938,332.699738,114.120417,7.986528,10.333512,0,0,0,0,0

56,13:45-14:00,0.000000,228.549283,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.451505,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,17.961499,0.000000,0.000000,1.105720,6.281487,1.647243,7.631070,0.000000,0.000000,28.586794,35.094946,143.514662,14.449476,24.805938,332.699738,114.120417,7.986528,10.333512,0,0,0,0,0

57,14:00-14:15,0.000000,228.549283,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,145.699125,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,17.961499,0.000000,0.000000,1.105720,6.281487,1.647243,7.631070,0.000000,0.000000,28.567528,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,7.986528,13.060229,0,0,0,0,0

58,14:15-14:30,0.000000,228.549283,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,194.827425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,17.961499,0.000000,0.000000,1.105720,6.281487,1.647243,7.631070,0.000000,0.000000,28.586794,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,7.986528,13.060229,0,0,0,0,0

59,14:30-14:45,0.000000,246.957946,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,223.726425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,23.246645,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,37.187908,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

60,14:45-15:00,0.000000,300.902746,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,252.625425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,23.246645,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,37.187908,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

61,15:00-15:15,0.000000,335.581546,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,252.625425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.792841,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.709217,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,7.986528,13.775190,0,0,0,0,0

62,15:15-15:30,0.000000,377.003446,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,262.258425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.514662,14.449476,30.989457,332.699738,142.377281,7.986528,13.775190,0,0,0,0,0

63,15:30-15:45,0.000000,429.021646,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,271.891425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

64,15:45-16:00,0.000000,430.948246,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,271.891425,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

65,16:00-16:15,0.000000,480.336540,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,357.151952,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.213096,13.775190,0,0,0,0,0

66,16:15-16:30,0.000000,477.446640,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,357.151952,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,6.281487,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.213096,13.775190,0,0,0,0,0

67,16:30-16:45,0.000000,507.308940,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,368.556075,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,0.000000,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

68,16:45-17:00,0.000000,507.308940,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,368.556075,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,0.000000,64.475885,0.000000,28.873126,46.719885,0.000000,2.839039,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,0.000000,25.997348,0.000000,0.000000,1.105720,0.000000,1.647243,10.350947,0.000000,0.000000,41.994197,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

69,17:00-17:15,0.000000,510.095382,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,377.689508,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,12.176112,64.475885,0.000000,28.873126,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,3.674380,26.624629,0.000000,0.000000,1.105720,0.000000,2.976597,10.548231,0.000000,0.000000,42.629975,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

70,17:15-17:30,0.000000,510.095382,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,377.689508,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,12.176112,64.475885,0.000000,28.873126,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,0.000000,2.976597,10.548231,0.000000,0.000000,42.629975,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.637911,13.775190,0,0,0,0,0

71,17:30-17:45,0.000000,510.095382,65.333899,9.836884,11.599481,6.049098,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,377.689508,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,24.352224,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,5.879008,26.624629,0.000000,0.000000,1.105720,0.000000,2.976597,10.548231,0.000000,0.000000,42.629975,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

72,17:45-18:00,0.000000,528.578073,65.333899,9.836884,11.599481,9.165301,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,377.689508,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,38.050350,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,7.348760,26.624629,0.000000,0.000000,1.105720,0.000000,2.976597,10.548231,0.000000,0.000000,42.629975,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

73,18:00-18:15,0.000000,528.578073,65.333899,9.836884,11.599481,11.914891,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,38.050350,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,8.818513,26.624629,0.000000,0.000000,1.105720,1.059630,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,7.788280,13.775190,0,0,0,0,0

74,18:15-18:30,0.000000,528.578073,65.333899,9.836884,11.599481,11.914891,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,39.876767,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,7.788280,13.775190,0,0,0,0,0

75,18:30-18:45,0.000000,528.578073,65.333899,9.836884,11.599481,11.914891,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

76,18:45-19:00,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,6.668564,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,7.788280,13.775190,0,0,0,0,0

77,19:00-19:15,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,6.668564,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,7.505070,13.775190,0,0,0,0,0

78,19:15-19:30,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,6.668564,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,7.788280,13.775190,0,0,0,0,0

79,19:30-19:45,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

80,19:45-20:00,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,8.818513,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

81,20:00-20:15,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

82,20:15-20:30,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.071491,13.775190,0,0,0,0,0

83,20:30-20:45,0.000000,528.578073,65.333899,9.836884,12.463272,18.147295,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.354701,13.775190,0,0,0,0,0

84,20:45-21:00,0.000000,528.578073,65.333899,9.836884,11.599481,12.073756,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,6.052890,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,3.178890,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.637911,13.775190,0,0,0,0,0

85,21:00-21:15,0.000000,528.578073,65.333899,9.836884,11.599481,12.073756,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,6.052890,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,3.178890,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.921121,13.775190,0,0,0,0,0

86,21:15-21:30,0.000000,528.578073,65.333899,9.836884,11.599481,12.073756,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,6.052890,0.000000,0.000000,16.167273,26.624629,0.000000,0.000000,1.105720,3.178890,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,8.921121,13.775190,0,0,0,0,0

87,21:30-21:45,0.000000,528.578073,65.333899,9.836884,9.625101,12.073756,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,16.167273,26.624629,0.000000,0.000000,1.105720,3.178890,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.204332,13.775190,0,0,0,0,0

88,21:45-22:00,0.000000,528.578073,65.333899,9.836884,10.488892,18.110633,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,16.167273,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.487542,13.775190,0,0,0,0,0

89,22:00-22:15,0.000000,528.578073,65.333899,9.836884,10.488892,18.110633,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,16.167273,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.487542,13.775190,0,0,0,0,0

90,22:15-22:30,0.000000,528.578073,65.333899,9.836884,10.488892,18.110633,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,16.167273,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.487542,13.775190,0,0,0,0,0

91,22:30-22:45,0.000000,528.578073,65.333899,9.836884,10.488892,18.110633,175.343664,47.436433,33.552946,38.020768,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.180632,40.601245,64.475885,0.000000,39.978174,48.233079,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,18.939827,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.770752,13.775190,0,0,0,0,0

92,22:45-23:00,0.000000,528.578073,65.333899,9.836884,9.625101,11.914891,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.770752,13.775190,0,0,0,0,0

93,23:00-23:15,0.000000,528.578073,65.333899,9.836884,9.625101,11.762136,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.770752,13.775190,0,0,0,0,0

94,23:15-23:30,0.000000,528.578073,65.333899,9.836884,9.625101,9.165301,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.557384,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.770752,13.775190,0,0,0,0,0

95,23:30-23:45,0.000000,528.578073,65.333899,9.836884,9.625101,9.165301,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,6.497955,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.912357,13.775190,0,0,0,0,0

96,23:45-24:00,0.000000,528.578073,65.333899,9.836884,9.625101,7.637751,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,375.629298,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.589069,64.475885,0.000000,37.757166,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,6.497955,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,10.548231,0.000000,0.000000,42.068949,35.094946,143.289141,14.449476,30.989457,332.699738,142.377281,9.912357,13.775190,0,0,0,0,0

