Block,Time,ANTA_RF,UNCHAHAR3,TANAKPUR,ANTA_GF,RAMPUR,AURY_RF,KOLDAM,DADRT2,SEWA2,UNCHAHAR2,NJPC,KOTESHWR,URI2,DHAULIGNGA,DULHASTI,RAPPC,NAPP,BSIUL,TANDA2,RIHAND2,DADRI_CRF,KISHANGANGA,URI,DADRI_RF,SINGRAULI_HYDRO,ANTA_CRF,CHAMERA1,RIHAND1,ANTA_LF,UNCHAHAR4,AURY_CRF,CHAMERA3,DADRI_GF,DADRI_LF,AURY_GF,JHAJJAR,AURY_LF,RIHAND3,SALAL,UNCHAHAR1,RAPPB,TEHRI,PARBATI3,SINGRAULI,CHAMERA2,FSTPP I & II,KHSTPP-II,TALA,KUDGI,BRBCL,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,4.688495,113.059915,8.578496,13.004048,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,14.941315,0.000000,1.054099,0.000000,0.000000,42.042302,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

48,11:45-12:00,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,4.688495,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,14.941315,0.000000,1.054099,0.000000,0.000000,42.042302,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

49,12:00-12:15,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,38.194433,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

50,12:15-12:30,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,38.194433,2.165408,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

51,12:30-12:45,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.245032,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,38.194433,2.165408,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

52,12:45-13:00,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,73.702851,0.000000,0.000000,12.806842,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.245032,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,38.194433,2.165408,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

53,13:00-13:15,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,58.004417,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,24.167500,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,95.743901,38.194433,2.165408,40.601400,17.052588,74.76,19.334041,371.725828,13.379128,0,0,0,0,0

54,13:15-13:30,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,58.004417,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,24.167500,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,95.743901,38.194433,2.165408,40.601400,17.052588,74.76,19.334041,371.725828,13.379128,0,0,0,0,0

55,13:30-13:45,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,8.944827,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,38.668000,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,24.167500,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,36.861052,80.316336,11.375381,0.000000,0.000000,0.000000,53.168500,38.194433,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

56,13:45-14:00,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,8.944827,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,54.369431,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,24.167500,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,34.215486,80.316336,11.375381,0.000000,0.000000,0.000000,53.168500,29.638055,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

57,14:00-14:15,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,11.897541,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,54.369431,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,39.565448,80.316336,11.375381,0.000000,0.000000,0.000000,75.151548,29.638055,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

58,14:15-14:30,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,11.897541,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,54.369431,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,39.565448,80.316336,11.375381,0.000000,0.000000,0.000000,75.151548,29.638055,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

59,14:30-14:45,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,8.932280,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,54.369431,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,34.215486,80.316336,11.375381,0.000000,0.000000,0.000000,75.151548,33.503889,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

60,14:45-15:00,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,8.932280,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,54.369431,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,34.215486,80.316336,11.375381,0.000000,0.000000,0.000000,75.151548,33.503889,2.155741,40.214720,17.052588,74.76,19.334041,404.824959,13.224456,0,0,0,0,0

61,15:00-15:15,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,9.990850,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,70.285806,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,80.316336,11.375381,0.000000,0.000000,0.000000,117.726949,33.503889,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.224456,0,0,0,0,0

62,15:15-15:30,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,9.990850,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,0.000000,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,80.316336,11.375381,0.000000,0.000000,0.000000,117.726949,30.926666,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.224456,0,0,0,0,0

63,15:30-15:45,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,8.932280,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,12.806842,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,78.631378,10.183442,0.000000,0.000000,0.000000,117.726949,30.926666,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.224456,0,0,0,0,0

64,15:45-16:00,0.000000,10.424320,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,8.932280,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,12.806842,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,78.631378,10.183442,0.000000,0.000000,0.000000,117.726949,29.638055,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.224456,0,0,0,0,0

65,16:00-16:15,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.775338,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,78.631378,10.183442,0.000000,0.000000,0.000000,117.726949,29.638055,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.533800,0,0,0,0,0

66,16:15-16:30,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.740351,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,78.631378,10.183442,0.000000,0.000000,0.000000,117.726949,29.638055,2.155741,40.601400,17.052588,74.37,19.334041,404.824959,13.533800,0,0,0,0,0

67,16:30-16:45,0.000000,12.916396,6.191714,0.000000,0.000000,0.000000,0.000000,363.775338,0.000000,4.688495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,46.958419,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,79.193031,11.375381,0.000000,0.000000,0.000000,117.726949,29.638055,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.533800,0,0,0,0,0

68,16:45-17:00,0.000000,12.916396,4.953371,0.000000,0.000000,0.000000,0.000000,363.740351,0.000000,15.834495,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,46.958419,0.000000,1.035606,0.000000,13.517366,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.687379,0.000000,63.205939,79.193031,11.375381,0.000000,14.616504,0.000000,117.726949,29.638055,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.533800,0,0,0,0,0

69,17:00-17:15,0.000000,12.916396,4.953371,0.000000,0.000000,0.000000,0.000000,363.775338,0.000000,10.913303,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,12.806842,0.000000,1.035606,0.000000,27.163033,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,11.375381,0.000000,30.451050,0.000000,117.726949,29.638055,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.533800,0,0,0,0,0

70,17:15-17:30,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.740351,0.000000,10.913303,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,12.806842,0.000000,1.035606,0.000000,27.163033,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,11.375381,0.000000,30.451050,0.000000,117.726949,29.638055,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.533800,0,0,0,0,0

71,17:30-17:45,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.775338,0.000000,9.651453,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,27.163033,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,11.375381,0.000000,30.451050,0.000000,117.726949,27.060833,1.933400,40.601400,17.052588,74.16,19.334041,404.824959,13.533800,0,0,0,0,0

72,17:45-18:00,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.740351,0.000000,9.651453,135.671898,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,10.183442,0.000000,43.849512,0.000000,117.726949,27.060833,1.933400,40.601400,17.052588,74.16,19.334041,404.824959,13.533800,0,0,0,0,0

73,18:00-18:15,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.775338,0.000000,18.418560,135.671898,8.578496,9.753036,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,11.375381,0.000000,43.849512,0.000000,117.726949,18.040555,1.933400,53.147619,17.052588,74.16,19.334041,404.824959,17.405745,0,0,0,0,0

74,18:15-18:30,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.740351,0.000000,18.418560,135.671898,8.578496,9.753036,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,346.106996,0.000000,63.205939,79.193031,11.375381,0.000000,43.849512,0.000000,117.726949,18.040555,5.005089,53.147619,17.052588,67.84,19.334041,404.824959,19.879799,0,0,0,0,0

75,18:30-18:45,0.000000,8.545633,11.764256,0.000000,0.000000,0.000000,0.000000,357.214219,5.051356,21.951427,135.671898,8.578496,9.753036,35.327224,47.790319,49.437715,38.200117,3.190110,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,344.851585,0.000000,63.205939,79.193031,10.507261,0.000000,43.849512,0.000000,117.726949,18.040555,5.005089,53.147619,17.052588,58.97,19.334041,404.824959,19.879799,0,0,0,0,0

76,18:45-19:00,0.000000,8.545633,11.764256,0.000000,0.000000,0.000000,0.000000,357.162622,10.205800,22.980779,135.671898,17.156992,10.403239,35.327224,47.790319,49.437715,38.200117,3.190110,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,344.851585,0.000000,63.205939,79.193031,10.507261,0.000000,43.849512,0.000000,117.726949,18.040555,5.005089,67.813135,17.052588,58.97,19.334041,404.824959,29.154609,0,0,0,0,0

77,19:00-19:15,0.000000,14.306773,11.145084,0.000000,0.000000,0.000000,0.000000,415.028369,15.277773,22.980779,135.671898,28.594986,31.729878,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,46.958419,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,418.803538,0.000000,63.205939,79.193031,11.507210,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,58.97,19.334041,404.824959,26.550996,0,0,0,0,0

78,19:15-19:30,0.000000,14.306773,11.145084,0.000000,0.000000,0.000000,0.000000,425.380094,15.277773,22.980779,135.671898,28.594986,31.729878,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,46.958419,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,418.803538,0.000000,63.205939,79.193031,11.507210,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,59.94,19.334041,404.824959,26.550996,0,0,0,0,0

79,19:30-19:45,0.000000,14.306773,11.145084,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,31.729878,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,12.806842,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.193031,11.503684,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,61.87,19.334041,404.824959,26.550996,0,0,0,0,0

80,19:45-20:00,0.000000,14.306773,11.145084,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,31.729878,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,10.672368,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.193031,11.503684,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,61.87,19.334041,404.824959,26.550996,0,0,0,0,0

81,20:00-20:15,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,10.403239,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,19.210262,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.193031,11.503909,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,60.90,19.334041,404.824959,26.550996,0,0,0,0,0

82,20:15-20:30,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,9.753036,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.193031,11.503909,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,62.84,19.334041,404.824959,26.550996,0,0,0,0,0

83,20:30-20:45,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,28.594986,9.753036,35.327224,47.790319,49.437715,38.200117,19.006675,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.754683,11.503909,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,62.84,19.334041,404.824959,26.550996,0,0,0,0,0

84,20:45-21:00,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,25.735487,9.753036,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,27.574305,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.754683,11.503909,0.000000,43.849512,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,61.87,19.334041,404.824959,26.550996,0,0,0,0,0

85,21:00-21:15,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,25.735487,9.753036,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.361337,0.000000,43.849512,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,59.94,19.334041,404.824959,26.550996,0,0,0,0,0

86,21:15-21:30,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,25.735487,9.753036,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.361337,0.000000,43.849512,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,59.94,19.334041,404.824959,26.550996,0,0,0,0,0

87,21:30-21:45,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,25.735487,5.851822,35.327224,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.524153,0.000000,43.849512,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,59.94,19.334041,404.824959,26.550996,0,0,0,0,0

88,21:45-22:00,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,5.851822,35.327224,47.790319,49.437715,38.200117,12.607315,0.000000,73.708265,0.000000,0.000000,21.344736,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.524153,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,17.052588,58.97,19.334041,404.824959,26.550996,0,0,0,0,0

89,22:00-22:15,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,5.851822,35.327224,47.790319,49.437715,38.200117,12.607315,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.391899,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,58.00,19.334041,404.824959,26.550996,0,0,0,0,0

90,22:15-22:30,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,5.851822,35.327224,47.790319,49.437715,38.200117,12.607315,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,525.140538,0.000000,63.205939,79.754683,11.391899,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,58.97,19.334041,404.824959,26.550996,0,0,0,0,0

91,22:30-22:45,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,5.851822,35.327224,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.754683,11.391899,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,58.97,19.334041,404.824959,26.550996,0,0,0,0,0

92,22:45-23:00,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,15.277773,22.980779,135.671898,28.594986,5.851822,35.327224,47.790319,49.437715,38.200117,6.303657,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,467.138538,0.000000,63.205939,79.754683,11.391899,0.000000,60.171275,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,57.04,19.334041,404.824959,26.550996,0,0,0,0,0

93,23:00-23:15,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,10.205800,22.980779,135.671898,18.110158,5.851822,33.202278,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,409.136538,0.000000,63.205939,79.754683,11.391899,0.000000,58.466016,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,55.10,19.334041,404.824959,26.550996,0,0,0,0,0

94,23:15-23:30,0.000000,14.306773,0.000000,0.000000,0.000000,0.000000,0.000000,429.642178,5.102900,22.980779,135.671898,17.156992,9.753036,33.202278,47.790319,49.437715,38.200117,1.063370,0.000000,73.708265,0.000000,0.000000,22.411973,0.000000,1.035606,0.000000,40.744549,41.786188,0.000000,0.000000,0.000000,24.619916,0.000000,0.000000,0.000000,409.136538,0.000000,63.205939,79.754683,11.391899,0.000000,58.466016,0.000000,117.726949,38.194433,6.781981,67.813135,15.631539,53.17,19.334041,404.824959,26.550996,0,0,0,0,0

