Block,Time,TEHRI,DADRI_CRF,AURY_GF,JHAJJAR,PARBATI3,DULHASTI,ANTA_CRF,URI,TANDA2,RAPPC,AURY_CRF,CHAMERA1,SINGRAULI,AURY_LF,KISHANGANGA,CHAMERA2,ANTA_RF,RAPPB,TANAKPUR,UNCHAHAR1,DHAULIGNGA,CHAMERA3,AURY_RF,DADRI_GF,NJPC,ANTA_LF,KOTESHWR,RIHAND1,ANTA_GF,SINGRAULI_HYDRO,KOLDAM,UNCHAHAR2,SALAL,UNCHAHAR4,RIHAND2,DADRT2,DADRI_RF,DADRI_LF,UNCHAHAR3,BSIUL,RIHAND3,SEWA2,RAMPUR,NAPP,URI2,TALA,SASAN,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,61.220744,0.000000,0.000000,126.138936,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,9.596125,14.594430,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,1.799499,28.721626,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,18.147526,0.000000,125.409128,0.000000,6.478393,46.915278,36.390055,8.329549,335.155590,11.063232,30.896164,135.821305,14.406000,0,0,0,0,0

49,12:00-12:15,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,9.596125,14.882550,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,1.799499,28.817666,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,17.955446,0.000000,125.409128,0.000000,6.478393,46.915278,36.390055,8.329549,335.155590,11.447392,30.896164,135.821305,14.406000,0,0,0,0,0

50,12:15-12:30,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,9.596125,14.882550,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,1.799499,28.817666,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,17.955446,0.000000,125.409128,0.000000,6.478393,46.915278,36.390055,8.329549,335.155590,11.447392,30.896164,135.821305,14.406000,0,0,0,0,0

51,12:30-12:45,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,11.564561,18.885978,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,1.799499,37.287242,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,23.320721,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.329549,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

52,12:45-13:00,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,11.564561,18.885978,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,1.799499,37.287242,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,23.320721,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.329549,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

53,13:00-13:15,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,11.564561,18.885978,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,3.711468,37.287242,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,23.320721,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.329549,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

54,13:15-13:30,61.220744,0.000000,0.000000,126.427056,0.000000,56.832057,0.000000,29.157744,2.830492,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,11.564561,18.885978,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,6.680641,37.287242,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,23.320721,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.329549,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

55,13:30-13:45,61.220744,0.000000,0.000000,132.189456,0.000000,56.832057,0.000000,29.157744,4.088219,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,3.075681,19.289346,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,6.680641,37.921106,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,23.947190,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

56,13:45-14:00,61.220744,0.000000,0.000000,132.189456,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,3.075681,19.289346,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,37.921106,74.770982,0.000000,119.454552,431.571683,0.000000,0.000000,23.947190,0.000000,125.409128,0.000000,6.478393,46.915278,26.856695,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

57,14:00-14:15,61.220744,0.000000,0.000000,132.189456,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,4.182926,21.730779,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,42.501638,74.770982,0.000000,119.454552,427.249883,0.000000,0.000000,26.544476,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

58,14:15-14:30,61.220744,0.000000,0.000000,132.189456,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,7.873743,21.730779,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,42.501638,74.770982,0.000000,119.454552,366.264483,0.000000,0.000000,26.544476,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

59,14:30-14:45,61.220744,0.000000,0.000000,132.179852,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,19.289346,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,37.921106,44.639392,0.000000,119.454552,366.264483,0.000000,0.000000,23.947190,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

60,14:45-15:00,61.220744,0.000000,0.000000,209.050268,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,19.289346,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,37.921106,44.639392,0.000000,119.454552,435.893483,0.000000,0.000000,23.947190,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

61,15:00-15:15,61.220744,0.000000,0.000000,295.524684,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,15.285918,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,29.451530,49.103331,0.000000,119.454552,366.264483,0.000000,0.000000,18.581915,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

62,15:15-15:30,61.220744,0.000000,0.000000,255.629668,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,15.285918,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,29.451530,49.103331,0.000000,119.454552,366.264483,0.000000,0.000000,18.581915,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

63,15:30-15:45,61.220744,0.000000,0.000000,325.297084,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.727351,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,34.032062,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,21.180277,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

64,15:45-16:00,61.220744,0.000000,0.000000,363.135692,0.000000,56.832057,0.000000,29.157744,5.145920,65.137212,0.000000,26.934418,127.660118,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.727351,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,29.893365,93.212528,0.000000,1.164790,9.807271,34.032062,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,21.180277,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

65,16:00-16:15,61.220744,0.000000,0.000000,281.013040,3.663318,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.398198,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

66,16:15-16:30,61.220744,0.000000,0.000000,185.030664,4.102917,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.398198,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,26.089361,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

67,16:30-16:45,61.220744,0.000000,0.000000,211.604932,16.118602,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.398198,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,33.762703,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

68,16:45-17:00,61.220744,0.000000,0.000000,262.920904,16.118602,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.398198,74.770982,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,33.762703,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

69,17:00-17:15,61.220744,0.000000,0.000000,318.617902,4.102917,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,16.212512,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.093175,76.232922,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

70,17:15-17:30,61.220744,0.000000,0.000000,385.571788,4.102917,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.934418,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.093175,76.232922,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

71,17:30-17:45,61.220744,0.000000,0.000000,385.571788,4.102917,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.093175,76.232922,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

72,17:45-18:00,61.220744,0.000000,0.000000,385.571788,7.326637,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.323983,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,33.093175,76.232922,0.000000,119.454552,437.517327,0.000000,0.000000,20.553809,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,8.047192,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

73,18:00-18:15,61.220744,0.000000,0.000000,385.571788,11.722619,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,18.971357,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,41.308437,76.232922,0.000000,119.454552,454.731921,0.000000,0.000000,25.919083,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,7.906013,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

74,18:15-18:30,61.220744,0.000000,0.000000,385.571788,75.282662,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,18.971357,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,41.308437,76.232922,0.000000,119.454552,543.649784,0.000000,0.000000,25.919083,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,7.623655,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

75,18:30-18:45,61.220744,0.000000,0.000000,385.571788,75.282662,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,18.971357,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,39.857821,93.212528,0.000000,1.164790,9.807271,41.308437,76.232922,0.000000,119.454552,627.603921,0.000000,0.000000,25.919083,0.000000,125.409128,0.000000,6.478393,46.915278,30.693366,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

76,18:45-19:00,61.220744,0.000000,0.000000,385.571788,75.282662,56.832057,0.000000,29.157744,2.836071,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,18.971357,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,40.749100,76.232922,0.000000,119.454552,658.381667,0.000000,0.000000,25.919083,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

77,19:00-19:15,61.220744,0.000000,0.000000,405.711376,75.282662,56.832057,0.000000,29.157744,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

78,19:15-19:30,61.220744,0.000000,0.000000,405.711376,75.282662,56.832057,0.000000,29.157744,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

79,19:30-19:45,61.220744,0.000000,0.000000,405.711376,75.282662,56.832057,0.000000,38.170138,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

80,19:45-20:00,61.220744,0.000000,0.000000,405.711376,8.791965,56.832057,0.000000,38.170138,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

81,20:00-20:15,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,38.170138,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.341298,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

82,20:15-20:30,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,38.170138,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.482476,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

83,20:30-20:45,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,18.092663,6.648488,46.915278,37.906307,7.623655,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

84,20:45-21:00,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,1.056440,125.409128,9.137709,6.478393,46.915278,30.693366,7.623655,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

85,21:00-21:15,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,1.056440,125.409128,9.137709,6.478393,46.915278,32.228034,7.623655,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

86,21:15-21:30,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,1.056440,125.409128,9.137709,6.478393,46.915278,32.228034,7.764834,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

87,21:30-21:45,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,1.056440,125.409128,9.137709,6.478393,46.915278,32.228034,7.906013,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

88,21:45-22:00,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,18.787729,125.409128,18.092663,6.648488,46.915278,37.906307,8.047192,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

89,22:00-22:15,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,18.787729,125.409128,18.092663,6.648488,46.915278,37.906307,8.188370,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

90,22:15-22:30,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,18.787729,125.409128,18.092663,6.648488,46.915278,37.906307,8.329549,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

91,22:30-22:45,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.156004,48.087874,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,174.815795,0.000000,43.755031,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,18.787729,125.409128,18.092663,6.648488,46.915278,37.906307,8.753086,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

92,22:45-23:00,61.220744,0.000000,0.000000,405.711376,4.102917,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,0.000000,6.478393,46.915278,32.228034,8.753086,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

93,23:00-23:15,61.220744,0.000000,0.000000,405.711376,0.000000,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,0.000000,6.478393,46.915278,32.228034,8.894264,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

94,23:15-23:30,61.220744,0.000000,0.000000,405.711376,0.000000,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,0.000000,6.478393,46.915278,32.228034,9.035443,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

95,23:30-23:45,61.220744,0.000000,0.000000,405.711376,0.000000,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,0.000000,6.478393,46.915278,32.228034,23.294502,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

96,23:45-24:00,61.220744,0.000000,0.000000,405.711376,0.000000,56.832057,0.000000,39.760560,5.142122,65.137212,0.000000,26.986011,127.656368,0.000000,8.010361,46.579236,0.000000,0.000000,0.000000,17.217729,41.812106,33.451935,0.000000,0.000000,172.835941,0.000000,37.643498,93.212528,0.000000,1.164790,9.807271,41.382964,76.232922,0.000000,119.454552,661.154676,0.000000,0.000000,26.544476,6.262576,125.409128,0.000000,6.478393,46.915278,32.228034,23.294502,335.155590,13.733720,30.896164,135.821305,14.406000,0,0,0,0,0

