Block,Time,DADRI_RF,RIHAND1,CHAMERA1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR2,ANTA_LF,UNCHAHAR3,URI2,RAPPB,CHAMERA3,AURY_GF,RIHAND2,SEWA2,SALAL,TANDA2,RAPPC,ANTA_CRF,DHAULIGNGA,ANTA_RF,UNCHAHAR4,SINGRAULI,PARBATI3,UNCHAHAR1,BSIUL,CHAMERA2,TANAKPUR,KOTESHWR,KISHANGANGA,DADRI_GF,DADRT2,ANTA_GF,DADRI_LF,AURY_CRF,DADRI_CRF,JHAJJAR,DULHASTI,KOLDAM,AURY_LF,URI,RAMPUR,AURY_RF,NAPP,NJPC,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.825905,0.000000,22.659101,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.019515,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,650.835146,0.000000,0.000000,0.000000,0.000000,628.639544,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

49,12:00-12:15,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.825905,0.000000,21.470966,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.116788,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,593.419940,0.000000,0.000000,0.000000,0.000000,629.048861,0.000000,0.000000,0.000000,3.189787,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

50,12:15-12:30,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.825905,0.000000,21.470966,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.116788,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,570.155200,0.000000,0.000000,0.000000,0.000000,536.114527,0.000000,0.000000,0.000000,3.189787,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

51,12:30-12:45,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.825905,0.000000,21.470966,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.116788,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,550.931724,0.000000,0.000000,0.000000,0.000000,476.402327,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

52,12:45-13:00,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.825905,0.000000,21.470966,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.116788,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,531.631200,0.000000,0.000000,0.000000,0.000000,413.800827,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

53,13:00-13:15,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,30.226701,0.000000,21.470966,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.116788,0.000000,0.000000,6.538775,8.546549,0.000000,0.000000,463.659351,0.000000,0.000000,0.000000,0.000000,378.166127,0.000000,0.000000,0.000000,3.189787,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

54,13:15-13:30,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,30.226701,0.000000,17.904511,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.430386,0.000000,0.000000,6.538775,8.546549,0.000000,0.000000,406.428200,0.000000,0.000000,0.000000,0.000000,344.236018,0.000000,0.000000,0.000000,34.024397,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

55,13:30-13:45,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,30.226701,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,6.538775,8.546549,0.000000,0.000000,367.904200,0.000000,0.000000,0.000000,0.000000,345.199118,0.000000,0.000000,0.000000,34.024397,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

56,13:45-14:00,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,30.226701,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,6.538775,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,345.199118,0.000000,0.000000,0.000000,4.253050,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

57,14:00-14:15,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,19.037694,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,7.554284,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

58,14:15-14:30,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,13.127053,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

59,14:30-14:45,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,23.722823,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

60,14:45-15:00,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,23.726257,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

61,15:00-15:15,0.000000,88.605200,0.000000,0.700116,119.102363,13.712618,23.726257,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

62,15:15-15:30,0.000000,88.605200,0.000000,0.700116,119.102363,14.986799,23.726257,0.000000,11.451259,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

63,15:30-15:45,0.000000,88.605200,0.000000,0.700116,119.102363,20.508251,24.664733,0.000000,11.451259,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

64,15:45-16:00,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,35.074472,0.000000,11.451259,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,358.425741,0.000000,0.000000,0.000000,0.000000,339.011200,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

65,16:00-16:15,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,40.768931,0.000000,11.451259,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.674283,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,415.394805,0.000000,0.000000,0.000000,0.000000,420.320918,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

66,16:15-16:30,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,40.825905,0.000000,15.123656,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,7.484346,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,520.475536,0.000000,0.000000,0.000000,0.000000,534.188327,0.000000,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,18.241114,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

67,16:30-16:45,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,8.798916,0.000000,0.000000,120.953321,0.000000,9.104836,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,644.288763,0.000000,0.000000,0.000000,0.000000,629.048861,15.870782,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,36.482228,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

68,16:45-17:00,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.664024,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,8.798916,0.000000,0.000000,120.953321,0.000000,10.507421,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,15.870782,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,45.602785,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

69,17:00-17:15,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,8.798916,0.000000,0.000000,120.953321,0.000000,10.507421,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,15.870782,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,59.283620,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

70,17:15-17:30,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,0.000000,10.507421,0.000000,12.684066,0.000000,17.093099,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,15.870782,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,72.964456,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

71,17:30-17:45,0.000000,88.605200,6.771556,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,1.226412,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,3.678079,10.507421,1.059410,12.684066,0.000000,25.639648,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,31.741565,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,100.326127,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

72,17:45-18:00,0.000000,88.605200,13.390942,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,2.764482,0.000000,0.000000,13.371680,135.166655,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

73,18:00-18:15,0.000000,88.605200,21.303772,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,13.371680,135.166655,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

74,18:15-18:30,0.000000,88.605200,25.108017,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,34.024397,0.000000,0.000000,13.371680,135.166655,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

75,18:30-18:45,0.000000,88.605200,25.108017,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,34.024397,0.000000,0.000000,13.371680,135.166655,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

76,18:45-19:00,0.000000,88.605200,25.108017,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,13.371680,135.166655,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

77,19:00-19:15,0.000000,88.605200,25.108017,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,8.778560,0.000000,0.000000,120.953321,15.747082,10.507421,12.560365,25.804627,0.000000,34.186198,0.000000,0.000000,553.165057,0.000000,0.000000,0.000000,0.000000,629.048861,47.612347,0.000000,0.000000,2.551830,0.000000,0.000000,13.371680,100.326127,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

78,19:15-19:30,0.000000,88.605200,13.530939,0.700116,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,1.226412,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,8.778560,0.000000,0.000000,120.953321,3.678079,10.507421,6.280182,25.368131,0.000000,17.093099,0.000000,0.000000,562.796057,0.000000,0.000000,0.000000,0.000000,629.048861,31.741565,0.000000,0.000000,2.551830,0.000000,0.000000,13.371680,72.964456,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

79,19:30-19:45,0.000000,88.605200,6.086792,0.718540,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.507421,6.280182,25.368131,6.538775,8.546549,0.000000,0.000000,533.903057,0.000000,0.000000,0.000000,0.000000,629.048861,31.741565,0.000000,0.000000,2.551830,0.000000,0.000000,13.577399,54.723342,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

80,19:45-20:00,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,40.825905,0.000000,25.416305,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.507421,6.280182,25.368131,6.538775,8.546549,0.000000,0.000000,524.272057,0.000000,0.000000,0.000000,0.000000,553.450327,31.741565,0.000000,0.000000,2.551830,0.000000,0.000000,13.577399,36.482228,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

81,20:00-20:15,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,40.825905,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,6.280182,12.684066,6.538775,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,466.549718,31.741565,0.000000,0.000000,2.551830,0.000000,0.000000,13.783117,18.241114,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

82,20:15-20:30,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,40.825905,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,12.684066,6.538775,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,394.317218,31.741565,0.000000,0.000000,2.551830,0.000000,0.000000,13.783117,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

83,20:30-20:45,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,40.825905,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,363.498018,31.741565,0.000000,0.000000,1.275915,0.000000,0.000000,13.988835,0.000000,32.445394,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

84,20:45-21:00,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.275915,0.000000,0.000000,13.988835,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

85,21:00-21:15,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.275915,0.000000,0.000000,14.194553,0.000000,32.445394,142.072298,0.000000,14.446500,14.036894,403.317387,0,0,0,0,0

86,21:15-21:30,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.275915,0.000000,0.000000,14.194553,0.000000,32.445394,142.072298,0.000000,14.446500,10.628400,403.317387,0,0,0,0,0

87,21:30-21:45,0.000000,88.605200,0.000000,0.718540,119.102363,44.960397,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,531.631200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.400271,0.000000,29.020803,142.072298,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

88,21:45-22:00,0.000000,88.605200,0.000000,0.718540,119.102363,29.973598,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,569.784406,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.400271,0.000000,29.020803,142.072298,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

89,22:00-22:15,0.000000,88.605200,0.000000,0.718540,119.102363,29.973598,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,569.784406,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.605989,0.000000,29.020803,142.072298,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

90,22:15-22:30,0.000000,88.605200,0.000000,0.718540,119.102363,29.973598,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,569.784406,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.605989,0.000000,29.020803,142.072298,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

91,22:30-22:45,0.000000,88.605200,0.000000,0.718540,119.102363,29.973598,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,569.784406,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.811708,0.000000,26.875443,127.561009,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

92,22:45-23:00,0.000000,88.605200,0.000000,0.718540,119.102363,18.081239,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,569.784406,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,14.811708,0.000000,21.130456,115.823273,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

93,23:00-23:15,0.000000,88.605200,0.000000,0.718540,119.102363,14.986799,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,550.893200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,15.017426,0.000000,21.461913,97.071619,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

94,23:15-23:30,0.000000,88.605200,0.000000,0.718540,119.102363,0.000000,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,531.631200,0.000000,0.000000,0.000000,0.000000,345.199118,31.741565,0.000000,0.000000,1.063262,0.000000,0.000000,15.017426,0.000000,21.461913,97.071619,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

95,23:30-23:45,0.000000,88.605200,0.000000,0.718540,119.102363,0.000000,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,464.214200,0.000000,0.000000,0.000000,0.000000,345.199118,15.870782,0.000000,0.000000,4.253050,0.000000,0.000000,15.223144,0.000000,21.461913,97.071619,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

96,23:45-24:00,0.000000,88.605200,0.000000,0.718540,119.102363,0.000000,28.168460,0.000000,17.798570,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,9.362969,0.000000,0.000000,0.246746,8.546549,0.000000,0.000000,396.797200,0.000000,0.000000,0.000000,0.000000,345.199118,0.000000,0.000000,0.000000,4.253050,0.000000,0.000000,15.223144,0.000000,21.461913,97.071619,0.000000,14.446500,9.599314,403.317387,0,0,0,0,0

