Block,Time,TALA,RAMPUR,KUDGI,KHSTPP-I,FSTPP I & II,AURY_CRF,BRBCL,KHSTPP-II,SASAN,PARBATI3,RAPPB,NAPP,ANTA_RF,KOLDAM,RIHAND1,TEHRI,ANTA_CRF,UNCHAHAR2,JHAJJAR,NJPC,AURY_GF,KOTESHWR,UNCHAHAR3,DULHASTI,RIHAND2,TANAKPUR,UNCHAHAR4,URI,DADRI_LF,CHAMERA3,SINGRAULI_HYDRO,SINGRAULI,AURY_LF,DADRI_RF,AURY_RF,RAPPC,BSIUL,URI2,SALAL,ANTA_GF,ANTA_LF,RIHAND3,DHAULIGNGA,CHAMERA2,DADRI_CRF,DADRT2,SEWA2,DADRI_GF,UNCHAHAR1,KISHANGANGA,CHAMERA1,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,106.10,14.293890,4.822500,0.000000,18.635237,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,12.974454,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,105.13,14.293890,4.822500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,12.974454,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,106.10,14.293890,4.822500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,105.13,14.293890,4.822500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,106.10,14.293890,4.822500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,11.499027,0.000000,21.296160,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,107.06,14.293890,4.822500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,11.499027,0.000000,21.296160,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,106.10,14.293890,4.822500,0.000000,19.290037,53.026667,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,11.499027,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,104.17,14.293890,4.822500,0.000000,19.290037,53.026667,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,11.499027,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,102.24,14.293890,4.822500,0.000000,19.290037,40.509000,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,100.31,14.293890,4.822500,0.000000,19.290037,40.509000,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,99.34,14.293890,5.044335,0.000000,19.290037,40.509000,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,100.31,14.293890,5.044335,0.000000,19.290037,40.509000,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.454033,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,21.048881,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,101.27,14.293890,5.044335,0.000000,19.290037,40.509000,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.280147,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,20.936493,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,100.31,14.293890,5.044335,0.000000,19.290037,67.699123,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,25.280147,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,20.936493,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,101.27,28.626939,5.922030,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,6.289312,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,100.31,28.626939,5.922030,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,117.669000,22.560523,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,6.289312,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,101.27,28.626939,8.781387,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,127.314000,22.560523,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,100.31,28.626939,8.781387,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,127.314000,22.560523,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,176.889300,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,99.34,34.664709,13.507437,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,127.314000,41.102168,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,209.489400,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,98.38,34.664709,13.507437,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,127.314000,41.102168,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,274.268878,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,99.34,34.664709,13.507437,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,127.314000,41.102168,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,1.274104,0.000000,0.000000,290.154200,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,104.17,34.664709,13.507437,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,11.574000,127.314000,41.102168,0.000000,8.558973,7.716000,15.893853,113.931562,3.088811,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,8.811707,0.000000,0.000000,287.617565,0.000000,0.000000,10.920008,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,116.70,39.810702,13.507437,0.000000,19.290037,89.867525,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,117.669000,41.102168,0.000000,8.558973,7.716000,15.893853,113.931562,11.499027,0.000000,8.518464,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,8.811707,0.000000,0.000000,311.344265,0.000000,0.000000,7.494165,0.000000,6.781400,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,116.70,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,3.069521,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,117.669000,54.802890,0.000000,8.558973,7.716000,15.893853,113.931562,11.499027,0.000000,8.518464,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,17.623413,0.000000,0.000000,315.202265,0.000000,0.000000,7.494165,0.000000,13.486604,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,116.70,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,6.139042,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,117.669000,73.070520,0.000000,8.558973,7.716000,15.893853,113.931562,11.499027,0.000000,8.518464,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,17.623413,12.702504,0.000000,315.202265,0.000000,0.000000,7.494165,0.000000,13.486604,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,115.74,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,117.669000,91.338150,0.000000,17.117946,7.716000,15.893853,113.931562,3.706574,0.000000,12.777696,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,17.623413,12.702504,0.000000,315.202265,0.000000,0.000000,7.494165,0.000000,27.049402,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,114.78,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,16.528439,133.101000,109.605780,0.000000,17.117946,7.716000,31.787706,113.931562,3.706574,0.000000,48.981168,0.000000,2.456389,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,3.182850,14.271899,2.241498,0.000000,0.000000,119.275495,26.435120,25.405007,0.000000,324.921435,4.628443,0.000000,7.494165,0.000000,38.097750,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,111.88,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,17.136368,133.101000,135.363138,0.000000,28.529910,10.484096,47.681558,113.931562,3.706574,0.000000,48.981168,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,14.271899,13.448988,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,324.921435,15.243004,0.000000,7.494165,0.000000,40.651823,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,109.95,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,17.136368,133.101000,135.363138,0.000000,28.529910,10.484096,47.681558,113.931562,3.706574,0.000000,8.518464,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,14.271899,76.558364,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,324.921435,15.243004,0.000000,7.754147,0.000000,40.651823,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,108.02,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,17.136368,133.101000,135.363138,0.000000,28.529910,10.484096,47.681558,113.931562,3.706574,0.000000,8.518464,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,14.271899,76.558364,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,324.921435,15.243004,0.000000,7.754147,0.000000,40.651823,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,104.17,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,31.539945,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,24.708272,119.183265,135.363138,0.000000,28.529910,11.038681,47.681558,113.931562,4.324336,0.000000,8.518464,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,14.271899,76.558364,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,291.813254,15.243004,0.000000,13.101093,0.000000,27.049402,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,100.31,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,3.683426,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,24.708272,119.183265,135.363138,0.000000,28.529910,11.107826,47.681558,113.931562,4.324336,0.000000,8.518464,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,14.271899,12.328239,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,284.695130,15.243004,0.000000,13.101093,0.000000,27.049402,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,99.34,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,24.708272,119.183265,118.739595,0.000000,28.529910,11.107826,47.681558,113.931562,4.324336,0.000000,8.518464,0.000000,10.685290,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,6.289312,14.271899,2.241498,0.000000,0.000000,119.275495,35.246827,38.107511,0.000000,284.695130,15.243004,0.000000,13.101093,0.000000,25.144515,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,95.49,39.810702,13.507437,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,24.708272,119.183265,108.692398,0.000000,18.068943,11.107826,47.681558,113.931562,4.324336,0.000000,8.518464,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,26.373963,25.405007,0.000000,284.695130,15.243004,0.000000,13.101093,0.000000,13.486604,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,92.59,39.810702,8.873909,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,24.708272,119.183265,91.338150,0.000000,9.509970,11.107826,31.787706,113.931562,3.706574,0.000000,48.981168,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,17.582642,12.702504,0.000000,284.695130,12.856785,0.000000,13.101093,0.000000,6.781400,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,90.66,39.810702,8.781387,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,24.708272,119.183265,73.070520,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,48.981168,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,17.582642,12.702504,0.000000,284.695130,5.785553,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,85.84,39.810702,8.781387,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,24.708272,119.183265,54.802890,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,15.416664,12.702504,0.000000,284.695130,5.142714,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,84.88,39.810702,8.781387,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,24.708272,119.183265,36.535260,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,7.644627,0.000000,0.000000,284.695130,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,81.02,39.810702,8.781387,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,18.373816,116.289765,36.535260,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,284.695130,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,79.09,39.810702,8.781387,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,36.535260,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,284.695130,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,76.20,24.238078,8.781387,0.000000,19.290037,71.205562,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,36.535260,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,250.056151,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,75.23,24.238078,8.781387,0.000000,19.290037,62.876623,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,18.267630,0.000000,8.558973,11.107826,15.893853,113.931562,3.706574,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,231.836865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,71.37,24.238078,8.781387,0.000000,19.290037,62.876623,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,11.107826,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,212.546865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,69.44,24.238078,8.781387,0.000000,19.290037,62.876623,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,9.037365,15.893853,113.931562,3.088811,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,212.546865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,67.52,29.528457,8.781387,0.000000,19.290037,75.394290,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,9.037365,15.893853,113.931562,3.088811,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,212.546865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,66.55,29.528457,8.781387,0.000000,19.290037,75.394290,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,9.037365,15.893853,113.931562,3.088811,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,193.256865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,64.62,18.793379,2.787405,0.000000,19.290037,75.394290,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,9.037365,15.893853,113.931562,3.088811,0.000000,17.036928,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,2.241498,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,175.452195,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,63.66,16.864379,2.787405,0.000000,19.290037,75.394290,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,10.609500,116.289765,0.000000,0.000000,8.558973,9.037365,15.893853,113.931562,3.088811,0.000000,17.036928,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,173.966865,0.000000,0.000000,13.101093,0.000000,0.000000,0.000000,0,0,0,0,0

