Block,Time,NR/16022024/29022024/HP-38,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/23072042/L_NR_2012_04,NR/16022024/29022024/HP-45,NR/01102023/31052040/LT-31,NR/16022024/29022024/HP-36,NR/01102023/06022042/L_NR_2012_07,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01022024/29022024/79,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01012024/31032024/ ChanjuII,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_02,NR/16022024/29022024/HP-40,NR/01102023/30042040/GNA_LT_35,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/30092023/31122025/SH-07,NR/01102023/05012040/L_NR_2020_02,NR/01102023/19072037/LT-05,NR/19022024/29022024/NVVN/OA/16907,NR/01102023/30042040/GNA_LT_36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/26122029/SH-06,NR/01102023/31102037/L_NR_2019_11,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01022024/29022024/SJVN010224NR1469,NR/01022024/29022024/SJVN010224NR1468,WR/01102023/01102023/L_NR_2022_09,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,WR/01102023/16072048/L_NR_2022_08,WR/01102023/31032046/L_NR_2020_05,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,SR/14022024/29022024/SJVN140224NR1518,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/30052048/L_NR_2022_10,NR/01102023/02012046/L_NR_2021_17,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13
51,12:30-12:45,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,76.400000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.840000,96.350000,260.720000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,57.790000,48.180000,17.040000,5.780000,81.900000,30.830000,0.950000,6.740000,0,0,13.33,48.33,30.22,6.01,6.66,20,0,30.22,237.5,203,93,5.78,6.66,94.74,87,47,6.67,30.21,13.33,0,156.70007,47.5

52,12:45-13:00,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.840000,96.350000,260.720000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,57.790000,48.180000,17.040000,5.780000,81.900000,30.830000,0.950000,6.740000,0,0,13.33,48.49,30.22,6.61,6.66,20,0,30.22,237.5,203,93,5.78,6.66,94.75,87,47,6.67,30.21,13.33,0,154.829606,47.5

53,13:00-13:15,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,47.210000,48.180000,17.040000,5.780000,52.990000,30.830000,0.990000,6.740000,0,0,13.33,48.49,30.22,7.01,6.66,20,0,30.22,237.5,207,93,5.78,6.66,94.74,88,47,6.67,30.21,13.33,0,152.062878,47.5

54,13:15-13:30,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,33.720000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,234.040000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,33.050000,48.180000,17.040000,5.780000,52.030000,30.830000,0.990000,6.740000,0,0,13.33,48.27,30.22,7.01,6.66,20,0,30.22,237.5,207,93,5.78,6.66,94.74,88,47,6.67,30.21,13.33,0,149.24744,47.5

55,13:30-13:45,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,47.210000,48.180000,17.040000,5.780000,52.030000,30.830000,0.990000,6.740000,0,0,13.33,47.85,30.55,7.21,6.66,20,0,30.55,237.5,207,93,5.78,6.66,94.74,88,47,6.67,30.55,13.33,0,144.103664,47.5

56,13:45-14:00,0.000000,11.560000,231.240000,0.000000,16.620000,0.000000,33.720000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,234.040000,39.110000,16.620000,6.740000,4.820000,30.830000,1.200000,33.050000,48.180000,17.040000,5.780000,52.030000,30.830000,0.990000,6.740000,0,0,13.33,47.59,30.55,7.21,6.66,20,0,30.55,237.5,207,93,5.78,6.66,94.74,88,47,6.67,30.55,13.33,0,138.268206,47.5

57,14:00-14:15,0.000000,11.560000,270.980000,0.000000,16.620000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,16.620000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,17.040000,5.780000,52.030000,30.830000,0.000000,6.740000,0,0,13.33,46.75,30.55,7.62,6.66,20,0,30.55,237.5,203,93,5.78,6.66,94.72,87,47,6.67,30.55,13.33,0,133.182882,47.5

58,14:15-14:30,0.000000,11.560000,270.980000,0.000000,16.380000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,16.380000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,16.790000,5.780000,52.030000,30.830000,0.000000,6.740000,0,0,13.33,46,30.72,9.02,6.66,20,0,30.72,237.5,200,93,5.78,6.66,94.74,85,47,6.67,30.71,13.33,0,127.922202,47.5

59,14:30-14:45,0.000000,11.560000,270.980000,0.000000,15.840000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,15.840000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,16.240000,5.780000,52.030000,30.830000,1.030000,6.740000,0,0,13.33,45,30.72,10.16,6.66,20,0,30.72,237.5,196,92,5.78,6.66,94.01,84,46,6.67,30.71,13.33,0,122.340036,47.5

60,14:45-15:00,0.000000,11.560000,270.980000,0.000000,15.080000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,15.080000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,15.450000,5.780000,52.030000,30.830000,1.030000,6.740000,0,0,13.33,43,30.72,11.1,6.66,20,0,30.72,237.5,189,88,5.78,6.66,90.63,81,44,6.67,30.71,13.33,0,115.968768,47.5

61,15:00-15:15,0.000000,11.560000,270.980000,0.000000,14.050000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,14.050000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,14.400000,5.780000,52.030000,30.830000,1.030000,6.740000,0,0,13.33,41,30.72,13.17,6.66,20,0,30.72,237.5,181,83,5.78,6.66,86.37,77,42,6.67,30.71,13.33,0,109.246788,47.5

62,15:15-15:30,0.000000,11.560000,270.980000,0.000000,12.990000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,0.000000,18.310000,1.740000,96.350000,260.720000,39.110000,12.990000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,13.310000,5.780000,52.030000,30.830000,1.030000,6.740000,0,0,13.33,38.72,30.72,13.67,6.66,20,0,30.72,230.19,173,79,5.78,6.66,81.34,74,40,6.67,30.71,13.33,0,101.07325,46.04

63,15:30-15:45,0.000000,11.560000,270.980000,0.000000,11.950000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,22.160000,18.310000,1.740000,96.350000,260.720000,39.110000,11.950000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,12.240000,5.780000,84.790000,30.830000,1.030000,6.740000,0,0,13.33,36.17,30.72,12.23,6.66,20,0,30.72,223.58,158,75,5.78,6.66,75.83,67,37,6.67,30.71,13.33,0,91.974222,44.71

64,15:45-16:00,0.000000,11.560000,270.980000,0.000000,10.940000,0.000000,52.670000,0.000000,0.000000,8.190000,96.350000,22.160000,18.310000,1.740000,96.350000,260.720000,39.110000,10.940000,6.740000,4.820000,30.830000,1.250000,47.210000,48.180000,11.220000,5.780000,99.840000,30.830000,1.030000,6.740000,0,0,13.33,33.5,30.72,12.12,6.66,20,0,30.72,208.78,144,69,5.78,6.66,70.3,61,34,6.67,30.71,13.33,0,81.93022,41.75

65,16:00-16:15,0.000000,11.560000,270.980000,0.000000,9.890000,0.000000,57.440000,0.000000,0.000000,8.190000,96.350000,22.160000,18.310000,1.840000,96.350000,234.040000,39.110000,9.890000,6.740000,4.820000,30.830000,1.300000,33.050000,48.180000,10.140000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,30.88,30.72,11.95,6.66,20,0,30.72,190.98,123,58,5.78,6.66,63.53,52,29,6.67,30.71,13.33,0,71.350408,38.2

66,16:15-16:30,0.000000,11.560000,231.240000,0.000000,8.720000,0.000000,67.960000,0.000000,0.000000,8.190000,96.350000,23.120000,18.310000,1.840000,96.350000,234.040000,39.110000,8.720000,6.740000,4.820000,30.830000,1.300000,47.210000,48.180000,8.940000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,27.48,30.72,11.79,6.66,20,0,30.72,172.09,105,50,5.78,6.66,56.06,45,25,6.67,30.71,13.33,0,60.955694,34.42

67,16:30-16:45,0.000000,11.560000,270.980000,0.000000,7.550000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,24.090000,18.310000,1.840000,96.350000,260.720000,39.110000,7.550000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,7.750000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,23.86,30.72,16.07,6.66,20,0,30.72,154.17,88,40,5.78,6.66,48.12,37,20,6.67,30.71,13.33,0,45.504882,30.83

68,16:45-17:00,0.000000,11.560000,270.980000,0.000000,6.370000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,24.090000,18.310000,1.840000,96.350000,260.720000,39.110000,6.370000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,6.520000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,19.04,29.86,16.07,6.66,20,0,31.15,133.29,70,33,5.78,6.66,39.99,30,17,6.67,31.14,13.33,0,34.350292,26.66

69,17:00-17:15,0.000000,11.560000,270.980000,0.000000,5.050000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,24.090000,18.310000,1.840000,96.350000,260.720000,39.110000,5.050000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,5.180000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,13,17.64,16.1,6.66,20,0,20,111.45,53,23,0,6.66,31.17,22,12,6.67,14.82,13.33,0,25.640944,22.29

70,17:15-17:30,0.000000,11.560000,270.980000,0.000000,3.640000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,24.090000,18.310000,1.840000,96.350000,260.720000,39.110000,3.640000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,3.720000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,10,10.24,16.13,6.66,20,0,7,88.83,39,17,0,6.66,22,16,8,6.67,10.98,13.33,0,16.5614,17.77

71,17:30-17:45,0.000000,11.560000,270.980000,0.000000,2.500000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.840000,96.350000,260.720000,39.110000,2.500000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,2.560000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,5,5.25,15.07,6.66,20,0,1,65.72,28,10,0,6.66,15.4,12,5,6.67,4.83,13.33,0,9.98555,13.14

72,17:45-18:00,0.000000,11.560000,270.980000,0.000000,1.480000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.840000,96.350000,260.720000,39.110000,1.480000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,1.510000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,13.33,3,1.12,12.28,6.66,20,0,0,43.12,18,5,0,6.66,10.95,7,2,6.67,1.06,13.33,0,5.533456,8.62

73,18:00-18:15,0.000000,11.560000,270.980000,0.000000,0.730000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.840000,96.350000,260.720000,0.000000,0.730000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,0.740000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,14,2,0,11.1,6.66,21.5,0,0,23.52,7,1,0,7.16,4.11,3,1,7.17,0,14,0,1.305428,4.7

74,18:15-18:30,0.000000,11.560000,270.980000,0.000000,0.280000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,26.010000,18.310000,1.840000,96.350000,260.720000,0.000000,0.280000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,0.290000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,14.67,1,0,10.66,6.66,21.5,0,0,8.92,1,0,0,7.16,0,1,0,7.17,0,14.67,0,0,1.78

75,18:30-18:45,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,26.010000,18.310000,1.840000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,15,0.02,0,10.46,6.66,21.5,0,0,1.49,1,0,0,7.16,0,0,0,7.17,0,15,0,0,0.3

76,18:45-19:00,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,26.010000,18.310000,1.840000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.300000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.990000,6.740000,0,0,16,0,0,10.66,6.66,21.5,0,0,0,0,0,0,7.16,0,0,0,7.17,0,16,0,0,0

77,19:00-19:15,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,26.010000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,17.33,0,0,10.89,6.66,22,0,0,0,0,0,0,7.34,0,0,0,7.33,0,17.33,0,0,0

78,19:15-19:30,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,18,0,0,10.14,6.66,22,0,0,0,0,0,0,7.34,0,0,0,7.33,0,18,0,0,0

79,19:30-19:45,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,18.33,0,0,8.81,6.66,22,0,0,0,0,0,0,7.34,0,0,0,7.33,0,18.33,0,0,0

80,19:45-20:00,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,96.350000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,18.67,0,0,8.61,6.66,22,0,0,0,0,0,0,7.34,0,0,0,7.33,0,18.67,0,0,0

81,20:00-20:15,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.000000,6.740000,0,0,19.33,0,0,8.41,6.66,23,0,0,0,0,0,0,7.66,0,0,0,7.67,0,19.33,0,0,0

82,20:15-20:30,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.000000,6.740000,0,0,19.67,0,0,8.01,6.66,26,0,0,0,0,0,0,8.66,0,0,0,8.67,0,19.67,0,0,0

83,20:30-20:45,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,19.67,0,0,7.61,6.66,26,0,0,0,0,0,0,8.66,0,0,0,8.67,0,19.67,0,0,0

84,20:45-21:00,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.740000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,30.830000,1.250000,57.790000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,20,0,0,7.41,7,26,0,0,0,0,0,0,8.66,0,0,0,8.67,0,20,0,0,0

85,21:00-21:15,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,67.960000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.840000,96.350000,234.040000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,30.830000,0.950000,6.740000,0,0,20.33,0,0,7.41,7.66,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,20.33,0,0,0

86,21:15-21:30,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,57.440000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.840000,96.350000,234.040000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,33.050000,48.180000,0.000000,5.780000,98.280000,30.830000,0.950000,6.740000,0,0,20.67,0,0,7.41,7.66,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,20.67,0,0,0

87,21:30-21:45,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,75.970000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.840000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,47.210000,48.180000,0.000000,5.780000,81.900000,25.930000,0.950000,6.740000,0,0,21.67,0,0,7.41,7.66,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,21.67,0,0,0

88,21:45-22:00,0.000000,11.560000,270.980000,0.000000,0.000000,0.000000,75.970000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.840000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,47.210000,48.180000,0.000000,5.780000,77.080000,25.930000,0.950000,6.740000,0,0,21.33,0,0,7.41,7.66,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,21.33,0,0,0

89,22:00-22:15,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,25.930000,0.950000,6.740000,0,0,21,0,0,7.21,7.66,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,21,0,0,0

90,22:15-22:30,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.370000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,25.930000,0.950000,6.740000,0,0,20.67,0,0,7.21,8,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,20.67,0,0,0

91,22:30-22:45,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.320000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,25.930000,0.950000,6.740000,0,0,20,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,20,0,0,0

92,22:45-23:00,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,86.910000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.320000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,25.930000,0.950000,6.740000,0,0,19.33,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,19.33,0,0,0

93,23:00-23:15,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,75.970000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.930000,1.200000,47.210000,48.180000,0.000000,5.780000,99.840000,25.930000,0.950000,6.740000,0,0,18.33,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,18.33,0,0,0

94,23:15-23:30,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,75.970000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.930000,1.200000,47.210000,48.180000,0.000000,5.780000,70.930000,25.930000,0.950000,6.740000,0,0,18.33,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,18.33,0,0,0

95,23:30-23:45,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,57.070000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.930000,1.200000,47.210000,48.180000,0.000000,5.780000,62.630000,25.930000,0.950000,6.740000,0,0,18.33,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,18.33,0,0,0

96,23:45-24:00,128.130000,11.560000,270.980000,16.320000,0.000000,38.170000,52.250000,0.000000,0.000000,8.190000,0.000000,25.050000,18.310000,1.930000,96.350000,260.720000,0.000000,0.000000,6.740000,4.820000,25.930000,1.200000,47.210000,48.180000,0.000000,5.780000,67.440000,25.930000,0.950000,6.740000,0,0,18.33,0,0,7.21,7.34,25,0,0,0,0,0,0,8.34,0,0,0,8.33,0,18.33,0,0,0

