Block,Time,KISHANGANGA,NAPP,AURY_GF,RIHAND1,UNCHAHAR2,ANTA_GF,ANTA_LF,DHAULIGNGA,SALAL,DADRI_GF,DADRI_RF,DADRI_CRF,NJPC,UNCHAHAR1,TEHRI,PARBATI3,AURY_CRF,SINGRAULI,DADRI_LF,RAPPC,RAPPB,DULHASTI,UNCHAHAR4,AURY_RF,RIHAND2,ANTA_RF,ANTA_CRF,DADRT2,TANAKPUR,CHAMERA1,KOTESHWR,BSIUL,SEWA2,RIHAND3,AURY_LF,TANDA2,JHAJJAR,CHAMERA2,URI2,SINGRAULI_HYDRO,KOLDAM,URI,CHAMERA3,RAMPUR,UNCHAHAR3,SASAN,FSTPP I & II,KUDGI,BRBCL,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,257.179749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,4.257466,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,16.354377,32.186478,142.219814,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,4.257466,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,18.098023,32.186478,142.219814,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,302.173042,0.000000,5.187629,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,216.996639,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,258.788542,0.000000,5.187629,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,108.682222,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.634023,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,216.996639,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,246.255242,0.000000,5.187629,0.571740,0.000000,4.789649,0.000000,0.000000,9.904448,403.736157,14.100348,89.66,19.281969,32.186478,94.220722,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,240.470642,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,9.354759,403.736157,14.100348,89.66,19.281969,32.186478,94.220722,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,258.788542,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,9.354759,403.736157,14.100348,89.66,19.281969,32.186478,94.220722,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,282.891042,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,11.883979,403.736157,14.100348,89.66,19.281969,32.186478,94.220722,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,287.711542,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,94.220722,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,321.455042,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,331.096042,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,335.916542,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,88.697200,13.781424,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,218.615749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,352.788292,0.000000,5.187629,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,14.100348,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,88.697200,19.415754,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,252.552069,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.054942,0.000000,7.132990,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,295.743749,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,7.132990,0.571740,0.000000,3.193099,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,14.563695,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,406.806816,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,426.088816,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,387.524816,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,397.165816,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,94.813209,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,18.260054,15.841987,15.002360,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,451.830286,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,35.112522,94.813209,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,13.443410,0.000000,0.000000,0.000000,36.520108,19.418615,15.002360,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,451.830286,0.000000,7.132990,0.571740,0.000000,4.789649,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,35.112522,94.813209,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,1.273576,2.240568,0.000000,0.000000,0.000000,68.475202,16.239782,30.004720,3.681898,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,6.778587,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,451.830286,12.697236,7.132990,0.571740,0.000000,7.450565,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,36.867184,94.809594,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,7.641457,2.240568,0.000000,0.000000,0.000000,91.300270,16.239782,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,13.404846,8.555423,0.000000,4.369494,119.226029,0.000000,0.000000,451.830286,12.697236,7.132990,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,36.867184,94.809594,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,26.424157,2.240568,0.000000,0.000000,0.000000,107.734319,16.239782,45.007080,31.526864,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,21.325892,17.110847,2.121020,4.369494,119.226029,0.000000,0.000000,451.830286,25.394471,7.132990,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,38.038566,94.809594,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,135.307000,14.008373,45.007080,31.526864,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,30.465560,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,451.830286,38.091707,7.132990,0.571740,0.000000,8.514931,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,38.038566,94.809594,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,135.307000,14.008373,45.007080,31.526864,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,36.558672,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,451.830286,38.091707,7.132990,0.571740,0.000000,6.386198,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,38.038566,94.809594,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,135.307000,14.008373,45.007080,31.526864,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,36.558672,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,451.830286,38.091707,7.132990,0.571740,0.000000,6.386198,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,38.038566,94.809594,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,135.124400,11.997164,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,25.134087,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,403.625286,38.091707,7.132990,0.571740,0.000000,6.386198,14.732219,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,39.794192,94.809594,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,127.820378,11.997164,45.007080,3.681898,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,25.134087,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,403.625286,38.091707,7.132990,0.571740,0.000000,6.386198,14.732219,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,39.794192,94.809594,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,35.232209,2.240568,0.000000,0.000000,0.000000,118.690351,11.997164,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,24.981759,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,403.625286,38.091707,7.132990,0.571740,0.000000,6.386198,14.732219,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,40.964609,94.809594,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,17.616105,2.240568,0.000000,0.000000,0.000000,100.430297,11.997164,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,12.947863,9.506026,12.573407,4.369494,119.226029,0.000000,0.000000,403.625286,25.394471,7.132990,0.571740,0.000000,8.514931,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,40.964609,94.809594,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,63.910189,10.383234,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,6.286703,0.000000,119.226029,0.000000,0.000000,391.574036,12.697236,7.132990,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,63.910189,9.908441,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,6.286703,0.000000,119.226029,0.000000,0.000000,351.563982,0.000000,7.132990,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,45.102333,9.734036,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,6.286703,0.000000,119.226029,0.000000,0.000000,308.921742,0.000000,7.132990,0.571740,0.000000,11.708030,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,18.807856,7.645313,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,299.280742,0.000000,7.132990,0.571740,0.000000,8.514931,0.000000,0.000000,10.592085,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,327.678983,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,279.998742,0.000000,5.187629,0.571740,0.000000,8.514931,0.000000,0.000000,5.678549,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,327.678983,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,279.998742,0.000000,5.187629,0.571740,0.000000,8.514931,0.000000,0.000000,5.678549,403.736157,19.985793,89.66,19.281969,43.625525,94.809594,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,318.927944,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,279.998742,0.000000,6.484537,0.571740,0.000000,8.514931,0.000000,0.000000,5.678549,403.736157,19.985793,89.66,18.221461,43.625525,94.809594,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,88.697200,19.417070,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,309.286944,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,279.998742,0.000000,6.484537,0.571740,0.000000,11.708030,0.000000,0.000000,5.678549,403.736157,19.985793,89.66,17.160952,43.625525,94.809594,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,88.697200,19.244497,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,327.678983,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,11.708030,0.000000,0.000000,5.678549,403.736157,15.782317,83.88,17.160952,43.625525,94.809594,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,88.697200,19.244497,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,311.941882,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,11.708030,0.000000,0.000000,5.678549,403.736157,15.782317,80.98,17.160952,43.625525,94.809594,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,88.697200,16.240747,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,262.720769,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,11.708030,0.000000,0.000000,5.678549,403.736157,15.782317,78.09,17.160952,43.625525,94.809594,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,88.697200,16.240747,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,212.275538,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,11.708030,0.000000,0.000000,5.678549,403.736157,15.782317,75.20,17.160952,43.625525,94.809594,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,88.697200,16.240747,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,180.498802,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,8.514931,0.000000,0.000000,5.678549,403.736157,15.782317,73.27,17.160952,43.625525,80.183522,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,88.697200,16.240747,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,7.645313,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,173.711538,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,235.650142,0.000000,6.484537,0.571740,0.000000,8.514931,0.000000,0.000000,5.678549,403.736157,15.782317,71.34,17.160952,35.061714,80.183522,0.000000,0,0,0,0,0

