Block,Time,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31032024/ ChanjuII,NR/01102023/06022042/L_NR_2012_07,NR/01022024/15022024/HP-37,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01022024/29022024/79,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/04022024/04022024/IEX_240203_06275,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_02,NR/01022024/15022024/HP-44,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01022024/15022024/HP-39,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01102023/22052037/LT-59,NR/04022024/04022024/HPX-TAMCTG-030224-06057,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01022024/15022024/HP-35,NR/01102023/19072037/LT-05,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,NR/26072023/25122043/L_NR_2023_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/01022024/29022024/SJVN010224NR1468,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,WR/01102023/24112044/L_NR_2020_07,NR/01022024/29022024/SJVN010224NR1469,NR/01102023/14082046/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,WR/01102023/16072048/L_NR_2022_08
51,12:30-12:45,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.930000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,23.160000,19.240000,0.000000,115.020000,5.770000,270.560000,23.160000,7.740000,7.740000,29.82,9.66,29,28.69,29.81,84.642771,9.64,79,186,44,45,60.67,24.05,0,29.82,90,28.69,14.78,9.67,28.86,0,73.93,10.15

52,12:45-13:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.930000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,23.160000,19.240000,0.000000,115.020000,5.770000,270.560000,23.160000,7.740000,7.740000,29.82,10.34,31,29.86,29.81,83.962441,9.72,79,186,44,45,61,24.05,0,29.82,90,29.86,15,10.33,28.86,0,75,10.77

53,13:00-13:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,12.070000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.990000,23.160000,20.200000,0.000000,115.020000,5.770000,270.560000,23.160000,11.780000,11.780000,29.82,11.34,34,37.8,29.81,82.572624,9.74,79,186,44,45,61.67,24.05,0,29.82,90,37.8,15,11.33,28.86,0,75,11.03

54,13:15-13:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,12.830000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.990000,23.160000,20.200000,0.000000,115.020000,5.770000,270.560000,23.160000,12.520000,12.520000,29.82,11.66,35,37.96,29.81,82.446277,9.74,81,189,44,45,62,24.05,0,29.82,90,37.96,15,11.67,28.86,0,75,11.1

55,13:30-13:45,0.000000,6.730000,99.680000,1.560000,81.040000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,14.220000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.990000,25.890000,20.200000,0.000000,115.020000,5.770000,270.560000,25.890000,13.870000,13.870000,29.82,12,36,34.8,29.81,94.974068,9.74,81,189,44,45,79.73,24.05,0,29.82,90,34.8,23.33,12,28.86,0,116.67,11.1

56,13:45-14:00,0.000000,6.730000,86.580000,1.560000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,13.290000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.990000,25.890000,20.200000,0.000000,115.020000,5.770000,270.560000,25.890000,12.970000,12.970000,29.82,12.77,38.33,34.91,29.81,93.253805,9.74,81,189,44,45,80.17,24.05,0,29.82,90,34.91,23.33,12.78,28.86,0,116.67,11.1

57,14:00-14:15,0.000000,6.730000,76.960000,1.560000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,11.990000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,20.200000,0.000000,115.020000,5.770000,270.560000,25.890000,11.700000,11.700000,29.82,13.45,40.33,34.75,29.81,86.79067,9.74,76,179,44,44,81.9,24.05,0,29.82,89,34.75,27.46,13.44,28.86,0,137.32,15.34

58,14:15-14:30,0.000000,6.730000,76.960000,1.560000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,12.540000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,12.230000,12.230000,29.82,14.25,42.78,34.43,29.81,74.758548,9.74,75,175,43.08,44,80.66,24.05,0,29.82,87,34.43,26.37,14.26,28.86,0,131.83,16

59,14:30-14:45,0.000000,6.730000,86.580000,1.560000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,11.780000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,11.500000,11.500000,29.82,15.42,46.26,33.81,29.81,63.921863,13.07,72,168,41.4,41,77.81,24.05,0,29.82,81,33.81,40.33,15.42,28.86,0,201.65,16.66

60,14:45-15:00,0.000000,6.730000,76.960000,1.560000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,13.230000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,12.910000,12.910000,29.82,16.43,49.28,33.46,29.81,59.713536,13.32,67,158,40.39,38,74.82,24.05,0,29.82,76,33.46,38.75,16.43,28.86,0,193.77,16.66

61,15:00-15:15,0.000000,6.730000,62.530000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,12.390000,257.480000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,12.080000,12.080000,29.82,16.78,50.31,33.28,29.81,28.447513,13.53,62,146,37.32,35,70.75,24.05,0,29.82,69,33.28,35.48,16.77,28.86,0,177.42,16.66

62,15:15-15:30,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,11.430000,257.480000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,11.150000,11.150000,29.82,17.41,52.28,32.9,29.81,25.415185,13.73,58,135,34.55,32,65.72,24.05,0,29.82,64,32.9,32.76,17.43,28.86,0,163.81,16.66

63,15:30-15:45,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,10.470000,232.780000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,10.210000,10.210000,29.82,18.11,54.32,32.21,29.81,22.266229,13.93,49,116,31,29,51.54,24.05,0,29.82,58,32.21,30.16,18.1,28.86,0,150.77,16.14

64,15:45-16:00,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,9.090000,225.080000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,8.870000,8.870000,29.82,17.53,52.54,31.52,29.81,19.72957,14.14,45,105,27.2,25,46.49,24.05,0,29.82,50,31.52,26.61,17.51,28.86,0,133.07,15.73

65,16:00-16:15,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.720000,225.080000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.330000,21.160000,0.000000,115.020000,5.770000,270.560000,30.780000,7.530000,7.530000,29.82,16.97,50.88,26.67,29.81,17.086002,14.1,37,85,18,21,32.98,24.05,0,29.82,41,26.67,19.26,16.96,28.86,0,96.3,14.01

66,16:15-16:30,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,6.530000,225.080000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.330000,21.160000,0.000000,115.020000,5.770000,270.560000,30.780000,6.370000,6.370000,29.82,16.1,48.3,26,29.81,14.228616,14.12,30,71,16,16,28.9,20.2,0,29.82,33,26,18.43,16.1,24.63,0,92.13,13.34

67,16:30-16:45,0.000000,6.730000,53.870000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,5.310000,247.210000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,5.180000,5.180000,20,10.84,32.5,20.89,25.25,13.869013,14.12,24,56,13,12,23.97,15.39,0,29.62,24,20.89,8.16,10.83,19.34,0,40.83,15.29

68,16:45-17:00,0.000000,6.730000,76.960000,1.470000,75.270000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,3.710000,257.480000,0.000000,1.390000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,25.890000,21.160000,0.000000,115.020000,5.770000,270.560000,25.890000,3.620000,3.620000,7,10.66,32,20.22,12,10.894999,14.12,18,42,10,8,18.85,11.54,0,15,16,20.22,7.33,10.67,13.85,0,36.65,14.74

69,17:00-17:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,2.580000,257.480000,0.000000,1.530000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,30.780000,21.160000,0.000000,115.020000,5.770000,270.560000,25.330000,2.520000,2.520000,1,10.56,31.67,15,7,7.279531,14.12,12,28,7.5,6,13.44,0,0,7,11,15,12.2,10.56,0,0,61.01,10.88

70,17:15-17:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,1.650000,257.480000,0.000000,1.530000,96.200000,18.280000,51.550000,6.730000,0.930000,0.000000,0.990000,30.780000,21.160000,0.000000,115.020000,5.770000,270.560000,22.660000,1.610000,1.610000,0,10.39,31.18,15,1,4.772029,14.12,6,14,4,5,8.29,0,0,1,10,15,9.22,10.4,0,0,46.08,10.73

71,17:30-17:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.930000,257.480000,0.000000,1.530000,96.200000,18.280000,51.550000,6.730000,0.930000,96.200000,0.990000,30.780000,21.160000,0.000000,115.020000,5.770000,270.560000,30.780000,0.910000,0.910000,0,10.15,30.48,13.33,0,2.711601,19.04,3,7,2,1,3.18,0,0,0,2,13.33,6.23,10.16,0,0,31.16,6.66

72,17:45-18:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.410000,257.480000,0.000000,1.530000,96.200000,18.280000,51.550000,6.730000,0.930000,96.200000,0.990000,30.780000,22.130000,0.000000,115.020000,5.770000,270.560000,30.780000,0.400000,0.400000,0,9.82,29.48,13.33,0,0.796958,19.65,1,4,1,0,2.05,0,0,0,0,13.33,3.25,9.83,0,0,16.23,6.66

73,18:00-18:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.110000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,0.950000,25.330000,22.130000,0.000000,115.020000,5.770000,270.560000,30.780000,0.110000,0.110000,0,7.5,22.5,13.33,0,0.048595,20.96,0,0,0,0,0.62,0,0,0,0,13.33,1.83,7.5,0,0,9.13,6.66

74,18:15-18:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,0.950000,25.330000,23.090000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,22.15,0,0,0,0,0,0,0,0,0,13.33,0.81,7.5,0,0,4.06,6.66

75,18:30-18:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,0.950000,22.660000,23.090000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,25.53,0,0,0,0,0,0,0,0,0,13.33,0.2,7.5,0,0,1.02,6.66

76,18:45-19:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,0.950000,13.040000,23.090000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,27.21,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

77,19:00-19:15,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,1.030000,13.040000,23.090000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,28.39,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

78,19:15-19:30,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,1.030000,13.040000,23.090000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,29.43,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

79,19:30-19:45,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,1.030000,21.910000,23.090000,0.000000,115.020000,5.770000,270.560000,21.910000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,28.06,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

80,19:45-20:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.530000,96.200000,18.280000,0.000000,6.730000,0.850000,286.680000,1.030000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,28.29,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

81,20:00-20:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,28.43,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

82,20:15-20:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,27.99,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

83,20:30-20:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,26.05,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

84,20:45-21:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.84,23.5,13.33,0,0,25.85,0,0,0,0,0,0,0,0,0,13.33,0,7.83,0,0,0,6.66

85,21:00-21:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,13.33,0,0,25.66,0,0,0,0,0,0,0,0,0,13.33,0,7.5,0,0,0,6.66

86,21:15-21:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.770000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,14.1,0,0,25.46,0,0,0,0,0,0,0,0,0,14.1,0,7.5,0,0,0,6.66

87,21:30-21:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.990000,24.430000,23.090000,0.000000,115.020000,5.770000,270.560000,24.430000,0.000000,0.000000,0,7.5,22.5,14.58,0,0,25.26,0,0,0,0,0,0,0,0,0,14.58,0,7.5,0,0,0,6.66

88,21:45-22:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.990000,25.890000,23.090000,0.000000,115.020000,5.770000,270.560000,25.890000,0.000000,0.000000,0,7.5,22.5,14.95,0,0,25.08,0,0,0,0,0,0,0,0,0,14.95,0,7.5,0,0,0,6.66

89,22:00-22:15,0.000000,6.730000,70.820000,1.470000,61.710000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,218.600000,8.080000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,84.850000,5.770000,230.880000,25.890000,0.000000,0.000000,0,7.5,22.5,15.74,0,0,22.06,0,0,0,0,0,0,0,0,0,15.74,0,7.5,0,0,0,6.66

90,22:15-22:30,0.000000,6.730000,53.870000,1.470000,57.350000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,218.600000,8.080000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,270.560000,25.890000,0.000000,0.000000,0,7.5,22.5,16.51,0,0,21.01,0,0,0,0,0,0,0,0,0,16.51,0,7.5,0,0,0,6.66

91,22:30-22:45,0.000000,6.730000,53.870000,1.470000,75.270000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,237.590000,8.080000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,84.850000,5.770000,270.560000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,20.25,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

92,22:45-23:00,0.000000,6.730000,53.870000,1.470000,57.350000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,225.080000,8.080000,1.480000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,270.560000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,19.53,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

93,23:00-23:15,0.000000,6.730000,53.870000,1.470000,57.350000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,201.280000,8.080000,1.430000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,230.880000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,17.49,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

94,23:15-23:30,0.000000,6.730000,53.870000,1.470000,57.350000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,172.420000,8.080000,1.430000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,192.400000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,15.81,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

95,23:30-23:45,0.000000,6.730000,53.870000,1.470000,38.480000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,172.420000,8.080000,1.430000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,148.800000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,14.12,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

96,23:45-24:00,0.000000,6.730000,53.870000,1.470000,38.480000,152.460000,11.540000,0.000000,8.180000,4.810000,0.000000,0.000000,172.420000,8.080000,1.430000,96.200000,18.280000,0.000000,6.730000,0.850000,0.000000,0.950000,25.890000,23.090000,18.940000,70.140000,5.770000,148.800000,25.890000,0.000000,0.000000,0,7.16,21.5,14,0,0,13.65,0,0,0,0,0,0,0,0,0,14,0,7.17,0,0,0,6.66

