Block,Time,SINGRAULI_HYDRO,RAPPB,DADRI_RF,CHAMERA3,TANAKPUR,AURY_CRF,UNCHAHAR3,TEHRI,URI,AURY_GF,KOLDAM,SALAL,URI2,DHAULIGNGA,TANDA2,KISHANGANGA,UNCHAHAR2,UNCHAHAR4,JHAJJAR,AURY_RF,RIHAND3,CHAMERA2,ANTA_CRF,SEWA2,UNCHAHAR1,SINGRAULI,DULHASTI,DADRI_GF,RIHAND1,RAMPUR,ANTA_GF,BRBCL,DADRI_CRF,NAPP,DADRI_LF,NJPC,BSIUL,SASAN,ANTA_LF,KOTESHWR,KHSTPP-I,DADRT2,ANTA_RF,RIHAND2,TALA,FSTPP I & II,KHSTPP-II,CHAMERA1,PARBATI3,AURY_LF,RAPPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,36.408420,0.000000,447.055505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,327.043641,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

49,12:00-12:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,28.411428,0.000000,428.308870,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,39.095421,291.908741,0.000000,113.707125,0.000000,14.169087,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

50,12:15-12:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,28.411428,0.000000,409.056870,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,39.095421,221.638941,0.000000,113.707125,0.000000,14.169087,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

51,12:30-12:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,28.411428,0.000000,394.617870,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,39.095421,182.561518,0.000000,113.707125,0.000000,14.169087,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

52,12:45-13:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,25.897790,0.000000,0.000000,0.000000,28.411428,0.000000,356.113870,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,30.336820,182.561518,0.000000,113.707125,0.000000,10.983266,125.590518,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

53,13:00-13:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,22.663882,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.401290,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,33.093129,182.561518,0.000000,113.707125,0.000000,13.379947,122.501342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

54,13:15-13:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,22.630726,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.401290,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,33.093129,182.561518,0.000000,113.707125,0.000000,13.379947,122.501342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

55,13:30-13:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,22.630726,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.401290,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,39.095421,182.561518,0.000000,113.707125,0.000000,14.169087,141.064947,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

56,13:45-14:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,22.630726,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.401290,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,39.095421,182.561518,0.000000,113.707125,0.000000,14.169087,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

57,14:00-14:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,44.418224,182.561518,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

58,14:15-14:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,359.001670,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

59,14:30-14:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,379.216270,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

60,14:45-15:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,439.860070,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

61,15:00-15:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,441.917628,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

62,15:15-15:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,469.700670,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

63,15:30-15:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,469.700670,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

64,15:45-16:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,27.840125,0.000000,0.000000,0.000000,28.411428,0.000000,469.700670,0.000000,119.040531,0.000000,0.000000,0.000000,7.698105,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

65,16:00-16:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,28.113022,0.000000,499.589400,0.000000,119.040531,0.000000,0.000000,0.000000,8.035015,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,8.067551,44.663754,182.561518,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

66,16:15-16:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,36.408420,0.000000,524.063505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,8.067551,44.663754,202.224392,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

67,16:30-16:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,36.408420,0.000000,564.492705,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,41.932781,6.276922,371.443275,0.000000,8.067551,44.663754,250.906118,0.000000,113.707125,0.000000,18.732196,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

68,16:45-17:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,36.408420,0.000000,578.931705,0.000000,119.040531,3.207864,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,42.023939,6.276922,371.443275,0.000000,8.067551,44.663754,291.771857,0.000000,113.707125,0.000000,18.732196,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

69,17:00-17:15,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,36.408420,0.000000,577.670699,0.000000,119.040531,12.677481,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,67.548241,6.276922,371.443275,0.000000,8.067551,44.663754,285.967379,0.000000,113.707125,0.000000,18.732196,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

70,17:15-17:30,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,24.607906,28.487569,0.000000,0.000000,0.000000,36.408420,0.000000,618.874792,0.000000,119.040531,12.677481,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,67.548241,6.276922,371.443275,0.000000,8.067551,44.663754,291.771857,0.000000,113.707125,0.000000,18.732196,141.753342,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

71,17:30-17:45,0.644509,0.000000,0.000000,18.631778,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,26.844989,28.487569,7.629568,0.000000,0.000000,36.408420,0.000000,621.762592,0.000000,119.040531,25.354961,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,67.548241,6.276922,371.443275,0.000000,16.135101,44.663754,291.771857,0.000000,113.707125,0.000000,18.732196,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

72,17:45-18:00,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,28.487569,17.548005,0.000000,0.000000,36.408420,0.000000,621.762592,0.000000,119.040531,38.032442,0.000000,15.212977,9.759705,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,291.771857,0.000000,113.707125,0.000000,18.732196,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

73,18:00-18:15,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,28.487569,26.383045,0.000000,0.000000,40.804710,0.000000,599.622792,0.000000,119.040531,38.032442,0.000000,15.212977,9.759705,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

74,18:15-18:30,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,28.487569,26.383045,0.000000,0.000000,40.804710,0.000000,599.622792,0.000000,119.040531,38.032442,0.000000,15.212977,9.759705,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

75,18:30-18:45,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,15.212977,9.759705,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

76,18:45-19:00,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,24.607906,30.704420,26.383045,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,15.212977,10.501966,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,327.043350,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

77,19:00-19:15,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,24.607906,30.704420,17.548005,0.000000,0.000000,40.804710,0.000000,628.724596,0.000000,119.040531,38.032442,0.000000,15.212977,10.501966,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,24.202652,44.663754,327.043641,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

78,19:15-19:30,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,12.303953,30.704420,7.629568,0.000000,0.000000,40.804710,0.000000,628.724596,0.000000,119.040531,38.032442,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,72.926576,6.276922,371.443275,0.000000,16.230014,44.663754,327.043641,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

79,19:30-19:45,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,40.804710,0.000000,628.724596,0.000000,119.040531,38.032442,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,8.067551,44.663754,327.043641,0.000000,113.707125,0.000000,16.229821,141.998541,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

80,19:45-20:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,40.804710,0.000000,628.724596,0.000000,119.040531,12.574829,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,0.000000,44.663754,327.043641,0.000000,113.707125,0.000000,16.229821,141.998541,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

81,20:00-20:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,22.660567,0.000000,0.000000,0.000000,40.804710,0.000000,628.500792,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,36.463288,6.276922,371.443275,0.000000,0.000000,44.663754,327.043641,0.000000,113.707125,0.000000,16.229821,141.998541,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

82,20:15-20:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,22.660567,0.000000,0.000000,0.000000,40.804710,0.000000,601.071505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,36.463288,6.276922,371.443275,0.000000,0.000000,44.663754,311.023857,0.000000,113.707125,0.000000,16.229821,141.998541,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

83,20:30-20:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,22.660567,0.000000,0.000000,0.000000,40.804710,0.000000,581.819505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,0.000000,44.663754,311.023857,0.000000,113.707125,0.000000,16.229821,141.998541,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

84,20:45-21:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,22.660567,0.000000,0.000000,0.000000,40.804710,0.000000,628.500792,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,311.023857,0.000000,113.707125,0.000000,16.229821,141.998541,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

85,21:00-21:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.257520,34.006733,0.000000,0.000000,12.303953,28.487569,0.000000,0.000000,0.000000,40.804710,0.000000,628.500792,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

86,21:15-21:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,28.487569,0.000000,0.000000,0.000000,40.804710,0.000000,628.500792,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

87,21:30-21:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,28.487569,0.000000,0.000000,0.000000,40.804710,0.000000,500.521373,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

88,21:45-22:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,28.487569,0.000000,0.000000,0.000000,40.804710,0.000000,456.681505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

89,22:00-22:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,456.681505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

90,22:15-22:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,456.681505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,291.771857,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

91,22:30-22:45,0.644509,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,456.681505,0.000000,119.040531,0.000000,0.000000,15.212977,10.501966,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,288.447518,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

92,22:45-23:00,0.644509,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,377.748305,0.000000,119.040531,0.000000,0.000000,15.212977,9.759705,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,288.447518,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

93,23:00-23:15,0.644509,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,377.748305,0.000000,119.040531,0.000000,0.000000,15.212977,9.759705,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,288.447518,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

94,23:15-23:30,0.644509,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,377.748305,0.000000,119.040531,0.000000,0.000000,15.212977,9.759705,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,0.000000,44.663754,288.447518,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

95,23:30-23:45,0.644509,0.000000,0.000000,0.000000,0.369927,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,377.748305,0.000000,119.040531,0.000000,0.000000,15.212977,9.759705,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,0.000000,44.663754,250.295205,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

96,23:45-24:00,0.644509,0.000000,0.000000,0.000000,0.369927,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,31.336326,0.000000,0.000000,0.000000,40.804710,0.000000,377.748305,0.000000,119.040531,0.000000,0.000000,15.212977,9.759705,134.099806,0.000000,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,12.553844,371.443275,0.000000,0.000000,44.663754,184.486718,0.000000,113.707125,0.000000,16.229821,141.998541,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

