Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,3.191895,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,5.7645,50.784,0,83.664,0,69.68323,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.66,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

66,16:15-16:30,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,3.191895,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,5.7645,52.992,0,83.664,0,69.68323,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.66,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

67,16:30-16:45,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.191895,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,5.7645,52.992,0,83.664,0,69.68323,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.66,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.019975,0,0

68,16:45-17:00,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.191895,0,2.438053,120.694688,126.436373,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,5.7645,50.784,0,83.664,0,69.68323,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.66,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023189,0,0,0,0.019976,0,0

69,17:00-17:15,43.635161,35.068228,43.545976,20.904657,0.85217,9.185076,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.191895,0,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,1.281,47.472,0,83.664,0,69.68323,0,0,0,18.660568,0,0,0,82.698287,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023189,0,0,0,0.019975,0,0

70,17:15-17:30,43.635161,35.068228,43.545976,20.904657,0.85217,18.370152,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,3.191895,0,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,1.281,47.472,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698287,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023189,0,0,0,0.019976,0,0

71,17:30-17:45,43.635161,35.068228,43.545976,20.904657,0.85217,18.370152,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,3.191895,0,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,0.7686,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698287,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023189,0,0,0,0.019975,0,0

72,17:45-18:00,43.635161,35.068228,43.545976,20.904657,0.85217,18.370152,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.579309,0,2.438053,120.694688,126.436373,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,0.7686,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698287,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023152,0,0,0,0.019975,0,0

73,18:00-18:15,43.635161,35.068228,43.545976,20.904657,0.85217,18.370152,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,2.579309,0,2.438053,120.694688,126.436373,94.319982,2.551476,43.914484,60.466994,25.28,6.49,6.9174,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023151,0,0,0,0.019975,0,0

74,18:15-18:30,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,2.579309,1.436976,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,25.28,6.49,6.9174,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.62,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.019975,0,0

75,18:30-18:45,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,15.278738,2.579309,17.243714,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,31.6,13.1076,6.9174,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.86,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.019975,0,0

76,18:45-19:00,43.635161,35.652699,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,57.63782,126.520838,31.709733,15.278738,3.191895,29.745407,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,6.9174,50.784,0,83.664,0,68.481795,0,0,0,18.660568,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.02304,0,0,0,0.019975,0,0

77,19:00-19:15,43.635161,35.652699,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,57.63782,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,6.9174,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.019975,0,0

78,19:15-19:30,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,57.63782,126.520838,31.709733,19.445666,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,6.9174,52.992,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.698289,0,0,3.03,2.38,1.45,0.42,0.87,0.11,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.019975,0,0

79,19:30-19:45,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,55.371478,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,52.992,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.12,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.019975,0,0

80,19:45-20:00,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.12,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.019975,0,0

81,20:00-20:15,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.12,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

82,20:15-20:30,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022296,0,0,0,0.020294,0,0

83,20:30-20:45,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022481,0,0,0,0.020294,0,0

84,20:45-21:00,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,54.170072,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022481,0,0,0,0.020294,0,0

85,21:00-21:15,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,18.05669,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.15,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022481,0,0,0,0.020294,0,0

86,21:15-21:30,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.16,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022481,0,0,0,0.020294,0,0

87,21:30-21:45,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

88,21:45-22:00,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020294,0,0

89,22:00-22:15,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.44,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

90,22:15-22:30,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,3.47244,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.44,0.87,0.14,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

91,22:30-22:45,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.44,0.87,0.15,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

92,22:45-23:00,43.635161,35.068228,43.545976,20.904657,0.85217,28.615044,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,18.063253,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.609464,43.914484,60.466994,42.14808,19.6614,1.1529,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.17,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

93,23:00-23:15,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,3.0744,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.17,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

94,23:15-23:30,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,3.0744,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.17,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020455,0,0

95,23:30-23:45,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,3.0744,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.18,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022742,0,0,0,0.020455,0,0

96,23:45-24:00,43.635161,35.068228,43.545976,20.904657,0.85217,27.555228,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,17.425726,17.179061,53.905351,126.520838,31.709733,16.667714,4.25586,39.75251,2.883263,120.694688,151.723648,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,3.0744,50.784,0,83.664,0,68.481795,0,0,0,19.826853,0,0,0,82.69829,0,0,3.03,2.38,1.45,0.42,0.87,0.19,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,19.599,0,147.515625,34.79931,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022742,0,0,0,0.020455,0,0

