Block,Time,RIHAND3,DADRT2,ANTA_CRF,DULHASTI,DADRI_RF,UNCHAHAR4,AURY_CRF,NAPP,KISHANGANGA,CHAMERA3,TEHRI,SEWA2,RIHAND2,NJPC,SINGRAULI,TANDA2,KOLDAM,RIHAND1,TANAKPUR,URI2,URI,UNCHAHAR2,KOTESHWR,BSIUL,DADRI_CRF,ANTA_GF,ANTA_RF,RAPPC,PARBATI3,SALAL,UNCHAHAR3,DHAULIGNGA,CHAMERA1,RAPPB,AURY_RF,CHAMERA2,JHAJJAR,AURY_GF,KHSTPP-I,DADRI_GF,ANTA_LF,RAMPUR,DADRI_LF,KHSTPP-II,BRBCL,AURY_LF,TALA,UNCHAHAR1,SINGRAULI_HYDRO,SASAN,FSTPP I & II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,118.681900,450.347766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,15.892632,35.137496,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,349.292412,0.000000,36.785685,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

48,11:45-12:00,118.681900,450.347766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,15.892632,35.137496,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,358.889412,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

49,12:00-12:15,118.681900,440.750766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,37.082808,35.137496,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,363.687912,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

50,12:15-12:30,118.681900,440.750766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,37.082808,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,378.083412,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

51,12:30-12:45,118.681900,421.556766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,397.277412,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445887,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

52,12:45-13:00,118.681900,469.541766,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,373.775180,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445887,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

53,13:00-13:15,118.681900,422.118770,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,342.008631,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445887,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

54,13:15-13:30,118.681900,433.073166,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,13.661704,26.242709,0.000000,0.000000,0.000000,18.549561,342.008631,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445887,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

55,13:30-13:45,118.681900,441.086661,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,26.242709,0.000000,0.000000,0.000000,18.549561,433.746012,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.643944,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

56,13:45-14:00,118.681900,424.771761,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,26.242709,0.000000,0.000000,0.000000,18.549561,578.176064,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.643944,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

57,14:00-14:15,118.681900,424.771761,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,15.447811,26.242709,0.000000,0.000000,0.000000,18.549561,578.176064,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.643944,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

58,14:15-14:30,118.681900,453.562761,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,15.447811,26.242709,0.000000,0.000000,0.000000,18.549561,578.176064,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.643944,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

59,14:30-14:45,118.681900,376.786761,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.329436,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,578.022512,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

60,14:45-15:00,118.681900,376.786761,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.329436,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,578.022512,0.000000,43.090914,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

61,15:00-15:15,118.681900,376.633209,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,482.537160,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

62,15:15-15:30,118.681900,361.128215,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.036919,12.714106,35.339033,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,482.537160,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

63,15:30-15:45,118.681900,361.162073,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,10.595088,23.229826,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,472.940160,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

64,15:45-16:00,118.681900,361.128215,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,10.595088,23.229826,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.625582,22.819747,0.000000,0.000000,0.000000,18.549561,472.940160,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.445166,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

65,16:00-16:15,118.681900,361.176527,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,21.190176,23.229826,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.611219,22.819747,0.000000,0.000000,0.000000,18.549561,472.940160,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.448459,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

66,16:15-16:30,118.681900,360.801924,0.000000,31.521155,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,46.618387,23.229826,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.611219,22.819747,0.000000,0.000000,0.000000,18.549561,452.786460,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.448459,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

67,16:30-16:45,118.681900,361.614923,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,13.773614,28.220266,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.611219,17.495139,0.000000,0.000000,0.000000,18.549561,452.786460,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.448459,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

68,16:45-17:00,118.681900,383.120781,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,13.773614,28.220266,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.603033,17.495139,0.000000,0.000000,0.000000,18.549561,452.786460,0.000000,37.150371,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.447344,0.973030,334.911308,8.982792,71.98,0,0,0,0,0

69,17:00-17:15,118.681900,360.964760,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,107.016147,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,13.773614,28.220266,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.603033,17.495139,0.000000,0.000000,0.000000,18.549561,452.786460,0.000000,40.797284,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.068395,0.973030,334.911308,11.763276,71.98,0,0,0,0,0

70,17:15-17:30,118.681900,360.962523,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,14.812970,0.000000,107.016147,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,13.773614,40.329473,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,13.603033,17.495139,0.000000,0.000000,0.000000,18.549561,452.786460,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.068395,0.973030,334.911308,19.246400,71.98,0,0,0,0,0

71,17:30-17:45,118.681900,435.904281,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,29.867783,0.000000,107.016147,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,19.071158,40.329473,8.516378,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,14.900782,17.495139,0.000000,0.000000,0.000000,18.549561,512.287860,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.487720,0.973030,334.911308,19.246400,71.98,0,0,0,0,0

72,17:45-18:00,118.681900,512.680281,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,43.531992,4.989192,107.016147,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,12.909884,19.071158,40.329473,8.516378,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,14.900782,17.495139,0.000000,0.000000,0.000000,18.549561,552.595260,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.487720,0.973030,334.911308,19.246400,71.98,0,0,0,0,0

73,18:00-18:15,118.681900,560.665281,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,43.531992,4.989192,107.016147,99.971949,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,22.249685,40.626980,8.516378,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,14.488111,17.495139,13.419485,0.000000,0.000000,18.549561,577.216364,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,10.513514,0.973030,334.911308,19.246400,71.98,0,0,0,0,0

74,18:15-18:30,118.681900,608.650281,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,43.531992,9.978385,107.016147,99.971949,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,46.618387,40.626980,8.516378,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,14.488111,17.495139,26.914786,0.000000,0.000000,18.549561,577.216364,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,10.513514,0.973030,334.911308,19.246400,71.98,0,0,0,0,0

75,18:30-18:45,118.681900,620.490964,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,58.042656,9.978385,107.016147,99.971949,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,11.654597,40.626980,8.516378,2.111340,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,14.488111,17.495139,39.424476,0.000000,0.000000,18.549561,577.216364,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,10.513514,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

76,18:45-19:00,118.681900,620.490964,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,59.735567,9.978385,107.016147,118.148667,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,11.654597,40.626980,17.032756,3.167010,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,14.488111,17.495139,40.410088,0.000000,0.000000,28.144162,577.216364,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,10.513514,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

77,19:00-19:15,118.681900,655.241467,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,11.654597,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

78,19:15-19:30,118.681900,657.890473,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,11.654597,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

79,19:30-19:45,118.681900,657.890473,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,19.600913,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

80,19:45-20:00,118.681900,657.890473,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,19.600913,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,14.916713,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,7.910327,0.000000,22.007840,11.362944,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

81,20:00-20:15,118.681900,657.890473,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,19.600913,40.626980,25.549133,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,14.916713,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,11.362944,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

82,20:15-20:30,118.681900,657.890473,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,14.200873,19.600913,40.626980,25.549133,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,14.916713,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,11.362944,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

83,20:30-20:45,118.681900,606.954683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,15.167145,96.737760,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,25.549133,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,26.242709,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

84,20:45-21:00,118.681900,597.357683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,10.131898,96.737760,112.241234,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,17.032756,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,26.242709,26.914786,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

85,21:00-21:15,118.681900,596.397983,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,10.131898,96.737760,112.241234,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,17.032756,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,17.495139,26.914786,0.000000,0.000000,28.144162,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

86,21:15-21:30,118.681900,568.566683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,10.131898,96.737760,112.241234,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,17.032756,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,19.001676,17.495139,26.914786,0.000000,0.000000,28.144162,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,14.285230,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

87,21:30-21:45,118.681900,536.896583,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,10.131898,84.645540,112.241234,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,17.032756,2.111340,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,16.699216,17.495139,26.914786,0.000000,0.000000,28.144162,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,12.587047,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

88,21:45-22:00,118.681900,526.339883,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,40.626980,25.549133,3.167010,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,17.495139,40.449512,0.000000,0.000000,37.917862,620.662078,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,11.503217,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

89,22:00-22:15,118.681900,487.951883,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,11.618896,19.600913,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,17.495139,40.449512,0.000000,0.000000,37.917862,577.254752,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,11.508512,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

90,22:15-22:30,118.681900,462.999683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,11.618896,19.600913,40.626980,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,17.495139,40.449512,0.000000,0.000000,37.917862,606.045752,0.000000,41.938890,0.000000,0.000000,0.000000,0.000000,138.424729,13.407009,0.000000,22.007840,11.508512,0.973030,334.911308,19.246400,23.42,0,0,0,0,0

91,22:30-22:45,118.681900,400.330530,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,59.735567,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,11.618896,19.600913,26.598373,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,17.495139,40.449512,0.000000,0.000000,37.917862,577.254752,0.000000,42.233864,0.000000,0.000000,0.000000,0.000000,139.144216,13.407009,0.000000,22.007840,11.506042,0.973030,334.911308,13.387815,23.42,0,0,0,0,0

92,22:45-23:00,118.681900,397.708221,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,27.891577,58.042656,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,11.618896,19.600913,26.598373,25.549133,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,15.447811,17.495139,40.449512,0.000000,0.000000,37.917862,577.254752,0.000000,42.233998,0.000000,0.000000,0.000000,0.000000,139.144216,13.407009,0.000000,22.007840,11.506042,0.973030,334.911308,13.387815,23.42,0,0,0,0,0

93,23:00-23:15,118.681900,353.867133,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,10.131898,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,26.598373,17.032756,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,15.447811,17.495139,26.914786,0.000000,0.000000,37.917862,577.254752,0.000000,42.233998,0.000000,0.000000,0.000000,0.000000,139.144216,13.407009,0.000000,22.007840,11.506042,0.862876,334.911308,13.387815,23.42,0,0,0,0,0

94,23:15-23:30,118.681900,353.670266,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,18.575646,58.042656,4.989192,84.645540,134.689480,93.570750,0.000000,0.000000,88.292400,11.679069,9.682413,19.600913,26.598373,8.516378,1.055670,0.000000,0.000000,0.000000,48.714372,0.000000,51.297884,15.447811,17.495139,26.914786,0.000000,0.000000,37.917862,577.254752,0.000000,42.233998,0.000000,0.000000,0.000000,0.000000,139.144216,13.407009,0.000000,22.007840,11.506042,0.862876,334.911308,13.387815,23.42,0,0,0,0,0

