Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
28,06:45-07:00,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,31.5,14.04936,6.5208,47.472,12.1695,75.53,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,417.375

29,07:00-07:15,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,31.5,14.04936,6.5208,33.12,12.1695,75.53,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,417.375

30,07:15-07:30,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,12.1695,75.53,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,417.375

31,07:30-07:45,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,12.1695,75.53,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,417.375

32,07:45:08:00,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,31.5,14.04936,6.5208,30.912,12.1695,75.53,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,417.375

33,08:00-08:15,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,30.24,14.04936,6.5208,30.912,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

34,08:15-08:30,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,30.24,14.04936,6.5208,30.912,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,0,0,78.912,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

35,08:30-08:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,30.24,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

36,08:45:09:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,30.24,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

37,09:00:09:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,16.38,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

38,09:15-09:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,17.748,1.05215,123.665625,15.12,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

39,09:30-09:45,19.35568,36.5917,31.992,686.779957,652.7525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

40,09:45-10:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,32.016,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,26.46,20.0018,13.4135,418.77

41,10:00-10:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,22.08,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,13.4135,418.77

42,10:15-10:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,22.08,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,13.4135,418.77

43,10:30-10:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,22.08,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

44,10:45-11:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,22.08,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

45,11:00-11:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,47.472,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

46,11:15-11:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,47.472,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

47,11:30-11:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,24.288,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

48,11:45-12:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,14.04936,6.5208,24.288,12.1695,80.178,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

49,12:00-12:15,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,26.496,12.1695,74.368,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

50,12:15-12:30,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,26.496,12.1695,74.368,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

51,12:30-12:45,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,24.288,12.1695,69.72,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

52,12:45-13:00,19.35568,36.5917,31.992,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,24.288,12.1695,69.72,0,0,35.7,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

53,13:00-13:15,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,24.288,12.1695,69.72,0,0,34.65,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

54,13:15-13:30,19.35568,36.5917,29.326,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,18.69,19.985,8.874,1.05215,123.665625,15.12,42.14808,6.5208,24.288,12.1695,69.72,0,0,34.65,0,0,0,64.074,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,44.6145,147.515625,24.99,20.0018,14.253199,418.77

