Block,Time,ANTA_RF,DADRI_RF,NAPP,URI2,CHAMERA1,AURY_RF,PARBATI3,KOLDAM,ANTA_CRF,RIHAND3,SALAL,URI,RAPPB,AURY_LF,SINGRAULI_HYDRO,TEHRI,RIHAND2,ANTA_GF,RAPPC,UNCHAHAR3,BSIUL,DHAULIGNGA,DADRI_CRF,SEWA2,UNCHAHAR2,DADRI_LF,RIHAND1,RAMPUR,CHAMERA3,AURY_GF,ANTA_LF,NJPC,KOTESHWR,DADRI_GF,TALA,KHSTPP-I,CHAMERA2,JHAJJAR,SASAN,FSTPP I & II,DULHASTI,BRBCL,KISHANGANGA,SINGRAULI,AURY_CRF,UNCHAHAR4,KHSTPP-II,TANAKPUR,UNCHAHAR1,TANDA2,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,62.814002,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,254.839200,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.878042,142.672884,1.112894,18.982335,5.172163,446.119766,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,77.395823,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,254.839200,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.878042,142.672884,4.327923,18.982335,5.172163,484.731766,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,77.395823,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,254.839200,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.878042,142.672884,4.327923,18.982335,5.172163,504.037766,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,77.395823,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,31.446156,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.564472,19.378108,5.172163,523.343766,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,77.395823,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,31.446156,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.564472,19.378108,5.172163,532.996766,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,77.395823,37.299192,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,21.012717,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,263.681348,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,552.302766,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,77.395823,37.299192,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,21.012717,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,552.302766,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,80.760859,37.299192,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,21.012717,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,552.302766,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,24.047843,12.589056,21.012717,0.000000,0.000000,20.335492,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,552.302766,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,23.912701,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,581.261766,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,4.476484,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,23.912701,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,19.378108,5.172163,561.955766,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,6.104296,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,561.955766,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,614.266145,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.722280,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,32.503582,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,303.258648,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.683668,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,383.727214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.181712,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,0.000000,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,383.727214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.181712,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,383.727214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,80.760859,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,383.727214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,383.727214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,403.033214,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,433.922814,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,5.357525,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,457.581159,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,0.000000,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,12.092701,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,9.999128,119.969608,0.000000,65.631598,26.659462,12.589056,21.012717,0.000000,12.092701,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,19.998256,119.969608,0.000000,65.631598,26.659462,12.589056,31.519075,0.000000,12.092701,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,29.997384,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,12.092701,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,46.816884,456.210240,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.432690,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,46.816884,451.383740,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,5.440817,21.831997,5.172163,664.355466,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,20.619250,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,432.077740,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.355466,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,422.424740,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.722259,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,72.909109,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,441.730740,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.433945,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,451.383740,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.433945,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,465.389085,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.433945,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,383.812740,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,9.768739,21.831997,5.172163,664.433945,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,37.833378,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,301.762240,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,9.768739,21.831997,5.172163,664.433945,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,47.154641,37.019958,27.123694,0.000000,20.619250,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,10.015294,0.000000,0.000000,42.772443,48.175270,301.762240,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,10.757979,21.831997,5.172163,664.433945,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,46.816884,301.762240,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,46.816884,393.465740,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,47.154641,37.019958,40.685542,0.000000,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,20.030589,0.000000,0.000000,42.772443,48.175270,465.389085,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,9.768739,21.831997,5.172163,664.433945,0,0,0,0,0

89,22:00-22:15,11.504059,20.271300,47.154641,37.019958,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,20.030589,0.000000,0.000000,42.772443,48.175270,465.389085,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,9.768739,21.831997,5.172163,664.433945,0,0,0,0,0

90,22:15-22:30,11.504059,23.700046,47.154641,37.019958,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,20.030589,0.000000,0.000000,42.772443,48.175270,465.389085,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,6.059092,21.831997,5.172163,664.433945,0,0,0,0,0

91,22:30-22:45,11.504059,23.700046,47.154641,37.019958,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,40.611843,119.969608,0.000000,65.631598,26.659462,12.652766,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.682409,33.622609,0.000000,0.000000,175.707713,20.030589,0.000000,0.000000,42.772443,48.175270,465.389085,404.238681,11.405020,57.122017,19.305970,5.465078,139.573017,0.000000,2.935960,142.672884,1.731169,21.831997,5.172163,664.433945,0,0,0,0,0

92,22:45-23:00,11.504059,23.700046,47.154641,33.934961,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

93,23:00-23:15,11.504059,23.700046,47.154641,33.934961,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

94,23:15-23:30,11.504059,23.700046,47.154641,33.934961,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

95,23:30-23:45,11.504059,23.700046,47.154641,33.934961,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,2.720408,21.831997,5.172163,664.433945,0,0,0,0,0

96,23:45-24:00,11.504059,23.700046,47.154641,33.934961,40.685542,18.654616,17.673643,8.952967,0.000000,125.945104,70.665752,31.970736,0.000000,0.000000,1.087110,39.996511,119.969608,0.000000,65.631598,26.659462,12.589056,42.025433,0.000000,18.148236,21.670985,0.000000,93.479845,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,465.389085,404.238681,11.405020,57.122017,19.305970,5.367487,139.573017,0.000000,2.935960,142.672884,10.757979,21.831997,5.172163,664.433945,0,0,0,0,0

