Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
38,09:15-09:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

39,09:30-09:45,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,28.09872,13.0416,34.224,1.281,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

40,09:45-10:00,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,14.04936,13.0416,34.224,1.281,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

41,10:00-10:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,14.04936,13.0416,40.848,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

42,10:15-10:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,14.04936,13.0416,40.848,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

43,10:30-10:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,14.04936,13.0416,35.328,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

44,10:45-11:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,5.846,13.0416,35.328,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,0,4.090741,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,1.281,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,0,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,0,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,0,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,0,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,0,13.0416,35.328,0,26.726,0,0,107.948757,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

