Block,Time,DADRI_LF,DADRI_CRF,RIHAND3,UNCHAHAR3,AURY_CRF,CHAMERA1,RAPPB,RIHAND1,UNCHAHAR4,KOTESHWR,RAPPC,AURY_LF,NAPP,ANTA_RF,AURY_RF,CHAMERA3,RAMPUR,SINGRAULI_HYDRO,DADRI_RF,SINGRAULI,NJPC,CHAMERA2,TANAKPUR,ANTA_LF,DULHASTI,DHAULIGNGA,UNCHAHAR1,BSIUL,DADRT2,JHAJJAR,KISHANGANGA,TANDA2,UNCHAHAR2,PARBATI3,RIHAND2,AURY_GF,KOLDAM,TEHRI,SEWA2,SALAL,ANTA_CRF,URI,URI2,DADRI_GF,ANTA_GF,KHSTPP-I,SASAN,KHSTPP-II,FSTPP I & II,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,15.634728,1.238855,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,89.028498,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,15.634728,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,29.035630,266.556938,123.596927,9.276617,19.342000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,92.271204,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,15.634728,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,29.035630,266.556938,123.596927,9.276617,19.342000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,92.271204,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,9.276617,19.342000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,92.271204,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,9.276617,19.342000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,126.266859,15.127668,0.000000,0.000000,0.000000,93.859515,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,39.504101,33.998240,0.000000,0.000000,30.099440,266.556938,123.596927,12.004419,19.342000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,39.504101,33.998240,0.000000,0.000000,30.099440,266.556938,123.596927,12.004419,19.342000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.000000,0.754018,0.000000,140.800379,0.000000,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.403102,266.556938,143.420930,12.004419,19.342000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,0.834066,0.754018,0.000000,140.800379,21.553150,0.000000,2.477710,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,12.004419,19.342000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,1.734397,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,12.004419,19.342000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,1.734397,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,12.004419,19.342000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,1.734397,0.000000,38.152355,10.501598,14.928349,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,1.734397,0.000000,38.152355,10.501598,14.928349,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,4.212107,0.000000,38.152355,0.000000,14.928349,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,126.284015,15.127668,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,4.212107,0.000000,38.152355,0.000000,14.928349,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,126.284015,17.580763,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,4.212107,0.000000,38.152355,0.000000,17.386814,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,126.284015,17.744157,0.000000,0.000000,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,4.212107,0.000000,38.152355,0.000000,17.386814,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,37.646302,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,126.284015,17.744157,0.000000,13.587136,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,0.000000,1.668132,0.754018,0.000000,140.800379,43.106301,0.000000,3.097138,0.000000,38.152355,0.000000,17.386814,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,126.284015,17.744157,0.000000,27.174272,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,140.800379,43.106301,15.634728,3.097138,0.000000,38.152355,0.000000,17.386814,12.612531,366.337480,357.730290,5.377496,2.850238,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,126.284015,17.744157,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,140.800379,43.106301,15.634728,0.495542,0.000000,38.152355,0.000000,17.386814,12.612531,366.337480,357.730290,5.377496,3.402120,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,126.284015,23.253243,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,140.800379,43.106301,15.634728,0.495542,0.000000,38.152355,10.045007,18.965411,12.612531,373.196733,359.846885,5.377496,3.402120,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,126.284015,25.200498,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,145.045948,43.106301,15.634728,0.495542,0.000000,38.152355,10.045007,21.564686,12.612531,450.170737,360.312447,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,145.045948,43.106301,15.634728,0.495542,0.000000,38.152355,10.045007,21.564686,12.612531,505.873956,394.510264,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,0.495542,0.000000,38.152355,10.045007,21.564686,6.306266,530.051456,523.134564,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,32.286634,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,3.053278,0.754018,0.000000,145.045948,78.992296,31.269456,0.495542,0.000000,38.152355,10.501598,21.564686,6.306266,539.722456,534.264724,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,33.463219,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,3.738402,0.754018,0.000000,145.045948,96.989177,31.269456,0.495542,0.000000,38.152355,10.501598,21.564686,6.306266,563.899956,436.596134,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,1.812053,10.017773,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,31.533263,266.556938,126.786810,13.829530,19.342000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,4.572469,0.754018,0.000000,145.045948,118.542327,31.269456,0.495542,0.000000,38.152355,10.501598,21.564686,6.306266,554.228956,405.148364,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,2.038560,20.035547,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,34.047723,266.556938,141.293310,13.829530,19.342000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,31.269456,0.495542,0.000000,38.152355,31.577849,21.564686,12.612531,448.630533,405.148364,5.377496,3.935969,21.711395,3.688875,120.287898,0.000000,4.484831,30.053320,18.182077,37.084417,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,448.630533,405.148364,5.475269,3.935969,21.711395,5.902200,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,386.296444,380.433485,5.475269,3.935969,21.711395,37.903927,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,382.867733,392.576064,5.475269,3.935969,21.711395,37.903927,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,438.907167,482.516364,5.475269,3.935969,21.711395,37.903927,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,451.886372,482.516364,5.475269,3.935969,21.711395,37.903927,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,555.363336,482.516364,5.475269,3.935969,21.711395,37.903927,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,6.937589,0.000000,57.228532,42.103798,21.564686,19.014540,605.839795,482.516364,5.475269,3.935969,21.711395,18.951964,120.287898,0.000000,8.969662,40.379332,18.182077,29.218025,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.942720,0.754018,0.000000,145.045948,154.105025,46.904184,7.928673,0.000000,57.228532,42.103798,21.564686,19.014540,586.201504,482.516364,5.475269,3.935969,21.711395,3.688875,120.287898,0.000000,8.969662,40.379332,18.182077,24.722944,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,3.738402,0.754018,0.000000,145.045948,96.989177,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,12.612531,603.982093,472.629894,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,24.722944,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,3.738402,0.754018,0.000000,145.045948,96.989177,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,12.612531,665.767062,472.629894,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,7.361466,40.379332,18.182077,24.722944,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,3.738402,0.754018,0.000000,145.045948,96.989177,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,12.612531,665.767062,472.629894,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,7.361466,40.379332,18.182077,24.722944,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,12.612531,665.767062,472.629894,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,37.084417,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.495542,0.000000,57.228532,42.103798,21.564686,19.014540,665.767062,472.629894,5.475269,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.495542,0.000000,57.228532,42.103798,21.564686,19.014540,665.767062,472.629894,5.475269,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.495542,0.000000,57.228532,42.103798,21.564686,19.014540,665.767062,472.629894,5.475269,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,33.685305,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.495542,0.000000,57.228532,42.103798,21.564686,19.014540,665.767062,472.629894,5.475269,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,40.379332,18.182077,76.764742,0.000000,33.631870,36.643921,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,5.138442,0.754018,0.000000,145.045948,133.090703,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,18.918797,665.767062,477.237158,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,8.969662,30.053320,18.182077,48.322119,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,266.556938,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,3.738402,0.754018,0.000000,145.045948,96.989177,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,18.918797,665.767062,477.237158,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,6.727246,29.822141,18.182077,48.322119,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,277.436812,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,2.502198,0.754018,0.000000,145.045948,64.659451,46.904184,0.000000,0.000000,57.228532,21.051900,21.564686,18.918797,665.767062,477.237158,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,6.727246,29.822141,18.182077,48.322119,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,293.756625,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,46.904184,2.106054,0.000000,57.228532,10.501598,21.564686,18.918797,665.767062,477.237158,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,4.484831,20.035547,18.182077,48.322119,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,304.418902,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,126.284015,25.287537,0.000000,40.761408,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,0.834066,0.754018,0.000000,145.045948,21.553150,46.904184,2.106054,0.000000,57.228532,10.501598,21.564686,18.918797,665.767062,477.237158,5.377496,3.935969,21.711395,0.000000,120.287898,0.000000,2.038560,20.035547,18.182077,48.322119,0.000000,33.631870,33.998240,0.000000,0.000000,33.655080,310.946828,143.420930,13.829530,19.342000,0.000000,0,0,0,0,0

