Block,Time,TEHRI,UNCHAHAR4,DADRT2,DADRI_RF,JHAJJAR,AURY_GF,SINGRAULI_HYDRO,TANAKPUR,SALAL,KOLDAM,RAPPC,DADRI_LF,ANTA_GF,RAMPUR,CHAMERA3,AURY_LF,DHAULIGNGA,CHAMERA2,UNCHAHAR2,ANTA_LF,URI,RIHAND1,DADRI_GF,DULHASTI,UNCHAHAR3,TANDA2,AURY_CRF,ANTA_RF,PARBATI3,SEWA2,NJPC,DADRI_CRF,URI2,NAPP,RIHAND3,BSIUL,RAPPB,AURY_RF,ANTA_CRF,CHAMERA1,KOTESHWR,UNCHAHAR1,RIHAND2,KISHANGANGA,SINGRAULI,KHSTPP-II,FSTPP I & II,BRBCL,SASAN,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,490.386912,0.000000,198.027800,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.140263,113.553562,0.000000,118.600388,141.806770,13.940636,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,461.538299,0.000000,198.027800,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,432.699299,0.000000,198.027800,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,403.850686,0.000000,155.730600,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,370.205186,0.000000,113.433400,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,345.596963,0.000000,113.433400,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.625639,0.000000,6.367651,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,9.581373,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,345.596963,0.000000,113.433400,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.482703,0.000000,6.367651,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,4.806500,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,345.596963,0.000000,113.433400,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.015506,0.000000,38.205907,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,4.806500,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,350.748474,0.000000,113.433400,0.000000,0.570080,3.078563,0.000000,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.122779,0.000000,38.205907,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,350.748474,0.000000,113.433400,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,350.748474,0.000000,113.433400,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,350.748474,0.000000,113.433400,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,350.748474,0.000000,174.956600,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,350.748474,0.000000,174.956600,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,350.748474,0.000000,174.956600,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.633601,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,123.094369,8.233919,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,350.748474,0.000000,174.956600,0.000000,0.570080,8.004264,68.138867,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,141.806770,10.848082,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,374.780974,0.000000,174.956600,0.000000,0.570080,8.004264,68.138867,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,4.806500,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,403.850686,0.000000,174.956600,0.000000,0.570080,8.004264,68.138867,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.140263,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,456.722186,0.000000,198.027800,0.000000,0.570080,3.694276,68.138867,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.140263,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,514.409799,0.000000,198.027800,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.140263,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,561.494273,0.000000,198.027800,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,6.367651,88.439600,0.000000,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,36.414044,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.140263,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,596.529716,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.964125,0.000000,6.367651,88.439600,0.000000,15.841120,14.226855,0.000000,0.000000,0.000000,0.000000,0.000000,63.724577,0.000000,5.819133,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

70,17:15-17:30,14.534856,0.000000,596.529716,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,3.203532,39.964125,0.000000,6.367651,88.439600,0.000000,15.841120,14.226855,0.000000,0.000000,0.000000,0.000000,4.356804,81.931599,0.000000,5.819133,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

71,17:30-17:45,29.493645,0.000000,639.202977,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,9.303308,0.000000,7.619264,12.660359,39.964125,0.000000,8.490202,88.439600,0.000000,31.682241,14.226855,0.000000,0.000000,0.000000,3.671205,10.128288,113.793888,0.000000,5.819133,0.000000,118.879765,2.114860,0.000000,0.000000,0.000000,6.758900,17.061152,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

72,17:45-18:00,44.876368,0.000000,639.202977,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,26.347414,37.981078,39.964125,0.000000,8.490202,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,134.914033,0.000000,5.819133,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,13.365915,25.591729,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

73,18:00-18:15,44.876368,0.000000,639.202977,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,32.762834,37.981078,39.964125,0.000000,11.674027,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,134.914033,0.000000,5.172563,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,21.263956,25.591729,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

74,18:15-18:30,44.876368,0.000000,639.202977,0.000000,210.524700,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,35.129886,37.981078,39.964125,0.000000,12.735302,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,134.914033,0.000000,5.172563,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,25.061091,25.591729,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

75,18:30-18:45,44.876368,0.000000,638.059030,0.000000,209.630691,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,35.129886,37.981078,39.964125,0.000000,38.205907,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,134.914033,0.000000,5.172563,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,25.061091,25.591729,5.881522,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

76,18:45-19:00,44.876368,0.000000,638.059030,0.000000,209.630691,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,35.129886,37.981078,39.964125,0.000000,38.205907,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,134.914033,0.000000,5.172563,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,25.061091,25.591729,4.586458,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

77,19:00-19:15,44.876368,0.000000,656.687336,0.000000,217.662352,0.000000,0.570080,4.925701,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,19.585911,0.000000,35.129886,37.981078,39.964125,0.000000,12.735302,88.439600,0.000000,47.523361,14.226855,0.000000,0.000000,0.000000,15.717651,15.192431,117.617362,0.000000,5.172563,0.000000,118.879765,12.536890,0.000000,0.000000,0.000000,25.061091,25.591729,3.845200,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

78,19:15-19:30,44.876368,0.000000,656.692030,0.000000,205.713394,0.000000,0.570080,4.925701,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,18.606615,0.000000,17.564943,12.660359,39.964125,0.000000,11.674027,88.439600,0.000000,47.523361,10.667065,0.000000,0.000000,0.000000,3.671205,10.128288,113.793888,0.000000,5.172563,0.000000,118.879765,6.268445,0.000000,0.000000,0.000000,13.505650,18.956836,3.845200,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

79,19:30-19:45,44.876368,0.000000,609.439110,0.000000,205.713394,0.000000,0.570080,4.925701,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,18.606615,0.000000,7.619264,0.000000,39.964125,0.000000,11.674027,88.439600,0.000000,31.682241,10.667065,0.000000,0.000000,0.000000,0.000000,4.484945,91.035110,0.000000,5.172563,0.000000,118.879765,6.268445,0.000000,0.000000,0.000000,6.075416,8.530576,3.845200,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

80,19:45-20:00,44.876368,0.000000,599.826110,0.000000,205.713394,0.000000,0.570080,4.925701,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,0.000000,39.964125,0.000000,11.674027,88.439600,0.000000,31.682241,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,63.724577,0.000000,5.172563,0.000000,118.879765,6.268445,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,141.806770,17.438078,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

81,20:00-20:15,44.876368,0.000000,570.987110,0.000000,174.543241,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,31.862288,0.000000,5.172563,0.000000,118.879765,6.268445,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

82,20:15-20:30,44.876368,0.000000,570.987110,0.000000,174.543241,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,5.172563,0.000000,118.879765,6.268445,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,141.806770,13.008792,14.419524,399.059662,0.000000,33.452577,0,0,0,0,0

83,20:30-20:45,44.876368,0.000000,570.987110,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

84,20:45-21:00,44.876368,0.000000,570.987110,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

85,21:00-21:15,44.876368,0.000000,547.324711,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

86,21:15-21:30,44.876368,0.000000,522.947200,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

87,21:30-21:45,44.876368,0.000000,494.108200,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

88,21:45-22:00,44.876368,0.000000,474.882200,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,11.674027,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

89,22:00-22:15,44.876368,0.000000,474.882200,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,16.980403,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

90,22:15-22:30,44.876368,0.000000,426.817200,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.840396,0.000000,16.980403,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,13.008792,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

91,22:30-22:45,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.900729,0.000000,16.980403,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,9.581373,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

92,22:45-23:00,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.222301,0.000000,16.980403,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,8.530576,3.845200,113.553562,0.000000,118.600388,122.133069,9.581373,14.419524,399.059662,0.000000,29.762617,0,0,0,0,0

93,23:00-23:15,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.131606,0.000000,10.612752,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.845200,113.553562,0.000000,118.600388,88.238496,4.967355,14.419524,399.059662,0.000000,22.383101,0,0,0,0,0

94,23:15-23:30,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,12.287337,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.131606,0.000000,10.612752,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.845200,113.553562,0.000000,118.600388,88.238496,4.806500,14.419524,399.059662,0.000000,22.383101,0,0,0,0,0

95,23:30-23:45,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.131606,0.000000,8.490202,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.845200,113.553562,0.000000,118.600388,59.600600,4.806500,14.419524,399.059662,0.000000,22.383101,0,0,0,0,0

96,23:45-24:00,44.876368,0.000000,335.493700,0.000000,113.020041,0.000000,0.570080,3.694276,2.234061,0.000000,52.211279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.131606,0.000000,8.490202,88.439600,0.000000,15.841120,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.845200,113.553562,0.000000,118.600388,40.374600,4.806500,14.419524,399.059662,0.000000,22.383101,0,0,0,0,0

